step,time_au,e_ss,e_pp,e_ps,e_sb,e_pb,e_bb,e_hartree_check,e_external_check,norm_wp,norm_total
42,1.68,-217.07636253,0.0584176371181,-10.1583727479,431.830924768,10.1540288182,-214.717785708,-227.176317641,441.984953587,0.999684449871,100.999684377
43,1.72,-217.076383127,0.0558047603092,-10.1073276812,431.830955388,10.1027140902,-214.717785708,-227.127906048,441.933669478,0.999676105221,100.999676031
44,1.76,-217.076405835,0.0533075297453,-10.0563060061,431.830988841,10.0514073563,-214.717785708,-227.079404311,441.882396198,0.999667825614,100.99966775
45,1.8,-217.076430875,0.0509185053994,-10.0053106989,431.831025385,10.0001110835,-214.717785708,-227.030823068,441.831136469,0.999659617791,100.999659542
46,1.84,-217.076458487,0.0486308651451,-9.95434504254,431.831065295,9.94882818814,-214.717785708,-226.982172665,441.779893484,0.999651486044,100.999651409
47,1.88,-217.07648893,0.0464383414106,-9.90341263703,431.831108866,9.89756203999,-214.717785708,-226.933463226,441.728670906,0.999643431793,100.999643353
48,1.92,-217.07652248,0.0443351691227,-9.85251739333,431.83115641,9.84631644379,-214.717785708,-226.884704704,441.677472854,0.999635452562,100.999635373
49,1.96,-217.076559434,0.042316034206,-9.80166353042,431.831208264,9.79509562198,-214.717785708,-226.83590693,441.626303885,0.999627541384,100.999627461
50,2,-217.076600108,0.040376032859,-9.75085558862,431.831264781,9.74390421959,-214.717785708,-226.787079664,441.575169,0.999619687419,100.999619606
51,2.04,-217.07664484,0.0385106323744,-9.70009844938,431.831326338,9.69274732531,-214.717785708,-226.738232657,441.524073663,0.999611877395,100.999611795
52,2.08,-217.076693988,0.0367156364057,-9.64939734737,431.831393334,9.64163049415,-214.717785708,-226.689375699,441.473023828,0.999604096616,100.999604013
53,2.12,-217.076747933,0.0349871562601,-9.59875785966,431.83146619,9.59055975104,-214.717785708,-226.640518636,441.422025941,0.99959632879,100.999596244
54,2.16,-217.076807077,0.0333215816971,-9.54818587965,431.831545349,9.53954157466,-214.717785708,-226.591671375,441.371086924,0.999588555154,100.99958847
55,2.2,-217.076871846,0.0317155582202,-9.49768759851,431.831631278,9.48858287708,-214.717785708,-226.542843886,441.320214155,0.999580754131,100.999580668
56,2.24,-217.076942687,0.0301659644809,-9.44726949952,431.831724468,9.43769098163,-214.717785708,-226.494046222,441.269415449,0.999572902185,100.999572815
57,2.28,-217.077020074,0.0286698922282,-9.39693836006,431.831825432,9.38687359674,-214.717785708,-226.445288542,441.218699029,0.999564975138,100.999564887
58,2.32,-217.077104502,0.0272246296828,-9.34670123991,431.831934709,9.33613877215,-214.717785708,-226.396581112,441.168073481,0.99955694875,100.999556859
59,2.36,-217.07719649,0.025827644214,-9.29656544885,431.832052862,9.28549483921,-214.717785708,-226.347934295,441.117547702,0.999548798158,100.999548708
60,2.4,-217.077296584,0.0244765690842,-9.24653851096,431.832180479,9.23495035801,-214.717785708,-226.299358526,441.067130837,0.999540497028,100.999540406
61,2.44,-217.077405352,0.0231691898896,-9.19662813808,431.832318171,9.18451408394,-214.717785708,-226.2508643,441.016832255,0.99953201757,100.999531925
62,2.48,-217.077523388,0.021903432473,-9.14684221914,431.832466576,9.13419495491,-214.717785708,-226.202462174,440.966661531,0.999523331454,100.999523238
63,2.52,-217.077651309,0.0206773528239,-9.09718880871,431.832626356,9.08400207635,-214.717785708,-226.154162765,440.916628433,0.999514410713,100.999514317
64,2.56,-217.077789761,0.019489126332,-9.04767610033,431.832798198,9.03394468517,-214.717785708,-226.105976735,440.866742884,0.999505227728,100.999505133
65,2.6,-217.077939409,0.0183370396005,-8.99831239192,431.832982814,8.98403210087,-214.717785708,-226.057914762,440.817014915,0.999495754563,100.999495659
66,2.64,-217.078100948,0.0172194818916,-8.94910605443,431.833180941,8.93427367901,-214.717785708,-226.009987521,440.76745462,0.999485962627,100.999485866
67,2.68,-217.078275094,0.0161349374344,-8.90006551523,431.833393339,8.88467878378,-214.717785708,-225.962205672,440.718072123,0.999475823167,100.999475725
68,2.72,-217.078462589,0.0150819788842,-8.85119924734,431.833620795,8.8352567733,-214.717785708,-225.914579857,440.668877568,0.99946530807,100.999465209
69,2.76,-217.078664198,0.014059260294,-8.80251574981,431.833864117,8.78601698111,-214.717785708,-225.867120687,440.619881098,0.999454390125,100.999454291
70,2.8,-217.078880711,0.0130655117202,-8.75402352097,431.834124139,8.7369686921,-214.717785708,-225.81983872,440.571092831,0.999443042654,100.999442942
71,2.84,-217.079112941,0.0120995335542,-8.70573103158,431.834401717,8.68812111614,-214.717785708,-225.772744439,440.522522833,0.999431239204,100.999431138
72,2.88,-217.079361723,0.0111601914487,-8.65764670873,431.834697731,8.63948336983,-214.717785708,-225.72584824,440.474181101,0.999418953811,100.999418852
73,2.92,-217.079627915,0.0102464119781,-8.60977892589,431.835013081,8.5910644634,-214.717785708,-225.679160429,440.426077545,0.999406161554,100.999406059
74,2.96,-217.079912399,0.00935717804894,-8.56213598643,431.835348692,8.54287328312,-214.717785708,-225.632691207,440.378221975,0.999392838695,100.999392735
75,3,-217.080216075,0.00849152545069,-8.5147261021,431.835705507,8.49491857199,-214.717785708,-225.586450651,440.330624079,0.999378962309,100.999378858
76,3.04,-217.080539865,0.00764853926901,-8.46755737274,431.836084492,8.4472089138,-214.717785708,-225.540448698,440.283293405,0.999364509995,100.999364404
77,3.08,-217.080884712,0.00682735078486,-8.42063777623,431.836486629,8.39975272751,-214.717785708,-225.494695137,440.236239357,0.999349460101,100.999349354
78,3.12,-217.081251577,0.00602713489702,-8.37397516411,431.836912925,8.35255826544,-214.717785708,-225.449199606,440.18947119,0.999333792151,100.999333685
79,3.16,-217.081641442,0.00524710743119,-8.32757725025,431.837364399,8.30563360286,-214.717785708,-225.403971584,440.142998001,0.999317486771,100.999317379
80,3.2,-217.082055303,0.00448652321779,-8.28145159452,431.837842091,8.25898662237,-214.717785708,-225.359020374,440.096828713,0.999300525077,100.999300416
81,3.24,-217.082494177,0.00374467397316,-8.23560559018,431.838347058,8.2126250033,-214.717785708,-225.314355093,440.050972061,0.999282888272,100.999282778
82,3.28,-217.082959095,0.00302088630206,-8.19004646445,431.83888037,8.16655622565,-214.717785708,-225.269984673,440.005436596,0.999264557952,100.999264447
83,3.32,-217.083451103,0.00231451980158,-8.14478128552,431.839443115,8.12078758088,-214.717785708,-225.225917869,439.960230696,0.999245516708,100.999245405
84,3.36,-217.083971264,0.00162496483545,-8.09981695975,431.840036394,8.07532617211,-214.717785708,-225.182163259,439.915362566,0.999225748092,100.999225636
85,3.4,-217.084520652,0.00095164064248,-8.05516021843,431.840661319,8.03017890253,-214.717785708,-225.138729229,439.870840222,0.999205235848,100.999205123
86,3.44,-217.085100354,0.000293993276131,-8.01081760656,431.841319017,7.98535246523,-214.717785708,-225.095623968,439.826671482,0.999183963308,100.999183849
87,3.48,-217.085711472,-0.000348506288114,-7.96679548727,431.842010625,7.9408533493,-214.717785708,-225.052855465,439.782863974,0.999161913785,100.999161799
88,3.52,-217.086355114,-0.000976363691856,-7.9231000567,431.84273729,7.89668785701,-214.717785708,-225.010431534,439.739425147,0.99913907153,100.999138956
89,3.56,-217.087032401,-0.00159006255998,-7.87973734948,431.843500169,7.8528621122,-214.717785708,-224.968359813,439.696362281,0.999115422057,100.999115306
90,3.6,-217.087744463,-0.00219006533607,-7.836713229,431.844300427,7.80938205283,-214.717785708,-224.926647757,439.65368248,0.999090951368,100.999090834
91,3.64,-217.088492436,-0.00277681415203,-7.79403337632,431.845139237,7.7662534214,-214.717785708,-224.885302627,439.611392658,0.999065645093,100.999065527
92,3.68,-217.089277466,-0.00335073182074,-7.75170329688,431.846017776,7.72348177266,-214.717785708,-224.844331495,439.569499549,0.999039488733,100.99903937
93,3.72,-217.090100703,-0.00391222301044,-7.70972834266,431.84693723,7.6810724968,-214.717785708,-224.803741268,439.528009727,0.999012468874,100.999012349
94,3.76,-217.090963302,-0.00446167562125,-7.66811372659,431.847898786,7.63903083557,-214.717785708,-224.763538704,439.486929622,0.998984573929,100.998984453
95,3.8,-217.091866423,-0.00499946185969,-7.62686451564,431.848903638,7.59736187734,-214.717785708,-224.7237304,439.446265515,0.998955793493,100.998955672
96,3.84,-217.09281123,-0.00552593915881,-7.58598561491,431.849952979,7.55607054281,-214.717785708,-224.684322784,439.406023522,0.998926117167,100.998925995
97,3.88,-217.093798889,-0.00604145086182,-7.54548176814,431.851048006,7.51516158652,-214.717785708,-224.645322108,439.366209593,0.998895534398,100.998895411
98,3.92,-217.094830565,-0.00654632685156,-7.50535758002,431.852189916,7.47463961956,-214.717785708,-224.606734472,439.326829536,0.998864035661,100.998863912
99,3.96,-217.095907428,-0.00704088430341,-7.46561753783,431.853379905,7.4345091316,-214.717785708,-224.568565851,439.287889037,0.998831613562,100.998831489
100,4,-217.097030645,-0.00752542832529,-7.42626601048,431.854619169,7.3947744906,-214.717785708,-224.530822083,439.249393659,0.998798262483,100.998798137
101,4.04,-217.09820138,-0.00800025269025,-7.38730723081,431.855908899,7.35543992592,-214.717785708,-224.493508863,439.211348825,0.998763977204,100.998763851
102,4.08,-217.099420798,-0.00846564037223,-7.34874528877,431.857250288,7.31650952207,-214.717785708,-224.456631727,439.17375981,0.99872875225,100.998728625
103,4.12,-217.10069006,-0.00892186397938,-7.3105841496,431.858644519,7.277987237,-214.717785708,-224.420196073,439.136631756,0.998692582811,100.998692455
104,4.16,-217.102010321,-0.00936918606622,-7.27282767956,431.860092775,7.23987692758,-214.717785708,-224.384207187,439.099969703,0.998655466071,100.998655337
105,4.2,-217.103382735,-0.00980785915638,-7.23547965236,431.86159623,7.20218235591,-214.717785708,-224.348670246,439.063778586,0.998617401279,100.998617272
106,4.24,-217.104808446,-0.0102381264373,-7.19854373289,431.863156054,7.16490717325,-214.717785708,-224.313590305,439.028063227,0.998578388446,100.998578258
107,4.28,-217.106288594,-0.0106602240299,-7.16202346323,431.864773405,7.12805490659,-214.717785708,-224.278972281,438.992828312,0.998538427296,100.998538296
108,4.32,-217.107824311,-0.0110743844694,-7.12592227165,431.866449437,7.09162896793,-214.717785708,-224.244820967,438.958078405,0.998497517763,100.998497386
109,4.36,-217.109416721,-0.0114808351809,-7.09024349556,431.868185294,7.05563267748,-214.717785708,-224.211141052,438.923817971,0.998455661325,100.998455529
110,4.4,-217.11106694,-0.0118797910711,-7.05499039342,431.869982109,7.02006927536,-214.717785708,-224.177937124,438.890051384,0.998412861469,100.998412728
111,4.44,-217.112776074,-0.0122714544436,-7.02016613519,431.871841006,6.98494191211,-214.717785708,-224.145213664,438.856782918,0.998369122707,100.998368988
112,4.48,-217.114545221,-0.0126560220358,-6.98577378866,431.873763099,6.95025363554,-214.717785708,-224.112975032,438.824016734,0.998324449341,100.998324314
113,4.52,-217.116375466,-0.013033687169,-6.95181632179,431.875749487,6.91600739418,-214.717785708,-224.081225475,438.791756882,0.998278845511,100.99827871
114,4.56,-217.118267882,-0.0134046391407,-6.91829661843,431.877801259,6.88220605458,-214.717785708,-224.04996914,438.760007314,0.998232316357,100.99823218
115,4.6,-217.120223531,-0.0137690633621,-6.88521748636,431.879919489,6.84885241033,-214.717785708,-224.019210081,438.728771899,0.998184868728,100.998184731
116,4.64,-217.122243461,-0.0141271407702,-6.85258164696,431.882105234,6.81594917214,-214.717785708,-223.988952249,438.698054407,0.998136510526,100.998136372
117,4.68,-217.124328705,-0.0144790461475,-6.82039172201,431.884359542,6.78349895441,-214.717785708,-223.959199474,438.667858496,0.998087249524,100.99808711
118,4.72,-217.126480284,-0.0148249458251,-6.78865023775,431.886683439,6.75150427875,-214.717785708,-223.929955468,438.638187718,0.99803709312,100.998036953
119,4.76,-217.128699202,-0.0151649992046,-6.7573596436,431.889077939,6.71996759293,-214.717785708,-223.901223845,438.609045532,0.997986049236,100.997985909
120,4.8,-217.130986449,-0.0154993618868,-6.72652232194,431.891544039,6.68889128172,-214.717785708,-223.873008132,438.58043532,0.997934127099,100.997933986
121,4.84,-217.133342997,-0.0158281871797,-6.69614057478,431.894082716,6.6582776544,-214.717785708,-223.845311759,438.55236037,0.997881336914,100.997881195
122,4.88,-217.135769804,-0.0161516287079,-6.66621660193,431.896694932,6.6281289225,-214.717785708,-223.818138035,438.524823855,0.997827688885,100.997827546
123,4.92,-217.138267809,-0.0164698374584,-6.6367524969,431.899381631,6.59844719329,-214.717785708,-223.791490144,438.497828824,0.997773192804,100.997773049
124,4.96,-217.140837935,-0.0167829554127,-6.60775026741,431.902143734,6.56923448707,-214.717785708,-223.765371158,438.471378221,0.997717858678,100.997717714
125,5,-217.143481085,-0.0170911178107,-6.57921185877,431.904982148,6.54049275799,-214.717785708,-223.739784061,438.445474906,0.997661697475,100.997661552
126,5.04,-217.146198144,-0.0173944555905,-6.55113915449,431.907897757,6.51222389414,-214.717785708,-223.714731754,438.420121651,0.997604721017,100.997604575
127,5.08,-217.14898998,-0.0176930951335,-6.52353395528,431.910891424,6.48442969745,-214.717785708,-223.69021703,438.395321121,0.997546941224,100.997546794
128,5.12,-217.151857439,-0.0179871657661,-6.49639795976,431.913963994,6.45711186534,-214.717785708,-223.666242564,438.37107586,0.997488369702,100.997488222
129,5.16,-217.154801349,-0.018276800666,-6.46973276732,431.91711629,6.43027199239,-214.717785708,-223.642810917,438.347388283,0.997429018079,100.997428869
130,5.2,-217.157822517,-0.0185621236969,-6.44353989854,431.920349113,6.40391158861,-214.717785708,-223.619924539,438.324260702,0.997368898596,100.997368749
131,5.24,-217.160921729,-0.0188432479661,-6.41782081254,431.923663242,6.37803209576,-214.717785708,-223.59758579,438.301695337,0.997308024163,100.997307874
132,5.28,-217.164099753,-0.0191202862631,-6.39257690606,431.927059434,6.35263488857,-214.717785708,-223.575796945,438.279694323,0.997246407824,100.997246257
133,5.32,-217.167357332,-0.019393348604,-6.36780949745,431.930538424,6.32772126414,-214.717785708,-223.554560178,438.258259688,0.997184062352,100.99718391
134,5.36,-217.17069519,-0.0196625394499,-6.34351981168,431.934100925,6.30329243267,-214.717785708,-223.533877541,438.237393358,0.997121000457,100.997120848
135,5.4,-217.17411403,-0.0199279702614,-6.31970897805,431.937747624,6.27934951751,-214.717785708,-223.513750978,438.217097142,0.997057235224,100.997057082
136,5.44,-217.177614529,-0.0201897582471,-6.29637804004,431.941479189,6.25589356337,-214.717785708,-223.494182328,438.197372752,0.996992780139,100.996992626
137,5.48,-217.181197347,-0.0204480038654,-6.27352796919,431.94529626,6.23292554721,-214.717785708,-223.47517332,438.178221807,0.99692764877,100.996927494
138,5.52,-217.184863119,-0.020702790559,-6.25115967113,431.949199455,6.21044638356,-214.717785708,-223.45672558,438.159645839,0.996861854552,100.996861699
139,5.56,-217.188612456,-0.0209542112594,-6.22927397734,431.953189371,6.1884569177,-214.717785708,-223.438840645,438.141646288,0.996795410874,100.996795254
140,5.6,-217.19244595,-0.0212023715402,-6.20787162713,431.957266575,6.16695790832,-214.717785708,-223.421519948,438.124224483,0.996728331247,100.996728174
141,5.64,-217.196364166,-0.0214473654974,-6.18695325574,431.961431615,6.14595001246,-214.717785708,-223.404764787,438.107381628,0.996660629334,100.996660471
142,5.68,-217.20036765,-0.0216892742673,-6.16651940157,431.965685012,6.12543378571,-214.717785708,-223.388576326,438.091118798,0.99659231885,100.99659216
143,5.72,-217.204456922,-0.0219281882817,-6.14657052653,431.970027263,6.10540969537,-214.717785708,-223.372955637,438.075436959,0.996523413452,100.996523254
144,5.76,-217.20863248,-0.0221642037533,-6.12710702857,431.974458841,6.0858781309,-214.717785708,-223.357903712,438.060336972,0.996453926729,100.996453766
145,5.8,-217.212894798,-0.0223973963394,-6.10812923161,431.978980192,6.06683939898,-214.717785708,-223.343421426,438.045819591,0.996383872249,100.996383711
146,5.84,-217.217244327,-0.0226278266501,-6.08963736264,431.983591742,6.04829370836,-214.717785708,-223.329509517,438.03188545,0.996313263575,100.996313101
147,5.88,-217.221681496,-0.0228555762981,-6.07163154097,431.988293886,6.03024116325,-214.717785708,-223.316168613,438.01853505,0.996242114218,100.996241951
148,5.92,-217.226206707,-0.0230807501053,-6.05411179194,431.993087,6.01268177591,-214.717785708,-223.303399249,438.005768776,0.996170437628,100.996170274
149,5.96,-217.230820342,-0.0233034322742,-6.03707807037,431.997971431,5.99561548873,-214.717785708,-223.291201845,437.99358692,0.996098247219,100.996098082
150,6,-217.235522759,-0.0235236666312,-6.020530268,432.002947503,5.97904218405,-214.717785708,-223.279576694,437.981989687,0.996025556333,100.996025391
151,6.04,-217.240314291,-0.0237414986336,-6.00446819643,432.008015516,5.96296167185,-214.717785708,-223.268523986,437.970977188,0.995952378132,100.995952212
152,6.08,-217.245195249,-0.023957016622,-5.9888915651,432.013175744,5.94737366831,-214.717785708,-223.258043831,437.960549412,0.995878725565,100.995878558
153,6.12,-217.250165919,-0.0241703260138,-5.97379997877,432.018428435,5.93227778662,-214.717785708,-223.248136224,437.950706221,0.995804611505,100.995804443
154,6.16,-217.255226566,-0.0243814920361,-5.95919295731,432.023773814,5.91767354618,-214.717785708,-223.238801016,437.94144736,0.995730048854,100.99572988
155,6.2,-217.260377431,-0.0245905370519,-5.94506995577,432.029212084,5.90356038574,-214.717785708,-223.230037924,437.932772469,0.995655050413,100.995654881
156,6.24,-217.265618732,-0.0247974994912,-5.93143036261,432.034743419,5.88993766321,-214.717785708,-223.221846594,437.924681082,0.995579628632,100.995579458
157,6.28,-217.270950663,-0.0250024701483,-5.91827347907,432.040367971,5.87680464289,-214.717785708,-223.214226612,437.917172614,0.995503795581,100.995503624
158,6.32,-217.276373394,-0.0252055524902,-5.90559850344,432.046085866,5.86416048716,-214.717785708,-223.20717745,437.910246353,0.995427563201,100.995427391
159,6.36,-217.281887076,-0.0254067998531,-5.89340453805,432.051897209,5.85200426582,-214.717785708,-223.200698414,437.903901475,0.99535094346,100.995350771
160,6.4,-217.287491836,-0.0256062163979,-5.88169061201,432.05780208,5.84033497762,-214.717785708,-223.194788665,437.898137058,0.995273948141,100.995273774
161,6.44,-217.293187778,-0.0258038236008,-5.87045569525,432.063800535,5.82915156423,-214.717785708,-223.189447297,437.892952099,0.995196588473,100.995196414
162,6.48,-217.298974983,-0.025999706043,-5.85969868898,432.069892605,5.81845290387,-214.717785708,-223.184673378,437.888345509,0.995118875119,100.9951187
163,6.52,-217.304853509,-0.0261939760787,-5.8494184032,432.076078298,5.80823779062,-214.717785708,-223.180465888,437.884316089,0.995040818505,100.995040642
164,6.56,-217.310823394,-0.0263866981406,-5.83961354609,432.082357599,5.79850491836,-214.717785708,-223.176823638,437.880862517,0.994962428984,100.994962252
165,6.6,-217.316884653,-0.0265778659613,-5.83028273805,432.08873047,5.78925288298,-214.717785708,-223.173745257,437.877983353,0.994883716506,100.994883539
166,6.64,-217.323037281,-0.0267674637009,-5.82142453614,432.095196852,5.78048019748,-214.717785708,-223.171229281,437.875677049,0.99480469011,100.994804511
167,6.68,-217.329281249,-0.0269555398667,-5.81303744181,432.101756659,5.77218530197,-214.717785708,-223.169274231,437.873941961,0.994725357863,100.994725178
168,6.72,-217.335616506,-0.0271422087445,-5.80511988104,432.108409785,5.76436655674,-214.717785708,-223.167878596,437.872776342,0.994645727217,100.994645547
169,6.76,-217.342042981,-0.0273275753938,-5.79767017653,432.115156099,5.75702222685,-214.717785708,-223.167040732,437.872178326,0.994565805131,100.994565624
170,6.8,-217.348560582,-0.0275116639751,-5.79068654251,432.121995453,5.75015047898,-214.717785708,-223.166758789,437.872145932,0.994485597573,100.994485415
171,6.84,-217.355169201,-0.0276944298025,-5.78416710977,432.128927674,5.74374939915,-214.717785708,-223.16703074,437.872677073,0.994405108833,100.994404926
172,6.88,-217.361868705,-0.0278758454272,-5.77810995163,432.135952571,5.73781701254,-214.717785708,-223.167854502,437.873769583,0.994324341321,100.994324158
173,6.92,-217.368658941,-0.0280559714116,-5.77251307591,432.143069927,5.7323512771,-214.717785708,-223.169227988,437.875421204,0.994243295814,100.994243111
174,6.96,-217.375539734,-0.0282349398541,-5.76737438358,432.150279504,5.72735004634,-214.717785708,-223.171149058,437.877629551,0.994161971375,100.994161786
175,7,-217.382510893,-0.0284128626265,-5.76269163502,432.157581046,5.72281103239,-214.717785708,-223.173615391,437.880392078,0.994080364497,100.994080178
176,7.04,-217.389572207,-0.0285897504397,-5.75846245993,432.164974274,5.71873180436,-214.717785708,-223.176624417,437.883706078,0.99399846805,100.993998281
177,7.08,-217.396723445,-0.0287655256332,-5.75468439528,432.172458894,5.71510981892,-214.717785708,-223.180173366,437.887568713,0.993916270846,100.993916083
178,7.12,-217.403964361,-0.0289401199022,-5.75135489689,432.18003459,5.71194244008,-214.717785708,-223.184259378,437.89197703,0.993833757709,100.993833569
179,7.16,-217.411294685,-0.0291135649267,-5.74847129465,432.187701023,5.70922691391,-214.717785708,-223.188879544,437.896927936,0.993750909126,100.993750719
180,7.2,-217.418714127,-0.0292859949489,-5.74603072812,432.195457834,5.70696031584,-214.717785708,-223.194030851,437.90241815,0.99366769994,100.993667509
181,7.24,-217.426222382,-0.0294575562672,-5.74403012681,432.203304647,5.7051395216,-214.717785708,-223.199710065,437.908444169,0.99358409776,100.993583906
182,7.28,-217.433819126,-0.0296282968253,-5.74246624833,432.211241066,5.70376122413,-214.717785708,-223.205913671,437.91500229,0.993500062109,100.99349987
183,7.32,-217.44150402,-0.0297981352316,-5.74133571399,432.21926668,5.70282195872,-214.717785708,-223.212637869,437.922088639,0.993415544344,100.993415351
