# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
46,1.84,-3.30847730442e-07,-1.06566558997e-06,-19.4029619555,7.26704886734,7.26704942622,383.741022926,7.26704886734,7.26704942622,7.26609027952,0.999651486044,-1.95237703683e-07,-9.43895458644e-07,-19.402897259,0.889430649475,0.88943064123,0.980358185467,2.69661112012,2.6966112268,2.69460494758
47,1.88,-3.66664518934e-07,-1.13972287518e-06,-19.3029920707,7.58196766298,7.58196827733,380.186329736,7.58196766298,7.58196827733,7.58082685525,0.999643431793,-2.07703657622e-07,-9.96446300945e-07,-19.3029287031,0.884922091763,0.884922082728,0.979516117502,2.75446766446,2.75446777947,2.75234848657
48,1.92,-4.10537757535e-07,-1.22302092507e-06,-19.2030178897,7.90369433163,7.90369500568,376.658331211,7.90369433163,7.90369500568,7.90243513868,0.999635452562,-2.20750269975e-07,-1.05096074664e-06,-19.2029566456,0.880339314674,0.880339304794,0.978656446197,2.81235052534,2.81235064917,2.810125042
49,1.96,-4.66432135772e-07,-1.31954150656e-06,-19.1030388207,8.23222941099,8.23223014923,373.157018954,8.23222941099,8.23223014923,8.23092676955,0.999627541384,-2.34395325444e-07,-1.10748720011e-06,-19.1029806292,0.875683676927,0.875683666142,0.977779198647,2.87025852526,2.8702586584,2.86793395871
50,2,-5.40753028639e-07,-1.43570487167e-06,-19.0030541774,8.56757344754,8.56757425468,369.682381273,8.56757344754,8.56757425468,8.56631320189,0.999619687419,-2.48656831185e-07,-1.16607520053e-06,-19.0030001315,0.870956553742,0.870956541989,0.976884404775,2.92819059088,2.92819073388,2.92577451653
51,2.04,-6.43611762965e-07,-1.58163601702e-06,-18.9030631913,8.9097269937,8.90972787472,366.234403818,8.9097269937,8.90972787472,8.9086058033,0.999611877395,-2.63553008425e-07,-1.22677542518e-06,-18.9030145774,0.866159336184,0.866159323398,0.97597209708,2.98614574309,2.98614589649,2.98364595153
52,2.08,-7.91370589709e-07,-1.77371313535e-06,-18.8030650286,9.25869060392,9.25869156405,362.813070241,9.25869060392,9.25869156405,9.25781577264,0.999604096616,-2.79102282324e-07,-1.28963969047e-06,-18.8030233548,0.861293430501,0.861293416611,0.975042310572,3.04412308812,3.0441232525,3.04154746419
53,2.12,-1.01098148816e-06,-2.03890746271e-06,-18.7030587911,9.61446482859,9.61446587334,359.418362176,9.61446482859,9.61446587334,9.61395403289,0.99959632879,-2.9532327248e-07,-1.35472093843e-06,-18.7030258161,0.856360257436,0.856360242371,0.974095082893,3.10212180985,3.10212198581,3.09947821447
54,2.16,-1.34616415446e-06,-2.42095751294e-06,-18.6030435134,9.97705020309,9.97705133824,356.050258766,9.97705020308,9.97705133824,9.97703080441,0.999588555154,-3.12234791416e-07,-1.42207321284e-06,-18.6030212696,0.851361251553,0.851361235239,0.97313045475,3.16014116293,3.16014135109,3.15743729972
55,2.2,-1.86554086421e-06,-2.98849974772e-06,-18.5030181706,10.3464472287,10.3464484603,352.708736581,10.3464472287,10.3464484603,10.3470551593,0.999580754131,-3.29855846761e-07,-1.49175163782e-06,-18.5030089814,0.84629786055,0.846297842907,0.972148470252,3.21818046655,3.21818066756,3.21542373944
56,2.24,-2.67336796624e-06,-3.84580155356e-06,-18.4029816978,10.7226563406,10.7226576751,349.393770042,10.7226563406,10.7226576751,10.7240346724,0.999572902185,-3.48205643077e-07,-1.56381240934e-06,-18.4029881836,0.841171544582,0.841171525528,0.971149176761,3.2762390988,3.27623931333,3.2734364902
57,2.28,-3.92341944621e-06,-5.14665126736e-06,-18.3029330275,11.1056778597,11.1056793036,346.105332324,11.1056778597,11.1056793036,11.1079749142,0.999564975138,-3.67303578622e-07,-1.63831279817e-06,-18.3029580933,0.835983775595,0.835983755045,0.97013262463,3.3343164915,3.33431672025,3.33147446508
58,2.32,-5.83510807455e-06,-7.11048270219e-06,-18.2028711183,11.4955119215,11.495513482,342.843395874,11.4955119215,11.4955134819,11.4988789232,0.99955694875,-3.87169242798e-07,-1.71531114442e-06,-18.2029179224,0.830736036639,0.830736014505,0.969098866968,3.39241212568,3.39241236939,3.38953654999
59,2.36,-8.70864426267e-06,-1.00375285698e-05,-18.1027949766,11.89215838,11.8921600642,339.607932221,11.8921583799,11.8921600641,11.896746258,0.999548798158,-4.07822418402e-07,-1.79486683701e-06,-18.1028668727,0.825429821182,0.82542979737,0.96804795985,3.45052552757,3.45052578699,3.44762159331
60,2.4,-1.29344310702e-05,-1.43182062081e-05,-18.0027036798,12.2956166801,12.2956184957,336.398911742,12.2956166799,12.2956184955,12.3015719579,0.999540497028,-4.29283089072e-07,-1.87704028718e-06,-18.0028041327,0.820066632414,0.820066606829,0.966979962662,3.50865626497,3.50865654088,3.50572838993
61,2.44,-1.899198627e-05,-2.043203772e-05,-17.9025964058,12.7058857038,12.7058876588,333.216303718,12.7058857035,12.7058876584,12.7133456482,0.99953201757,-4.51571448696e-07,-1.96189291195e-06,-17.9027288762,0.814647982561,0.814647955103,0.965894938109,3.56680394392,3.56680423714,3.56385568415
62,2.48,-2.74354706209e-05,-2.89331878846e-05,-17.802472478,13.1229635993,13.1229657018,330.060077084,13.1229635985,13.122965701,13.1320507541,0.999523331454,-4.74707908118e-07,-2.04948714307e-06,-17.802640276,0.809175392213,0.80917536278,0.964792951981,3.62496820557,3.62496851693,3.62200218503
63,2.52,-3.88663421319e-05,-4.0423130576e-05,-17.702331402,13.5468476151,13.5468498739,326.930201212,13.5468476136,13.5468498723,13.5576641461,0.999514410713,-4.98713097678e-07,-2.13988644873e-06,-17.702537517,0.803650389646,0.80365035813,0.963674072703,3.68314872331,3.68314905369,3.68016659164
64,2.56,-5.38994293141e-05,-5.55167234386e-05,-17.6021728837,13.9775339683,13.9775363923,323.826646097,13.9775339654,13.9775363892,13.9901558697,0.999505227728,-5.23607867665e-07,-2.23315534612e-06,-17.6024197952,0.798074510137,0.798074476428,0.962538371278,3.74134520031,3.74134555062,3.7383475956
65,2.6,-7.31371772391e-05,-7.4816441802e-05,-17.5019968284,14.4150177712,14.4150203697,320.749382275,14.4150177658,14.4150203641,14.429489293,0.999495754563,-5.49413296302e-07,-2.32935939677e-06,-17.5022863158,0.79244929527,0.792449259255,0.96138592146,3.79955736735,3.79955773851,3.7965438726
66,2.64,-9.71754249806e-05,-9.89181414063e-05,-17.4018033208,14.8592930314,14.8592958141,317.698380746,14.859293022,14.8592958044,14.8756219316,0.999485962627,-5.76150712473e-07,-2.42856518994e-06,-17.4021362868,0.786776292247,0.786776253808,0.960216799777,3.85778498079,3.85778537376,3.85475408116
67,2.68,-0.000126666330374,-0.000128473979307,-17.3015926005,15.3103527091,15.310355686,314.673613424,15.310352693,15.3103556695,15.3285069115,0.999475823167,-6.03841722203e-07,-2.53084033996e-06,-17.3019689277,0.781057053206,0.781057012221,0.959031085359,3.91602782071,3.91602823651,3.91297687168
68,2.72,-0.000162452160886,-0.000164326214307,-17.2013650184,15.7681887701,15.7681919517,311.67505381,15.7681887437,15.7681919247,15.7880953127,0.99946530807,-6.3250822677e-07,-2.63625350923e-06,-17.2017834793,0.775293134541,0.775293090885,0.957828859413,3.97428568919,3.97428612882,3.97121091127
69,2.76,-0.000205753931851,-0.000207695858663,-17.1011209677,16.2327921349,16.2327955319,308.702677185,16.2327920926,16.2327954887,16.254338832,0.999454390125,-6.62172427176e-07,-2.7448744504e-06,-17.1015792064,0.769486096231,0.769486049776,0.956610204997,4.03255840863,4.03255887317,4.02945489262
70,2.8,-0.000258357559344,-0.000260368837223,-17.0008607963,16.704152395,16.7041560184,305.756460498,16.7041523283,16.7041559507,16.7271926827,0.999443042654,-6.92856831604e-07,-2.8567740513e-06,-17.0013553963,0.763637501151,0.763637451766,0.955375206996,4.09084582048,4.09084631102,4.08770753233
71,2.84,-0.000322705624783,-0.00032478774803,-16.900584707,17.1822572001,17.1822610615,302.836382058,17.1822570959,17.182260956,17.2066186193,0.999431239204,-7.24584283888e-07,-2.97202436657e-06,-16.9011113529,0.757748914393,0.757748861942,0.9541239521,4.149147784,4.14914830166,4.14596756997
72,2.88,-0.000401800996509,-0.000403955474855,-16.8002926708,17.6670913089,17.6670954201,299.942421539,17.6670911474,17.6670952569,17.6925877144,0.999418953811,-7.57378002404e-07,-3.09069863133e-06,-16.8008464009,0.751821902579,0.751821846924,0.95285652867,4.20746417515,4.20746472109,4.20423377141
73,2.92,-0.000498881346438,-0.000501109696726,-16.6999843509,18.1586354455,18.1586398188,297.074560177,18.1586351966,18.1586395676,18.1850828557,0.999406161554,-7.91261610218e-07,-3.21287127207e-06,-16.7005598928,0.745858033188,0.745857974187,0.951573026325,4.26579488564,4.26579546105,4.26250494544
74,2.96,-0.000616931078805,-0.000619234815187,-16.5996590403,18.6568652495,18.6568698975,294.232780561,18.6568648689,18.656869514,18.6841003051,0.999392838695,-8.26259143305e-07,-3.3386179388e-06,-16.6002512088,0.739858873886,0.739858811393,0.950273535791,4.32413982191,4.32414042802,4.32077994655
75,3,-0.000758222429333,-0.000760603057687,-16.499315625,19.1617506784,19.161755614,291.417066177,19.1617501035,19.1617550355,19.1896500849,0.999378962309,-8.62395058406e-07,-3.46801557526e-06,-16.4999197537,0.733825991857,0.733825925724,0.948958148964,4.3824989043,4.38249954238,4.37905766892
76,3.04,-0.000924148872546,-0.000926607892394,-16.3989525832,19.6732561267,19.6732613633,288.627400892,19.6732552727,19.6732605047,19.7017550669,0.999364509995,-8.99694265011e-07,-3.60114251075e-06,-16.3995649513,0.727760953148,0.727760883224,0.947626958969,4.44087206625,4.44087273759,4.43733704056
77,3.08,-0.00111555499918,-0.00111809391211,-16.2985680439,20.1913412568,20.191346808,285.86376879,20.1913400123,20.1913455578,20.2204485086,0.999349460101,-9.38182180207e-07,-3.73807852504e-06,-16.299186247,0.721665322008,0.721665248139,0.94628006015,4.49925925359,4.49925995952,4.49561702099
78,3.12,-0.00133354970492,-0.00133617002387,-16.1981598977,20.7159621563,20.7159680361,283.126154278,20.715960378,20.7159662508,20.745770206,0.999333792151,-9.77884776601e-07,-3.87890486412e-06,-16.1987831131,0.715540660227,0.715540582255,0.944917547817,4.557660424,4.55766116588,4.55389660927
79,3.16,-0.00158048375449,-0.001583187007,-16.0977259475,21.2470721446,21.2470783674,280.414541899,21.2470696467,21.247075861,21.277761217,0.999317486771,-1.0188285986e-06,-4.02370423701e-06,-16.0983550463,0.70938852648,0.709388444247,0.943539518319,4.61607554647,4.6160763257,4.61217483798
80,3.2,-0.00186054739951,-0.00186333512265,-15.997264083,21.784621542,21.7846281225,277.728915974,21.7846180804,21.7846246505,21.8164578332,0.999300525077,-1.06104075998e-06,-4.17256086843e-06,-15.9979015614,0.703210475688,0.70321038903,0.942146069346,4.67450460082,4.67450541884,4.67045075804
81,3.24,-0.00217949051396,-0.00218236424636,-15.8967724523,22.3285561209,22.3285630742,275.069260398,22.3285513707,22.3285583114,22.3618859976,0.999282888272,-1.10454895975e-06,-4.32556063799e-06,-15.8974221842,0.697008058397,0.697007967148,0.940737300176,4.73294757703,4.73294843532,4.72872342681
82,3.28,-0.00254336801578,-0.00254632929623,-15.7962496023,22.8788146563,22.8788219979,272.435558956,22.8788081876,22.8788155141,22.9140574572,0.999264557952,-1.1493815351e-06,-4.4827912399e-06,-15.7969164554,0.69078282017,0.690782724164,0.939313311717,4.79140447466,4.79140537472,4.7869919051
83,3.32,-0.00295682393394,-0.00295987431163,-15.695694537,23.4353266438,23.4353343893,269.827795931,23.435317901,23.4353256285,23.4729689326,0.999245516708,-1.19556752316e-06,-4.6443422616e-06,-15.6963839385,0.684536300971,0.684536200037,0.937874206241,4.84987530242,4.84987624579,4.845255267
84,3.36,-0.00342188932321,-0.00342503037406,-15.5951066591,23.9980114073,23.9980195729,267.245956236,23.997999698,23.9980078421,24.0386045282,0.999225748092,-1.2431366907e-06,-4.81030515474e-06,-15.5958242198,0.678270034528,0.678269928495,0.93642008745,4.90836007799,4.90836106627,4.90351259582
85,3.4,-0.00393819404935,-0.00394142738506,-15.4944856051,24.5667792421,24.5667878442,264.690025002,24.5667637327,24.5667723094,24.6109408349,0.999205235848,-1.29211953157e-06,-4.98077320489e-06,-15.495236899,0.671985547722,0.671985436416,0.934951060847,4.96685882785,4.96685986265,4.96176296814
86,3.44,-0.00450475471139,-0.00450808196951,-15.393831034,25.1415341005,25.1415431558,262.159987113,25.1415138077,25.141522833,25.1899532092,0.999183963308,-1.3425472733e-06,-5.15584163064e-06,-15.3946215808,0.665684360008,0.665684243252,0.93346723405,5.02537158677,5.02537266974,5.02000544111
87,3.48,-0.00512243783265,-0.00512586064823,-15.2931424603,25.7221762756,25.722185801,259.65582729,25.7221500363,25.7221595265,25.7756209793,0.999161913785,-1.3944519267e-06,-5.33560781355e-06,-15.2939778804,0.65936798286,0.659367860477,0.93196871672,5.08389839722,5.08389953007,5.0782390554
