v,v_final,S_eV_per_Bohr,E_absorbed_eV,plateau_flatness_eV,transited
2.0,1.41571892612,1.0865834914173693,27.164587285434234,1.9732440064293277e-05,True
2.5,2.11368093205,0.970370439034252,24.2592609758563,0.00019858178333229218,True
3.0,2.77457020573,0.708640047295852,17.716001182396298,0.0005519984260509425,True
3.5,3.3637809936,0.5088986227027592,12.72246556756898,0.0007751160732536947,True
4.0,3.91317503377,0.37395033864731003,9.348758466182751,0.0004943146240908827,True
4.5,4.44184642194,0.2830261995526656,7.07565498881664,0.0003048773462692403,True
