# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
78,3.12,-1.38989031639e-06,-4.66839134633e-06,3.00886772306,0.133071439196,0.133071754872,9.19031034871,0.133071439194,0.13307175485,0.137025373841,4.72822677139,29398226.5819
79,3.16,-1.43632504668e-06,-4.8064669175e-06,3.00939704244,0.133256871316,0.133257202272,9.19383515092,0.133256871314,0.133257202249,0.137364591869,4.73017461225,29398225.3767
80,3.2,-1.48363988593e-06,-4.94683914236e-06,3.00994153216,0.133445484319,0.133445831142,9.19744934415,0.133445484317,0.133445831117,0.137701317124,4.73217032981,29398224.171
81,3.24,-1.53182737086e-06,-5.08946635192e-06,3.01050015301,0.133637334574,0.133637697863,9.20114557455,0.133637334572,0.133637697837,0.138034403286,4.73421030349,29398222.9647
82,3.28,-1.5808797172e-06,-5.23430257998e-06,3.01107176075,0.133832471585,0.133832851952,9.20491585873,0.133832471582,0.133832851925,0.138362710341,4.73629059114,29398221.7578
83,3.32,-1.63078891835e-06,-5.38129761131e-06,3.01165511418,0.134030937462,0.134031335532,9.20875164562,0.134030937459,0.134031335503,0.138685118858,4.73840695931,29398220.5503
84,3.36,-1.68154684731e-06,-5.53039705584e-06,3.01224888427,0.13423276644,0.134233182852,9.21264388487,0.134232766438,0.134233182821,0.139000544062,4.74055491708,29398219.3422
85,3.4,-1.73314536199e-06,-5.68154244964e-06,3.01285166437,0.134437984448,0.134438419849,9.21658310088,0.134437984445,0.134438419816,0.139307949397,4.74272975259,29398218.1335
86,3.44,-1.78557641348e-06,-5.83467138051e-06,3.01346198109,0.134646608723,0.134647063771,9.22055947086,0.13464660872,0.134647063737,0.139606359354,4.74492657168,29398216.9241
87,3.48,-1.83883215831e-06,-5.98971763771e-06,3.01407830599,0.134858647485,0.134859122851,9.22456290597,0.134858647482,0.134859122815,0.139894871328,4.74714033815,29398215.714
88,3.52,-1.89290507158e-06,-6.14661138296e-06,3.01469906753,0.135074099674,0.135074596037,9.22858313404,0.135074099671,0.135074595999,0.140172666303,4.74936591488,29398214.5033
89,3.56,-1.9477880619e-06,-6.30527934061e-06,3.01532266341,0.135292954743,0.13529347279,9.2326097827,0.135292954739,0.13529347275,0.140439018209,4.75159810511,29398213.2919
90,3.6,-2.00347458453e-06,-6.46564500526e-06,3.01594747299,0.135515192517,0.135515732943,9.23663246165,0.135515192513,0.135515732901,0.140693301812,4.75383169355,29398212.0798
91,3.64,-2.05995875226e-06,-6.62762886488e-06,3.01657186953,0.135740783121,0.135741346629,9.24064084309,0.135740783117,0.135741346585,0.140934999048,4.75606148642,29398210.867
92,3.68,-2.11723544135e-06,-6.79114863749e-06,3.01719423229,0.13596968697,0.135970274268,9.24462473909,0.135969686966,0.135970274221,0.141163703737,4.75828235017,29398209.6534
93,3.72,-2.17530039146e-06,-6.9561195204e-06,3.01781295816,0.136201854827,0.136202466627,9.24857417512,0.136201854822,0.136202466579,0.141379124661,4.76048924829,29398208.4392
94,3.76,-2.23415029752e-06,-7.12245444994e-06,3.01842647282,0.136437227928,0.136437864948,9.25247945881,0.136437227923,0.136437864898,0.141581087002,4.76267727584,29398207.2242
95,3.8,-2.29378289225e-06,-7.29006436955e-06,3.01903324116,0.136675738173,0.136676401134,9.25633124345,0.136675738168,0.136676401081,0.141769532201,4.76484169138,29398206.0086
96,3.84,-2.35419701802e-06,-7.45885850517e-06,3.01963177709,0.13691730838,0.136917998003,9.26012058551,0.136917308375,0.136917997947,0.14194451629,4.76697794594,29398204.7922
97,3.88,-2.41539268671e-06,-7.62874464461e-06,3.02022065236,0.137161852597,0.137162569603,9.26383899576,0.137161852591,0.137162569545,0.142106206796,4.76908170898,29398203.575
98,3.92,-2.47737112681e-06,-7.79962941948e-06,3.02079850464,0.137409276475,0.137410021588,9.26747848394,0.137409276469,0.137410021527,0.142254878335,4.771148891,29398202.3572
99,3.96,-2.54013481644e-06,-7.97141858739e-06,3.02136404451,0.1376594777,0.137660251639,9.27103159648,0.137659477694,0.137660251575,0.142390907026,4.77317566291,29398201.1386
100,4,-2.60368750196e-06,-8.14401731193e-06,3.02191606164,0.137912346468,0.137913149949,9.27449144743,0.137912346461,0.137913149882,0.142514763858,4.77515847192,29398199.9193
101,4.04,-2.66803420138e-06,-8.31733043891e-06,3.02245342983,0.138167766008,0.138168599744,9.27785174267,0.138167766001,0.138168599675,0.14262700718,4.77709405421,29398198.6993
102,4.08,-2.73318119219e-06,-8.4912627674e-06,3.0229751112,0.138425613155,0.138426477852,9.28110679739,0.138425613147,0.13842647778,0.142728274461,4.7789794442,29398197.4786
103,4.12,-2.79913598318e-06,-8.66571931322e-06,3.02348015931,0.138685758943,0.138686655302,9.28425154719,0.138685758935,0.138686655227,0.142819273473,4.78081198072,29398196.2571
104,4.16,-2.86590727008e-06,-8.84060556472e-06,3.02396772139,0.138948069247,0.138948997958,9.28728155309,0.138948069239,0.13894899788,0.142900773071,4.78258931015,29398195.035
105,4.2,-2.93350487498e-06,-9.01582772915e-06,3.02443703969,0.139212405432,0.139213367178,9.29019300074,0.139212405423,0.139213367096,0.142973593706,4.78430938668,29398193.8122
106,4.24,-3.0019396697e-06,-9.19129296894e-06,3.02488745188,0.139478625032,0.139479620484,9.29298269436,0.139478625023,0.1394796204,0.143038597823,4.78597046994,29398192.5886
107,4.28,-3.07122348244e-06,-9.36690962769e-06,3.02531839075,0.13974658244,0.139747612257,9.29564804569,0.139746582431,0.139747612169,0.143096680287,4.7875711202,29398191.3644
108,4.32,-3.14136898965e-06,-9.54258744429e-06,3.02572938308,0.140016129596,0.140017194423,9.2981870586,0.140016129586,0.140017194332,0.143148758944,4.78911019131,29398190.1395
109,4.36,-3.21238959242e-06,-9.71823775599e-06,3.02612004789,0.140287116685,0.140288217152,9.30059830968,0.140287116674,0.140288217058,0.143195765453,4.79058682176,29398188.9139
110,4.4,-3.28429927795e-06,-9.89377368925e-06,3.02649009398,0.140559392819,0.140560529542,9.30288092544,0.140559392808,0.140560529444,0.143238636473,4.7920004239,29398187.6876
111,4.44,-3.35711246851e-06,-1.00691103384e-05,3.02683931704,0.140832806718,0.140833980294,9.30503455651,0.140832806707,0.140833980193,0.143278305301,4.79335067176,29398186.4607
112,4.48,-3.43084385711e-06,-1.02441649319e-05,3.02716759618,0.141107207362,0.141108418369,9.30705934936,0.14110720735,0.141108418264,0.143315694028,4.79463748755,29398185.2331
113,4.52,-3.5055082325e-06,-1.04188569864e-05,3.02747489004,0.141382444623,0.141383693621,9.30895591609,0.141382444611,0.141383693513,0.143351706283,4.79586102717,29398184.0049
114,4.56,-3.58112029433e-06,-1.05931084473e-05,3.02776123265,0.141658369877,0.141659657404,9.31072530255,0.141658369864,0.141659657292,0.143387220599,4.79702166491,29398182.776
115,4.6,-3.65769445996e-06,-1.07668438181e-05,3.0280267289,0.141934836569,0.141936163141,9.3123689554,0.141934836556,0.141936163025,0.143423084454,4.79811997755,29398181.5465
116,4.64,-3.73524466486e-06,-1.09399902754e-05,3.02827154982,0.142211700754,0.142213066864,9.31388868845,0.14221170074,0.142213066744,0.143460108982,4.79915672804,29398180.3163
117,4.68,-3.81378415798e-06,-1.11124777725e-05,3.02849592772,0.142488821591,0.142490227707,9.31528664861,0.142488821577,0.142490227583,0.143499064395,4.80013284896,29398179.0856
118,4.72,-3.89332529348e-06,-1.12842391295e-05,3.02870015118,0.142766061796,0.142767508362,9.31656528184,0.142766061781,0.142767508235,0.143540676096,4.801049426,29398177.8541
119,4.76,-3.97387932151e-06,-1.14552101119e-05,3.02888456001,0.143043288051,0.143044775484,9.31772729937,0.143043288036,0.143044775353,0.143585621482,4.80190768145,29398176.6221
120,4.8,-4.05545617813e-06,-1.16253294955e-05,3.02904954022,0.143320371365,0.143321900056,9.31877564455,0.143320371349,0.14332189992,0.143634527423,4.80270895798,29398175.3895
121,4.84,-4.13806427769e-06,-1.17945391201e-05,3.02919551896,0.143597187387,0.143598757697,9.31971346046,0.14359718737,0.143598757558,0.14368796838,4.80345470277,29398174.1562
122,4.88,-4.22171030794e-06,-1.19627839306e-05,3.02932295958,0.143873616673,0.143875228935,9.3205440586,0.143873616655,0.143875228792,0.143746465154,4.8041464521,29398172.9224
123,4.92,-4.30639903038e-06,-1.21300120067e-05,3.02943235682,0.144149544902,0.14415119942,9.32127088872,0.144149544883,0.144151199273,0.143810484203,4.80478581652,29398171.6879
124,4.96,-4.39213308698e-06,-1.22961745805e-05,3.02952423206,0.144424863049,0.144426560097,9.32189751016,0.14442486303,0.144426559946,0.143880437516,4.80537446665,29398170.4529
125,5,-4.47891281508e-06,-1.24612260434e-05,3.02959912885,0.144699467511,0.144701207331,9.32242756451,0.144699467491,0.144701207176,0.143956682973,4.80591411968,29398169.2172
126,5.04,-4.56673607223e-06,-1.2625123942e-05,3.02965760852,0.144973260184,0.144975042988,9.32286475006,0.144973260164,0.144975042829,0.144039525168,4.80640652662,29398167.981
127,5.08,-4.65559807155e-06,-1.27878289629e-05,3.02970024609,0.145246148511,0.145247974477,9.32321279777,0.145246148489,0.145247974313,0.144129216637,4.80685346038,29398166.7442
128,5.12,-4.74549122998e-06,-1.2949304908e-05,3.02972762631,0.145518045474,0.145519914748,9.32347544908,0.145518045451,0.14551991458,0.144225959442,4.80725670465,29398165.5068
129,5.16,-4.83640502992e-06,-1.31095186595e-05,3.02974034008,0.145788869565,0.145790782261,9.32365643539,0.145788869541,0.145790782089,0.144329907076,4.80761804361,29398164.2689
130,5.2,-4.92832589566e-06,-1.32684401357e-05,3.02973898097,0.146058544716,0.146060500914,9.3237594594,0.146058544691,0.146060500738,0.144441166625,4.80793925252,29398163.0303
131,5.24,-5.02123708542e-06,-1.34260422378e-05,3.02972414207,0.146327000201,0.146328999948,9.32378817817,0.146327000176,0.146328999768,0.144559801156,4.80822208916,29398161.7912
132,5.28,-5.11511859977e-06,-1.35823007878e-05,3.02969641311,0.146594170513,0.146596213822,9.32374618788,0.146594170487,0.146596213638,0.14468583228,4.80846828611,29398160.5515
133,5.32,-5.20994710759e-06,-1.37371944588e-05,3.02965637781,0.146859995214,0.146862082065,9.32363701043,0.146859995187,0.146862081876,0.144819242848,4.80867954385,29398159.3113
134,5.36,-5.30569588902e-06,-1.38907046975e-05,3.02960461146,0.147124418772,0.14712654911,9.32346408153,0.147124418743,0.147126548917,0.14495997975,4.8088575247,29398158.0705
135,5.4,-5.40233479731e-06,-1.40428156397e-05,3.02954167883,0.147387390372,0.147389564109,9.32323074053,0.147387390343,0.147389563912,0.145107956765,4.80900384751,29398156.8291
136,5.44,-5.49983023845e-06,-1.41935140189e-05,3.02946813224,0.147648863726,0.147651080741,9.32294022172,0.147648863696,0.14765108054,0.145263057442,4.80912008309,29398155.5871
137,5.48,-5.59814516943e-06,-1.43427890698e-05,3.02938450994,0.147908796864,0.147911057002,9.32259564705,0.147908796833,0.147911056796,0.145425137984,4.80920775046,29398154.3446
138,5.52,-5.69723911513e-06,-1.44906324257e-05,3.02929133465,0.148167151917,0.148169454989,9.32220002029,0.148167151884,0.148169454779,0.145594030088,4.8092683136,29398153.1016
139,5.56,-5.7970682034e-06,-1.46370380115e-05,3.0291891124,0.148423894903,0.148426240689,9.32175622243,0.148423894869,0.148426240474,0.145769543743,4.80930317901,29398151.858
140,5.6,-5.89758521845e-06,-1.47820019328e-05,3.0290783315,0.148678995503,0.148681383749,9.32126700829,0.148678995469,0.148681383531,0.145951469946,4.80931369377,29398150.6138
141,5.64,-5.99873967194e-06,-1.49255223614e-05,3.02895946174,0.148932426844,0.148934857265,9.32073500422,0.148932426808,0.148934857042,0.146139583328,4.80930114416,29398149.3691
142,5.68,-6.10047789145e-06,-1.50675994178e-05,3.02883295382,0.149184165274,0.149186637554,9.32016270682,0.149184165237,0.149186637327,0.146333644675,4.80926675482,29398148.1238
143,5.72,-6.20274312581e-06,-1.52082350521e-05,3.02869923883,0.149434190153,0.149436703944,9.31955248259,0.149434190115,0.149436703713,0.146533403322,4.80921168834,29398146.8779
144,5.76,-6.30547566628e-06,-1.53474329228e-05,3.028558728,0.149682483637,0.149685038562,9.31890656838,0.149682483597,0.149685038327,0.146738599428,4.80913704529,29398145.6316
145,5.8,-6.40861298353e-06,-1.54851982749e-05,3.02841181257,0.149929030478,0.149931626131,9.31822707263,0.149929030437,0.149931625891,0.146948966109,4.80904386462,29398144.3846
146,5.84,-6.51208987854e-06,-1.56215378178e-05,3.02825886373,0.150173817825,0.150176453771,9.31751597718,0.150173817782,0.150176453527,0.147164231433,4.80893312439,29398143.1371
147,5.88,-6.61583864744e-06,-1.57564596029e-05,3.02810023274,0.150416835035,0.150419510812,9.31677513976,0.150416834991,0.150419510563,0.147384120269,4.8088057428,29398141.8891
148,5.92,-6.71978925853e-06,-1.58899729027e-05,3.02793625113,0.150658073496,0.150660788614,9.31600629692,0.150658073451,0.150660788361,0.147608356002,4.80866257951,29398140.6405
149,5.96,-6.82386954094e-06,-1.60220880906e-05,3.02776723103,0.150897526452,0.150900280397,9.31521106737,0.150897526406,0.15090028014,0.147836662088,4.80850443711,29398139.3914
150,6,-6.92800538331e-06,-1.61528165226e-05,3.02759346548,0.151135188846,0.151137981079,9.31439095574,0.151135188798,0.151137980818,0.148068763488,4.80833206283,29398138.1417
151,6.04,-7.03212094183e-06,-1.62821704206e-05,3.02741522897,0.151371057167,0.151373887125,9.31354735657,0.151371057117,0.151373886859,0.148304387948,4.80814615043,29398136.8915
