sigma,r,Lz,per,Ekin_WP,EH_WP,Exc_WP,Eext_WP,Ekin_pert,EH_pert,Exc_pert,Eext_pert,dEH_Eext,U_proj_bg,residual,dKin,dXC,SIE
0.5,4,120,2,156.71891992168293,-2269.711593770463,-247.3453756799675,4084.675293648132,74.96901490137908,-2194.98714460526,-230.8746151340078,3898.439653715851,111.511190767078,90.70874423730082,20.802446529777185,81.74990502030384,-16.470760545959706,4.331685983817479
0.5,12,120,2,156.70739540541928,-2314.0061026647786,-247.3428222388136,4128.646724796861,74.96901490137908,-2194.98714460526,-230.8746151340078,3854.1331411045367,155.49462563280576,134.6887447767421,20.805880856063652,81.7383805040402,-16.4682071048058,4.337673751257853
0.5,20,120,2,156.7073802437776,-2358.3194470007807,-247.34281813871675,4172.6130917579985,74.96901490137908,-2194.98714460526,-230.8746151340078,3809.806052944683,199.4747364177947,178.66874339968547,20.805993018109234,81.73836534239852,-16.468203004708954,4.33779001340028
0.5,28,120,2,156.70739003481714,-2402.645115483123,-247.34281742283935,4216.579454663987,74.96901490137908,-2194.98714460526,-230.8746151340078,3765.4666407931454,243.45484299297868,222.64874187323832,20.80610111974036,81.73837513343805,-16.46820228883155,4.337898830908813
