# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
10,0.4,-7.39116359773e-09,-2.52095930773e-08,-22.9999985703,2.02245324792,2.02245324636,531.022499996,2.02245324792,2.02245324636,2.02256576258,0.999999906133,-6.62292916998e-09,-2.80158667586e-08,-22.9999986721,0.967935563022,0.967935562844,0.994489429311,1.42214461745,1.42214462145,1.42217167617
11,0.44,-8.39110640594e-09,-3.17800984757e-08,-22.8999981379,2.02716892219,2.02716892338,526.437220297,2.02716892219,2.02716892338,2.02730558265,0.999999899232,-7.62482664872e-09,-3.46155776047e-08,-22.8999982557,0.967861877228,0.967861877008,0.994476547251,1.42380471279,1.42380471776,1.42383761773
12,0.48,-9.52471835911e-09,-3.9094375366e-08,-22.7999976281,2.03233391858,2.03233392283,521.872389061,2.03233391858,2.03233392283,2.03249722095,0.999999892403,-8.76046230312e-09,-4.19626127814e-08,-22.7999977643,0.967781176772,0.967781176503,0.994462437416,1.42562077097,1.42562077701,1.42566012917
13,0.52,-1.07992183252e-08,-4.71749846919e-08,-22.6999970339,2.03794829278,2.03794830041,517.328006118,2.03794829278,2.03794830041,2.03814077982,0.999999885624,-1.00370670713e-08,-5.00797224897e-08,-22.699997191,0.967693462506,0.967693462184,0.99444709958,1.42759221704,1.42759222426,1.42763864672
14,0.56,-1.22220701569e-08,-5.60451006987e-08,-22.5999963477,2.04401210496,2.0440121163,512.804071285,2.04401210496,2.0440121163,2.04423637054,0.999999878878,-1.14621173098e-08,-5.89902832031e-08,-22.5999965284,0.967598735362,0.967598734983,0.994430533498,1.42971843008,1.42971843859,1.42977256171
15,0.6,-1.3800988812e-08,-6.57285255321e-08,-22.4999955611,2.05052541976,2.05052543516,508.300584364,2.05052541976,2.05052543516,2.05078411355,0.999999872156,-1.30433422217e-08,-6.87183124e-08,-22.4999957683,0.967496996356,0.967496995913,0.994412738903,1.43199874418,1.43199875409,1.43206122152
16,0.64,-1.55439474862e-08,-7.62497016484e-08,-22.3999946653,2.05748830628,2.05748832609,503.817545143,2.05748830628,2.05748832609,2.05778413857,0.99999986545,-1.47887300174e-08,-7.9288483302e-08,-22.3999949022,0.967388246581,0.967388246069,0.994393715509,1.43443244942,1.43443246086,1.43450393075
17,0.68,-1.74591827758e-08,-8.76337263022e-08,-22.2999936503,2.06490083801,2.0649008626,499.35495339,2.06490083801,2.0649008626,2.06523658486,0.999999858755,-1.67065338819e-08,-9.07261392416e-08,-22.2999939204,0.967272487213,0.967272486627,0.994373463007,1.43701879304,1.43701880614,1.43709995235
18,0.72,-1.95552006456e-08,-9.99063644829e-08,-22.1999925057,2.0727630928,2.07276312256,494.912808853,2.0727630928,2.07276312256,2.07314160151,0.999999852068,-1.88052773256e-08,-1.0305730813e-07,-22.1999928126,0.967149719512,0.967149718844,0.994351981069,1.43975698057,1.43975699544,1.43984850886
19,0.76,-2.18407813964e-08,-1.13094062581e-07,-22.0999912197,2.0810751529,2.08107518822,490.491111259,2.0810751529,2.08107518822,2.0814993477,0.999999845386,-2.10937592623e-08,-1.16308717719e-07,-22.0999915675,0.967019944817,0.967019944062,0.994329269339,1.44264617699,1.44264619377,1.4427487837
20,0.8,-2.43249847447e-08,-1.27223962711e-07,-21.9999897799,2.08983710485,2.08983714615,486.089860307,2.08983710485,2.08983714615,2.0903099931,0.999999838707,-2.35810596009e-08,-1.30507810355e-07,-21.9999901728,0.966883164553,0.966883163705,0.994305327443,1.44568550802,1.44568552684,1.44579992253
21,0.84,-2.70171552769e-08,-1.42323916535e-07,-21.8999881725,2.09904903953,2.09904908724,481.709055672,2.09904903953,2.09904908724,2.09957371821,0.999999832031,-2.62765444705e-08,-1.45682758723e-07,-21.8999886153,0.966739380228,0.96673937928,0.994280154978,1.44887406141,1.44887408242,1.44900103463
22,0.88,-2.99269290268e-08,-1.58422499504e-07,-21.7999863826,2.10871105209,2.10871110665,477.348696997,2.10871105209,2.10871110665,2.10929071481,0.999999825356,-2.91898725619e-08,-1.61862480761e-07,-21.7999868804,0.966588593434,0.966588592379,0.994253751516,1.45221088826,1.45221091159,1.45235119438
23,0.92,-3.30642387913e-08,-1.75549024243e-07,-21.6999843941,2.11882324198,2.11882330385,473.008783892,2.11882324198,2.11882330385,2.1194611864,0.999999818682,-3.23310014238e-08,-1.79076654896e-07,-21.6999849524,0.966430805847,0.966430804677,0.994226116603,1.45569500438,1.45569503017,1.45584944273
24,0.96,-3.64393210552e-08,-1.93733553717e-07,-21.5999821895,2.12938571292,2.12938578258,468.689315934,2.12938571292,2.12938578258,2.13008534876,0.999999812008,-3.57101936835e-08,-1.97355734341e-07,-21.5999828141,0.966266019226,0.966266017935,0.994197249757,1.45932539169,1.45932542011,1.45949478873
25,1,-4.00627213343e-08,-2.13006913662e-07,-21.4999797495,2.14039857294,2.14039865088,464.390292659,2.14039857294,2.14039865088,2.14116343045,0.999999805335,-3.93380226745e-08,-2.16730961363e-07,-21.4999804468,0.966094235417,0.966094233997,0.994167150462,1.46310099966,1.46310103085,1.46328621113
26,1.04,-4.39453003647e-08,-2.3340070439e-07,-21.3999770535,2.15186193432,2.15186202107,460.111713562,2.15186193432,2.15186202107,2.15269567348,0.999999798662,-4.32253787486e-08,-2.37234380343e-07,-21.3999778305,0.96591545635,0.965915454792,0.994135818174,1.46702074674,1.46702078086,1.46722265996
27,1.08,-4.80982390574e-08,-2.5494731251e-07,-21.2999740789,2.16377591369,2.16377600977,455.853578094,2.16377591369,2.16377600977,2.16468233391,0.999999791989,-4.73834743282e-08,-2.58898851218e-07,-21.299974943,0.965729684038,0.965729682334,0.994103252315,1.47108352183,1.47108355905,1.47130305816
28,1.12,-5.25330450067e-08,-2.77679921464e-07,-21.1999708012,2.17614063201,2.17614073799,451.615885655,2.17614063201,2.17614073799,2.17712368262,0.999999785315,-5.18238507284e-08,-2.81758061702e-07,-21.1999717606,0.965536920579,0.965536918721,0.99406945227,1.47528818576,1.47528822625,1.47552630324
29,1.16,-5.72615593046e-08,-3.01632522909e-07,-21.099967194,2.18895621464,2.18895633108,447.398635596,2.18895621464,2.18895633108,2.19002000609,0.999999778642,-5.65583851329e-08,-3.05846539993e-07,-21.0999682573,0.965337168154,0.965337166132,0.994034417388,1.4796335728,1.47963361672,1.47989126899
30,1.2,-6.22959631465e-08,-3.26839926916e-07,-20.9999632285,2.20222279135,2.20222291886,443.201827207,2.20222279135,2.20222291886,2.20337160722,0.999999771968,-6.15992978234e-08,-3.31199666572e-07,-20.9999644052,0.965130429028,0.965130426833,0.993998146978,1.48411849213,1.48411853967,1.48439680716
31,1.24,-6.76487870179e-08,-3.5333777198e-07,-20.8999588735,2.21594049645,2.21594063564,439.025459719,2.21594049645,2.21594063564,2.21717880628,0.999999765295,-6.69591614178e-08,-3.57853686087e-07,-20.8999601737,0.964916705545,0.964916703168,0.993960640306,1.48874172939,1.48874178074,1.48904174915
32,1.28,-7.33329173565e-08,-3.8116253442e-07,-20.7999540951,2.23010946881,2.23010962032,434.869532299,2.23010946881,2.23010962032,2.23144194188,0.999999758621,-7.26509081478e-08,-3.85845718515e-07,-20.7999555298,0.964696000134,0.964695997565,0.993921896593,1.49350204816,1.4935021035,1.49382490779
33,1.32,-7.93616056693e-08,-4.10351537699e-07,-20.6999488567,2.24472985199,2.2447300165,430.734044042,2.24472985199,2.2447300165,2.24616137208,0.999999751947,-7.86878386781e-08,-4.15213770091e-07,-20.6999504378,0.9644683153,0.964468312528,0.993881915013,1.49839819146,1.49839825098,1.49874507908
34,1.36,-8.57484749583e-08,-4.40942960809e-07,-20.5999431186,2.25980179434,2.25980197255,426.618993967,2.25980179434,2.25980197254,2.26133747547,0.999999745273,-8.50836291124e-08,-4.45996743972e-07,-20.599944859,0.964233653627,0.964233650642,0.993840694689,1.50342888328,1.50342894719,1.50380104391
35,1.4,-9.25075266315e-08,-4.72975845704e-07,-20.499936838,2.27532544914,2.27532564175,422.524381012,2.27532544914,2.27532564175,2.2769706525,0.999999738599,-9.1852338103e-08,-4.78234450227e-07,-20.4999387513,0.963992017776,0.963992014566,0.993798234689,1.50859283005,1.50859289855,1.50899156983
36,1.44,-9.96531469564e-08,-5.06490105224e-07,-20.3999299681,2.29130097472,2.29130118249,418.450204031,2.29130097472,2.29130118249,2.29306132676,0.999999731925,-9.90084136764e-08,-5.11967615181e-07,-20.3999320694,0.963743410481,0.963743407035,0.993754534024,1.51388872212,1.51388879542,1.51431541283
37,1.48,-1.07200112819e-07,-5.41526529741e-07,-20.2999224588,2.30772853464,2.30772875836,414.396461781,2.30772853464,2.30772875836,2.30960994642,0.999999725251,-1.06566699212e-07,-5.4723789138e-07,-20.2999247641,0.963487834548,0.963487830853,0.993709591642,1.51931523526,1.51931531359,1.51977131908
38,1.52,-1.15163597663e-07,-5.78126794555e-07,-20.1999142557,2.32460829791,2.32460853838,410.363152924,2.32460829791,2.32460853838,2.32661698574,0.999999718578,-1.14542440179e-07,-5.84087866536e-07,-20.1999167823,0.963225292852,0.963225288896,0.993663406427,1.52487103207,1.52487111565,1.52535802669
39,1.56,-1.23559176946e-07,-6.16333466926e-07,-20.0999052999,2.34194043912,2.34194069718,406.350276013,2.34194043912,2.34194069718,2.34408294677,0.999999711904,-1.22951289733e-07,-6.22561073768e-07,-20.0999080666,0.962955788333,0.962955784103,0.993615977193,1.53055476345,1.53055485251,1.53107426752
40,1.6,-1.3240283284e-07,-6.561900139e-07,-19.999895528,2.35972513872,2.35972541526,402.357829491,2.35972513872,2.35972541526,2.362008361,0.999999705231,-1.31809313756e-07,-6.62702001216e-07,-19.9998985548,0.962679323994,0.962679319477,0.993567302676,1.53636506999,1.53636516477,1.53691876883
41,1.64,-1.4171095797e-07,-6.97740809146e-07,-19.8998848713,2.37796258329,2.3779628792,398.38581168,2.37796258329,2.3779628792,2.38039379127,0.999999698558,-1.41132995315e-07,-7.04556102594e-07,-19.8998881799,0.962395902898,0.962395898079,0.993517381535,1.54230058337,1.54230068411,1.54289025515
42,1.68,-1.51500358642e-07,-7.41031141027e-07,-19.7998732557,2.39665296574,2.39665328197,394.434220775,2.39665296574,2.39665328197,2.39923983372,0.999999691886,-1.50939237429e-07,-7.48169807471e-07,-19.7998768695,0.962105528161,0.962105523025,0.993466212345,1.54835992772,1.54836003469,1.5489874499
43,1.72,-1.6178825597e-07,-7.86107218585e-07,-19.6998606014,2.41579648568,2.41579682321,390.503054833,2.41579648568,2.41579682321,2.41854711985,0.999999685214,-1.61245364877e-07,-7.93590530341e-07,-19.6998645455,0.961808202951,0.961808197484,0.993413793586,1.55454172098,1.55454183444,1.5552090772
44,1.76,-1.72592287584e-07,-8.33016177053e-07,-19.5998468222,2.43539334968,2.43539370954,386.592311771,2.43539334968,2.43539370954,2.43831631873,0.999999678542,-1.72069125908e-07,-8.40866679468e-07,-19.5998511235,0.96150393048,0.961503924666,0.993360123645,1.5608445762,1.56084469641,1.56155386354
45,1.8,-1.83930507781e-07,-8.818060819e-07,-19.4998318252,2.45544377167,2.45544415491,382.70198935,2.45544377167,2.45544415491,2.45854813927,0.999999671871,-1.83428692622e-07,-8.90047663322e-07,-19.4998365129,0.961192714004,0.961192707826,0.993305200805,1.56726710278,1.56726723003,1.56802053945
46,1.84,-1.9582138826e-07,-9.3252593093e-07,-19.3998155104,2.47594797328,2.47594838101,378.832085172,2.47594797328,2.47594838101,2.4792433327,0.999999665201,-1.95342661741e-07,-9.4118389623e-07,-19.3998206157,0.96087455681,0.960874550251,0.993249023241,1.57380790782,1.57380804239,1.57460784124
47,1.88,-2.08283817997e-07,-9.85225656483e-07,-19.2997977702,2.49690618423,2.4969066176,374.982596667,2.49690618423,2.49690661759,2.50040269499,0.999999658531,-2.07830055245e-07,-9.9432680281e-07,-19.2998033266,0.960549462216,0.96054945526,0.99319158901,1.58046559722,1.58046573941,1.58131451257
48,1.92,-2.21337103679e-07,-1.03995612575e-06,-19.1997784887,2.51831864277,2.51831910296,371.153521085,2.51831864277,2.51831910296,2.52202706957,0.999999651862,-2.20910320341e-07,-1.04952882144e-06,-19.1997845322,0.960217433565,0.960217426192,0.993132896046,1.58723877699,1.5872389271,1.58813930614
49,1.96,-2.3500096877e-07,-1.09676914119e-06,-19.0997575413,2.54018559612,2.54018608438,367.344855488,2.54018559612,2.54018608438,2.54411734996,0.999999645194,-2.34603329318e-07,-1.10684340721e-06,-19.0997641105,0.959878474214,0.959878466405,0.993072942155,1.59412605429,1.59412621265,1.59508098522
50,2,-2.49295553081e-07,-1.15571743974e-06,-18.9997347943,2.56250730094,2.56250781856,363.556596735,2.56250730094,2.56250781855,2.56667448262,0.999999638526,-2.48929378659e-07,-1.16632503399e-06,-18.9997419305,0.959532587531,0.959532579266,0.993011725003,1.60112603863,1.60112620556,1.60213832523
51,2.04,-2.64241411163e-07,-1.21685469091e-06,-18.8997101038,2.58528402382,2.58528457214,359.788741479,2.58528402382,2.58528457213,2.58969946973,0.99999963186,-2.63909187994e-07,-1.22802919491e-06,-18.8997178516,0.959179776885,0.959179768144,0.992949242111,1.60823734293,1.60823751875,1.60931011528
52,2.08,-2.79859511639e-07,-1.28023549324e-06,-18.7996833159,2.60851604183,2.60851662223,356.041286151,2.60851604183,2.60851662223,2.61319337218,0.999999625194,-2.79563898672e-07,-1.29201240148e-06,-18.7996917226,0.95882004564,0.958820036402,0.992885490846,1.61545858453,1.6154587696,1.61659515957
53,2.12,-2.96171235608e-07,-1.34591536799e-06,-18.6996542653,2.63220364302,2.63220425695,352.314226953,2.63220364302,2.63220425694,2.63715731239,0.999999618529,-2.9591507279e-07,-1.35833218011e-06,-18.6996633817,0.958453397148,0.95845338739,0.992820468416,1.62278838626,1.62278858094,1.62399227884
54,2.16,-3.13198376381e-07,-1.41395075157e-06,-18.5996227749,2.65634712702,2.65634777598,348.607559847,2.65634712702,2.65634777597,2.66159247727,0.999999611864,-3.12984692433e-07,-1.42704706661e-06,-18.5996326555,0.958079834737,0.958079824436,0.992754171857,1.63022537738,1.63022558203,1.63150031169
55,2.2,-3.30963138788e-07,-1.48439898623e-06,-18.4995886555,2.68094680562,2.68094749116,344.921280545,2.68094680562,2.68094749116,2.68650012109,0.999999605201,-3.30795159193e-07,-1.49821659974e-06,-18.4995993583,0.957699361707,0.957699350839,0.992686598031,1.63776819454,1.63776840954,1.63911811586
56,2.24,-3.49488138347e-07,-1.55731830962e-06,-18.3995517047,2.70600300337,2.70600372712,341.255384501,2.70600300337,2.70600372712,2.71188156823,0.999999598539,-3.49369293611e-07,-1.57190131229e-06,-18.3995632915,0.957311981316,0.957311969856,0.992617743613,1.64541548264,1.64541570838,1.64684456942
57,2.28,-3.68796399401e-07,-1.63276784348e-06,-18.2995117062,2.73151605823,2.73151682186,337.609866901,2.73151605823,2.73151682186,2.73773821583,0.999999591877,-3.68730332845e-07,-1.64816272282e-06,-18.2995242431,0.956917696776,0.956917684699,0.992547605088,1.65316589572,1.65316613261,1.6546785718
58,2.32,-3.88911351691e-07,-1.71080758141e-06,-18.1994684295,2.75748632216,2.75748712744,333.984722653,2.75748632216,2.75748712743,2.76407153631,0.999999585216,-3.88901927855e-07,-1.72706332454e-06,-18.1994819868,0.956516511239,0.956516498518,0.992476178744,1.6610180978,1.66101834624,1.66261904484
59,2.36,-4.09856824654e-07,-1.79149837521e-06,-18.099421629,2.78391416187,2.78391501059,330.379946384,2.78391416187,2.78391501058,2.79088307954,0.999999578557,-4.09908137805e-07,-1.80866657395e-06,-18.0994362814,0.956108427793,0.9561084144,0.992403460664,1.66897076361,1.66897102404,1.67066493356
60,2.4,-4.31657039554e-07,-1.87490191882e-06,-17.9993710432,2.81079995939,2.81080085343,326.795532425,2.81079995939,2.81080085343,2.8181744748,0.999999571898,-4.31773422126e-07,-1.89303687571e-06,-17.9993868701,0.955693449446,0.955693435352,0.99232944672,1.6770225794,1.67702285226,1.6788152069
61,2.44,-4.54336599181e-07,-1.96108072992e-06,-17.8993163944,2.83814411282,2.83814505414,323.231474817,2.83814411282,2.83814505413,2.84594743228,0.999999565239,-4.5452263064e-07,-1.98023956563e-06,-17.8993334801,0.95527157912,0.955271564296,0.992254132573,1.6851722436,1.68517252934,1.68706885827
62,2.48,-4.77920475368e-07,-2.05009812912e-06,-17.7992573877,2.86594703698,2.8659480276,319.687767297,2.86594703698,2.8659480276,2.87420374425,0.999999558582,-4.78180990939e-07,-2.07034089043e-06,-17.7992758215,0.95484281964,0.954842804054,0.992177513667,1.69341846752,1.69341876662,1.6954249059
63,2.52,-5.02433995286e-07,-2.14201821643e-06,-17.6991937109,2.89420916412,2.89421020615,316.1644033,2.89420916412,2.89421020615,2.90294528554,0.999999551925,-5.02774094822e-07,-2.16340798468e-06,-17.6992135872,0.954407173726,0.954407157346,0.992099585226,1.70175997597,1.70176028889,1.703882393
64,2.56,-5.27902825449e-07,-2.2369058469e-06,-17.5991250335,2.92293094462,2.92293204025,312.661375958,2.92293094462,2.92293204024,2.9321740135,0.999999545269,-5.28327881966e-07,-2.25950884648e-06,-17.599146452,0.953964643979,0.953964626772,0.992020342259,1.71019550782,1.71019583508,1.71244038777
65,2.6,-5.54352955613e-07,-2.33482660408e-06,-17.4990510067,2.95211284766,2.95211399914,309.178678103,2.95211284766,2.95211399914,2.96189196726,0.999999538613,-5.54868623937e-07,-2.35871231078e-06,-17.4990740725,0.953515232875,0.953515214807,0.991939779558,1.71872381663,1.71872415873,1.72109798308
66,2.64,-5.8181068094e-07,-2.43584677188e-06,-17.3989712627,2.9817553619,2.9817565716,305.716302268,2.9817553619,2.98175657159,2.99210126618,0.999999531958,-5.82422905816e-07,-2.46108802078e-06,-17.3989960865,0.953058942754,0.953058923789,0.991857891703,1.72734367109,1.72734402856,1.729854296
67,2.68,-6.10302583563e-07,-2.5400333056e-06,-17.2988854146,3.0118589962,3.01186026655,302.274240696,3.0118589962,3.01186026654,3.02280410743,0.999999525303,-6.11017608192e-07,-2.566706398e-06,-17.2989121124,0.95259577581,0.95259575591,0.991774673068,1.73605385552,1.73605422891,1.73870846701
68,2.72,-6.39855514092e-07,-2.64745379901e-06,-17.1987930561,3.04242428023,3.04242561376,298.85248535,3.04242428023,3.04242561375,3.05400276269,0.999999518649,-6.40679888395e-07,-2.6756386087e-06,-17.1988217498,0.952125734083,0.95212571321,0.991690117833,1.74485317034,1.7448535602,1.74765965898
69,2.76,-6.70496572315e-07,-2.75817645049e-06,-17.0986937615,3.07345176515,3.07345316447,295.451027924,3.07345176514,3.07345316446,3.08569957379,0.999999511995,-6.71437161354e-07,-2.78795652824e-06,-17.0987245783,0.951648819447,0.951648797561,0.991604219991,1.75374043242,1.75374083933,1.75670705588
70,2.8,-7.02253088432e-07,-2.8722700247e-06,-16.9985870859,3.10494202419,3.10494349204,292.069859863,3.10494202419,3.10494349203,3.11789694735,0.999999505341,-7.03317080745e-07,-2.90373270118e-06,-16.9986201586,0.951165033607,0.951165010666,0.991516973365,1.76271447547,1.76271490003,1.76584986115
71,2.84,-7.35152603352e-07,-2.98980381183e-06,-16.898472565,3.13689565331,3.1368971925,288.708972378,3.13689565331,3.1368971925,3.15059734831,0.999999498686,-7.3634752004e-07,-3.02304029919e-06,-16.8985080319,0.950674378084,0.950674354046,0.991428371627,1.77177415035,1.77177459318,1.77508729591
72,2.88,-7.692228499e-07,-3.11084758372e-06,-16.798349716,3.16931327171,3.16931488519,285.368356473,3.16931327171,3.16931488518,3.18380329236,0.999999492032,-7.7055655318e-07,-3.14595307454e-06,-16.7983877206,0.950176854214,0.950176829034,0.991338408315,1.78091832539,1.78091878711,1.78441859673
73,2.92,-8.04491732197e-07,-3.23547154724e-06,-16.6982180377,3.20219552242,3.2021972132,282.048002971,3.20219552242,3.20219721319,3.21751733722,0.999999485378,-8.0597243499e-07,-3.27254531087e-06,-16.6982587285,0.949672463134,0.949672436767,0.991247076859,1.79014588659,1.79014636785,1.79384301334
74,2.96,-8.40987305658e-07,-3.36374629362e-06,-16.5980770113,3.23554307271,3.23554484395,278.747902544,3.23554307271,3.23554484394,3.25174207288,0.999999478723,-8.42623580829e-07,-3.40289177033e-06,-16.5981205417,0.949161205784,0.949161178181,0.991154370607,1.79945573784,1.79945623931,1.80335980589
75,3,-8.78737755305e-07,-3.49574274558e-06,-16.4979261012,3.26935661463,3.26935846959,275.468045753,3.26935661463,3.26935846958,3.2864801107,0.999999472067,-8.80538544784e-07,-3.5370676368e-06,-16.4979726291,0.948643082892,0.948643054004,0.991060282851,1.80884680113,1.80884732351,1.81296824214
76,3.04,-9.17771372852e-07,-3.63153210009e-06,-16.3977647564,3.30363686537,3.30363880743,272.208423078,3.30363686537,3.30363880742,3.32173407154,0.999999465411,-9.19745997354e-07,-3.67514845558e-06,-16.3978144438,0.948118094975,0.948118064751,0.990964806866,1.81831801666,1.81831856065,1.82266759436
77,3.08,-9.58116533366e-07,-3.77118576803e-06,-16.2975924111,3.33838456761,3.33838660027,268.96902497,3.3383845676,3.33838660026,3.3575065729,0.999999458755,-9.60274701705e-07,-3.81721006906e-06,-16.2976454236,0.947586242335,0.947586210722,0.990867935939,1.82786834292,1.82786890926,1.83245713611
78,3.12,-9.99801671685e-07,-3.91477530998e-06,-16.1974084864,3.37360048981,3.37360261672,265.74984189,3.37360048981,3.3736026167,3.3938002153,0.999999452097,-1.0021534896e-06,-3.96332854813e-06,-16.1974649929,0.947047525051,0.947047491995,0.990769663407,1.83749675682,1.83749734625,1.84233613881
79,3.16,-1.04285525755e-06,-4.06237236949e-06,-16.097212392,3.4092854265,3.4092876514,262.550864359,3.4092854265,3.40928765139,3.43061756779,0.999999445438,-1.04541123614e-06,-4.1135801206e-06,-16.0972725641,0.946501942981,0.946501908424,0.990669982698,1.84720225363,1.84720286693,1.85230386834
80,3.2,-1.08730577211e-06,-4.21404860219e-06,-15.9970035276,3.44544019839,3.44544252518,259.372083015,3.44544019839,3.44544252516,3.46796115303,0.999999438778,-1.0900768354e-06,-4.26804109597e-06,-15.9970675389,0.945949495759,0.945949459643,0.990568887372,1.85698384707,1.85698448504,1.86235958143
81,3.24,-1.13318168384e-06,-4.36987560347e-06,-15.8967812852,3.4820656525,3.48206808521,256.213488661,3.48206565249,3.48206808519,3.50583343176,0.999999432117,-1.13617917577e-06,-4.4267877867e-06,-15.8968493108,0.945390182794,0.945390145058,0.990466371158,1.86684056919,1.86684123265,1.87250252216
82,3.28,-1.18051142559e-06,-4.52992483247e-06,-15.7965450507,3.51916266221,3.51916520503,253.075072325,3.51916266221,3.51916520501,3.54423678709,0.999999425454,-1.18374711583e-06,-4.58989642765e-06,-15.7966172663,0.944824003272,0.944823963853,0.990362428003,1.87677147037,1.87677216017,1.88273191848
83,3.32,-1.22932337275e-06,-4.69426753439e-06,-15.6962942063,3.55673212723,3.55673478447,249.956825319,3.55673212722,3.55673478445,3.58317350862,0.99999941879,-1.23280946134e-06,-4.75744309173e-06,-15.6963707877,0.944250956156,0.944250914989,0.990257052111,1.88677561917,1.88677633616,1.89304697871
84,3.36,-1.27964582135e-06,-4.8629746604e-06,-15.5960281328,3.59477497345,3.5947777496,246.858739297,3.59477497345,3.59477774958,3.62264577667,0.999999412124,-1.28339494237e-06,-4.92950360346e-06,-15.596109255,0.94367104019,0.943670997208,0.990150237988,1.89685210219,1.89685284728,1.90344688835
85,3.4,-1.33150696857e-06,-5.03611678451e-06,-15.4957462121,3.63329215282,3.6332950525,243.780806317,3.63329215282,3.63329505247,3.66265564668,0.999999405456,-1.33553219204e-06,-5.10615344958e-06,-15.4958320486,0.943084253903,0.943084209037,0.990041980484,1.90700002394,1.90700079805,1.91393080687
86,3.44,-1.38493489301e-06,-5.21376401949e-06,-15.3954478294,3.67228464302,3.67228767101,240.723018901,3.67228464302,3.67228767099,3.70320503417,0.999999398785,-1.38924972619e-06,-5.28746768809e-06,-15.3955385511,0.942490595616,0.942490548793,0.989932274832,1.91721850664,1.9172193107,1.92449786489
87,3.48,-1.43995753743e-06,-5.39598592997e-06,-15.2951323759,3.71175344715,3.71175660841,237.685370095,3.71175344715,3.71175660838,3.74429570018,0.999999392113,-1.44457592386e-06,-5.47352085385e-06,-15.2952281507,0.941890063445,0.941890014591,0.98982111669,1.92750668996,1.92750752494,1.93514716154
