# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
0,0,5.17463906306e-10,4.43529829765e-10,2.49999999669,0.125000000251,0.125000000137,6.37499999722,0.125000000251,0.125000000137,0.125000013788,3.3124999988,29398320.8643
1,0.04,-1.26013164766e-09,-1.30706623559e-08,2.5000008212,0.125001947638,0.125001947532,6.3750061742,0.125001947638,0.125001947532,0.125002068204,3.31250503468,29398320.4237
2,0.08,-3.16312014273e-09,-2.70075317801e-08,2.50000171351,0.125007787576,0.125007787497,6.37501674704,0.125007787576,0.125007787497,0.12500817946,3.31251616105,29398320.055
3,0.12,-5.19605098034e-09,-4.13790771494e-08,2.5000026801,0.125017511932,0.125017511898,6.37503174377,0.125017511932,0.125017511898,0.125018343288,3.3125333838,29398319.7374
4,0.16,-7.36359923919e-09,-5.6197600832e-08,2.500003728,0.125031106958,0.12503110699,6.37505118963,0.125031106958,0.12503110699,0.125032549618,3.31255670179,29398319.4561
5,0.2,-9.67058329217e-09,-7.14757096295e-08,2.50000486492,0.12504855336,0.125048553478,6.37507510741,0.12504855336,0.125048553478,0.12505078279,3.31258610712,29398319.2002
6,0.24,-1.21219784927e-08,-8.72263125044e-08,2.50000609923,0.125069826383,0.125069826611,6.37510351795,0.125069826383,0.125069826611,0.125073021751,3.31262158547,29398318.9624
7,0.28,-1.47229215707e-08,-1.03462618559e-07,2.50000744005,0.125094895925,0.125094896285,6.37513644059,0.125094895925,0.125094896285,0.125099240264,3.3126631164,29398318.7372
8,0.32,-1.74787061361e-08,-1.20198138791e-07,2.5000088973,0.125123726666,0.125123727183,6.37517389368,0.125123726666,0.125123727183,0.125129407127,3.31271067377,29398318.5208
9,0.36,-2.03947744296e-08,-1.3744669322e-07,2.50001048173,0.125156278226,0.125156278926,6.37521589515,0.125156278226,0.125156278926,0.125163486402,3.31276422615,29398318.3107
10,0.4,-2.34767102842e-08,-1.55222422949e-07,2.50001220506,0.125192505339,0.125192506251,6.37526246311,0.125192505339,0.125192506251,0.125201437657,3.31282373735,29398318.1048
11,0.44,-2.67302400226e-08,-1.73539803064e-07,2.50001408001,0.125232358053,0.125232359205,6.37531361649,0.125232358053,0.125232359205,0.125243216232,3.31288916687,29398317.9019
12,0.48,-3.01612390894e-08,-1.92413652723e-07,2.5000161204,0.125275781941,0.125275783364,6.37536937575,0.125275781941,0.125275783364,0.125288773514,3.31296047053,29398317.7012
13,0.52,-3.37757429475e-08,-2.11859139475e-07,2.50001834121,0.125322718334,0.125322720061,6.37542976365,0.125322718334,0.125322720061,0.12533805724,3.31303760102,29398317.5019
14,0.56,-3.75799535211e-08,-2.31891777167e-07,2.50002075876,0.125373104571,0.125373106636,6.37549480601,0.125373104571,0.125373106636,0.125391011805,3.31312050861,29398317.3036
15,0.6,-4.1580237842e-08,-2.52527420738e-07,2.5000233907,0.125426874259,0.125426876697,6.37556453263,0.125426874259,0.125426876697,0.125447578594,3.3132091418,29398317.1059
16,0.64,-4.57831182842e-08,-2.73782261532e-07,2.50002625623,0.125483957549,0.125483960398,6.37563897817,0.125483957549,0.125483960398,0.125507696334,3.31330344806,29398316.9088
17,0.68,-5.01952587489e-08,-2.95672826737e-07,2.50002937616,0.125544281417,0.125544284716,6.37571818311,0.125544281417,0.125544284716,0.125571301449,3.31340337462,29398316.712
18,0.72,-5.4823453633e-08,-3.1821598343e-07,2.50003277307,0.125607769962,0.125607773752,6.37580219484,0.125607769962,0.125607773752,0.125638328443,3.31350886928,29398316.5154
19,0.76,-5.96746250047e-08,-3.414289452e-07,2.50003647143,0.1256743447,0.125674349024,6.37589106874,0.1256743447,0.125674349024,0.12570871028,3.31361988123,29398316.319
20,0.8,-6.47558283412e-08,-3.65329277497e-07,2.50004049777,0.125743924871,0.125743929774,6.37598486929,0.125743924871,0.125743929774,0.125782378788,3.31373636197,29398316.1226
21,0.84,-7.0074263282e-08,-3.899348979e-07,2.50004488086,0.125816427744,0.125816433273,6.37608367139,0.125816427744,0.125816433273,0.125859265066,3.3138582662,29398315.9263
22,0.88,-7.56372824205e-08,-4.1526406983e-07,2.50004965184,0.12589176892,0.125891775124,6.37618756158,0.12589176892,0.125891775124,0.125939299897,3.31398555281,29398315.7301
23,0.92,-8.14523940325e-08,-4.41335390568e-07,2.50005484445,0.125969862642,0.125969869573,6.37629663943,0.125969862642,0.125969869573,0.126022414177,3.31411818582,29398315.5339
24,0.96,-8.75272573426e-08,-4.68167776183e-07,2.5000604952,0.126050622094,0.126050629805,6.37641101899,0.126050622094,0.126050629804,0.126108539344,3.31425613545,29398315.3377
25,1,-9.38696751586e-08,-4.95780446661e-07,2.50006664361,0.126133959698,0.126133968244,6.3765308303,0.126133959698,0.126133968244,0.12619760781,3.31439937912,29398315.1415
26,1.04,-1.0048759006e-07,-5.24192913378e-07,2.50007333244,0.126219787407,0.126219796848,6.37665622098,0.126219787407,0.126219796848,0.126289553404,3.31454790262,29398314.9453
27,1.08,-1.07389088905e-07,-5.53424968993e-07,2.50008060791,0.126308016992,0.126308027387,6.37678735788,0.126308016992,0.126308027387,0.126384311818,3.31470170113,29398314.7492
28,1.12,-1.14582416469e-07,-5.83496679678e-07,2.50008852001,0.126398560314,0.126398571727,6.37692442893,0.126398560314,0.126398571727,0.126481821051,3.31486078048,29398314.553
29,1.16,-1.22075994108e-07,-6.14428377029e-07,2.50009712272,0.126491329597,0.126491342095,6.37706764488,0.126491329597,0.126491342094,0.126582021869,3.31502515829,29398314.3568
30,1.2,-1.29878436133e-07,-6.46240649104e-07,2.50010647435,0.126586237687,0.126586251338,6.37721724136,0.126586237687,0.126586251337,0.126684858255,3.31519486519,29398314.1606
31,1.24,-1.37998558484e-07,-6.78954329182e-07,2.50011663787,0.126683198301,0.126683213176,6.37737348085,0.126683198301,0.126683213175,0.126790277873,3.31536994616,29398313.9644
32,1.28,-1.46445376838e-07,-7.12590482559e-07,2.50012768121,0.126782126265,0.126782142439,6.37753665488,0.126782126265,0.126782142439,0.126898232533,3.31555046179,29398313.7682
33,1.32,-1.55228095467e-07,-7.47170391995e-07,2.50013967763,0.126882937747,0.126882955299,6.3777070863,0.126882937747,0.126882955298,0.127008678659,3.31573648967,29398313.572
34,1.36,-1.64356093363e-07,-7.8271554298e-07,2.50015270611,0.126985550478,0.126985569488,6.37788513161,0.126985550478,0.126985569487,0.127121577762,3.31592812579,29398313.3758
35,1.4,-1.73838911419e-07,-8.19247610721e-07,2.50016685174,0.127089883956,0.127089904509,6.37807118348,0.127089883956,0.127089904508,0.127236896921,3.31612548597,29398313.1796
36,1.44,-1.83686243771e-07,-8.56788450883e-07,2.50018220618,0.127195859651,0.127195881835,6.37826567337,0.127195859651,0.127195881834,0.12735460926,3.31632870743,29398312.9834
37,1.48,-1.93907932333e-07,-8.95360095533e-07,2.50019886804,0.127303401196,0.127303425102,6.37846907419,0.127303401196,0.127303425102,0.127474694436,3.31653795024,29398312.7872
38,1.52,-2.04513959804e-07,-9.34984754942e-07,2.5002169434,0.127412434563,0.127412460288,6.37868190321,0.127412434563,0.127412460287,0.127597139126,3.31675339903,29398312.591
39,1.56,-2.15514437702e-07,-9.75684822942e-07,2.5002365463,0.12752288824,0.127522915881,6.37890472497,0.12752288824,0.12752291588,0.127721937516,3.31697526455,29398312.3948
40,1.6,-2.2691958645e-07,-1.01748288158e-06,2.50025779922,0.12763469339,0.127634723052,6.37913815435,0.12763469339,0.127634723051,0.127849091791,3.31720378539,29398312.1986
41,1.64,-2.3873971e-07,-1.06040169944e-06,2.50028083365,0.127747784008,0.127747815797,6.37938285973,0.127747784008,0.127747815796,0.12797861262,3.31743922977,29398312.0025
42,1.68,-2.50985169169e-07,-1.10446421886e-06,2.50030579063,0.127862097064,0.127862131092,6.37963956628,0.127862097064,0.127862131091,0.128110519638,3.31768189722,29398311.8063
43,1.72,-2.63666359403e-07,-1.1496935314e-06,2.50033282132,0.127977572644,0.127977609026,6.37990905929,0.127977572644,0.127977609025,0.128244841924,3.31793212048,29398311.6102
44,1.76,-2.76793695949e-07,-1.19611284434e-06,2.50036208761,0.128094154075,0.128094192932,6.38019218759,0.128094154074,0.12809419293,0.128381618455,3.3181902673,29398311.414
45,1.8,-2.90377606182e-07,-1.24374544565e-06,2.50039376268,0.128211788047,0.128211829504,6.38048986701,0.128211788047,0.128211829502,0.128520898557,3.31845674228,29398311.2179
46,1.84,-3.04428525651e-07,-1.29261467364e-06,2.50042803167,0.128330424729,0.128330468915,6.38080308388,0.128330424729,0.128330468913,0.128662742326,3.31873198876,29398311.0218
47,1.88,-3.1895689284e-07,-1.34274389526e-06,2.50046509224,0.128450017868,0.128450064917,6.38113289852,0.128450017868,0.128450064915,0.12880722102,3.31901649065,29398310.8257
48,1.92,-3.33973140813e-07,-1.39415648998e-06,2.50050515522,0.128570524888,0.128570574939,6.38148044868,0.128570524888,0.128570574937,0.128954417413,3.31931077426,29398310.6297
49,1.96,-3.49487686162e-07,-1.44687583263e-06,2.5005484452,0.128691906976,0.128691960173,6.38184695289,0.128691906976,0.128691960171,0.129104426106,3.31961541002,29398310.4336
50,2,-3.6551091893e-07,-1.50092526709e-06,2.50059520113,0.128814129161,0.128814185652,6.38223371368,0.128814129161,0.128814185649,0.129257353779,3.31993101425,29398310.2376
51,2.04,-3.82053198077e-07,-1.55632806671e-06,2.50064567687,0.128937160379,0.128937220318,6.38264212062,0.128937160379,0.128937220316,0.129413319367,3.32025825066,29398310.0416
52,2.08,-3.99124853963e-07,-1.61310738463e-06,2.50070014173,0.129060973537,0.129061037084,6.38307365302,0.129060973537,0.129061037081,0.129572454155,3.32059783182,29398309.8457
53,2.12,-4.16736196183e-07,-1.67128620212e-06,2.50075888094,0.129185545559,0.129185612878,6.38352988235,0.129185545559,0.129185612875,0.129734901768,3.32095052039,29398309.6497
54,2.16,-4.3489752037e-07,-1.73088728415e-06,2.50082219601,0.129310857424,0.129310928685,6.38401247411,0.129310857424,0.129310928682,0.12990081804,3.32131713011,29398309.4538
55,2.2,-4.53619106658e-07,-1.79193314754e-06,2.50089040514,0.129436894195,0.129436969574,6.38452318926,0.129436894195,0.12943696957,0.130070370734,3.32169852652,29398309.2579
56,2.24,-4.72911203755e-07,-1.85444603834e-06,2.50096384335,0.129563645034,0.129563724711,6.38506388482,0.129563645034,0.129563724707,0.1302437391,3.32209562728,29398309.0621
57,2.28,-4.92783995736e-07,-1.91844791049e-06,2.50104286259,0.129691103205,0.129691187367,6.38563651374,0.129691103205,0.129691187363,0.130421113234,3.32250940216,29398308.8662
58,2.32,-5.13247554385e-07,-1.98396039439e-06,2.50112783171,0.129819266067,0.129819354908,6.3862431238,0.129819266067,0.129819354904,0.130602693225,3.32294087239,29398308.6704
59,2.36,-5.34311782244e-07,-2.05100475107e-06,2.50121913621,0.129948135053,0.129948228773,6.38688585539,0.129948135053,0.129948228768,0.130788688051,3.32339110961,29398308.4746
60,2.4,-5.55986353554e-07,-2.11960181285e-06,2.50131717777,0.130077715635,0.130077814439,6.38756693803,0.130077715634,0.130077814435,0.13097931422,3.32386123405,29398308.2789
61,2.44,-5.78280659274e-07,-2.18977191917e-06,2.50142237366,0.130208017275,0.130208121377,6.38828868554,0.130208017275,0.130208121372,0.131174794105,3.3243524121,29398308.0831
62,2.48,-6.01203759722e-07,-2.26153485711e-06,2.50153515578,0.130339053365,0.130339162984,6.38905348962,0.130339053365,0.130339162979,0.131375353994,3.32486585298,29398307.8874
63,2.52,-6.24764345019e-07,-2.3349098127e-06,2.50165596955,0.13047084115,0.130470956513,6.38986381179,0.13047084115,0.130470956507,0.131581221807,3.32540280472,29398307.6917
64,2.56,-6.48970702913e-07,-2.40991533172e-06,2.50178527239,0.130603401635,0.130603522975,6.39072217363,0.130603401634,0.13060352297,0.131792624503,3.32596454912,29398307.496
65,2.6,-6.73830692268e-07,-2.4865692839e-06,2.501923532,0.13073675948,0.130736887041,6.39163114512,0.13073675948,0.130736887034,0.132009785162,3.32655239582,29398307.3003
66,2.64,-6.9935172251e-07,-2.56488882172e-06,2.50207122427,0.130870942883,0.130871076912,6.39259333111,0.130870942883,0.130871076905,0.132232919773,3.32716767545,29398307.1047
67,2.68,-7.25540738527e-07,-2.64489032827e-06,2.5022288309,0.131005983438,0.131006124192,6.39361135592,0.131005983437,0.131006124185,0.132462233731,3.32781173178,29398306.9091
68,2.72,-7.52404211801e-07,-2.72658935321e-06,2.50239683664,0.131141915986,0.131142063732,6.39468784611,0.131141915986,0.131142063724,0.132697918093,3.32848591292,29398306.7134
69,2.76,-7.79948136594e-07,-2.81000054003e-06,2.50257572628,0.131278778453,0.131278933463,6.39582541139,0.131278778452,0.131278933455,0.13294014563,3.32919156166,29398306.5178
70,2.8,-8.0817802832e-07,-2.89513754993e-06,2.50276598131,0.131416611662,0.131416774219,6.39702662395,0.131416611662,0.131416774211,0.133189066729,3.32993000492,29398306.3222
71,2.84,-8.37098920169e-07,-2.98201298543e-06,2.50296807631,0.131555459144,0.131555629539,6.39829399626,0.131555459143,0.13155562953,0.133444805209,3.33070254247,29398306.1266
72,2.88,-8.66715354946e-07,-3.07063831463e-06,2.50318247506,0.131695366923,0.131695545456,6.39962995758,0.131695366922,0.131695545447,0.133707454122,3.33151043498,29398305.9309
73,2.92,-8.97031369661e-07,-3.16102379351e-06,2.50340962647,0.131836383296,0.131836570276,6.40103682951,0.131836383295,0.131836570266,0.133977071614,3.33235489154,29398305.7353
74,2.96,-9.28050473937e-07,-3.25317838503e-06,2.50364996032,0.131978558594,0.131978754341,6.40251680073,0.131978558593,0.13197875433,0.134253676933,3.33323705683,29398305.5397
75,3,-9.5977562513e-07,-3.34710967321e-06,2.50390388288,0.132121944935,0.132122149775,6.40407190136,0.132121944934,0.132122149764,0.13453724666,3.33415799803,29398305.344
76,3.04,-9.92209204794e-07,-3.44282377449e-06,2.50417177247,0.132266595959,0.132266810231,6.4057039773,0.132266595958,0.132266810219,0.134827711251,3.33511869175,29398305.1483
77,3.08,-1.02535300058e-06,-3.54032524936e-06,2.50445397499,0.132412566559,0.13241279061,6.40741466484,0.132412566558,0.132412790597,0.135124951974,3.336120011,29398304.9526
78,3.12,-1.05920819593e-06,-3.63961701781e-06,2.50475079951,0.132559912599,0.132560146787,6.40920536595,0.132559912598,0.132560146774,0.135428798313,3.33716271267,29398304.7569
79,3.16,-1.09377536915e-06,-3.74070028094e-06,2.50506251396,0.132708690623,0.132708935315,6.41107722474,0.132708690622,0.132708935301,0.135739025908,3.33824742534,29398304.5612
80,3.2,-1.12905450033e-06,-3.84357444946e-06,2.50538934103,0.132858957557,0.132859213128,6.41303110523,0.132858957556,0.132859213114,0.136055355101,3.33937463796,29398304.3654
81,3.24,-1.16504498525e-06,-3.94823707756e-06,2.50573145427,0.133010770403,0.133011037241,6.41506757105,0.133010770401,0.133011037225,0.136377450132,3.34054468935,29398304.1695
82,3.28,-1.20174565399e-06,-4.05468380083e-06,2.50608897451,0.133164185932,0.133164464434,6.4171868672,0.133164185931,0.133164464417,0.136704919022,3.34175775878,29398303.9737
83,3.32,-1.23915479291e-06,-4.16290827686e-06,2.50646196663,0.133319260374,0.133319550944,6.41938890434,0.133319260372,0.133319550927,0.137037314177,3.34301385783,29398303.7777
84,3.36,-1.27727017004e-06,-4.27290212749e-06,2.5068504367,0.133476049099,0.133476352154,6.4216732457,0.133476049097,0.133476352135,0.137374133722,3.34431282347,29398303.5818
85,3.4,-1.31608906242e-06,-4.38465488406e-06,2.50725432963,0.133634606306,0.13363492227,6.424039097,0.133634606304,0.133634922251,0.137714823556,3.34565431279,29398303.3857
86,3.44,-1.35560828595e-06,-4.49815393634e-06,2.50767352726,0.13379498471,0.133795314018,6.42648529947,0.133794984709,0.133795313998,0.138058780131,3.3470377991,29398303.1896
87,3.48,-1.39582422731e-06,-4.61338448672e-06,2.508107847,0.133957235236,0.13395757833,6.42901032611,0.133957235234,0.133957578308,0.138405353907,3.34846256984,29398302.9935
88,3.52,-1.43673287785e-06,-4.73032951159e-06,2.50855704096,0.134121406707,0.134121764039,6.43161228121,0.134121406705,0.134121764017,0.138753853449,3.34992772598,29398302.7973
89,3.56,-1.47832986904e-06,-4.84896973071e-06,2.5090207957,0.134287545556,0.134287917587,6.43428890336,0.134287545553,0.134287917564,0.139103550118,3.35143218325,29398302.601
90,3.6,-1.52061050935e-06,-4.9692835851e-06,2.50949873247,0.134455695529,0.134456082729,6.43703757155,0.134455695527,0.134456082704,0.139453683286,3.35297467491,29398302.4046
91,3.64,-1.56356982228e-06,-5.09124722477e-06,2.50999040809,0.134625897413,0.134626300259,6.43985531473,0.134625897411,0.134626300233,0.139803466009,3.3545537562,29398302.2082
92,3.68,-1.60720258632e-06,-5.21483450503e-06,2.51049531631,0.134798188763,0.134798607739,6.44273882428,0.134798188761,0.134798607712,0.140152091071,3.35616781039,29398302.0116
93,3.72,-1.65150337567e-06,-5.34001699235e-06,2.5110128897,0.134972603652,0.134973039251,6.44568446955,0.134972603649,0.134973039222,0.14049873732,3.35781505623,29398301.815
94,3.76,-1.6964666026e-06,-5.46676397893e-06,2.51154250209,0.135149172429,0.135149625151,6.44868831603,0.135149172426,0.135149625121,0.140842576214,3.35949355681,29398301.6183
95,3.8,-1.74208656141e-06,-5.59504250572e-06,2.51208347147,0.135327921498,0.13532839185,6.45174614609,0.135327921495,0.135328391818,0.141182778475,3.36120122972,29398301.4215
