# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
0,0,-3.87456076667e-08,2.26216439409e-08,-23.9999996279,4.50000144276,4.50000138742,580.4999918,4.50000144276,4.50000138742,4.50000966118,1,-3.3263570684e-08,6.9846333231e-09,-23.9999998263,0.930055149825,0.930055149493,0.987780932217,2.12132055468,2.12132055989,2.12132184847
1,0.04,-3.86811678983e-08,2.24836941991e-08,-23.9199420639,4.50010417853,4.50010412403,576.663333996,4.50010417853,4.50010412403,4.49970565451,0.999992463481,-3.32044169047e-08,6.83667429079e-09,-23.9199446948,0.930053601033,0.930053600689,0.987781732874,2.12134491327,2.12134491868,2.12125191833
2,0.08,-3.86908536463e-08,2.18151620626e-08,-23.8398920102,4.50041239172,4.50041233852,572.840115969,4.50041239172,4.50041233852,4.49966491253,0.999985982263,-3.32196918881e-08,6.14781565052e-09,-23.8398967981,0.930048954587,0.930048954224,0.987781824712,2.12141798873,2.12141799445,2.12124389703
3,0.12,-3.87787651428e-08,2.06031716854e-08,-23.7598484978,4.50092609351,4.50092604207,569.030282117,4.50092609351,4.50092604207,4.49988147878,0.999980416969,-3.33135448725e-08,4.90485347388e-09,-23.7598551988,0.930041210371,0.930041209981,0.987781223607,2.12153977859,2.12153978472,2.12129639847
4,0.16,-3.89491309513e-08,1.88345800871e-08,-23.6798106681,4.50164529589,4.50164524668,565.233783324,4.50164529589,4.50164524668,4.50035004603,0.999975645376,-3.34902553821e-08,3.09430607162e-09,-23.6798190667,0.930030368284,0.93003036786,0.987779943705,2.12171027725,2.12171028391,2.121408183
5,0.2,-3.92063106544e-08,1.64959719885e-08,-23.5997777609,4.50257001177,4.50256996528,561.450576262,4.50257001177,4.50256996528,4.50106589606,0.999971560472,-3.37542354774e-08,7.02408626785e-10,-23.5997876672,0.930016428243,0.930016427778,0.987777997575,2.12192947595,2.12192948326,2.12157814366
6,0.24,-3.9554796234e-08,1.35736558071e-08,-23.5197491041,4.50370025498,4.50370021171,557.680622764,4.50370025498,4.50370021171,4.50202484419,0.999968068719,-3.41100322558e-08,-2.28489156218e-09,-23.5197603516,0.929999390183,0.92999938967,0.987775396366,2.12219736286,2.12219737094,2.12180529345
7,0.28,-3.99992142548e-08,1.00536604373e-08,-23.439724104,4.50503604035,4.5050360008,553.92388926,4.50503604035,4.5050360008,4.50322318848,0.999965088488,-3.45623300137e-08,-5.8819398751e-09,-23.4397365472,0.929979254053,0.929979253482,0.987772149936,2.12251392302,2.12251393199,2.12208875366
8,0.32,-4.05443280765e-08,5.92172959896e-09,-23.3597022368,4.50657738372,4.50657734842,550.180346257,4.50657738372,4.50657734842,4.50465766305,0.999962548664,-3.51159525536e-08,-1.01033794198e-08,-23.3597157492,0.929956019816,0.92995601918,0.987768266982,2.12287913837,2.12287914836,2.12242774315
9,0.36,-4.11950404712e-08,1.16331809289e-09,-23.279683041,4.50832430202,4.50832427151,546.449967883,4.50832430202,4.50832427151,4.50632539543,0.999960387402,-3.57758653002e-08,-1.49641555788e-08,-23.2796975129,0.929929687449,0.929929686741,0.987763755151,2.12329298782,2.12329299895,2.12282156852
