# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
2173,86.92,-0.346454022445,-0.345346852212,-3.99101224546,110.403470232,110.402024805,251.448826407,110.283439842,110.282760357,235.520647664,8.37683140592e-05,0.000253821306645,0.0185225507539,-5.80440701289,0.0380575039579,0.0380608267208,0.498977559204,14.2425531494,14.2423629402,15.9517050716
2174,86.96,-0.346790103825,-0.345680939814,-4.02781956915,110.44134757,110.439898564,251.877858501,110.321084194,110.320403251,235.654528019,8.37505676129e-05,0.00026200239567,0.0185595892772,-5.84980758503,0.0379743772286,0.0379777464111,0.498834621682,14.2473162638,14.2471230399,15.9549917236
2175,87,-0.347130281927,-0.346019108702,-4.06459378531,110.479227715,110.477774958,252.308889212,110.358728282,110.358045735,235.787966572,8.37327378108e-05,0.000270144959145,0.0185965790844,-5.89516085454,0.0378915445964,0.0378949611291,0.498692908985,14.2520713206,14.2518750185,15.9582504736
2176,87.04,-0.347474575686,-0.346361386354,-4.10133486357,110.517110198,110.515653524,252.741896757,110.396371617,110.395687314,235.920949094,8.37148228325e-05,0.000278247876655,0.0186335203667,-5.94046627688,0.0378090074626,0.037812472289,0.498552434234,14.256818182,14.2566187371,15.9614810137
2177,87.08,-0.347823000603,-0.34670779755,-4.13804274569,110.554994526,110.553533767,253.176859675,110.434013686,110.43332747,236.05346191,8.36968208966e-05,0.000286310002498,0.0186704133096,-5.98572329328,0.037726767267,0.0377302813439,0.49841320965,14.2615567071,14.2613540537,15.9646830563
2178,87.12,-0.348175569449,-0.347058363779,-4.17471734552,110.592880182,110.591415172,253.613756831,110.471653955,110.470965664,236.185491916,8.36787302609e-05,0.000294330165777,0.0187072580924,-6.03093133129,0.0376448254853,0.0376483897827,0.498275246548,14.2662867522,14.2660808237,15.9678563347
2179,87.16,-0.348532292789,-0.347413102364,-4.21135854894,110.630766622,110.629297193,254.052567415,110.509291863,110.508601329,236.317026587,8.3660549222e-05,0.000302307170566,0.0187440548889,-6.0760898052,0.0375631836257,0.0375667991267,0.498138555336,14.2710081708,14.2707988994,15.971000603
2180,87.2,-0.348893179333,-0.347772025616,-4.24796621391,110.668653279,110.667179261,254.493270942,110.546926828,110.54623388,236.448053988,8.36422761146e-05,0.000310239796183,0.0187808038676,-6.12119811658,0.0374818432267,0.0374855109279,0.498003145515,14.2757208139,14.2755081306,15.9741156362
2181,87.24,-0.349258236224,-0.348135140466,-4.28454017046,110.706539561,110.705060781,254.935847254,110.584558245,110.583862705,236.578562782,8.36239093118e-05,0.000318126797511,0.0188175051919,-6.16625565476,0.0374008058539,0.037404526765,0.497869025681,14.2804245297,14.2802083648,15.97720123
2182,87.28,-0.349627469215,-0.348502448757,-4.32108022079,110.74442485,110.74294113,255.380276514,110.622185483,110.621487174,236.70854224,8.36054472236e-05,0.000325966905413,0.018854159021,-6.21126179739,0.0373200730976,0.0373238482416,0.497736203529,14.2851191647,14.2848994471,15.980257201
2183,87.32,-0.35000088254,-0.348873948017,-4.35758613949,110.782308507,110.780819664,255.826539205,110.65980789,110.659106632,236.837982242,8.35868882968e-05,0.000333758827213,0.0188907655097,-6.25621591096,0.0372396465696,0.0372434769831,0.49760468586,14.2898045627,14.2895812202,15.983283386
2184,87.36,-0.350378478408,-0.349249632356,-4.39405767392,110.820189867,110.81869571,256.274616123,110.697424788,110.696720405,236.966873281,8.35682310139e-05,0.000341501247237,0.0189273248095,-6.30111735132,0.0371595279013,0.0371634146341,0.497474478594,14.2944805657,14.2942535252,15.9862796426
2185,87.4,-0.350760256225,-0.349629493251,-4.43049454458,110.858068239,110.856568578,256.724488374,110.735035482,110.734327795,237.095206464,8.35494738924e-05,0.000349192827428,0.0189638370687,-6.34596546426,0.0370797187407,0.037083662856,0.497345586773,14.2991470138,14.298916201,15.9892458481
2186,87.44,-0.351146211769,-0.350013520043,-4.46689644541,110.895942914,110.894437551,257.176137366,110.772639252,110.771928086,237.222973512,8.35306154841e-05,0.000356832208006,0.0190003024328,-6.39075958602,0.0370002207499,0.0370042233246,0.49721801458,14.3038037454,14.3035690848,15.9921819
2187,87.48,-0.351536336439,-0.350401700036,-4.50326304414,110.933813156,110.932301893,257.629544804,110.81023536,110.809520542,237.35016676,8.35116543735e-05,0.000364418008194,0.0190367210453,-6.43549904386,0.0369210356032,0.0369250977275,0.497091765352,14.3084505971,14.3082120123,15.9950877149
