step,time_au,e_ss,e_pp,e_ps,e_sb,e_pb,e_bb,e_hartree_check,e_external_check,norm_wp,norm_total
76,3.04,-217.078083255,0.0686125453202,-9.20397079646,431.833598598,9.18955804147,-214.717785708,-226.213441507,441.02315664,0.999948706968,100.999948601
77,3.08,-217.078178144,0.068405494254,-9.16334590185,431.833748757,9.14848336201,-214.717785708,-226.173118551,440.982232119,0.999948706475,100.9999486
78,3.12,-217.0782773,0.0681967035585,-9.12273164801,431.833905279,9.10740902305,-214.717785708,-226.132812245,440.941314302,0.999948705983,100.999948599
79,3.16,-217.07838091,0.0679861985584,-9.08212848851,431.834068397,9.06633529506,-214.717785708,-226.0925232,440.900403692,0.99994870549,100.999948597
80,3.2,-217.078489163,0.0677740043992,-9.04153690411,431.834238351,9.02526248042,-214.717785708,-226.052252063,440.859500832,0.999948704997,100.999948596
81,3.24,-217.078602259,0.0675601460519,-9.00095740405,431.834415388,8.98419091568,-214.717785708,-226.011999517,440.818606304,0.999948704505,100.999948595
82,3.28,-217.078720402,0.0673446483192,-8.96039052727,431.834599763,8.94312097399,-214.717785708,-225.971766281,440.777720737,0.999948704012,100.999948593
83,3.32,-217.078843807,0.0671275358441,-8.91983684366,431.83479174,8.90205306741,-214.717785708,-225.931553114,440.736844807,0.99994870352,100.999948592
84,3.36,-217.078972694,0.0669088331185,-8.87929695538,431.834991589,8.86098764946,-214.717785708,-225.891360816,440.695979239,0.999948703028,100.999948591
85,3.4,-217.079107294,0.0666885644945,-8.83877149814,431.835199592,8.81992521753,-214.717785708,-225.851190228,440.655124809,0.999948702537,100.999948589
86,3.44,-217.079247845,0.0664667541957,-8.79826114251,431.835416035,8.77886631547,-214.717785708,-225.811042234,440.614282351,0.999948702046,100.999948588
87,3.48,-217.079394594,0.066243426331,-8.75776659521,431.835641217,8.73781153605,-214.717785708,-225.770917763,440.573452753,0.999948701555,100.999948587
88,3.52,-217.079547795,0.0660186049088,-8.71728860046,431.835875443,8.69676152354,-214.717785708,-225.730817791,440.532636967,0.999948701065,100.999948585
89,3.56,-217.079707714,0.0657923138529,-8.67682794129,431.836119029,8.65571697622,-214.717785708,-225.690743341,440.491836005,0.999948700576,100.999948584
90,3.6,-217.079874624,0.0655645770188,-8.6363854408,431.836372299,8.61467864887,-214.717785708,-225.650695488,440.451050948,0.999948700087,100.999948583
91,3.64,-217.080048809,0.065335418212,-8.59596196353,431.836635589,8.57364735525,-214.717785708,-225.610675354,440.410282944,0.999948699599,100.999948582
92,3.68,-217.080230561,0.0651048612058,-8.55555841668,431.836909241,8.53262397045,-214.717785708,-225.570684117,440.369533211,0.999948699112,100.99994858
93,3.72,-217.080420184,0.0648729297614,-8.51517575138,431.83719361,8.49160943331,-214.717785708,-225.530723006,440.328803043,0.999948698626,100.999948579
94,3.76,-217.080617991,0.0646396476473,-8.47481496396,431.83748906,8.45060474857,-214.717785708,-225.490793307,440.288093808,0.999948698141,100.999948578
95,3.8,-217.080824305,0.0644050386598,-8.4344770971,431.837795965,8.40961098908,-214.717785708,-225.450896363,440.247406954,0.999948697657,100.999948576
96,3.84,-217.08103946,0.0641691266438,-8.39416324101,431.838114712,8.36862929781,-214.717785708,-225.411033574,440.20674401,0.999948697175,100.999948575
97,3.88,-217.081263801,0.0639319355136,-8.35387453457,431.838445695,8.32766088976,-214.717785708,-225.3712064,440.166106585,0.999948696693,100.999948574
98,3.92,-217.081497685,0.0636934892737,-8.31361216639,431.838789322,8.28670705366,-214.717785708,-225.331416362,440.125496376,0.999948696213,100.999948572
99,3.96,-217.081741477,0.0634538120393,-8.27337737578,431.839146011,8.24576915365,-214.717785708,-225.291665041,440.084915165,0.999948695734,100.999948571
100,4,-217.081995557,0.0632129280569,-8.23317145379,431.839516192,8.20484863064,-214.717785708,-225.251954083,440.044364822,0.999948695256,100.99994857
101,4.04,-217.082260315,0.0629708617239,-8.19299574402,431.839900304,8.16394700358,-214.717785708,-225.212285198,440.003847307,0.999948694779,100.999948569
102,4.08,-217.082536153,0.0627276376071,-8.15285164349,431.840298801,8.12306587053,-214.717785708,-225.172660159,439.963364671,0.999948694304,100.999948567
103,4.12,-217.082823486,0.0624832804614,-8.11274060336,431.840712147,8.08220690952,-214.717785708,-225.133080809,439.922919057,0.99994869383,100.999948566
104,4.16,-217.083122739,0.0622378152462,-8.07266412959,431.841140819,8.04137187924,-214.717785708,-225.093549053,439.882512698,0.999948693358,100.999948565
105,4.2,-217.083434352,0.0619912671414,-8.03262378351,431.841585306,8.00056261945,-214.717785708,-225.054066868,439.842147925,0.999948692887,100.999948564
106,4.24,-217.083758776,0.0617436615615,-7.9926211823,431.842046108,7.95978105131,-214.717785708,-225.014636297,439.801827159,0.999948692418,100.999948562
107,4.28,-217.084096476,0.0614950241678,-7.95265799938,431.84252374,7.91902917733,-214.717785708,-224.975259451,439.761552917,0.99994869195,100.999948561
108,4.32,-217.084447928,0.0612453808801,-7.9127359647,431.843018728,7.87830908129,-214.717785708,-224.935938512,439.721327809,0.999948691484,100.99994856
109,4.36,-217.084813625,0.0609947578847,-7.8728568649,431.843531611,7.83762292776,-214.717785708,-224.896675732,439.681154539,0.999948691019,100.999948558
110,4.4,-217.085194069,0.0607431816422,-7.83302254341,431.844062942,7.79697296159,-214.717785708,-224.857473431,439.641035903,0.999948690556,100.999948557
111,4.44,-217.085589779,0.0604906788916,-7.79323490037,431.844613286,7.756361507,-214.717785708,-224.818334,439.600974793,0.999948690095,100.999948556
112,4.48,-217.086001285,0.0602372766535,-7.75349589255,431.845183222,7.71579096661,-214.717785708,-224.779259901,439.560974189,0.999948689635,100.999948555
113,4.52,-217.086429132,0.0599830022301,-7.71380753301,431.845773342,7.67526382016,-214.717785708,-224.740253663,439.521037162,0.999948689176,100.999948553
114,4.56,-217.086873881,0.0597278832034,-7.67417189079,431.846384252,7.6347826231,-214.717785708,-224.701317888,439.481166875,0.99994868872,100.999948552
115,4.6,-217.087336103,0.0594719474306,-7.63459109035,431.847016571,7.59435000488,-214.717785708,-224.662455246,439.441366575,0.999948688265,100.999948551
116,4.64,-217.087816386,0.0592152230373,-7.59506731103,431.847670931,7.55396866717,-214.717785708,-224.623668474,439.401639599,0.999948687811,100.99994855
117,4.68,-217.088315332,0.0589577384087,-7.55560278623,431.848347981,7.51364138177,-214.717785708,-224.584960379,439.361989363,0.999948687359,100.999948548
118,4.72,-217.088833556,0.0586995221774,-7.51619980265,431.84904838,7.47337098838,-214.717785708,-224.546333837,439.322419368,0.999948686909,100.999948547
119,4.76,-217.089371691,0.0584406032099,-7.47686069926,431.849772803,7.43316039225,-214.717785708,-224.507791787,439.282933195,0.99994868646,100.999948546
120,4.8,-217.08993038,0.0581810105903,-7.43758786625,431.850521938,7.3930125616,-214.717785708,-224.469337236,439.2435345,0.999948686014,100.999948545
121,4.84,-217.090510284,0.0579207736016,-7.39838374383,431.851296489,7.35293052485,-214.717785708,-224.430973254,439.204227013,0.999948685568,100.999948543
122,4.88,-217.091112078,0.0576599217054,-7.35925082092,431.852097171,7.31291736785,-214.717785708,-224.392702977,439.165014539,0.999948685125,100.999948542
123,4.92,-217.09173645,0.0573984845189,-7.32019163376,431.852924716,7.27297623079,-214.717785708,-224.3545296,439.125900947,0.999948684682,100.999948541
124,4.96,-217.092384107,0.0571364917909,-7.28120876436,431.853779869,7.23311030516,-214.717785708,-224.316456379,439.086890174,0.999948684242,100.99994854
125,5,-217.093055765,0.0568739733751,-7.24230483889,431.854663389,7.19332283048,-214.717785708,-224.278486631,439.047986219,0.999948683803,100.999948538
126,5.04,-217.093752161,0.0566109592024,-7.20348252599,431.855576048,7.15361709098,-214.717785708,-224.240623728,439.009193139,0.999948683366,100.999948537
127,5.08,-217.094474042,0.0563474792515,-7.16474453492,431.856518635,7.11399641223,-214.717785708,-224.202871098,438.970515047,0.99994868293,100.999948536
128,5.12,-217.095222173,0.0560835635181,-7.12609361367,431.85749195,7.07446415763,-214.717785708,-224.165232224,438.931956107,0.999948682496,100.999948535
129,5.16,-217.095997333,0.0558192419838,-7.08753254703,431.858496808,7.03502372491,-214.717785708,-224.127710638,438.893520533,0.999948682064,100.999948534
130,5.2,-217.096800314,0.0555545445828,-7.04906415446,431.859534039,6.99567854256,-214.717785708,-224.090309924,438.855212581,0.999948681633,100.999948532
131,5.24,-217.097631925,0.0552895011688,-7.01069128801,431.860604485,6.95643206621,-214.717785708,-224.053033712,438.817036552,0.999948681204,100.999948531
132,5.28,-217.098492989,0.0550241414812,-6.97241683008,431.861709004,6.91728777504,-214.717785708,-224.015885678,438.778996779,0.999948680776,100.99994853
133,5.32,-217.099384343,0.0547584951109,-6.93424369124,431.862848466,6.87824916814,-214.717785708,-223.97886954,438.741097634,0.99994868035,100.999948529
134,5.36,-217.10030684,0.054492591466,-6.89617480782,431.864023754,6.83931976094,-214.717785708,-223.941989057,438.703343515,0.999948679926,100.999948527
135,5.4,-217.101261346,0.0542264597374,-6.85821313966,431.865235766,6.80050308156,-214.717785708,-223.905248026,438.665738848,0.999948679503,100.999948526
136,5.44,-217.102248741,0.0539601288646,-6.82036166762,431.866485413,6.76180266727,-214.717785708,-223.86865028,438.62828808,0.999948679081,100.999948525
137,5.48,-217.10326992,0.0536936275026,-6.78262339123,431.867773617,6.72322206101,-214.717785708,-223.832199684,438.590995678,0.999948678662,100.999948524
138,5.52,-217.104325793,0.0534269839883,-6.7450013262,431.869101315,6.68476480785,-214.717785708,-223.795900135,438.553866123,0.999948678243,100.999948523
139,5.56,-217.105417281,0.0531602263088,-6.70749850194,431.870469457,6.64643445159,-214.717785708,-223.759755556,438.516903909,0.999948677826,100.999948521
140,5.6,-217.106545321,0.0528933820696,-6.67011795907,431.871879004,6.60823453146,-214.717785708,-223.723769898,438.480113536,0.999948677411,100.99994852
141,5.64,-217.107710862,0.0526264784645,-6.63286274698,431.87333093,6.57016857876,-214.717785708,-223.68794713,438.443499509,0.999948676997,100.999948519
142,5.68,-217.108914868,0.0523595422468,-6.59573592126,431.874826222,6.53224011373,-214.717785708,-223.652291247,438.407066335,0.999948676584,100.999948518
143,5.72,-217.110158314,0.0520925997014,-6.55874054127,431.876365876,6.4944526424,-214.717785708,-223.616806255,438.370818518,0.999948676173,100.999948516
144,5.76,-217.111442188,0.0518256766185,-6.52187966763,431.877950902,6.45680965357,-214.717785708,-223.581496179,438.334760555,0.999948675764,100.999948515
145,5.8,-217.112767493,0.0515587982691,-6.48515635981,431.879582321,6.4193146159,-214.717785708,-223.546365055,438.298896937,0.999948675356,100.999948514
146,5.84,-217.114135242,0.0512919893818,-6.44857367364,431.881261164,6.38197097506,-214.717785708,-223.511416926,438.263232139,0.999948674949,100.999948513
147,5.88,-217.115546459,0.0510252741219,-6.41213465898,431.882988474,6.34478215103,-214.717785708,-223.476655844,438.227770625,0.999948674543,100.999948512
148,5.92,-217.117002182,0.0507586760715,-6.37584235729,431.884765303,6.30775153546,-214.717785708,-223.442085863,438.192516839,0.999948674139,100.99994851
149,5.96,-217.118503459,0.050492218212,-6.33969979935,431.886592715,6.27088248917,-214.717785708,-223.407711041,438.157475204,0.999948673737,100.999948509
150,6,-217.120051351,0.0502259229084,-6.30371000297,431.888471781,6.23417833975,-214.717785708,-223.373535431,438.122650121,0.999948673336,100.999948508
151,6.04,-217.121646927,0.0499598118957,-6.26787597076,431.890403584,6.19764237929,-214.717785708,-223.339563086,438.088045963,0.999948672936,100.999948507
152,6.08,-217.123291268,0.0496939062667,-6.23220068798,431.892389214,6.16127786216,-214.717785708,-223.305798049,438.053667076,0.999948672537,100.999948505
153,6.12,-217.124985464,0.0494282264622,-6.19668712038,431.894429771,6.12508800302,-214.717785708,-223.272244358,438.019517774,0.99994867214,100.999948504
154,6.16,-217.126730617,0.0491627922632,-6.1613382122,431.896526363,6.08907597482,-214.717785708,-223.238906037,437.985602338,0.999948671744,100.999948503
155,6.2,-217.128527836,0.0488976227847,-6.12615688414,431.898680106,6.05324490701,-214.717785708,-223.205787097,437.951925013,0.999948671349,100.999948502
156,6.24,-217.13037824,0.0486327364717,-6.0911460315,431.900892123,6.01759788381,-214.717785708,-223.172891535,437.918490007,0.999948670956,100.999948501
157,6.28,-217.132282956,0.0483681510967,-6.05630852226,431.903163545,5.98213794263,-214.717785708,-223.140223327,437.885301487,0.999948670564,100.999948499
158,6.32,-217.134243119,0.0481038837595,-6.02164719536,431.905495508,5.94686807257,-214.717785708,-223.107786431,437.852363581,0.999948670173,100.999948498
159,6.36,-217.136259874,0.0478399508888,-5.98716485899,431.907889157,5.91179121309,-214.717785708,-223.075584782,437.81968037,0.999948669783,100.999948497
160,6.4,-217.13833437,0.0475763682445,-5.95286428896,431.910345641,5.87691025269,-214.717785708,-223.043622291,437.787255894,0.999948669395,100.999948496
161,6.44,-217.140467766,0.0473131509234,-5.91874822715,431.912866114,5.84222802785,-214.717785708,-223.011902842,437.755094142,0.999948669008,100.999948495
162,6.48,-217.142661225,0.0470503133647,-5.88481938009,431.915451737,5.80774732192,-214.717785708,-222.980430291,437.723199059,0.999948668622,100.999948493
163,6.52,-217.144915917,0.0467878693583,-5.85108041753,431.918103674,5.77347086428,-214.717785708,-222.949208465,437.691574538,0.999948668237,100.999948492
164,6.56,-217.147233018,0.0465258320541,-5.81753397117,431.920823093,5.73940132944,-214.717785708,-222.918241157,437.660224422,0.999948667853,100.999948491
165,6.6,-217.149613709,0.046264213972,-5.78418263343,431.923611167,5.70554133637,-214.717785708,-222.887532129,437.629152503,0.999948667471,100.99994849
166,6.64,-217.152059177,0.0460030270147,-5.7510289563,431.92646907,5.6718934479,-214.717785708,-222.857085106,437.598362518,0.999948667089,100.999948488
167,6.68,-217.15457061,0.04574228248,-5.71807545031,431.929397982,5.6384601702,-214.717785708,-222.826903778,437.567858153,0.999948666709,100.999948487
168,6.72,-217.157149202,0.0454819910749,-5.68532458356,431.932399083,5.60524395234,-214.717785708,-222.796991795,437.537643035,0.99994866633,100.999948486
169,6.76,-217.159796152,0.0452221629312,-5.65277878079,431.935473555,5.57224718601,-214.717785708,-222.76735277,437.507720741,0.999948665952,100.999948485
170,6.8,-217.162512658,0.044962807621,-5.6204404226,431.938622581,5.53947220529,-214.717785708,-222.737990273,437.478094786,0.999948665575,100.999948484
171,6.84,-217.165299923,0.0447039341736,-5.58831184469,431.941847346,5.50692128651,-214.717785708,-222.708907833,437.448768632,0.999948665199,100.999948482
172,6.88,-217.168159151,0.0444455510929,-5.55639533724,431.945149035,5.47459664817,-214.717785708,-222.680108937,437.419745683,0.999948664824,100.999948481
173,6.92,-217.171091549,0.0441876663754,-5.52469314429,431.948528833,5.44250045104,-214.717785708,-222.651597027,437.391029284,0.999948664451,100.99994848
174,6.96,-217.174098323,0.0439302875287,-5.49320746325,431.951987924,5.41063479819,-214.717785708,-222.623375499,437.362622722,0.999948664078,100.999948479
175,7,-217.17718068,0.0436734215907,-5.46194044448,431.955527492,5.37900173527,-214.717785708,-222.595447703,437.334529227,0.999948663706,100.999948478
176,7.04,-217.180339828,0.0434170751484,-5.43089419093,431.959148717,5.34760325071,-214.717785708,-222.567816944,437.306751968,0.999948663335,100.999948476
177,7.08,-217.183576973,0.043161254358,-5.40007075783,431.96285278,5.31644127607,-214.717785708,-222.540486477,437.279294056,0.999948662966,100.999948475
178,7.12,-217.186893322,0.042905964964,-5.36947215247,431.966640858,5.28551768644,-214.717785708,-222.51345951,437.252158545,0.999948662597,100.999948474
179,7.16,-217.190290079,0.0426512123192,-5.33910033409,431.970514126,5.25483430093,-214.717785708,-222.486739201,437.225348427,0.999948662229,100.999948473
180,7.2,-217.193768447,0.0423970014044,-5.30895721374,431.974473754,5.22439288315,-214.717785708,-222.46032866,437.198866637,0.999948661862,100.999948471
181,7.24,-217.197329626,0.042143336848,-5.27904465426,431.97852091,5.1941951418,-214.717785708,-222.434230944,437.172716052,0.999948661496,100.99994847
182,7.28,-217.200974814,0.0418902229455,-5.24936447034,431.982656756,5.16424273135,-214.717785708,-222.408449061,437.146899487,0.999948661131,100.999948469
183,7.32,-217.204705204,0.0416376636789,-5.21991842859,431.986882449,5.13453725262,-214.717785708,-222.382985969,437.121419702,0.999948660767,100.999948468
184,7.36,-217.208521987,0.0413856627356,-5.19070824768,431.991199144,5.10508025362,-214.717785708,-222.357844572,437.096279398,0.999948660404,100.999948467
