step,time_au,e_ss,e_pp,e_ps,e_sb,e_pb,e_bb,e_hartree_check,e_external_check,norm_wp,norm_total
2173,86.92,-220.191470679,-3.10899145026e-10,-0.000624589446216,435.078254622,0.000623556741041,-214.717785708,-220.192095269,435.078878179,8.37683140592e-05,99.9335283951
2174,86.96,-220.185365081,-3.10819568053e-10,-0.000624952114955,435.073574385,0.000623949009479,-214.717785708,-220.185990033,435.074198334,8.37505676129e-05,99.9333776131
2175,87,-220.179229795,-3.10738900346e-10,-0.000625315650715,435.068862745,0.000624342184798,-214.717785708,-220.179855111,435.069487087,8.37327378108e-05,99.9332268536
2176,87.04,-220.173065457,-3.10657121643e-10,-0.000625680014513,435.064119965,0.000624736223809,-214.717785708,-220.173691137,435.064744701,8.37148228325e-05,99.9330761184
2177,87.08,-220.166872702,-3.10574212371e-10,-0.000626045167974,435.059346309,0.000625131083921,-214.717785708,-220.167498748,435.05997144,8.36968208966e-05,99.9329254097
2178,87.12,-220.16065217,-3.10490153649e-10,-0.000626411073338,435.054542046,0.000625526723155,-214.717785708,-220.161278581,435.055167572,8.36787302609e-05,99.9327747295
2179,87.16,-220.154404499,-3.10404927292e-10,-0.000626777693455,435.049707445,0.000625923100132,-214.717785708,-220.155031277,435.050333368,8.3660549222e-05,99.9326240798
2180,87.2,-220.148130332,-3.10318515812e-10,-0.00062714499178,435.044842782,0.000626320174079,-214.717785708,-220.148757478,435.045469102,8.36422761146e-05,99.9324734627
2181,87.24,-220.141830313,-3.10230902415e-10,-0.000627512932374,435.03994833,0.000626717904815,-214.717785708,-220.142457826,435.040575048,8.36239093118e-05,99.9323228802
2182,87.28,-220.135505086,-3.10142071003e-10,-0.00062788147989,435.035024368,0.000627116252754,-214.717785708,-220.136132968,435.035651485,8.36054472236e-05,99.9321723343
2183,87.32,-220.129155299,-3.10052006165e-10,-0.000628250599567,435.030071179,0.000627515178888,-214.717785708,-220.12978355,435.030698694,8.35868882968e-05,99.9320218271
2184,87.36,-220.122781599,-3.09960693175e-10,-0.00062862025722,435.025089046,0.00062791464478,-214.717785708,-220.12341022,435.025716961,8.35682310139e-05,99.9318713606
2185,87.4,-220.116384637,-3.09868117978e-10,-0.000628990419227,435.020078256,0.000628314612553,-214.717785708,-220.117013628,435.02070657,8.35494738924e-05,99.9317209368
2186,87.44,-220.109965063,-3.09774267187e-10,-0.000629361052517,435.015039098,0.000628715044879,-214.717785708,-220.110594425,435.015667813,8.35306154841e-05,99.9315705577
2187,87.48,-220.103523531,-3.09679128069e-10,-0.000629732124553,435.009971866,0.000629115904958,-214.717785708,-220.104153263,435.010600982,8.35116543735e-05,99.9314202255
2188,87.52,-220.097060693,-3.09582688535e-10,-0.000630103603318,435.004876855,0.000629517156512,-214.717785708,-220.097690797,435.005506372,8.34925891774e-05,99.931269942
2189,87.56,-220.090577205,-3.09484937127e-10,-0.0006304754573,434.999754364,0.000629918763761,-214.717785708,-220.091207681,435.000384282,8.34734185435e-05,99.9311197093
2190,87.6,-220.084073723,-3.09385863003e-10,-0.000630847655473,434.994604694,0.000630320691413,-214.717785708,-220.084704571,434.995235014,8.3454141149e-05,99.9309695293
2191,87.64,-220.077550904,-3.09285455925e-10,-0.000631220167278,434.98942815,0.000630722904639,-214.717785708,-220.078182125,434.990058873,8.34347557001e-05,99.9308194042
2192,87.68,-220.071009407,-3.09183706241e-10,-0.000631592962605,434.98422504,0.000631125369062,-214.717785708,-220.071641,434.984856165,8.34152609302e-05,99.9306693358
2193,87.72,-220.064449889,-3.0908060487e-10,-0.000631966011774,434.978995675,0.000631528050731,-214.717785708,-220.065081856,434.979627203,8.33956555989e-05,99.9305193262
2194,87.76,-220.057873013,-3.08976143284e-10,-0.000632339285514,434.973740368,0.000631930916108,-214.717785708,-220.058505352,434.974372299,8.33759384907e-05,99.9303693773
2195,87.8,-220.051279437,-3.08870313494e-10,-0.000632712754941,434.968459438,0.000632333932041,-214.717785708,-220.05191215,434.969091772,8.33561084137e-05,99.930219491
2196,87.84,-220.044669825,-3.08763108025e-10,-0.000633086391541,434.963153203,0.000632737065749,-214.717785708,-220.045302912,434.96378594,8.3336164198e-05,99.9300696693
2197,87.88,-220.038044838,-3.08654519906e-10,-0.000633460167141,434.957821989,0.000633140284796,-214.717785708,-220.038678298,434.958455129,8.33161046947e-05,99.9299199143
