step,time_au,e_ss,e_pp,e_ps,e_sb,e_pb,e_bb,e_hartree_check,e_external_check,norm_wp,norm_total
2930,117.2,-219.490544438,-5.52319000803e-11,-0.000372379297663,434.371846161,0.000374215189085,-214.717785708,-219.490916817,434.372220376,3.84185591089e-05,99.8156337127
2931,117.24,-219.481701619,-5.51096864608e-11,-0.000372181789897,434.364311344,0.000374037480431,-214.717785708,-219.482073801,434.364685382,3.83823090561e-05,99.815470017
2932,117.28,-219.472867709,-5.49878683995e-11,-0.000371985113277,434.356784508,0.000373860424275,-214.717785708,-219.473239694,434.357158368,3.83461210857e-05,99.815306483
2933,117.32,-219.464043312,-5.4866443734e-11,-0.000371789261813,434.349265915,0.000373684013557,-214.717785708,-219.464415101,434.349639599,3.83099947832e-05,99.815143112
2934,117.36,-219.455229032,-5.47454103246e-11,-0.000371594229562,434.341755826,0.000373508241279,-214.717785708,-219.455600626,434.342129335,3.82739297381e-05,99.8149799048
2935,117.4,-219.446425472,-5.4624766054e-11,-0.000371400010623,434.334254504,0.000373333100496,-214.717785708,-219.446796872,434.334627838,3.82379255434e-05,99.8148168628
2936,117.44,-219.437633235,-5.45045088273e-11,-0.000371206599136,434.32676221,0.000373158584322,-214.717785708,-219.438004441,434.327135368,3.82019817959e-05,99.8146539869
2937,117.48,-219.428852921,-5.43846365711e-11,-0.000371013989287,434.319279203,0.000372984685928,-214.717785708,-219.429223935,434.319652188,3.81660980962e-05,99.8144912783
2938,117.52,-219.420085131,-5.42651472341e-11,-0.0003708221753,434.311805744,0.00037281139854,-214.717785708,-219.420455953,434.312178555,3.81302740484e-05,99.8143287381
2939,117.56,-219.411330464,-5.41460387858e-11,-0.000370631151444,434.304342092,0.00037263871544,-214.717785708,-219.411701095,434.304714731,3.80945092604e-05,99.8141663672
2940,117.6,-219.402589516,-5.40273092172e-11,-0.000370440912025,434.296888508,0.000372466629963,-214.717785708,-219.402959957,434.297260975,3.80588033436e-05,99.8140041668
2941,117.64,-219.393862886,-5.39089565396e-11,-0.000370251451392,434.289445251,0.000372295135501,-214.717785708,-219.394233137,434.289817546,3.80231559127e-05,99.8138421379
2942,117.68,-219.385151167,-5.37909787851e-11,-0.000370062763931,434.282012579,0.000372124225498,-214.717785708,-219.38552123,434.282384703,3.79875665862e-05,99.8136802816
2943,117.72,-219.376454954,-5.36733740055e-11,-0.000369874844068,434.274590751,0.000371953893453,-214.717785708,-219.376824829,434.274962705,3.7952034986e-05,99.8135185989
2944,117.76,-219.367774839,-5.35561402724e-11,-0.000369687686268,434.267180026,0.000371784132916,-214.717785708,-219.368144527,434.267551811,3.79165607372e-05,99.8133570909
2945,117.8,-219.359111413,-5.34392756772e-11,-0.000369501285032,434.259780664,0.00037161493749,-214.717785708,-219.359480914,434.260152278,3.78811434685e-05,99.8131957584
2946,117.84,-219.350465266,-5.33227783298e-11,-0.000369315634897,434.252392921,0.00037144630083,-214.717785708,-219.350834582,434.252764367,3.78457828118e-05,99.8130346027
2947,117.88,-219.341836986,-5.32066463593e-11,-0.000369130730439,434.245017057,0.00037127821664,-214.717785708,-219.342206117,434.245388335,3.78104784022e-05,99.8128736246
2948,117.92,-219.333227159,-5.3090877913e-11,-0.000368946566267,434.237653331,0.000371110678676,-214.717785708,-219.333596106,434.238024441,3.77752298781e-05,99.8127128252
2949,117.96,-219.32463637,-5.29754711564e-11,-0.000368763137026,434.230302,0.000370943680743,-214.717785708,-219.325005133,434.230672944,3.7740036881e-05,99.8125522053
2950,118,-219.316065201,-5.28604242725e-11,-0.000368580437394,434.222963324,0.000370777216695,-214.717785708,-219.316433782,434.223334102,3.77048990557e-05,99.8123917661
2951,118.04,-219.307514235,-5.27457354619e-11,-0.000368398462082,434.215637562,0.000370611280433,-214.717785708,-219.307882634,434.216008173,3.76698160497e-05,99.8122315084
2952,118.08,-219.29898405,-5.26314029422e-11,-0.000368217205835,434.208324972,0.000370445865907,-214.717785708,-219.299352268,434.208695418,3.76347875139e-05,99.8120714331
2953,118.12,-219.290475225,-5.25174249476e-11,-0.000368036663427,434.201025814,0.000370280967113,-214.717785708,-219.290843262,434.201396095,3.7599813102e-05,99.8119115413
2954,118.16,-219.281988335,-5.24037997287e-11,-0.000367856829665,434.193740346,0.000370116578093,-214.717785708,-219.282356192,434.194110463,3.75648924705e-05,99.8117518338
2955,118.2,-219.273523954,-5.22905255519e-11,-0.000367677699386,434.18646883,0.000369952692934,-214.717785708,-219.273891631,434.186838782,3.75300252788e-05,99.8115923115
2956,118.24,-219.265082653,-5.21776006997e-11,-0.000367499267456,434.179211524,0.000369789305767,-214.717785708,-219.265450152,434.179581313,3.74952111893e-05,99.8114329753
2957,118.28,-219.256665002,-5.20650234693e-11,-0.000367321528767,434.171968688,0.000369626410767,-214.717785708,-219.257032324,434.172338315,3.74604498669e-05,99.811273826
2958,118.32,-219.248271569,-5.19527921734e-11,-0.000367144478241,434.164740585,0.000369464002154,-214.717785708,-219.248638714,434.165110049,3.74257409794e-05,99.8111148646
2959,118.36,-219.23990292,-5.1840905139e-11,-0.000366968110827,434.157527473,0.000369302074186,-214.717785708,-219.240269888,434.157896775,3.73910841969e-05,99.8109560919
2960,118.4,-219.231559618,-5.17293607073e-11,-0.0003667924215,434.150329616,0.000369140621165,-214.717785708,-219.23192641,434.150698757,3.73564791924e-05,99.8107975087
2961,118.44,-219.223242223,-5.16181572337e-11,-0.000366617405257,434.143147275,0.000368979637434,-214.717785708,-219.22360884,434.143516255,3.73219256414e-05,99.8106391158
2962,118.48,-219.214951294,-5.1507293087e-11,-0.000366443057122,434.135980713,0.000368819117373,-214.717785708,-219.215317737,434.136349532,3.72874232216e-05,99.810480914
2963,118.52,-219.206687389,-5.13967666493e-11,-0.000366269372143,434.128830192,0.000368659055402,-214.717785708,-219.207053658,434.129198851,3.72529716133e-05,99.8103229041
2964,118.56,-219.19845106,-5.12865763156e-11,-0.000366096345387,434.121695976,0.000368499445981,-214.717785708,-219.198817156,434.122064475,3.72185704993e-05,99.8101650868
2965,118.6,-219.190242859,-5.11767204936e-11,-0.000365923971946,434.114578329,0.000368340283604,-214.717785708,-219.190608783,434.114946669,3.71842195643e-05,99.810007463
2966,118.64,-219.182063336,-5.10671976032e-11,-0.000365752246931,434.107477516,0.000368181562803,-214.717785708,-219.182429088,434.107845697,3.71499184956e-05,99.8098500333
2967,118.68,-219.173913037,-5.09580060761e-11,-0.000365581165474,434.100393802,0.000368023278145,-214.717785708,-219.174278618,434.100761825,3.71156669824e-05,99.8096927984
2968,118.72,-219.165792505,-5.08491443559e-11,-0.000365410722725,434.093327454,0.000367865424232,-214.717785708,-219.166157916,434.093695319,3.70814647163e-05,99.8095357591
2969,118.76,-219.157702283,-5.07406108974e-11,-0.000365240913852,434.086278738,0.000367707995701,-214.717785708,-219.158067524,434.086646446,3.70473113908e-05,99.809378916
2970,118.8,-219.149642908,-5.06324041665e-11,-0.000365071734041,434.079247921,0.000367550987219,-214.717785708,-219.15000798,434.079615472,3.70132067014e-05,99.8092222698
2971,118.84,-219.141614918,-5.05245226395e-11,-0.000364903178494,434.072235272,0.000367394393488,-214.717785708,-219.141979821,434.072602667,3.69791503456e-05,99.809065821
2972,118.88,-219.133618843,-5.04169648036e-11,-0.00036473524243,434.065241061,0.000367238209239,-214.717785708,-219.133983579,434.065608299,3.69451420228e-05,99.8089095705
2973,118.92,-219.125655216,-5.03097291558e-11,-0.000364567921081,434.058265556,0.000367082429236,-214.717785708,-219.126019784,434.058632638,3.69111814342e-05,99.8087535186
2974,118.96,-219.117724564,-5.02028142031e-11,-0.000364401209695,434.051309029,0.000366927048271,-214.717785708,-219.118088965,434.051675956,3.68772682829e-05,99.8085976661
2975,119,-219.10982741,-5.0096218462e-11,-0.00036423510353,434.04437175,0.000366772061166,-214.717785708,-219.110191645,434.044738523,3.68434022736e-05,99.8084420134
2976,119.04,-219.101964277,-4.99899404583e-11,-0.000364069597859,434.037453994,0.000366617462771,-214.717785708,-219.102328347,434.037820611,3.68095831128e-05,99.8082865611
2977,119.08,-219.094135683,-4.98839787268e-11,-0.000363904687967,434.030556032,0.000366463247962,-214.717785708,-219.094499588,434.030922495,3.67758105086e-05,99.8081313098
2978,119.12,-219.086342144,-4.97783318112e-11,-0.000363740369148,434.023678139,0.000366309411644,-214.717785708,-219.086705885,434.024044448,3.67420841706e-05,99.8079762599
2979,119.16,-219.078584173,-4.96729982637e-11,-0.000363576636707,434.01682059,0.000366155948746,-214.717785708,-219.078947749,434.017186746,3.67084038102e-05,99.8078214119
2980,119.2,-219.070862277,-4.95679766447e-11,-0.000363413485958,434.009983662,0.000366002854223,-214.717785708,-219.071225691,434.010349665,3.66747691399e-05,99.8076667663
2981,119.24,-219.063176965,-4.94632655227e-11,-0.000363250912225,434.003167631,0.000365850123055,-214.717785708,-219.063540216,434.003533481,3.6641179874e-05,99.8075123235
2982,119.28,-219.055528738,-4.9358863474e-11,-0.000363088910837,433.996372776,0.000365697750244,-214.717785708,-219.055891827,433.996738474,3.66076357279e-05,99.8073580839
2983,119.32,-219.047918097,-4.92547690825e-11,-0.000362927477133,433.989599376,0.000365545730818,-214.717785708,-219.048281025,433.989964922,3.65741364186e-05,99.8072040479
2984,119.36,-219.040345538,-4.91509809395e-11,-0.000362766606457,433.982847711,0.000365394059823,-214.717785708,-219.040708304,433.983213105,3.65406816643e-05,99.8070502158
2985,119.4,-219.032811553,-4.90474976435e-11,-0.00036260629416,433.976118062,0.000365242732332,-214.717785708,-219.03317416,433.976483305,3.65072711843e-05,99.8068965881
2986,119.44,-219.025316633,-4.89443177999e-11,-0.000362446535597,433.969410712,0.000365091743434,-214.717785708,-219.02567908,433.969775804,3.64739046993e-05,99.806743165
2987,119.48,-219.017861264,-4.88414400211e-11,-0.000362287326129,433.962725944,0.000364941088243,-214.717785708,-219.018223552,433.963090885,3.64405819312e-05,99.8065899468
2988,119.52,-219.010445929,-4.87388629256e-11,-0.000362128661119,433.956064043,0.000364790761889,-214.717785708,-219.010808058,433.956428833,3.64073026029e-05,99.8064369338
2989,119.56,-219.003071107,-4.8636585139e-11,-0.000361970535936,433.949425293,0.000364640759524,-214.717785708,-219.003433077,433.949789934,3.63740664385e-05,99.8062841263
2990,119.6,-218.995737273,-4.85346052925e-11,-0.000361812945949,433.942809983,0.000364491076317,-214.717785708,-218.996099086,433.943174474,3.63408731631e-05,99.8061315245
2991,119.64,-218.9884449,-4.84329220239e-11,-0.000361655886531,433.936218399,0.000364341707456,-214.717785708,-218.988806556,433.936582741,3.63077225027e-05,99.8059791285
2992,119.68,-218.981194457,-4.83315339765e-11,-0.000361499353057,433.929650831,0.000364192648145,-214.717785708,-218.981555957,433.930015024,3.62746141846e-05,99.8058269387
2993,119.72,-218.973986409,-4.82304397996e-11,-0.000361343340902,433.923107569,0.000364043893608,-214.717785708,-218.974347752,433.923471613,3.62415479368e-05,99.805674955
2994,119.76,-218.966821216,-4.8129638148e-11,-0.000361187845443,433.916588904,0.000363895439082,-214.717785708,-218.967182404,433.9169528,3.62085234881e-05,99.8055231777
2995,119.8,-218.959699336,-4.80291276821e-11,-0.000361032862055,433.91009513,0.000363747279823,-214.717785708,-218.960060369,433.910458877,3.61755405685e-05,99.8053716068
2996,119.84,-218.952621224,-4.79289070676e-11,-0.000360878386114,433.903626538,0.0003635994111,-214.717785708,-218.952982102,433.903990138,3.61425989087e-05,99.8052202425
2997,119.88,-218.945587328,-4.78289749752e-11,-0.000360724412996,433.897183425,0.000363451828198,-214.717785708,-218.945948053,433.897546877,3.610969824e-05,99.8050690847
2998,119.92,-218.938598096,-4.7729330081e-11,-0.000360570938074,433.890766087,0.000363304526417,-214.717785708,-218.938958667,433.891129391,3.60768382947e-05,99.8049181336
2999,119.96,-218.931653968,-4.76299710657e-11,-0.000360417956721,433.88437482,0.00036315750107,-214.717785708,-218.932014386,433.884737977,3.6044018806e-05,99.8047673891
3000,120,-218.924755384,-4.7530896615e-11,-0.000360265464307,433.878009923,0.000363010747484,-214.717785708,-218.92511565,433.878372933,3.60112395074e-05,99.8046168512
3001,120.04,-218.917902779,-4.74321054194e-11,-0.000360113456199,433.871671695,0.000362864260998,-214.717785708,-218.918262892,433.87203456,3.59785001333e-05,99.8044665198
3002,120.08,-218.911096581,-4.73335961739e-11,-0.000359961927761,433.865360439,0.000362718036967,-214.717785708,-218.911456543,433.865723157,3.5945800419e-05,99.8043163949
3003,120.12,-218.904337219,-4.72353675779e-11,-0.000359810874354,433.859076455,0.000362572070755,-214.717785708,-218.90469703,433.859439027,3.59131400999e-05,99.8041664764
3004,120.16,-218.897625113,-4.71374183355e-11,-0.000359660291336,433.852820047,0.000362426357738,-214.717785708,-218.897984774,433.853182473,3.58805189125e-05,99.8040167642
3005,120.2,-218.890960683,-4.70397471548e-11,-0.00035951017406,433.846591519,0.000362280893306,-214.717785708,-218.891320194,433.8469538,3.58479365937e-05,99.803867258
3006,120.24,-218.884344343,-4.69423527484e-11,-0.000359360517875,433.840391177,0.000362135672857,-214.717785708,-218.884703704,433.840753312,3.58153928807e-05,99.8037179578
3007,120.28,-218.877776502,-4.68452338327e-11,-0.000359211318124,433.834219327,0.000361990691802,-214.717785708,-218.878135714,433.834581318,3.57828875117e-05,99.8035688633
3008,120.32,-218.871257567,-4.67483891284e-11,-0.000359062570146,433.828076279,0.000361845945561,-214.717785708,-218.87161663,433.828438125,3.5750420225e-05,99.8034199742
3009,120.36,-218.864787939,-4.66518173601e-11,-0.000358914269274,433.82196234,0.000361701429565,-214.717785708,-218.865146853,433.822324042,3.57179907597e-05,99.8032712905
3010,120.4,-218.858368015,-4.65555172564e-11,-0.000358766410836,433.815877822,0.000361557139254,-214.717785708,-218.858726782,433.816239379,3.5685598855e-05,99.8031228116
3011,120.44,-218.85199819,-4.64594875494e-11,-0.000358618990152,433.809823036,0.000361413070077,-214.717785708,-218.852356809,433.810184449,3.5653244251e-05,99.8029745374
3012,120.48,-218.845678851,-4.63637269753e-11,-0.000358472002538,433.803798294,0.000361269217493,-214.717785708,-218.846037323,433.804159563,3.56209266877e-05,99.8028264675
3013,120.52,-218.839410383,-4.62682342738e-11,-0.000358325443303,433.797803911,0.00036112557697,-214.717785708,-218.839768708,433.798165036,3.55886459059e-05,99.8026786016
3014,120.56,-218.833193167,-4.61730081883e-11,-0.000358179307747,433.791840201,0.000360982143982,-214.717785708,-218.833551346,433.792201183,3.55564016466e-05,99.8025309392
3015,120.6,-218.827027578,-4.60780474658e-11,-0.000358033591165,433.785907481,0.000360838914014,-214.717785708,-218.827385611,433.78626832,3.55241936511e-05,99.80238348
3016,120.64,-218.820913988,-4.59833508567e-11,-0.000357888288843,433.780006067,0.000360695882557,-214.717785708,-218.821271876,433.780366763,3.54920216613e-05,99.8022362234
3017,120.68,-218.814852763,-4.58889171149e-11,-0.000357743396061,433.774136279,0.00036055304511,-214.717785708,-218.815210507,433.774496832,3.54598854191e-05,99.8020891691
3018,120.72,-218.808844267,-4.57947449979e-11,-0.00035759890809,433.768298436,0.000360410397181,-214.717785708,-218.809201866,433.768658846,3.5427784667e-05,99.8019423166
3019,120.76,-218.802888858,-4.57008332663e-11,-0.000357454820194,433.762492858,0.000360267934282,-214.717785708,-218.803246313,433.762853126,3.53957191475e-05,99.8017956652
3020,120.8,-218.796986889,-4.56071806841e-11,-0.000357311127628,433.756719867,0.000360125651934,-214.717785708,-218.7973442,433.757079992,3.53636886035e-05,99.8016492145
3021,120.84,-218.791138709,-4.55137860188e-11,-0.000357167825637,433.750979785,0.000359983545664,-214.717785708,-218.791495877,433.751339769,3.53316927783e-05,99.8015029639
3022,120.88,-218.785344663,-4.54206480408e-11,-0.000357024909461,433.745272936,0.000359841611005,-214.717785708,-218.785701688,433.745632778,3.52997314152e-05,99.8013569129
3023,120.92,-218.779605091,-4.53277655238e-11,-0.000356882374329,433.739599646,0.000359699843497,-214.717785708,-218.779961973,433.739959346,3.5267804258e-05,99.8012110606
3024,120.96,-218.773920328,-4.5235137245e-11,-0.000356740215459,433.733960239,0.000359558238685,-214.717785708,-218.774277068,433.734319797,3.52359110504e-05,99.8010654067
3025,121,-218.768290704,-4.51427619842e-11,-0.000356598428065,433.728355042,0.00035941679212,-214.717785708,-218.768647303,433.728714459,3.52040515364e-05,99.8009199502
3026,121.04,-218.762716547,-4.50506385246e-11,-0.000356457007346,433.722784383,0.000359275499359,-214.717785708,-218.763073004,433.723143658,3.51722254605e-05,99.8007746906
3027,121.08,-218.757198177,-4.49587656526e-11,-0.000356315948496,433.71724859,0.000359134355964,-214.717785708,-218.757554493,433.717607725,3.51404325669e-05,99.8006296271
3028,121.12,-218.751735911,-4.48671421574e-11,-0.000356175246697,433.711747993,0.000358993357501,-214.717785708,-218.752092087,433.712106987,3.51086726002e-05,99.8004847589
3029,121.16,-218.746330062,-4.47757668313e-11,-0.000356034897121,433.706282923,0.000358852499542,-214.717785708,-218.746686097,433.706641775,3.50769453051e-05,99.8003400854
3030,121.2,-218.740980937,-4.46846384695e-11,-0.000355894894932,433.700853709,0.000358711777663,-214.717785708,-218.741336832,433.701212421,3.50452504266e-05,99.8001956056
3031,121.24,-218.735688838,-4.45937558703e-11,-0.000355755235283,433.695460685,0.000358571187447,-214.717785708,-218.736044593,433.695819256,3.50135877095e-05,99.8000513187
3032,121.28,-218.730454063,-4.4503117835e-11,-0.000355615913315,433.690104182,0.000358430724476,-214.717785708,-218.730809679,433.690462613,3.4981956899e-05,99.7999072239
3033,121.32,-218.725276905,-4.44127231676e-11,-0.000355476924161,433.684784535,0.000358290384342,-214.717785708,-218.725632382,433.685142826,3.49503577402e-05,99.7997633204
3034,121.36,-218.720157653,-4.43225706751e-11,-0.000355338262943,433.679502078,0.000358150162636,-214.717785708,-218.720512992,433.679860229,3.49187899784e-05,99.7996196071
3035,121.4,-218.71509659,-4.42326591674e-11,-0.000355199924771,433.674257146,0.000358010054956,-214.717785708,-218.71545179,433.674615156,3.48872533588e-05,99.7994760832
3036,121.44,-218.710093996,-4.41429874572e-11,-0.000355061904746,433.669050074,0.000357870056901,-214.717785708,-218.710449058,433.669407944,3.4855747627e-05,99.7993327477
3037,121.48,-218.705150142,-4.40535543602e-11,-0.000354924197956,433.663881199,0.000357730164074,-214.717785708,-218.705505067,433.66423893,3.48242725282e-05,99.7991895997
3038,121.52,-218.7002653,-4.39643586948e-11,-0.000354786799479,433.658750858,0.000357590372083,-214.717785708,-218.700620087,433.659108449,3.4792827808e-05,99.799046638
3039,121.56,-218.695439732,-4.38753992821e-11,-0.000354649704382,433.653659388,0.000357450676535,-214.717785708,-218.695794382,433.654016839,3.47614132118e-05,99.7989038618
3040,121.6,-218.690673699,-4.37866749462e-11,-0.000354512907719,433.648607128,0.000357311073042,-214.717785708,-218.691028212,433.648964439,3.4730028485e-05,99.79876127
3041,121.64,-218.685967454,-4.36981845137e-11,-0.000354376404534,433.643594415,0.000357171557218,-214.717785708,-218.68632183,433.643951586,3.46986733731e-05,99.7986188614
3042,121.68,-218.681321246,-4.36099268143e-11,-0.000354240189857,433.638621589,0.000357032124678,-214.717785708,-218.681675487,433.638978621,3.46673476215e-05,99.7984766351
3043,121.72,-218.676735322,-4.35219006802e-11,-0.000354104258708,433.633688989,0.000356892771039,-214.717785708,-218.677089426,433.634045881,3.46360509754e-05,99.7983345898
3044,121.76,-218.672209919,-4.34341049463e-11,-0.000353968606093,433.628796955,0.00035675349192,-214.717785708,-218.672563888,433.629153709,3.46047831802e-05,99.7981927244
3045,121.8,-218.667745273,-4.33465384502e-11,-0.000353833227006,433.623945828,0.00035661428294,-214.717785708,-218.668099106,433.624302442,3.45735439811e-05,99.7980510378
3046,121.84,-218.663341613,-4.32592000324e-11,-0.000353698116429,433.619135947,0.00035647513972,-214.717785708,-218.663695311,433.619492422,3.45423331231e-05,99.7979095288
3047,121.88,-218.658999164,-4.31720885358e-11,-0.000353563269328,433.614367654,0.000356336057879,-214.717785708,-218.659352728,433.61472399,3.45111503511e-05,99.7977681961
3048,121.92,-218.654718147,-4.30852028059e-11,-0.000353428680658,433.60964129,0.00035619703304,-214.717785708,-218.655071575,433.609997487,3.44799954099e-05,99.7976270387
3049,121.96,-218.650498775,-4.29985416911e-11,-0.000353294345359,433.604957195,0.000356058060821,-214.717785708,-218.650852069,433.605313253,3.44488680441e-05,99.7974860551
3050,122,-218.646341258,-4.29121040421e-11,-0.000353160258359,433.600315712,0.000355919136843,-214.717785708,-218.646694418,433.600671631,3.44177679982e-05,99.7973452441
3051,122.04,-218.642245801,-4.28258887124e-11,-0.000353026414568,433.595717181,0.000355780256724,-214.717785708,-218.642598828,433.596072961,3.43866950162e-05,99.7972046045
3052,122.08,-218.638212605,-4.27398945576e-11,-0.000352892808885,433.591161943,0.000355641416081,-214.717785708,-218.638565498,433.591517585,3.43556488422e-05,99.7970641349
3053,122.12,-218.634241863,-4.26541204364e-11,-0.00035275943619,433.586650342,0.000355502610528,-214.717785708,-218.634594622,433.587005844,3.43246292198e-05,99.796923834
3054,122.16,-218.630333766,-4.25685652095e-11,-0.000352626291351,433.582182717,0.000355363835678,-214.717785708,-218.630686392,433.582538081,3.42936358922e-05,99.7967837004
3055,122.2,-218.626488497,-4.24832277403e-11,-0.000352493369218,433.57775941,0.000355225087139,-214.717785708,-218.626840991,433.578114635,3.42626686027e-05,99.7966437328
3056,122.24,-218.622706238,-4.23981068944e-11,-0.000352360664624,433.573380763,0.000355086360518,-214.717785708,-218.623058599,433.573735849,3.42317270937e-05,99.7965039298
3057,122.28,-218.618987162,-4.231320154e-11,-0.000352228172388,433.569047116,0.000354947651416,-214.717785708,-218.619339391,433.569402063,3.42008111075e-05,99.7963642899
3058,122.32,-218.61533144,-4.22285105475e-11,-0.000352095887308,433.56475881,0.000354808955431,-214.717785708,-218.615683536,433.565113619,3.41699203861e-05,99.7962248118
3059,122.36,-218.611739235,-4.21440327896e-11,-0.000351963804166,433.560516185,0.000354670268153,-214.717785708,-218.612091198,433.560870855,3.41390546706e-05,99.796085494
