step,time_au,energy_total,energy_kinetic,energy_hartree,energy_xc,energy_external,energy_nonlocal,energy_ion,energy_ion_kinetic,energy_exact_exchange,energy_nvxc,energy_eigenvalues,current_x,current_y,current_z,density_l2
19,0.76,216.433255284283,15.3957903023835,-227.83388024077,-13.9040731247272,442.775418347397,0,0,0,0,-18.0687110098387,-15.565197168953,-3.78008641188281e-05,0.000141426543477697,-3.87064847120528,0.5168628976108
20,0.8,216.432718122977,15.398086718876,-227.77334044865,-13.8956395704878,442.703611423239,0,0,0,0,-18.0576866068424,-15.5026072509944,-3.78025659391997e-05,0.000141424819779938,-3.8907947282947,0.515977735702261
21,0.84,216.432166990079,15.4001301908767,-227.711865452849,-13.8878982938176,442.631800545869,0,0,0,0,-18.0475711375304,-15.4393128164028,-3.78046167548837e-05,0.00014142274719316,-3.91092064614796,0.515189047872107
22,0.88,216.431602005918,15.4019444760766,-227.649561175822,-13.8807649812794,442.559983686943,0,0,0,0,-18.0382535889767,-15.3753929521016,-3.7806679943753e-05,0.0001414206624935,-3.93102639848622,0.51450171236102
23,0.92,216.431020088446,15.4035573216074,-227.586518200018,-13.8741776768428,442.4881586437,0,0,0,0,-18.0296522905969,-15.3109216058941,-3.78088869069697e-05,0.000141418434499763,-3.95111082907534,0.513914483172121
24,0.96,216.430417813273,15.4049946921174,-227.522814439309,-13.8680855553375,442.416323115802,0,0,0,0,-18.0217001901944,-15.2459638934346,-3.78113159374209e-05,0.000141415985116632,-3.97117399582924,0.513406272381526
25,1,216.429794710105,15.4062703140577,-227.458517175138,-13.8624332281301,442.344474799315,0,0,0,0,-18.0143244914434,-15.1805701550226,-3.78137286910992e-05,0.000141413552793486,-3.99121514372245,0.512954282521373
26,1.04,216.429146418224,15.4074086825028,-227.393684799326,-13.8571889854427,442.27261152049,0,0,0,0,-18.0074832855003,-15.1147929609428,-3.7816433523158e-05,0.000141410829340195,-4.0112335603646,0.51255100205024
27,1.08,216.428472829582,15.4084210952667,-227.32836846168,-13.8523111833295,442.200731379325,0,0,0,0,-18.0011218638741,-15.0486705086159,-3.78191385446035e-05,0.000141408106854066,-4.03122869234272,0.512198192561802
28,1.12,216.42777188429,15.4093251873299,-227.262613270187,-13.8477729350141,442.128832902161,0,0,0,0,-17.9952047927638,-14.9822414361372,-3.78220246332106e-05,0.000141405204469812,-4.05119904260756,0.511893181245011
29,1.16,216.42704277929,15.4101367153786,-227.196459493542,-13.8435496284535,442.056915185907,0,0,0,0,-17.9896996526535,-14.9155390255106,-3.78250320168164e-05,0.000141402181855945,-4.07114360639861,0.511624587278609
30,1.2,216.426286727583,15.4108673893206,-227.12994347674,-13.839615205581,441.984978020583,0,0,0,0,-17.9845722283446,-14.8485902645125,-3.78280679695628e-05,0.000141399131579015,-4.0910603881898,0.511382035785154
31,1.24,216.425503425206,15.4115362604087,-227.063098412266,-13.8359564027052,441.913021979769,0,0,0,0,-17.9798049626014,-14.7814243819764,-3.7831295375321e-05,0.00014139589071061,-4.11094743069559,0.511163352036254
32,1.28,216.424696080372,15.4121548621088,-226.995955026087,-13.8325522313619,441.841048475713,0,0,0,0,-17.9753703211042,-14.7140623624371,-3.78344964023257e-05,0.000141392676981543,-4.13080242468514,0.510970222874076
33,1.32,216.423866639847,15.4127410255537,-226.928542038999,-13.8293921230664,441.769059776359,0,0,0,0,-17.9712543407217,-14.6465276082297,-3.78378369088061e-05,0.000141389324275715,-4.15062248233673,0.510800962873003
34,1.36,216.423018751691,15.4133103078709,-226.860886601418,-13.8264639450281,441.697058990265,0,0,0,0,-17.9674410557678,-14.5788398061454,-3.78412009315972e-05,0.000141385948319631,-4.17040496683038,0.510649300945649
35,1.4,216.422156909391,15.4138772745008,-226.793014579635,-13.8237558252009,441.625050039726,0,0,0,0,-17.963914880324,-14.5110166288003,-3.78445919601433e-05,0.000141382545436894,-4.19014651061905,0.510510239536587
36,1.44,216.421284765663,15.4144604293066,-226.724950778549,-13.8212625146426,441.553037629548,0,0,0,0,-17.960668841159,-14.4430775244899,-3.78480690236537e-05,0.000141379056439443,-4.20984408819966,0.51038353203827
37,1.48,216.420407931027,15.4150726560764,-226.656719141511,-13.8189728307276,441.481027247189,0,0,0,0,-17.9576882954864,-14.3750373733378,-3.78515044720398e-05,0.000141375608767451,-4.22949436949177,0.510270621831929
38,1.52,216.419530490038,15.4157309074432,-226.588342871863,-13.8168827450425,441.4090251995,0,0,0,0,-17.9549679006831,-14.3069139959313,-3.78550237059778e-05,0.000141372076705854,-4.24909399151746,0.510170445900087
39,1.56,216.418657368577,15.4164483371234,-226.51984457588,-13.814985083767,441.3370386911,0,0,0,0,-17.952498249339,-14.2387228468958,-3.78585144405537e-05,0.000141368572301612,-4.2686399012649,0.510079274774027
40,1.6,216.417793141723,15.4172367865268,-226.451246361216,-13.813273229907,441.265075946319,0,0,0,0,-17.9502706747709,-14.1704794148987,-3.78620292994256e-05,0.000141365042769086,-4.28812861822396,0.509994514358972
41,1.64,216.416941267592,15.4181087395837,-226.382569920634,-13.8117438863517,441.193146334994,0,0,0,0,-17.948280823697,-14.1022008878606,-3.78655649068014e-05,0.000141361491313523,-4.30755721422372,0.509916547592024
42,1.68,216.416105905562,15.4190707340321,-226.313836625416,-13.8103887078812,441.121260504827,0,0,0,0,-17.9465178088423,-14.0339019328279,-3.78690700282886e-05,0.000141357969023943,-4.32692236185418,0.509846529089556
43,1.72,216.415289380208,15.4201310792878,-226.245067594305,-13.8092045856302,441.049430480856,0,0,0,0,-17.9449775393224,-13.9656003670643,-3.7872617521876e-05,0.000141354402862272,-4.34622086952687,0.509783752023181
44,1.76,216.414494270676,15.4212929817326,-226.176283796414,-13.8081846265209,440.977669711878,0,0,0,0,-17.943651022219,-13.8973124760808,-3.78761271706019e-05,0.000141350872958428,-4.36544958817939,0.509725834764894
45,1.8,216.413722337534,15.4225581292284,-226.107506149544,-13.8073226956783,440.905993053529,0,0,0,0,-17.942530253454,-13.8290555428121,-3.78796568660858e-05,0.000141347321298894,-4.38460480720165,0.509671320825548
46,1.84,216.412974273142,15.4239276643309,-226.038755605137,-13.8066144322628,440.834416646211,0,0,0,0,-17.9416095296858,-13.7608484812307,-3.7883175752286e-05,0.000141343778589347,-4.40368318693965,0.509620743991169
47,1.88,216.412251195129,15.4253979659714,-225.970053225149,-13.8060512704165,440.762957724723,0,0,0,0,-17.9408776990133,-13.6927086366821,-3.78866798130774e-05,0.000141340248697476,-4.42268065746385,0.509575014518966
48,1.92,216.411552618648,15.4269674552607,-225.901420216604,-13.8056290015732,440.691634381565,0,0,0,0,-17.9403292597185,-13.6246564044414,-3.78901944376221e-05,0.000141336706116002,-4.44159323904155,0.509533657265229
49,1.96,216.41087845897,15.428630851293,-225.832877962857,-13.8053397760931,440.620465346627,0,0,0,0,-17.9399539893414,-13.5567108681502,-3.78936799245255e-05,0.000141333190481123,-4.46041683654492,0.509495072056165
50,2,216.410227943237,15.4303829875877,-225.764448051182,-13.8051768500045,440.549469856836,0,0,0,0,-17.9397431020682,-13.4888923374773,-3.78971726888936e-05,0.000141329665277366,-4.47914681916249,0.509458371078605
51,2.04,216.409599725983,15.4322190166538,-225.696152284158,-13.8051346082531,440.47866760174,0,0,0,0,-17.9396892735121,-13.4212222459419,-3.79006442864914e-05,0.000141326158843913,-4.4977790709303,0.509424056097241
52,2.08,216.408992962744,15.4341311410493,-225.628012685337,-13.8052042431524,440.408078750185,0,0,0,0,-17.9397810439668,-13.3537207967943,-3.79041078303327e-05,0.000141322658013163,-4.51630883940473,0.509392838104571
53,2.12,216.40840576725,15.4361138269448,-225.560051464152,-13.8053805842797,440.337723988737,0,0,0,0,-17.9400116680742,-13.2864105073906,-3.79075603816307e-05,0.000141319165668115,-4.5347316742432,0.509364404846345
54,2.16,216.407836808577,15.4381588277933,-225.492290961523,-13.8056555786772,440.267624520984,0,0,0,0,-17.9403706652827,-13.2193126111915,-3.79109960353774e-05,0.000141315687614552,-4.55304314687254,0.509337652661701
55,2.2,216.407284396471,15.440258221947,-225.424753600872,-13.8060222498987,440.197802025295,0,0,0,0,-17.9408489520558,-13.15244910655,-3.79144215189142e-05,0.000141312216934609,-4.57123833821577,0.509312001119202
56,2.24,216.406746572839,15.4424045752344,-225.357461838367,-13.8064746971187,440.12827853309,0,0,0,0,-17.9414388391516,-13.0858426138253,-3.79178292125331e-05,0.000141308761084375,-4.58931289141157,0.509287858392345
57,2.28,216.406221947903,15.4445884168194,-225.290438133505,-13.8070046067287,440.059076271317,0,0,0,0,-17.9421295119862,-13.0195144691188,-3.79212245335165e-05,0.000141305314571721,-4.60726174310905,0.509265768530774
58,2.32,216.405708454643,15.4468026574042,-225.223704906125,-13.8076067792454,439.990217482609,0,0,0,0,-17.9429141931898,-12.9534875777282,-3.79245993557881e-05,0.000141301885426928,-4.62508007304845,0.509245531361712
59,2.36,216.405204608331,15.449038746353,-225.157284476619,-13.808273917577,439.921724256174,0,0,0,0,-17.9437833879112,-12.8877835376804,-3.79279637086259e-05,0.00014129846348226,-4.64276307994139,0.5092263801186
60,2.4,216.404708749516,15.4512890875774,-225.091199015847,-13.8089997575533,439.853618435338,0,0,0,0,-17.9447289419591,-12.8224242830196,-3.79313014550697e-05,0.000141295064753501,-4.66030548556551,0.509207919689453
61,2.44,216.40421912088,15.4535470797291,-225.025470498988,-13.8097790433705,439.78592158351,0,0,0,0,-17.945744009252,-12.7574319528089,-3.79346292277282e-05,0.000141291672546049,-4.67770263869552,0.509190457944911
62,2.48,216.4037344766,15.4558050150932,-224.960120690885,-13.8106048577026,439.718655010095,0,0,0,0,-17.946819592092,-12.6928274691923,-3.79379307823955e-05,0.000141288303067338,-4.6949493320273,0.509174398813413
63,2.52,216.403253162926,15.4580572544181,-224.895171138806,-13.8114727505527,439.651839797866,0,0,0,0,-17.9479498923532,-12.6286326837733,-3.79412116132529e-05,0.00014128495069736,-4.71204064138748,0.509159613660059
64,2.56,216.402774045718,15.4602972881669,-224.830643151645,-13.8123768720434,439.585496781239,0,0,0,0,-17.9491272990363,-12.5648682724588,-3.7944476839824e-05,0.000141281610149173,-4.7289717816264,0.50914557095921
65,2.6,216.402295965715,15.4625194736595,-224.766557784486,-13.8133122259458,439.519646502487,0,0,0,0,-17.9503453094729,-12.5015549391023,-3.79477036384766e-05,0.000141278304142547,-4.74573753798679,0.509131999477547
66,2.64,216.401817782685,15.4647191104379,-224.702935817037,-13.814274660245,439.454309149529,0,0,0,0,-17.9515985166764,-12.4387133466714,-3.79509233891528e-05,0.000141275001237609,-4.76233328735999,0.509119121711767
67,2.68,216.401338829616,15.4668909751734,-224.639797751797,-13.8152589222333,439.389504528473,0,0,0,0,-17.9528800888133,-12.3763630793992,-3.79540977204264e-05,0.000141271739700268,-4.77875393211987,0.509107226229539
68,2.72,216.400858236989,15.4690316012519,-224.577163818832,-13.8162616170929,439.325252071662,0,0,0,0,-17.9541856037033,-12.314524208259,-3.79572550253909e-05,0.00014126849099859,-4.7949945875794,0.509096225136178
69,2.76,216.40037562455,15.471137146316,-224.515053960737,-13.8172784069694,439.26157084594,0,0,0,0,-17.9555094185536,-12.2532157457235,-3.79603805370673e-05,0.00014126526983797,-4.81105053838532,0.509085751416265
70,2.8,216.399890671087,15.4732046167111,-224.453487811437,-13.8183056957605,439.198479561574,0,0,0,0,-17.9568468535188,-12.1924565587391,-3.79634643398163e-05,0.000141262086196022,-4.82691669623347,0.509075623037533
71,2.84,216.399403178089,15.4752317635678,-224.392484656737,-13.8193404787379,439.135996549997,0,0,0,0,-17.9581939969277,-12.132265220725,-3.79665379181724e-05,0.000141258908665412,-4.84258849625804,0.509065999279219
72,2.88,216.398913340426,15.4772161108999,-224.332063400689,-13.820379101968,439.074139732183,0,0,0,0,-17.9595460971062,-12.0726593354348,-3.79695536850988e-05,0.000141255784840004,-4.8580610010512,0.509057078446059
73,2.92,216.398421265288,15.4791564868759,-224.272242537803,-13.8214192700205,439.012926586236,0,0,0,0,-17.9609001646964,-12.0136565914793,-3.79725621434026e-05,0.000141252664267329,-4.87332942692648,0.509048793239469
74,2.96,216.397927454365,15.4810514880144,-224.213040112152,-13.8224580276942,438.952374106197,0,0,0,0,-17.9622523567183,-11.9552736347622,-3.79755239565144e-05,0.000141249586441399,-4.88838916095424,0.509040889844617
75,3,216.397432433635,15.4829004238219,-224.154473679639,-13.8234930882947,438.892498777746,0,0,0,0,-17.9635996978859,-11.897526798573,-3.79784560305495e-05,0.000141246534609649,-4.90323529432946,0.509033251492233
76,3.04,216.396936826718,15.484703057548,-224.096560266645,-13.8245225220694,438.833316557884,0,0,0,0,-17.9649396770973,-11.8404318960018,-3.79813732946746e-05,0.000141243493833691,-4.91786338992777,0.509025994736495
77,3.08,216.396441468002,15.4864589844373,-224.039316344161,-13.825544041634,438.774842869359,0,0,0,0,-17.9662693207966,-11.7840038664766,-3.79842350691673e-05,0.000141240504679979,-4.93226877766245,0.5090192515489
78,3.12,216.395947071831,15.488168622827,-223.982757818357,-13.8265563350075,438.717092602369,0,0,0,0,-17.9675869209383,-11.7282574969163,-3.79871008623701e-05,0.000141237507782057,-4.94644696335788,0.509012964491589
79,3.16,216.395454537784,15.4898320619871,-223.926900017348,-13.8275576084252,438.66008010157,0,0,0,0,-17.9688901461591,-11.6732066666347,-3.79899101920235e-05,0.000141234564075471,-4.96039367375567,0.509006956011936
80,3.2,216.394964667823,15.4914497965046,-223.871757683903,-13.828546600407,438.603819155628,0,0,0,0,-17.9701773558825,-11.6188649269007,-3.7992709715548e-05,0.000141231627377912,-4.9741044753292,0.509001154849403
81,3.24,216.394478210889,15.4930224642255,-223.81734496784,-13.8295222731868,438.54832298769,0,0,0,0,-17.9714472005911,-11.565245356862,-3.79954845345715e-05,0.000141228712802956,-4.98757538853757,0.508995649095771
82,3.28,216.39399593777,15.4945504503448,-223.763675429692,-13.8304833445306,438.493604261648,0,0,0,0,-17.972698014588,-11.5123603517495,-3.79982154078492e-05,0.000141225839584417,-5.0008023451601,0.508990524956467
83,3.32,216.393518404065,15.4960345830811,-223.710762053236,-13.8314292243783,438.439675098598,0,0,0,0,-17.9739290301358,-11.4602221536594,-3.8000952675467e-05,0.000141222957498697,-5.01378148398032,0.508985731883409
84,3.36,216.393046186053,15.4974753104911,-223.658617246956,-13.8323589561579,438.386547078675,0,0,0,0,-17.9751390051091,-11.4088422996951,-3.80036263455759e-05,0.000141220136828602,-5.02650918691969,0.508981145096641
85,3.4,216.392579674439,15.4988732452229,-223.607252843465,-13.8332719644357,438.334231237117,0,0,0,0,-17.9763271918627,-11.3582320519993,-3.80063093918423e-05,0.000141217304869297,-5.03898178494873,0.508976723759151
86,3.44,216.392119140473,15.5002289700808,-223.556680101399,-13.8341677887082,438.282738060499,0,0,0,0,-17.9774929923284,-11.3084022540672,-3.8008947920699e-05,0.000141214515638504,-5.05119600435767,0.508972534896445
87,3.48,216.391664786777,15.5015428279444,-223.506909725942,-13.8350458192799,438.232077504054,0,0,0,0,-17.9786356153728,-11.2593632209226,-3.80115461898088e-05,0.000141211764922259,-5.06314856365666,0.508968632704445
88,3.52,216.391216629429,15.5028153765899,-223.457951905456,-13.83590587095,438.182259029246,0,0,0,0,-17.9797548204829,-11.2111250658329,-3.80141418614883e-05,0.000141209015180039,-5.07483637673722,0.508964972823379
89,3.56,216.390774667978,15.5040468923733,-223.40981634085,-13.8367475198306,438.133291636285,0,0,0,0,-17.980850058102,-11.1636973604769,-3.80166902980829e-05,0.00014120631121292,-5.08625655458246,0.508961469024199
90,3.6,216.390338764411,15.5052377342234,-223.362512266698,-13.8375705910676,438.085183887953,0,0,0,0,-17.9819211016401,-11.1170894234138,-3.80192632658575e-05,0.000141203581347766,-5.09740620940376,0.508958101719256
91,3.64,216.389908711275,15.5063882000015,-223.316048469606,-13.8383749466023,438.037943927482,0,0,0,0,-17.9829677725799,-11.071310206901,-3.80217604775821e-05,0.000141200925895108,-5.10828275034008,0.508954921240682
92,3.68,216.389484257434,15.5074984630234,-223.270433321698,-13.8391603934457,437.991579509555,0,0,0,0,-17.9839898212818,-11.0263682766661,-3.80242299430456e-05,0.000141198296853852,-5.11888359366551,0.508951957521012
93,3.72,216.389065068515,15.5085688209984,-223.225674826486,-13.8399269700553,437.946098044058,0,0,0,0,-17.9849872984308,-10.9822719833042,-3.80266683765347e-05,0.000141195697560113,-5.12920631302671,0.508949170485114
94,3.76,216.388650833036,15.5095994376426,-223.181780652019,-13.8406745817261,437.901506629139,0,0,0,0,-17.9859600822262,-10.9390292793686,-3.80290501797675e-05,0.000141193153666201,-5.13924859706222,0.508946502495745
95,3.8,216.388241188479,15.5105905757685,-223.138758143071,-13.8414033094849,437.857812065267,0,0,0,0,-17.9869082788769,-10.8966478984053,-3.80314527992879e-05,0.000141190587753445,-5.14900815181262,0.508943950481272
96,3.84,216.387835773219,15.5115424601282,-223.096614321592,-13.8421132224512,437.815020857134,0,0,0,0,-17.9878319793461,-10.8551352472002,-3.80337778924991e-05,0.000141188098164871,-5.1584828871277,0.508941552990154
97,3.88,216.387434218126,15.5124553043769,-223.055355902487,-13.842804412837,437.773139229072,0,0,0,0,-17.988731304686,-10.8144984403818,-3.80361152181648e-05,0.00014118559508134,-5.16767071549182,0.508939321368881
98,3.92,216.38703614626,15.513329395583,-223.01498932943,-13.8434770785152,437.732173158622,0,0,0,0,-17.9896065131036,-10.7747443611372,-3.80383987263834e-05,0.000141183144455463,-5.17656968525875,0.508937216984889
99,3.96,216.386641227779,15.5141649878383,-222.975520807008,-13.8441313589273,437.692128405876,0,0,0,0,-17.9904577871965,-10.7358795887892,-3.80406380956606e-05,0.000141180736452335,-5.185177897226,0.508935201919714
100,4,216.386249132409,15.5149624364124,-222.936956310479,-13.8447675147763,437.653010521252,0,0,0,0,-17.9912854668943,-10.6979105101659,-3.8042883049269e-05,0.000141178320970528,-5.19349349002354,0.508933285954119
101,4.04,216.385859566792,15.5157220686279,-222.899301577135,-13.8453857599703,437.614824835269,0,0,0,0,-17.9920898315665,-10.6608432232652,-3.80450349270672e-05,0.000141175995970432,-5.20151474467428,0.508931500913208
102,4.08,216.38547223847,15.5164442642964,-222.862562109147,-13.8459863760984,437.57757645942,0,0,0,0,-17.9928712484093,-10.624683610654,-3.80472191277746e-05,0.000141173635329893,-5.20923994584427,0.508929845618209
103,4.12,216.385086882739,15.5171294383805,-222.826743200344,-13.8465696650485,437.541270309751,0,0,0,0,-17.9936301109753,-10.5894373249071,-3.8049308053257e-05,0.000141171367141702,-5.21666750661919,0.508928281790792
104,4.16,216.384703280077,15.5177780754054,-222.791849968152,-13.8471359621663,437.50591113499,0,0,0,0,-17.9943668562717,-10.5551098068838,-3.80513797906225e-05,0.000141169117128082,-5.22379585096832,0.50892678571531
105,4.2,216.384321231949,15.5183908409893,-222.757887364516,-13.8476857689639,437.471503524439,0,0,0,0,-17.9950821368761,-10.5217063609674,-3.80534090219216e-05,0.000141166918350461,-5.2306234590881,0.50892538261036
106,4.24,216.383940575576,15.5189684122146,-222.724860162059,-13.8482195666728,437.438051892093,0,0,0,0,-17.9957765792204,-10.4892320704959,-3.80553093116457e-05,0.000141164864946964,-5.23714891235603,0.508924113453116
107,4.28,216.383561134724,15.5195111984465,-222.692772944481,-13.8487375842572,437.405560465015,0,0,0,0,-17.996450481978,-10.4576917662729,-3.80572466055429e-05,0.000141162792189017,-5.24337079881308,0.508922975162145
108,4.32,216.383182804536,15.5200187800602,-222.661630120245,-13.8492391497328,437.374033294453,0,0,0,0,-17.9971029734107,-10.4270897573888,-3.80590131184484e-05,0.000141160900364407,-5.24928783025522,0.508921901422038
109,4.36,216.382805552343,15.5204905838942,-222.631435944218,-13.8497233667076,437.343474279374,0,0,0,0,-17.9977328893467,-10.3974300571258,-3.80609548916747e-05,0.000141158830442664,-5.25489870123226,0.508920826628097
110,4.4,216.382429304672,15.520927279207,-222.602194518699,-13.8501906315209,437.313887175684,0,0,0,0,-17.9983407443967,-10.3687169607534,-3.80629506778482e-05,0.000141156692062339,-5.26020217059385,0.508919774503023
111,4.44,216.382053974378,15.5213304342711,-222.573909773762,-13.8506422662587,437.285275580128,0,0,0,0,-17.9989282565595,-10.3409548888784,-3.80648182837727e-05,0.000141154665971459,-5.26519706432214,0.508918823051854
112,4.48,216.381679520401,15.5217011215419,-222.546585449941,-13.8510790620305,437.257642910831,0,0,0,0,-17.9994964542072,-10.3141478647672,-3.80669223065881e-05,0.000141152396325814,-5.26988221273256,0.508917991033238
113,4.52,216.381305952289,15.5220395437436,-222.520225092477,-13.8515009040811,437.230992405104,0,0,0,0,-18.0000451885702,-10.288299388813,-3.80686719672698e-05,0.000141150481091582,-5.27425656388468,0.508917233125586
114,4.56,216.380933257927,15.5223457494958,-222.494832055922,-13.8519075676961,437.205327132049,0,0,0,0,-18.0005741675639,-10.2634127578768,-3.80706171930226e-05,0.000141148369642676,-5.27831902755325,0.508916519805708
115,4.6,216.380561434055,15.5226198383148,-222.470409500895,-13.8522988990915,437.180649995726,0,0,0,0,-18.0010831910989,-10.2394910872301,-3.80726545538605e-05,0.000141146161836479,-5.28206857999655,0.508915870584086
116,4.64,216.380190493927,15.5228619001877,-222.446960369727,-13.85267475212,437.156963715586,0,0,0,0,-18.0015720690463,-10.216537259658,-3.80740763314377e-05,0.000141144563673985,-5.2855042382321,0.508915316055375
117,4.68,216.379820426369,15.5230720548037,-222.424487358455,-13.853035071879,437.1342708019,0,0,0,0,-18.00204072964,-10.1945539636843,-3.80762362113213e-05,0.000141142222040841,-5.28862501933885,0.508914849149893
118,4.72,216.379451229968,15.5232503236339,-222.402992905429,-13.8533797347066,437.11257354647,0,0,0,0,-18.0024890119835,-10.1735435998622,-3.80780332985957e-05,0.000141140239411533,-5.29143004801694,0.508914434621883
119,4.76,216.379082881695,15.5233967041295,-222.382479199993,-13.8537086519904,437.091874029549,0,0,0,0,-18.0029168007202,-10.1535083518629,-3.80791701404592e-05,0.000141138914679872,-5.29391839732251,0.508914050194872
120,4.8,216.378715383986,15.5235110840641,-222.362948186186,-13.8540216329234,437.072174119031,0,0,0,0,-18.0033238477882,-10.1344501010621,-3.80816358528158e-05,0.000141136259967623,-5.29608921089672,0.508913707517152
121,4.84,216.37834873,15.5235934222186,-222.344401543623,-13.8543185943749,437.05347544578,0,0,0,0,-18.0037100453084,-10.1163705067934,-3.8083246194243e-05,0.000141134460418345,-5.29794166220322,0.508913439937757
122,4.88,216.377982888183,15.5236436463065,-222.326840664542,-13.8545994632855,437.035779369705,0,0,0,0,-18.0040752986409,-10.0992709687822,-3.80840702929583e-05,0.000141133447301276,-5.29947493328182,0.50891325315711
123,4.92,216.377617875876,15.5236614704003,-222.310266645934,-13.8548639085935,437.019086960003,0,0,0,0,-18.0044191781196,-10.0831524641305,-3.80868038817279e-05,0.000141130525139825,-5.30068832140919,0.508913118582528
124,4.96,216.377253643313,15.5236469574459,-222.294680304177,-13.8551120088369,437.003398998881,0,0,0,0,-18.0047417863725,-10.0680158818517,-3.80884904162439e-05,0.000141128650530626,-5.30158108608981,0.508913023254721
125,5,216.376890167576,15.5236000286062,-222.280082199075,-13.8553436505983,436.988715988643,0,0,0,0,-18.0050429770572,-10.0538617690551,-3.808872373953e-05,0.000141128229373417,-5.30215258571902,0.508912967326461
126,5.04,216.376527487789,15.5235204085774,-222.266472637059,-13.8555584246464,436.975038140918,0,0,0,0,-18.0053222193863,-10.0406902667014,-3.80915497455328e-05,0.000141125215646295,-5.30240224012621,0.508912945958303
