# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
16,0.64,-2.18866036827e-08,-9.38463741429e-08,-21.7691390038,0.982091084631,0.982091091528,474.910252752,0.982091084631,0.982091091528,1.01483978451,0.999500463169,-1.47008414229e-08,-8.70514631136e-08,-21.7691534558,0.984298463895,0.984298463768,0.997254831805,0.991037930798,0.991037934849,1.00308313544
17,0.68,-2.46040762642e-08,-1.07123618851e-07,-21.6297210461,1.09298798567,1.09298799467,468.974415177,1.09298798567,1.09298799467,1.12958264605,0.999468942394,-1.69866203917e-08,-9.99062082137e-08,-21.6297216305,0.982540888294,0.982540888133,0.99694526192,1.04549938249,1.04549938734,1.0582130951
18,0.72,-2.75941547446e-08,-1.21536289513e-07,-21.4902993082,1.21065951305,1.21065952459,463.084189257,1.21065951305,1.21065952459,1.25122490296,0.999437149371,-1.95082953381e-08,-1.13863403958e-07,-21.4902829287,0.980679340966,0.980679340765,0.996617185765,1.10034517007,1.10034517583,1.1136813144
19,0.76,-3.08695870496e-08,-1.37127551604e-07,-21.3508725803,1.33510787218,1.33510788674,457.239505323,1.33510787218,1.33510788674,1.3797453847,0.999405007295,-2.22802257592e-08,-1.28968813986e-07,-21.3508360985,0.978714383008,0.97871438276,0.996270681285,1.15552172339,1.15552173019,1.16943029866
20,0.8,-3.44551430454e-08,-1.53953130502e-07,-21.2114394206,1.46633496741,1.46633498557,451.440280452,1.46633496741,1.46633498557,1.51511815658,0.999372426694,-2.53174062009e-08,-1.45269659767e-07,-21.2113797116,0.976646612628,0.976646612324,0.995905838849,1.21098482551,1.21098483348,1.22541107132
21,0.84,-3.83794901876e-08,-1.72072889894e-07,-21.0719981507,1.60434245414,1.60434247654,445.686419244,1.60434245414,1.60434247654,1.65731318106,0.999339305716,-2.8635486851e-08,-1.62814591164e-07,-21.0719121863,0.97447666397,0.9744766636,0.995522760811,1.26669770585,1.26669771515,1.28158147981
22,0.88,-4.26617316921e-08,-1.91537394631e-07,-20.9325468411,1.74913176639,1.74913179375,439.977813102,1.74913176639,1.74913179375,1.80629584772,0.999305531371,-3.22507811203e-08,-1.81653663222e-07,-20.9324317606,0.972205206309,0.972205205861,0.995121561152,1.32262956521,1.32262957601,1.33790487892
23,0.92,-4.73135665673e-08,-2.12390265749e-07,-20.7930833245,1.90070415234,1.90070418549,434.314340189,1.90070415234,1.90070418549,1.96202604906,0.999270981756,-3.61802690499e-08,-2.01838307594e-07,-20.7929365301,0.969832943113,0.969832942576,0.994702368328,1.37875443547,1.37875444793,1.39434868631
24,0.96,-5.23552604051e-08,-2.34684074907e-07,-20.6536052295,2.05906069931,2.05906073915,428.695868672,2.05906069931,2.05906073915,2.12445969676,0.999235531059,-4.04416078254e-08,-2.2342128791e-07,-20.6534244804,0.967360611254,0.967360610614,0.994265321268,1.43505028473,1.43505029905,1.4508841267
25,1,-5.78229373117e-08,-2.58487209704e-07,-20.5141100532,2.22420235258,2.22420240014,423.122258997,2.22420235258,2.22420240014,2.29354772123,0.999199055222,-4.50531360391e-08,-2.46456637485e-07,-20.5138935541,0.9647889803,0.964788979541,0.993810570531,1.49149831045,1.49149832682,1.50748539297
26,1.04,-6.37540796759e-08,-2.83869044206e-07,-20.3745952419,2.39612993865,2.39612999508,417.593369331,2.39612993865,2.39612999508,2.46923806051,0.999161439835,-5.00338821584e-08,-2.70999599225e-07,-20.3743417419,0.962118851726,0.962118850831,0.993338274179,1.54808237973,1.54808239839,1.56412960331
27,1.08,-7.01723128592e-08,-3.10884831484e-07,-20.235058315,2.57484417583,2.57484424237,412.109061684,2.57484417583,2.57484424237,2.65147667313,0.999122588488,-5.54035833243e-08,-2.97106577457e-07,-20.234767179,0.95935105831,0.959351057259,0.992848593728,1.60478857796,1.60478859913,1.62079675456
28,1.12,-7.70954110106e-08,-3.39583964421e-07,-20.0954969878,2.76034569222,2.76034577025,406.669208261,2.76034569222,2.76034577025,2.84020907235,0.999082431054,-6.11827015465e-08,-3.24835092931e-07,-20.0951682711,0.9564864634,0.956486462173,0.992341690977,1.66160484752,1.66160487146,1.67746958454
29,1.16,-8.45569057096e-08,-3.7003145172e-07,-19.9559092994,2.95263503764,2.9526351287,401.273699283,2.95263503764,2.9526351287,3.03538331502,0.999040931528,-6.73924358457e-08,-3.54243743881e-07,-19.9555437933,0.953525960263,0.953525958838,0.991817720307,1.71852069329,1.71852072027,1.73413394323
30,1.2,-9.26101843739e-08,-4.02311537196e-07,-19.816293753,3.15171269676,3.15171280253,395.922449289,3.15171269676,3.15171280253,3.23695118385,0.998998093539,-7.40547105007e-08,-3.85392182039e-07,-19.8158930023,0.950470471407,0.950470469759,0.991276824994,1.77552694269,1.77552697298,1.79077867947
31,1.24,-1.01306557076e-07,-4.36505573285e-07,-19.6766494003,3.35757910614,3.35757922845,390.615403055,3.35757910614,3.35757922845,3.44487143237,0.998953964018,-8.11921486683e-08,-4.18341113101e-07,-19.6762157053,0.947320947825,0.947320945927,0.99071913032,1.83261554988,1.8326155838,1.84739587049
32,1.28,-1.10680078732e-07,-4.72677229237e-07,-19.5369759331,3.57023466669,3.57023480754,385.352540104,3.57023466669,3.57023480754,3.65911149554,0.998908633717,-8.8828050809e-08,-4.53152317302e-07,-19.5365123054,0.944078368305,0.944078366127,0.990144738609,1.88977943296,1.88977947084,1.90398082564
33,1.32,-1.20764137125e-07,-5.10889538248e-07,-19.3972737051,3.78967976286,3.78967992443,380.133876561,3.78967976286,3.78967992443,3.87964937151,0.998862234795,-9.69863788157e-08,-4.89888682028e-07,-19.3967838159,0.94074373863,0.94074373614,0.989553726122,1.94701234057,1.94701238274,1.96053191636
34,1.36,-1.31619045816e-07,-5.51232386461e-07,-19.2575437198,4.01591477718,4.01591496183,374.95946564,4.01591477718,4.01591496183,4.1064755209,0.998814935869,-1.05691729747e-07,-5.28614253406e-07,-19.2570318134,0.937318090833,0.937318087998,0.988946138844,2.00430873944,2.00430878627,2.01705053973
35,1.4,-1.43330955075e-07,-5.93820947547e-07,-19.1177875956,4.24894010599,4.2489403163,369.829395407,4.24894010599,4.2489403163,4.33959285547,0.998766934399,-1.149692964e-07,-5.69394297129e-07,-19.1172583856,0.933802482437,0.933802479219,0.988321992942,2.0616637205,2.06166377237,2.07354067253
36,1.44,-1.55982146643e-07,-6.38765946869e-07,-18.9780074547,4.48875617447,4.48875641321,364.743784684,4.48875617447,4.48875641321,4.57901773174,0.998718448157,-1.2484484885e-07,-6.1229539179e-07,-18.9774660177,0.930197995689,0.930197992047,0.987681274194,2.11907291955,2.11907297688,2.13000858778
37,1.48,-1.6963929144e-07,-6.86162583695e-07,-18.8382058307,4.73536344655,4.73536371671,359.702778066,4.73536344655,4.73536371671,4.82477914631,0.99866970594,-1.35344713267e-07,-6.57385509796e-07,-18.8376574834,0.926505736868,0.92650573276,0.987023940173,2.17653244907,2.17653251227,2.18646238185
38,1.52,-1.84383640154e-07,-7.36121303654e-07,-18.6983855233,4.98876243656,4.98876274137,354.706539335,4.98876243656,4.98876274137,5.07691815564,0.998620938778,-1.46495758675e-07,-7.04734102671e-07,-18.697835724,0.92272683556,0.92272683094,0.986349923891,2.2340388406,2.23403891015,2.24291145339
39,1.56,-2.00347340262e-07,-7.88803902883e-07,-18.5585494578,5.24895371478,5.24895405772,349.755244929,5.24895371478,5.24895405772,5.33548695067,0.998572371932,-1.5832537229e-07,-7.54412210272e-07,-18.5580037093,0.918862444018,0.918862438836,0.985659136897,2.2915889944,2.29158907077,2.29936610107
40,1.6,-2.17708005307e-07,-8.44417491392e-07,-18.4187005585,5.5159379127,5.51593829751,344.849076982,5.5159379127,5.51593829751,5.6005467189,0.99852421731,-1.70861404533e-07,-8.06492534788e-07,-18.4181643358,0.914913736517,0.91491373072,0.984951475386,2.34918013614,2.34918021983,2.35583694197
41,1.64,-2.3665572428e-07,-9.03181577339e-07,-18.2788415763,5.78971572559,5.78971615627,339.98821583,5.78971572559,5.78971615627,5.87216645957,0.998476666955,-1.84132128237e-07,-8.61049505345e-07,-18.2783202912,0.910881908737,0.910881902269,0.98422682498,2.40680977925,2.40680987081,2.41233451095
42,1.68,-2.57397633416e-07,-9.6533352907e-07,-18.1389749747,6.07028791084,6.07028839169,335.172833679,6.07028791084,6.07028839169,6.15042054565,0.998429887371,-1.98166199028e-07,-9.18159318813e-07,-18.1384739641,0.90676817721,0.906768170009,0.983485066992,2.46447569159,2.46447579158,2.46886880202
43,1.72,-2.80223145366e-07,-1.03119434346e-06,-17.999102791,6.35765528688,6.3576558225,330.403088468,6.35765528688,6.3576558225,6.43538718529,0.998384015872,-2.12992622088e-07,-9.77899952305e-07,-17.9986273663,0.902573778737,0.90257377074,0.982726084367,2.52217586667,2.52217597568,2.52544889304
44,1.76,-3.05577527697e-07,-1.10124159679e-06,-17.8592265451,6.65181872693,6.65181932225,325.679119679,6.65181872693,6.65181932225,6.72714689108,0.998339159292,-2.28640702571e-07,-1.04035113448e-06,-17.858782074,0.898299969885,0.898299961022,0.981949766055,2.57990849771,2.57990861637,2.58208273023
45,1.8,-3.34094707395e-07,-1.17614125423e-06,-17.7193471966,6.95277915357,6.95277981384,321.001045955,6.95277915357,6.95277981384,7.02578088133,0.998295394573,-2.45139991231e-07,-1.10559426647e-06,-17.718939234,0.89394802645,0.89394801665,0.981156011785,2.63767195524,2.63767208421,2.6387769112
46,1.84,-3.6663838142e-07,-1.256788861e-06,-17.5794650782,7.26053753182,7.26053826266,316.368963186,7.26053753182,7.26053826266,7.33137075166,0.998252770735,-2.62520244181e-07,-1.1737123163e-06,-17.5790995492,0.889519242939,0.889519232123,0.98034473458,2.69546476728,2.69546490725,2.69553664965
47,1.88,-4.04467632118e-07,-1.34447624851e-06,-17.4395798902,7.57509486134,7.57509566871,311.782944182,7.57509486134,7.57509566871,7.64399743371,0.998211310748,-2.80811400501e-07,-1.24478970629e-06,-17.4392633095,0.88501493205,0.885014920137,0.979515863588,2.75328560172,2.75328575343,2.75236572303
48,1.92,-4.4959205249e-07,-1.4412470703e-06,-17.2996906602,7.8964521708,7.89645306108,307.243038208,7.8964521708,7.89645306108,7.96374126951,0.998171013581,-3.00043563093e-07,-1.31891219367e-06,-17.2994304159,0.880436424116,0.880436411018,0.978669345939,2.81113325144,2.81113341565,2.80926648974
49,1.96,-5.05310589752e-07,-1.55043443054e-06,-17.1597957341,8.22461050998,8.22461148993,302.749271387,8.22461050998,8.22461148993,8.29068175079,0.998131856826,-3.20246971197e-07,-1.39616673965e-06,-17.1596004023,0.875785066564,0.87578505219,0.977805147537,2.86900662066,2.86900679818,2.86623997406
50,2,-5.76994479564e-07,-1.67744238123e-06,-17.0198928149,8.55957094351,8.55957202031,298.30164877,8.55957094351,8.55957202031,8.62489734004,0.99809380025,-3.41451965926e-07,-1.47664137466e-06,-17.0197725095,0.871062223343,0.871062207594,0.976923253439,2.92690471334,2.92690490501,2.92328596704
51,2.04,-6.73384808384e-07,-1.83104384756e-06,-16.8799789779,8.9013345438,8.90133572507,293.900156194,8.9013345438,8.90133572507,8.9664658997,0.998056790212,-3.63688957577e-07,-1.56042508103e-06,-16.879945726,0.866269274337,0.866269257113,0.976023666589,2.98482662288,2.98482682959,2.98040321983
52,2.08,-8.08843648214e-07,-2.02563355482e-06,-16.7400507553,9.24990238303,9.24990367683,289.544763168,9.24990238303,9.24990367683,9.31546387786,0.998020763371,-3.86988400908e-07,-1.64760769212e-06,-16.7401188594,0.86140761478,0.861407595971,0.97510640692,3.04277152304,3.04277174571,3.03758959235
53,2.12,-1.0070006119e-06,-2.28487515042e-06,-16.6001041899,9.6052755256,9.60527694046,285.235424657,9.60527552559,9.60527694045,9.67196554158,0.997985649168,-4.11380778691e-07,-1.73827979238e-06,-16.600290583,0.856478654606,0.856478634099,0.974171510201,3.10073866032,3.10073889993,3.0948422018
54,2.16,-1.30617883338e-06,-2.64712513669e-06,-16.4601349275,9.96745501525,9.96745656018,280.972082083,9.96745501525,9.96745656017,10.0360402518,0.997951371215,-4.36896593588e-07,-1.83253261527e-06,-16.4604594513,0.851483817826,0.851483795501,0.973219027391,3.15872734701,3.15872760457,3.15215752487
55,2.2,-1.76702684999e-06,-3.17306232507e-06,-16.3201383843,10.336441857,10.3364435415,276.754665302,10.336441857,10.3364435415,10.4077484181,0.997917848596,-4.63566369557e-07,-1.93045795115e-06,-16.3206239545,0.846424541871,0.846424517603,0.972249023997,3.21673695518,3.21673723176,3.20953148899
56,2.24,-2.48283743901e-06,-3.95600718811e-06,-16.1801099409,10.7122369878,10.7122388218,272.583094088,10.7122369878,10.7122388218,10.7871363864,0.997884998046,-4.91420654733e-07,-2.03214808018e-06,-16.180782535,0.841302276944,0.841302250602,0.971261578616,3.27476691125,3.27476720793,3.26695960108
57,2.28,-3.59272018302e-06,-5.13509767771e-06,-16.0400452662,11.0948412318,11.0948432259,268.45728092,11.0948412318,11.0948432259,11.174228779,0.997852736231,-5.20490022385e-07,-2.13769572364e-06,-16.0409336412,0.836118485381,0.836118456827,0.970256781714,3.33281669088,3.33281700884,3.32443704986
58,2.32,-5.29682392889e-06,-6.91051349828e-06,-15.8999406747,11.4842552372,11.4842574023,264.377133365,11.4842552371,11.4842574023,11.5690199064,0.997820981319,-5.50805077179e-07,-2.24719399039e-06,-15.9010757622,0.830874640971,0.830874610062,0.96923473385,3.39088581487,3.39088615529,3.38195882908
59,2.36,-7.8713290933e-06,-9.5584657003e-06,-15.7597935565,11.8804793867,11.8804817345,260.34255545,11.8804793866,11.8804817344,11.9714625059,0.997789653299,-5.82396464564e-07,-2.36073631794e-06,-15.7612074275,0.825572228297,0.825572194884,0.968195544921,3.44897384515,3.44897420928,3.43951979244
60,2.4,-1.16795155095e-05,-1.34422597471e-05,-15.6196028866,12.2835136811,12.2835162237,256.353450025,12.283513681,12.2835162235,12.3814556914,0.997758673726,-6.15294883339e-07,-2.47841642833e-06,-15.6213272361,0.82021274206,0.820212705986,0.967139333239,3.50708038139,3.50708077052,3.49711471263
61,2.44,-1.71745335421e-05,-1.90150655748e-05,-15.4793697229,12.6933575942,12.6933603441,252.409720829,12.6933575939,12.6933603437,12.7988338109,0.997727966268,-6.49531101351e-07,-2.60032831403e-06,-15.4814338519,0.814797686412,0.814797647517,0.966066224073,3.56520505773,3.5652054732,3.55473836271
62,2.48,-2.48902189675e-05,-2.68107374195e-05,-15.3390977295,13.1100099075,13.1100128779,248.511276114,13.1100099068,13.1100128772,13.2233569588,0.997697458053,-6.85135979253e-07,-2.72656625444e-06,-15.3415260355,0.809328574322,0.809328532437,0.964976348174,3.62334753958,3.62334798278,3.61238559182
63,2.52,-3.54191548466e-05,-3.7421882071e-05,-15.1987935545,13.5334685457,13.5334717504,244.658032712,13.5334685445,13.533471749,13.6547071987,0.997667081215,-7.22140502747e-07,-2.85722483172e-06,-15.2016026727,0.803806926907,0.803806881858,0.963869839117,3.6815075209,3.68150799327,3.67005145415
64,2.56,-4.93828434127e-05,-5.14700317931e-05,-15.0584669916,13.9637304336,13.9637338869,240.849918943,13.9637304312,13.9637338843,14.0924908058,0.9976367736,-7.60575810037e-07,-2.99239892761e-06,-15.0616627727,0.798234272785,0.798234224392,0.962746831837,3.73968472165,3.73968522467,3.72773126686
65,2.6,-6.74069703619e-05,-6.95809027304e-05,-14.9181308487,14.4007914019,14.4007951186,237.086877895,14.4007913973,14.4007951137,14.5362498752,0.997606478703,-8.00473216421e-07,-3.13218371751e-06,-14.9217054878,0.792612147392,0.79261209547,0.961607460865,3.79787888569,3.7978794209,3.78542067752
66,2.64,-9.01226640657e-05,-9.23856466949e-05,-14.7778003872,14.8446461552,14.8446501507,233.368869488,14.8446461471,14.8446501421,14.985485204,0.997576145875,-8.41864250534e-07,-3.27667468842e-06,-14.7817301001,0.786942092318,0.786942036675,0.960451858456,3.8560897788,3.85609034777,3.84311573182
67,2.68,-0.000118217025035,-0.00012057137819,-14.6374923807,15.2952882914,15.2952925816,229.695872754,15.2952882774,15.295292567,15.4396895588,0.997545731262,-8.84780706692e-07,-3.42596769642e-06,-14.641736037,0.781225654651,0.78122559509,0.959280152816,3.91431718666,3.91431779103,3.90081293081
68,2.72,-0.000152546744389,-0.000154994796524,-14.4972237526,15.7527103257,15.7527149271,226.067887704,15.7527103024,15.7527149031,15.8983911714,0.997515199179,-9.29254704522e-07,-3.58015904585e-06,-14.50172289,0.775464386315,0.775464322633,0.958092465047,3.97256091319,3.97256155464,3.9585093456
69,2.76,-0.00019430387801,-0.000196847965065,-14.3570099143,16.2169036316,16.2169085612,222.484934923,16.2169035939,16.2169085225,16.3612012442,0.99748452293,-9.75318729947e-07,-3.7393455584e-06,-14.3616904058,0.769659843406,0.769659775394,0.956888907448,4.03082077899,4.03082145925,4.01620265883
70,2.8,-0.000245186976384,-0.000247829442741,-14.21686303,16.687858188,16.6878634634,218.947054231,16.6878581279,16.687863402,16.8278598174,0.997453684725,-1.02300567251e-06,-3.90362464332e-06,-14.2216384937,0.763813585494,0.763813512939,0.955669581819,4.08909662024,4.08909734107,4.0738912033
71,2.84,-0.000307498433716,-0.000310241630844,-14.0767904225,17.1655620392,17.1655676784,215.454301313,17.1655619447,17.1655675822,17.2982727131,0.997422675344,-1.07234888039e-06,-4.07309438741e-06,-14.0815671995,0.757927174922,0.757927097605,0.95443457827,4.1473882878,4.14738905102,4.13157397427
72,2.88,-0.000384082710998,-0.000386928993231,-13.9367934905,17.6500004484,17.65000647,212.006743908,17.6500003008,17.6500063203,17.7725311105,0.997391494041,-1.12338223333e-06,-4.24785367268e-06,-13.941476699,0.75200217611,0.752002093807,0.953183974807,4.20569564635,4.20569645384,4.18925060616
73,2.92,-0.000478060894112,-0.00048101261449,-13.7968673465,18.1411548555,18.1411612788,208.604458146,18.141154627,18.1411610474,18.2509095696,0.997360148665,-1.1761402102e-06,-4.42800230506e-06,-13.8013672931,0.746040154852,0.746040067335,0.951917836129,4.2640185737,4.26401942737,4.24692138687
74,2.96,-0.000592408011805,-0.000595467521724,-13.6570013262,18.6390018826,18.6390087271,205.247524051,18.6390015317,18.6390083725,18.733838826,0.997328655258,-1.2306579273e-06,-4.6136411218e-06,-13.6612393824,0.740042677619,0.740042584655,0.950636214102,4.32235696017,4.32235786198,4.30458719667
75,3,-0.000729531567695,-0.0007327012223,-13.5171803821,19.1435127027,19.1435199886,201.936021909,19.1435121705,19.1435194517,19.2218564279,0.997297036839,-1.286971173e-06,-4.80487209745e-06,-13.5210934534,0.734011310837,0.734011212189,0.949339148531,4.38071070826,4.38071166022,4.36224943877
76,3.04,-0.000891081593563,-0.000894363761559,-13.3773871133,19.6546530248,19.6546607726,198.670029006,19.6546522308,19.6546599727,19.7155430276,0.99726532189,-1.34511646747e-06,-5.00179846709e-06,-13.3809300411,0.727947620163,0.72794751559,0.948026668622,4.4390797325,4.43908073667,4.41990994524
77,3.08,-0.00107818504187,-0.00108158211503,-13.2376041234,20.1723837197,20.1723919505,195.449617781,20.1723825572,20.1723907807,20.2154548541,0.99723354302,-1.4051311427e-06,-5.20452486178e-06,-13.2407497081,0.721853169764,0.721853059021,0.946698795328,4.49746395931,4.49746501778,4.4775708513
78,3.12,-0.00129211933164,-0.00129563372749,-13.097816215,20.6966617873,20.6966705226,192.274855651,20.6966601177,20.696668844,20.7220660488,0.99720173582,-1.46705341347e-06,-5.41315744579e-06,-13.1005530291,0.71572952161,0.715729404449,0.945355542948,4.55586332683,4.55586444174,4.53523451083
79,3.16,-0.00153517328507,-0.00153880743853,-12.9580119792,21.2274410867,21.2274503487,189.145804811,21.22743873,21.2274479807,21.2357303596,0.99716993738,-1.53092240935e-06,-5.6278040314e-06,-12.9603405618,0.709578234778,0.709578110947,0.94399692208,4.61427778476,4.61427895832,4.59290336017
80,3.2,-0.00181122999323,-0.00181498633963,-12.8181845013,21.7646722174,21.7646820283,186.062522589,21.7646689369,21.7646787342,21.7566686782,0.997138184346,-1.59677818942e-06,-5.84857420109e-06,-12.8201128305,0.703400864771,0.703400734015,0.942622942492,4.67270729415,4.67270852858,4.65057979492
81,3.24,-0.00212561632309,-0.00212949728294,-12.6783310814,22.30830125,22.3083116327,183.025061402,22.3082967317,22.308307098,22.2849823915,0.997106511168,-1.66466177348e-06,-6.07557946744e-06,-12.679870299,0.697198962851,0.697198824912,0.941233615956,4.73115182714,4.73115312474,4.70826605581
82,3.28,-0.00248408420465,-0.00248809218304,-12.5384521779,22.858267604,22.8582785818,180.033468665,22.8582614333,22.8582723912,22.8206856462,0.99707494903,-1.73461520781e-06,-6.3089334519e-06,-12.5396133638,0.690974075387,0.690973930006,0.939828959113,4.7896113667,4.78961272978,4.7659641212
83,3.32,-0.00289131577862,-0.00289545318564,-12.3985499193,23.414501956,23.4145135527,177.087786728,23.4144935963,23.414505169,23.3637466267,0.997043525318,-1.80668164242e-06,-6.54875205638e-06,-12.3993423563,0.684727743225,0.684727590139,0.938408994954,4.84808590626,4.84808733721,4.82367566143
84,3.36,-0.00334977824823,-0.00335404753324,-12.2586266205,23.9769252584,23.976937498,174.188051662,23.9769140374,23.9769262483,23.9141250403,0.997012262875,-1.88090538057e-06,-6.795153581e-06,-12.2590575355,0.678461501063,0.678461340009,0.93697375493,4.90657544937,4.90657695059,4.88140197141
85,3.4,-0.00385974794868,-0.00386415162972,-12.1186837128,24.5454495135,24.5454624205,171.334291863,24.5454346159,24.5454474888,24.4717969326,0.996981178931,-1.95733189715e-06,-7.04825881999e-06,-12.1187590875,0.672176876862,0.672176707573,0.935523280582,4.96508000918,4.96508158315,4.93914392546
86,3.44,-0.00442073418575,-0.00442527485443,-11.9787212965,25.1199799906,25.1199935896,168.526526786,25.1199604477,25.1199740066,25.0367628867,0.996950284429,-2.03600786137e-06,-7.30819120518e-06,-11.9784471184,0.665875391277,0.665875213485,0.934057624628,5.02359960786,5.02360125709,4.99690195646
87,3.48,-0.00503361381833,-0.00503829411371,-11.8387383484,25.7004176179,25.7004319341,165.76476681,25.7003922806,25.7004065497,25.6090411284,0.996919584423,-2.11698120313e-06,-7.57507702069e-06,-11.8381216697,0.659558557106,0.659558370543,0.932576851391,5.0821342759,5.08213600294,5.05467606102
