# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
10,0.4,-7.25854309357e-09,-2.6838774454e-08,-22.9997049216,4.51027598766,4.51027600833,533.494912723,4.51027598766,4.51027600833,4.50848624272,0.999963611211,-6.89230998896e-09,-2.86394723642e-08,-22.9997185895,0.929900262086,0.92990026166,0.987757917468,2.12375536642,2.12375537311,2.12333101806
11,0.44,-8.28026243441e-09,-3.32005029793e-08,-22.8996938663,4.51243430258,4.51243432872,528.906623985,4.51243430258,4.51243432872,4.5106448154,0.999962567988,-7.91993436749e-09,-3.51303850826e-08,-22.8997081492,0.92986773069,0.92986773018,0.987752083587,2.1242664519,2.1242664599,2.12384001682
12,0.48,-9.43553884369e-09,-4.02763402961e-08,-22.7996840708,4.51479829875,4.51479833097,524.338622329,4.51479829875,4.51479833097,4.51302860306,0.999961721662,-9.08208677876e-09,-4.23506209342e-08,-22.7996989123,0.929832100474,0.929832099871,0.987745642249,2.12482610093,2.12482611039,2.1244018772
13,0.52,-1.07314923587e-08,-4.80870274208e-08,-22.6996752382,4.51736800545,4.51736804438,519.790891793,4.51736800545,4.51736804438,4.51563587162,0.999961036635,-1.03859806534e-08,-5.03215316092e-08,-22.6996905947,0.929793371356,0.929793370651,0.987738598063,2.12543428204,2.12543429312,2.12501615652
14,0.56,-1.21754733421e-08,-5.66538274072e-08,-22.5996671147,4.52014345395,4.52014350024,515.263418892,4.52014345395,4.52014350024,4.51846519662,0.999960483403,-1.18390649028e-08,-5.9065015299e-08,-22.5996829533,0.929751543254,0.929751542436,0.987730954814,2.12609096095,2.12609097379,2.12568248053
15,0.6,-1.37750684836e-08,-6.59985360529e-08,-22.4996594821,4.52312467762,4.52312473192,510.756192235,4.52312467762,4.52312473192,4.52151542325,0.999960037577,-1.34490292748e-08,-6.86035276044e-08,-22.49967578,0.929706616086,0.929706615146,0.98772271557,2.12679610058,2.12679611534,2.12640053414
16,0.64,-1.55381055645e-08,-7.61434919802e-08,-22.3996521527,4.52631171198,4.52631177499,506.269202193,4.52631171198,4.52631177499,4.52478563126,0.999959679054,-1.52238104731e-08,-7.89600932748e-08,-22.3996688955,0.929658589769,0.929658588695,0.987713882778,2.12754966112,2.12754967796,2.12717005322
17,0.68,-1.74726592899e-08,-8.7111587566e-08,-22.2996449637,4.52970459486,4.52970466728,501.802440612,4.52970459486,4.52970466728,4.52827510435,0.999959391311,-1.71715978231e-08,-9.01583172236e-08,-22.2996621447,0.929607464214,0.929607462996,0.987704458341,2.12835160004,2.12835161914,2.12799081748
18,0.72,-1.95870567999e-08,-9.89262794783e-08,-22.1996377732,4.53330336649,4.53330344904,497.355900564,4.53330336649,4.53330344904,4.53198330343,0.999959160804,-1.93008390121e-08,-1.02222396523e-07,-22.1996553924,0.92955323933,0.929553237957,0.987694443695,2.12920187215,2.12920189367,2.12886264428
19,0.76,-2.18898835135e-08,-1.11611600162e-07,-22.0996304562,4.53710806959,4.53710816302,492.929576142,4.53710806959,4.53710816302,4.53590984356,0.999958976462,-2.16202458757e-08,-1.15177131503e-07,-22.0996485196,0.929495915017,0.929495913478,0.987683839865,2.13010042963,2.13010045375,2.1297853832
20,0.8,-2.43899880696e-08,-1.25192167937e-07,-21.9996229013,4.54111874953,4.54111885461,488.523462276,4.54111874953,4.54111885461,4.54005447409,0.999958829261,-2.41388000889e-08,-1.29047937701e-07,-21.9996414204,0.929435491168,0.92943548945,0.987672647522,2.13104722207,2.13104724899,2.13075891144
21,0.84,-2.70964881144e-08,-1.39693198052e-07,-21.8996150085,4.54533545445,4.54533557197,484.13755458,4.54533545445,4.54533557197,4.54441706164,0.999958711865,-2.68657591384e-08,-1.43860857231e-07,-21.8996339995,0.929371967664,0.929371965756,0.987660867025,2.13204219655,2.13204222643,2.13178312987
22,0.88,-3.00187757971e-08,-1.55140513284e-07,-21.7996066857,4.54975823536,4.54975836614,479.771849228,4.54975823536,4.54975836614,4.5489975756,0.999958618325,-2.98106623208e-08,-1.59642570968e-07,-21.7996261694,0.929305344375,0.929305342264,0.987648498464,2.13308529763,2.13308533067,2.13285795962
23,0.92,-3.31665241533e-08,-1.71560555212e-07,-21.699597848,4.55438714632,4.55438729119,475.426342839,4.55438714632,4.55438729119,4.55379607589,0.999958543834,-3.29833368712e-08,-1.76420409824e-07,-21.6996178492,0.929235621158,0.929235618831,0.987635541687,2.13417646744,2.13417650385,2.13398333929
24,0.96,-3.6549692781e-08,-1.88980394978e-07,-21.5995884146,4.55922224457,4.55922240441,471.101032385,4.55922224457,4.55922240441,4.55881270263,0.999958484515,-3.63939040999e-08,-1.94222367109e-07,-21.5996089621,0.92916279785,0.929162795294,0.98762199633,2.13531564573,2.13531568571,2.13515922247
25,1,-4.01785336968e-08,-2.07427744061e-07,-21.4995783086,4.56426359069,4.56426376637,466.795915114,4.56426359069,4.56426376637,4.56404766757,0.999958437249,-4.00527856176e-08,-2.1307711002e-07,-21.4995994345,0.929086874273,0.929086871474,0.987607861841,2.13650276992,2.13650281368,2.13638557578
26,1.04,-4.40635970674e-08,-2.26930965445e-07,-21.3995674544,4.56951124873,4.56951144119,462.510988484,4.56951124873,4.56951144119,4.56950124698,0.999958399535,-4.39707091224e-08,-2.33013992023e-07,-21.3995891946,0.929007850226,0.92900784717,0.987593137497,2.13773777517,2.13773782291,2.13766237724
27,1.08,-4.82157368157e-08,-2.47519084702e-07,-21.2995557778,4.57496528644,4.57496549661,458.246250108,4.57496528644,4.57496549661,4.57517377589,0.999958369372,-4.81587142724e-08,-2.54063064912e-07,-21.2995781712,0.928925725485,0.928925722158,0.98757782242,2.13902059439,2.13902064635,2.13898961487
28,1.12,-5.26461159085e-08,-2.69221801405e-07,-21.1995432041,4.58062577538,4.58062600424,454.001697708,4.58062577538,4.58062600424,4.58106564338,0.999958345164,-5.26281575053e-08,-2.7625509126e-07,-21.1995662929,0.928840499801,0.928840496187,0.987561915589,2.14035115837,2.14035121477,2.14036728563
29,1.16,-5.73662116157e-08,-2.92069500393e-07,-21.0995296579,4.58649279113,4.58649303969,449.777329072,4.58649279113,4.58649303969,4.58717728887,0.99995832564,-5.73907179847e-08,-2.99621556425e-07,-21.0995534875,0.928752172895,0.92875216898,0.987545415849,2.1417293958,2.14172945687,2.14179539453
30,1.2,-6.23878200074e-08,-3.16093262879e-07,-20.9995150617,4.5925664135,4.59256668279,445.573142026,4.5925664135,4.59256668279,4.59350919927,0.999958309793,-6.24584018863e-08,-3.24194681277e-07,-20.9995396808,0.928660744457,0.928660740225,0.987528321922,2.14315523334,2.14315529933,2.14327395398
31,1.24,-6.77230609491e-08,-3.41324877798e-07,-20.899499336,4.59884672669,4.59884701777,441.389134403,4.59884672669,4.59884701777,4.60006190671,0.999958296822,-6.78435477274e-08,-3.50007434358e-07,-20.8995247962,0.928566214145,0.928566209578,0.987510632407,2.14462859572,2.14462866687,2.14480298322
32,1.28,-7.33843833483e-08,-3.67796852865e-07,-20.7994823982,4.60533381951,4.60533413348,437.225304022,4.60533381951,4.60533413348,4.60683598701,0.999958286098,-7.35588307754e-08,-3.77093544144e-07,-20.7995087543,0.928468581577,0.928468576659,0.98749234579,2.14614940576,2.14614948233,2.14638250798
33,1.32,-7.93845693591e-08,-3.95542425976e-07,-20.6994641622,4.61202778562,4.61202812362,433.081648662,4.61202778562,4.61202812362,4.61383205859,0.999958277123,-7.96172679754e-08,-4.05487511304e-07,-20.6994914722,0.928367846331,0.928367841046,0.987473460442,2.14771758449,2.14771766674,2.1480125602
34,1.36,-8.57367394481e-08,-4.24595575894e-07,-20.5994445379,4.61892872372,4.6189290869,428.958166054,4.61892872372,4.6189290869,4.62105078175,0.999958269507,-8.60322226437e-08,-4.35224620641e-07,-20.5994728631,0.928264007944,0.928264002273,0.987453974625,2.14933305118,2.14933313938,2.14969317785
35,1.4,-9.24543560442e-08,-4.54991033103e-07,-20.4994234309,4.62603673778,4.62603712735,424.854853857,4.62603673778,4.62603712735,4.62849285836,0.999958262944,-9.28174085574e-08,-4.66340952947e-07,-20.4994528358,0.928157065904,0.928157059829,0.987433886488,2.15099572347,2.15099581789,2.15142440483
36,1.44,-9.9551228771e-08,-4.86764290415e-07,-20.3994007417,4.63335193731,4.6333523545,420.771709652,4.63335193731,4.6333523545,4.63615903185,0.999958257194,-9.99868939452e-08,-4.98873396883e-07,-20.3994312944,0.928047019648,0.92804701315,0.987413194071,2.15270551741,2.15270561834,2.15320629095
37,1.48,-1.07041517764e-07,-5.1995161394e-07,-20.2993763658,4.64087443757,4.64087488366,416.708730926,4.64087443757,4.64087488366,4.64405008734,0.999958252072,-1.07555105817e-07,-5.32859660084e-07,-20.2994081376,0.927933868563,0.927933861622,0.987391895304,2.15446234754,2.15446245527,2.15503889195
38,1.52,-1.14939737554e-07,-5.54590052418e-07,-20.1993501928,4.64860435986,4.64860483615,412.665915064,4.64860435986,4.64860483615,4.65216685204,0.999958247431,-1.15536833278e-07,-5.68338280269e-07,-20.1993832587,0.927817611973,0.927817604569,0.987369988004,2.15626612701,2.15626624184,2.15692226954
39,1.56,-1.23260760598e-07,-5.9071744778e-07,-20.0993221066,4.65654183175,4.65654233961,408.643259342,4.65654183175,4.65654233961,4.66051019578,0.99995824316,-1.23947230737e-07,-6.05348636256e-07,-20.0993565451,0.927698249145,0.927698241258,0.987347469873,2.15811676762,2.15811688986,2.15885649149
40,1.6,-1.32019820493e-07,-6.28372444496e-07,-19.9992919845,4.6646869874,4.66468752821,404.640760913,4.6646869874,4.66468752821,4.66908103155,0.999958239171,-1.32801821501e-07,-6.43930957916e-07,-19.9993278778,0.927575779278,0.927575770886,0.987324338499,2.16001417994,2.1600143099,2.16084163176
41,1.64,-1.41232515227e-07,-6.67594497924e-07,-19.899259697,4.67303996778,4.67304054298,400.658416807,4.67303996778,4.67304054298,4.67788031624,0.999958235396,-1.42116500601e-07,-6.84126335803e-07,-19.8992971313,0.927450201503,0.927450192585,0.987300591355,2.16195827339,2.1619584114,2.1628777706
42,1.68,-1.50914810272e-07,-7.0842388399e-07,-19.7992251077,4.68160092101,4.68160153208,396.696223919,4.68160092101,4.68160153208,4.68690905128,0.999958231785,-1.51907537777e-07,-7.25976730483e-07,-19.799264173,0.927321514877,0.927321505409,0.98727622579,2.16394895632,2.16394910272,2.16496499467
43,1.72,-1.61083041196e-07,-7.50901706787e-07,-19.6991880726,4.69037000263,4.69037065109,392.754179005,4.69037000263,4.69037065109,4.69616828341,0.999958228297,-1.62191580046e-07,-7.69524981377e-07,-19.6992288627,0.927189718379,0.927189708338,0.987251239037,2.16598613612,2.16598629125,2.16710339718
44,1.76,-1.71753915907e-07,-7.95069905655e-07,-19.5991484399,4.69934737593,4.69934806334,388.832278676,4.69934737593,4.69934806334,4.70565910533,0.999958224902,-1.7298565413e-07,-8.14814814663e-07,-19.5991910529,0.927054810904,0.927054800267,0.987225628201,2.16806971931,2.16806988353,2.169293078
45,1.8,-1.8294451731e-07,-8.40971262993e-07,-19.4991060497,4.70853321222,4.70853394021,384.930519394,4.70853321222,4.70853394021,4.71538265636,0.999958221577,-1.84307168621e-07,-8.61890850809e-07,-19.4991505878,0.926916791264,0.926916780005,0.987199390267,2.17019961163,2.1701997853,2.17153414374
46,1.84,-1.94672304216e-07,-8.8864940998e-07,-19.3990607335,4.71792769119,4.71792846142,381.048897464,4.71792769119,4.71792846142,4.72534012296,0.999958218305,-1.96173915e-07,-9.10798611012e-07,-19.399107303,0.926775658175,0.926775646269,0.987172522091,2.17237571814,2.17237590164,2.17382670787
47,1.88,-2.06955113485e-07,-9.3814883229e-07,-19.299012314,4.72753100122,4.72753181541,377.187409034,4.72753100122,4.72753181541,4.73553273928,0.999958215071,-2.08604069732e-07,-9.61584523669e-07,-19.2990610256,0.92663141026,0.926631397681,0.987145020399,2.17459794333,2.17459813702,2.17617089072
48,1.92,-2.19811160106e-07,-9.89514875404e-07,-19.1989606047,4.73734333972,4.73734419964,373.346050086,4.73734333972,4.73734419964,4.7459617874,0.999958211866,-2.21616194107e-07,-1.01429592905e-06,-19.1990115735,0.92648404604,0.926484032761,0.987116881793,2.17686619118,2.17686639547,2.17856681958
49,1.96,-2.33259037905e-07,-1.0427937474e-06,-19.0989054095,4.74736491345,4.74736582092,369.524816438,4.74736491345,4.74736582092,4.75662859761,0.999958208683,-2.35229235197e-07,-1.06898108341e-06,-19.0989587549,0.926333563929,0.926333549922,0.987088102743,2.17918036532,2.17918058062,2.18101462861
50,2,-2.47317719325e-07,-1.09803252327e-06,-18.9988465226,4.75759593889,4.75759689578,365.723703737,4.75759593889,4.75759689578,4.76753454841,0.999958205515,-2.4946252535e-07,-1.12568916225e-06,-18.9989023685,0.926179962231,0.926179947468,0.987058679587,2.18154036909,2.18154059581,2.18351445885
51,2.04,-2.62006554885e-07,-1.15527914643e-06,-18.8987837278,4.76803664256,4.76803765081,361.942707457,4.76803664256,4.76803765081,4.77868106631,0.999958202359,-2.64335781546e-07,-1.18447026263e-06,-18.8988422025,0.926023239135,0.926023223586,0.987028608539,2.18394610565,2.18394634423,2.18606645809
52,2.08,-2.77345272079e-07,-1.2145824303e-06,-18.7987167986,4.77868726141,4.77868832301,358.181822899,4.77868726141,4.77868832301,4.79006962551,0.999958199211,-2.79869103971e-07,-1.24537540416e-06,-18.7987780348,0.925863392708,0.925863376342,0.986997885679,2.18639747811,2.18639772897,2.18867078074
53,2.12,-2.93353972925e-07,-1.2759920583e-06,-18.6986454975,4.78954804314,4.78954916014,354.44104519,4.78954804314,4.78954916014,4.80170174721,0.999958196069,-2.96082973919e-07,-1.30845652914e-06,-18.6987096325,0.925700420889,0.925700403675,0.986966506965,2.18889438957,2.18889465318,2.19132758759
54,2.16,-3.10053132131e-07,-1.33955858294e-06,-18.5985695761,4.80061924657,4.80062042109,350.720369278,4.80061924657,4.80062042109,4.81357899875,0.999958192931,-3.12998251147e-07,-1.37376650114e-06,-18.5986367516,0.925534321488,0.925534303394,0.986934468228,2.19143674329,2.19143702011,2.19403704558
55,2.2,-3.27463592971e-07,-1.40533342396e-06,-18.4984887746,4.81190114202,4.81190237624,347.019789937,4.81190114202,4.81190237624,4.82570299243,0.999958189797,-3.30636170317e-07,-1.44135910263e-06,-18.4985591365,0.925365092179,0.925365073172,0.986901765178,2.19402444276,2.19402473326,2.19679932746
56,2.24,-3.45606563821e-07,-1.47336886458e-06,-18.3984028215,4.82339401164,4.82339530781,343.339301766,4.82339401164,4.82339530781,4.83807538396,0.999958186665,-3.49018336243e-07,-1.51128903059e-06,-18.3984765201,0.925192730492,0.925192710537,0.986868393408,2.1966573918,2.19665769648,2.19961461136
57,2.28,-3.64503612558e-07,-1.54371804607e-06,-18.2983114336,4.83509814981,4.83509951024,339.678899192,4.83509814981,4.83509951024,4.8506978707,0.999958183534,-3.68166718837e-07,-1.58361189088e-06,-18.2983886235,0.925017233811,0.925017212873,0.986834348398,2.19933549467,2.19933581403,2.20248308034
58,2.32,-3.84176661475e-07,-1.61643496215e-06,-18.1982143157,4.84701386344,4.84701529051,336.038576469,4.84701386344,4.84701529051,4.8635721894,0.999958180405,-3.8810364691e-07,-1.65838419089e-06,-18.1982951556,0.924838599369,0.924838577412,0.98679962552,2.20205865617,2.20205899072,2.2054049218
59,2.36,-4.046479801e-07,-1.69157444981e-06,-18.0981111604,4.85914147239,4.85914296856,332.418327688,4.85914147239,4.85914296856,4.87670011369,0.999958177276,-4.08851801433e-07,-1.7356633299e-06,-18.0981958129,0.924656824239,0.924656801226,0.98676422005,2.20482678173,2.20482713201,2.20838032687
60,2.4,-4.25940178953e-07,-1.76919217988e-06,-17.9980016481,4.87148130978,4.87148287758,328.818146776,4.87148130978,4.87148287758,4.89008345103,0.999958174148,-4.30434207816e-07,-1.81550758853e-06,-17.9980902795,0.924471905336,0.924471881227,0.986728127167,2.20763977752,2.20764014407,2.21140948966
61,2.44,-4.48076200775e-07,-1.84934464551e-06,-17.8978854468,4.88403372236,4.8840353644,325.238027507,4.88403372236,4.88403536439,4.90372403942,0.999958171021,-4.52874227658e-07,-1.89797611522e-06,-17.8979782272,0.924283839403,0.924283814159,0.986691341971,2.21049755053,2.21049793391,2.21449260642
62,2.48,-4.71079313061e-07,-1.93208914846e-06,-17.7977622122,4.89679907083,4.89680078979,321.677963505,4.89679907083,4.89680078979,4.91762374348,0.999958167894,-4.76195550174e-07,-1.98312891197e-06,-17.7978593148,0.924092623014,0.924092596595,0.986653859486,2.21340000867,2.21340040946,2.21762987468
63,2.52,-4.94973098401e-07,-2.01748378462e-06,-17.6976315875,4.90977773021,4.90977952886,318.137948257,4.9097777302,4.90977952885,4.93178445029,0.999958164767,-5.00422182236e-07,-2.07102681698e-06,-17.6977331889,0.923898252567,0.92389822493,0.986615674679,2.21634706086,2.21634747966,2.22082149219
64,2.56,-5.19781445528e-07,-2.10558742604e-06,-17.5974932037,4.9229700901,4.9229719713,314.61797512,4.9229700901,4.92297197129,4.9462080646,0.999958161641,-5.25578438821e-07,-2.16173148622e-06,-17.5975994831,0.923700724276,0.923700695378,0.986576782463,2.21933861713,2.21933905453,2.22406765583
65,2.6,-5.45528539075e-07,-2.19645970257e-06,-17.4973466797,4.93637655507,4.93637852174,311.118037335,4.93637655507,4.93637852173,4.96089650369,0.999958158515,-5.51688932433e-07,-2.25530537181e-06,-17.4974578189,0.92350003417,0.923500003966,0.986537177721,2.22237458866,2.2223750453,2.22736856045
66,2.64,-5.72238849086e-07,-2.29016097993e-06,-17.3971916224,4.94999754488,4.94999960006,307.638128038,4.94999754488,4.94999960005,4.97585169174,0.99995815539,-5.78778562152e-07,-2.35181169896e-06,-17.3973078051,0.923296178089,0.923296146534,0.986496855313,2.22545488792,2.22545536444,2.23072439751
67,2.68,-5.99937120658e-07,-2.38675233645e-06,-17.2970276268,4.96383349484,4.96383564163,304.178240276,4.96383349484,4.96383564162,4.99107555373,0.999958152264,-6.06872502343e-07,-2.45131444008e-06,-17.2971490388,0.923089151679,0.923089118725,0.986455810098,2.2285794287,2.22857992576,2.23413535377
68,2.72,-6.28648362303e-07,-2.48629553781e-06,-17.1968542767,4.977884856,4.97788709762,300.738367024,4.977884856,4.97788709761,5.00657000891,0.999958149139,-6.35996190951e-07,-2.55387828645e-06,-17.196981105,0.922878950387,0.922878915986,0.986414036949,2.23174812619,2.23174864446,2.23760160979
69,2.76,-6.5839783466e-07,-2.58885300848e-06,-17.096671145,4.99215209548,4.99215443522,297.318501203,4.99215209548,4.99215443521,5.02233696385,0.999958146015,-6.66175317349e-07,-2.65956861772e-06,-17.0968035773,0.922665569461,0.922665533563,0.986371530772,2.23496089705,2.23496143723,2.24112333834
70,2.8,-6.89211037671e-07,-2.6944878015e-06,-16.9964777937,5.00663569662,5.00663813789,293.918635698,5.00663569662,5.00663813788,5.03837830505,0.999958142891,-6.9743580964e-07,-2.76845146832e-06,-16.9966160183,0.922449003943,0.922448966496,0.986328286527,2.23821765949,2.23821822228,2.24470070284
71,2.84,-7.21113698527e-07,-2.8032635658e-06,-16.8962737753,5.02133615926,5.02133870556,290.53876338,5.02133615926,5.02133870556,5.05469589118,0.999958139767,-7.29803821551e-07,-2.8805934921e-06,-16.8964179802,0.922229248669,0.92222920962,0.986284299246,2.24151833328,2.24151891942,2.2483338556
72,2.88,-7.54131759044e-07,-2.91524451157e-06,-16.7960586325,5.03625399988,5.03625665482,287.178877133,5.03625399988,5.03625665481,5.07129154494,0.999958136643,-7.63305718801e-07,-2.99606192409e-06,-16.7962090052,0.922006298264,0.922006257559,0.986239564061,2.24486283984,2.24486345009,2.25202293609
73,2.92,-7.88291361154e-07,-3.03049537258e-06,-16.6958318998,5.05138975177,5.05139251906,283.838969871,5.05138975177,5.05139251905,5.08816704463,0.99995813352,-7.97968065002e-07,-3.11492453911e-06,-16.6959886263,0.921780147144,0.921780104726,0.986194076221,2.24825110226,2.24825173738,2.2557680691
74,2.96,-8.23618833562e-07,-3.14908136607e-06,-16.5955931035,5.06674396517,5.06674684863,280.519034572,5.06674396517,5.06674684862,5.10532411543,0.999958130397,-8.33817606962e-07,-3.23724960855e-06,-16.5957563682,0.921550789509,0.921550745321,0.986147831119,2.25168304535,2.25168370613,2.25956936292
75,3,-8.60140676664e-07,-3.27106815023e-06,-16.4953417631,5.08231720738,5.08232021094,277.219064302,5.08231720738,5.08232021093,5.12276442044,0.999958127275,-8.70881259418e-07,-3.36310585356e-06,-16.4955117478,0.921318219345,0.921318173328,0.986100824314,2.25515859565,2.2551592829,2.26342690742
76,3.04,-8.97883548237e-07,-3.39652177953e-06,-16.3950773921,5.09811006281,5.09811319052,273.939052243,5.09811006281,5.09811319051,5.14048955164,0.999958124153,-9.09186089548e-07,-3.49256239653e-06,-16.3952542756,0.921082430425,0.921082382517,0.986053051557,2.25867768148,2.25867839603,2.26734077217
77,3.08,-9.36874248574e-07,-3.52550865766e-06,-16.2947994988,5.11412313305,5.11412638907,270.678991727,5.11412313305,5.11412638905,5.15850102057,0.999958121031,-9.48759301331e-07,-3.62568870888e-06,-16.2949834561,0.920843416304,0.920843366442,0.986004508819,2.2622402329,2.26224097562,2.27131100452
78,3.12,-9.77139704582e-07,-3.65809548703e-06,-16.194507588,5.13035703685,5.13036042546,267.438876266,5.13035703685,5.13036042545,5.1768002492,0.999958117909,-9.89628218936e-07,-3.76255455704e-06,-16.1946987895,0.920601170322,0.920601118442,0.985955192311,2.2658461818,2.26584695355,2.27533762777
79,3.16,-1.01870695454e-06,-3.79434921692e-06,-16.0942011614,5.14681241013,5.14681593573,264.218699583,5.14681241013,5.14681593572,5.19538856059,0.999958114788,-1.03182027101e-06,-3.90322994547e-06,-16.0943997727,0.920355685604,0.92035563164,0.985905098512,2.26949546181,2.26949626348,2.27942063927
80,3.2,-1.06160313273e-06,-3.93433698825e-06,-15.9938797195,5.16348990588,5.163493573,261.018455651,5.16348990588,5.16349357298,5.21426716986,0.999958111668,-1.07536297413e-06,-4.04778505722e-06,-15.9940859003,0.920106955064,0.920106898947,0.985854224193,2.27318800834,2.27318884086,2.28356000863
81,3.24,-1.10585545456e-06,-4.07812607805e-06,-15.8935427626,5.18039019408,5.18039400738,257.838138721,5.18039019408,5.18039400736,5.2334371752,0.999958108547,-1.12028391678e-06,-4.19629019247e-06,-15.8937566661,0.919854971401,0.919854913062,0.985802566444,2.27692375856,2.27692462287,2.28775567601
82,3.28,-1.15149120156e-06,-4.22578384047e-06,-15.7931897922,5.19751396157,5.19751792583,254.677743362,5.19751396157,5.19751792581,5.25289954921,0.999958105427,-1.16661074305e-06,-4.34881570398e-06,-15.7934115646,0.919599727107,0.919599666473,0.985750122695,2.28070265133,2.28070354839,2.29200755045
83,3.32,-1.19853770559e-06,-4.37737764492e-06,-15.6928203126,5.21486191184,5.21486603198,251.537264495,5.21486191184,5.21486603196,5.27265513058,0.999958102307,-1.21437113719e-06,-4.50543193108e-06,-15.6930500922,0.919341214467,0.919341151464,0.985696890737,2.28452462722,2.28452555803,2.29631550831
84,3.36,-1.24702233436e-06,-4.53297481276e-06,-15.5924338322,5.23243476484,5.23243904591,248.416697428,5.23243476484,5.23243904589,5.29270461614,0.999958099187,-1.26359280761e-06,-4.66620913116e-06,-15.592671749,0.919079425563,0.919079360117,0.98564286875,2.28838962843,2.28839059399,2.30067939187
85,3.4,-1.29697247733e-06,-4.69264255338e-06,-15.492029865,5.25023325671,5.25023770391,245.31603789,5.25023325671,5.25023770389,5.31304855343,0.999958096068,-1.31430347223e-06,-4.83121740858e-06,-15.4922760399,0.918814352282,0.918814284313,0.985588055319,2.29229759874,2.29229860009,2.30509900803
86,3.44,-1.34841553248e-06,-4.85644789727e-06,-15.3916079322,5.26825813948,5.26826275813,242.235282072,5.26825813948,5.2682627581,5.33368733394,0.999958092949,-1.36653084307e-06,-5.00052664236e-06,-15.3918624766,0.918545986312,0.918545915742,0.985532449453,2.29624848343,2.29624952163,2.30957412713
87,3.48,-1.40137889244e-06,-5.02445762749e-06,-15.2911675639,5.28651018069,5.28651497627,239.174426654,5.28651018069,5.28651497624,5.35462118681,0.99995808983,-1.42030261282e-06,-5.17420641172e-06,-15.2914305791,0.918274319159,0.918274245904,0.985476050602,2.30024222924,2.30024330538,2.31410448203
