step,time_au,e_ss,e_pp,e_ps,e_sb,e_pb,e_bb,e_hartree_check,e_external_check,norm_wp,norm_total
18,0.72,-217.076182497,0.0767264146443,-11.3867529789,431.830646094,11.3860197848,-214.717785708,-228.386209061,443.216665879,0.999959160804,100.999959121
19,0.76,-217.076188466,0.0766656233772,-11.3355418126,431.830652918,11.3347247462,-214.717785708,-228.335064656,443.165377665,0.999958976462,100.999958935
20,0.8,-217.076194901,0.0766016422408,-11.2843357168,431.830660352,11.283430028,-214.717785708,-228.283928976,443.11409038,0.999958829261,100.999958786
21,0.84,-217.076201822,0.0765344861424,-11.2331345936,431.83066843,11.2321354917,-214.717785708,-228.232801929,443.062803921,0.999958711865,100.999958667
22,0.88,-217.076209248,0.0764641706356,-11.1819383705,431.830677188,11.1808410204,-214.717785708,-228.181683448,443.011518208,0.999958618325,100.999958572
23,0.92,-217.076217202,0.0763907119019,-11.1307469957,431.830686666,11.1295465147,-214.717785708,-228.130573486,442.960233181,0.999958543834,100.999958496
24,0.96,-217.076225709,0.0763141267306,-11.0795604355,431.830696906,11.0782518893,-214.717785708,-228.079472018,442.908948796,0.999958484515,100.999958435
25,1,-217.076234793,0.0762344324989,-11.0283786716,431.830707951,11.0269570703,-214.717785708,-228.028379032,442.857665021,0.999958437249,100.999958386
26,1.04,-217.076244481,0.0761516471524,-10.9772016988,431.830719847,10.9756619924,-214.717785708,-227.977294533,442.806381839,0.999958399535,100.999958347
27,1.08,-217.076254803,0.0760657891845,-10.9260295238,431.830732643,10.9243665974,-214.717785708,-227.926218537,442.75509924,0.999958369372,100.999958315
28,1.12,-217.076265787,0.0759768776157,-10.8748621638,431.830746389,10.8730708327,-214.717785708,-227.875151074,442.703817221,0.999958345164,100.99995829
29,1.16,-217.076277468,0.0758849319721,-10.8236996457,431.830761139,10.8217746497,-214.717785708,-227.824092182,442.652535789,0.99995832564,100.999958269
30,1.2,-217.076289879,0.0757899722642,-10.7725420053,431.830776951,10.770478003,-214.717785708,-227.773041912,442.601254954,0.999958309793,100.999958252
31,1.24,-217.076303057,0.075692018965,-10.721389287,431.830793882,10.7191808496,-214.717785708,-227.722000325,442.549974732,0.999958296822,100.999958237
32,1.28,-217.076317042,0.0755910929868,-10.6702415439,431.830811997,10.6678831484,-214.717785708,-227.670967492,442.498695146,0.999958286098,100.999958225
33,1.32,-217.076331873,0.0754872156593,-10.6190988371,431.83083136,10.6165848595,-214.717785708,-227.619943495,442.44741622,0.999958277123,100.999958215
34,1.36,-217.076347596,0.0753804087055,-10.5679612367,431.830852041,10.5652859443,-214.717785708,-227.568928424,442.396137985,0.999958269507,100.999958206
35,1.4,-217.076364257,0.0752706942189,-10.5168288212,431.830874111,10.5139863648,-214.717785708,-227.517922384,442.344860476,0.999958262944,100.999958198
36,1.44,-217.076381905,0.0751580946393,-10.4657016787,431.830897647,10.462686084,-214.717785708,-227.466925489,442.293583731,0.999958257194,100.999958191
37,1.48,-217.076400593,0.0750426327285,-10.4145799067,431.830922729,10.411385066,-214.717785708,-227.415937867,442.242307795,0.999958252072,100.999958185
38,1.52,-217.076420377,0.0749243315466,-10.3634636131,431.830949439,10.3600832756,-214.717785708,-227.364959658,442.191032714,0.999958247431,100.999958179
39,1.56,-217.076441315,0.0748032144268,-10.312352917,431.830977865,10.3087806792,-214.717785708,-227.313991017,442.139758544,0.99995824316,100.999958174
40,1.6,-217.07646347,0.0746793049513,-10.2612479491,431.8310081,10.2574772447,-214.717785708,-227.263032114,442.088485344,0.999958239171,100.999958169
41,1.64,-217.076486908,0.0745526269264,-10.2101488528,431.831040238,10.2061729421,-214.717785708,-227.212083134,442.037213181,0.999958235396,100.999958164
42,1.68,-217.076511699,0.0744232043582,-10.1590557852,431.831074382,10.1548677443,-214.717785708,-227.16114428,441.985942126,0.999958231785,100.999958159
43,1.72,-217.076537918,0.0742910614274,-10.1079689183,431.831110636,10.1035616273,-214.717785708,-227.110215775,441.934672264,0.999958228297,100.999958154
44,1.76,-217.076565643,0.0741562224657,-10.0568884398,431.831149112,10.0522545715,-214.717785708,-227.05929786,441.883403683,0.999958224902,100.99995815
45,1.8,-217.076594956,0.074018711931,-10.0058145544,431.831189924,10.0009465623,-214.717785708,-227.008390799,441.832136486,0.999958221577,100.999958145
46,1.84,-217.076625946,0.0738785543836,-9.95474748569,431.831233194,9.94963759125,-214.717785708,-226.957494877,441.780870785,0.999958218305,100.999958141
47,1.88,-217.076658705,0.0737357744631,-9.90368747674,431.831279049,9.8983276574,-214.717785708,-226.906610407,441.729606707,0.999958215071,100.999958137
48,1.92,-217.076693332,0.073590396865,-9.85263479225,431.831327622,9.8470167685,-214.717785708,-226.855737727,441.678344391,0.999958211866,100.999958132
49,1.96,-217.076729929,0.0734424463185,-9.80158971994,431.831379051,9.79570494266,-214.717785708,-226.804877202,441.627083994,0.999958208683,100.999958128
50,2,-217.076768605,0.0732919475648,-9.75055257232,431.831433483,9.74439221009,-214.717785708,-226.75402923,441.575825693,0.999958205515,100.999958124
51,2.04,-217.076809477,0.0731389253363,-9.69952368852,431.831491068,9.69307861501,-214.717785708,-226.70319424,441.524569683,0.999958202359,100.99995812
52,2.08,-217.076852664,0.0729834043367,-9.64850343623,431.831551966,9.64176421787,-214.717785708,-226.652372696,441.473316183,0.999958199211,100.999958116
53,2.12,-217.076898296,0.0728254092223,-9.59749221378,431.831616343,9.59044909771,-214.717785708,-226.601565101,441.42206544,0.999958196069,100.999958112
54,2.16,-217.076946507,0.0726649645846,-9.54649045226,431.831684373,9.53913335479,-214.717785708,-226.550771995,441.370817727,0.999958192931,100.999958107
55,2.2,-217.076997439,0.0725020949336,-9.49549861783,431.831756237,9.48781711354,-214.717785708,-226.499993962,441.31957335,0.999958189797,100.999958103
56,2.24,-217.077051242,0.0723368246842,-9.44451721409,431.831832126,9.43650052567,-214.717785708,-226.449231631,441.268332651,0.999958186665,100.999958099
57,2.28,-217.077108073,0.0721691781425,-9.39354678462,431.831912237,9.38518377367,-214.717785708,-226.398485679,441.21709601,0.999958183534,100.999958095
58,2.32,-217.077168097,0.0719991794954,-9.34258791554,431.831996777,9.33386707451,-214.717785708,-226.347756833,441.165863852,0.999958180405,100.999958091
59,2.36,-217.077231489,0.0718268528013,-9.29164123831,431.832085963,9.28255068374,-214.717785708,-226.297045875,441.114636647,0.999958177276,100.999958087
60,2.4,-217.077298432,0.0716522219839,-9.24070743253,431.832180021,9.23123489982,-214.717785708,-226.246353642,441.063414921,0.999958174148,100.999958083
61,2.44,-217.077369117,0.0714753108277,-9.18978722892,431.832279185,9.1799200688,-214.717785708,-226.195681035,441.012199254,0.999958171021,100.999958079
62,2.48,-217.077443747,0.0712961429763,-9.13888141239,431.832383702,9.12860658928,-214.717785708,-226.145029016,440.960990292,0.999958167894,100.999958075
63,2.52,-217.077522532,0.0711147419337,-9.08799082519,431.832493828,9.07729491778,-214.717785708,-226.094398616,440.909788746,0.999958164767,100.999958071
64,2.56,-217.077605696,0.0709311310681,-9.03711637023,431.832609831,9.02598557428,-214.717785708,-226.043790935,440.858595405,0.999958161641,100.999958067
65,2.6,-217.077693471,0.0707453336191,-8.98625901436,431.832731987,8.97467914813,-214.717785708,-225.993207152,440.807411136,0.999958158515,100.999958063
66,2.64,-217.077786101,0.0705573727077,-8.93541979191,431.832860589,8.92337630429,-214.717785708,-225.94264852,440.756236894,0.99995815539,100.999958059
67,2.68,-217.077883841,0.0703672713498,-8.88459980816,431.832995939,8.87207778968,-214.717785708,-225.892116378,440.705073728,0.999958152264,100.999958055
68,2.72,-217.077986959,0.0701750524732,-8.83380024296,431.83313835,8.82078443996,-214.717785708,-225.841612149,440.65392279,0.999958149139,100.999958051
69,2.76,-217.078095735,0.0699807389373,-8.78302235437,431.833288153,8.76949718634,-214.717785708,-225.79113735,440.602785339,0.999958146015,100.999958047
70,2.8,-217.078210462,0.0697843535567,-8.73226748237,431.833445686,8.71821706267,-214.717785708,-225.740693591,440.551662749,0.999958142891,100.999958043
71,2.84,-217.078331445,0.0695859191282,-8.68153705257,431.833611306,8.66694521263,-214.717785708,-225.690282579,440.500556519,0.999958139767,100.999958039
72,2.88,-217.078459005,0.0693854584609,-8.63083258,431.833785382,8.61568289697,-214.717785708,-225.639906127,440.449468279,0.999958136643,100.999958035
73,2.92,-217.078593476,0.0691829944088,-8.58015567277,431.833968297,8.56443150083,-214.717785708,-225.589566154,440.398399798,0.99995813352,100.999958031
74,2.96,-217.078735205,0.0689785499077,-8.5295080359,431.83416045,8.51319254098,-214.717785708,-225.539264691,440.347352991,0.999958130397,100.999958027
75,3,-217.078884557,0.0687721480131,-8.47889147492,431.834362255,8.46196767308,-214.717785708,-225.489003884,440.296329928,0.999958127275,100.999958023
76,3.04,-217.07904191,0.0685638119424,-8.42830789954,431.834574142,8.41075869864,-214.717785708,-225.438785998,440.245332841,0.999958124153,100.999958019
77,3.08,-217.07920766,0.068353565117,-8.37775932723,431.834796558,8.35956757193,-214.717785708,-225.388613422,440.19436413,0.999958121031,100.999958015
78,3.12,-217.079382218,0.0681414312085,-8.32724788661,431.835029965,8.30839640656,-214.717785708,-225.338488674,440.143426371,0.999958117909,100.999958011
79,3.16,-217.079566012,0.0679274341837,-8.27677582084,431.835274843,8.25724748169,-214.717785708,-225.288414399,440.092522325,0.999958114788,100.999958007
80,3.2,-217.079759488,0.0677115983522,-8.22634549078,431.835531691,8.20612324792,-214.717785708,-225.23839338,440.041654939,0.999958111668,100.999958003
81,3.24,-217.079963108,0.0674939484135,-8.175959378,431.835801025,8.15502633267,-214.717785708,-225.188428538,439.990827357,0.999958108547,100.999957999
82,3.28,-217.080177355,0.0672745095034,-8.12562008761,431.836083377,8.10395954509,-214.717785708,-225.138522933,439.940042922,0.999958105427,100.999957995
83,3.32,-217.080402728,0.0670533072401,-8.07533035087,431.836379301,8.05292588027,-214.717785708,-225.088679772,439.889305181,0.999958102307,100.999957991
84,3.36,-217.080639747,0.0668303677684,-8.02509302753,431.836689369,8.00192852297,-214.717785708,-225.038902406,439.838617892,0.999958099187,100.999957987
85,3.4,-217.08088895,0.0666057178017,-7.97491110794,431.837014172,7.95097085054,-214.717785708,-224.98919434,439.787985023,0.999958096068,100.999957983
86,3.44,-217.081150895,0.066379384661,-7.92478771486,431.837354323,7.90005643515,-214.717785708,-224.939559225,439.737410759,0.999958092949,100.999957979
87,3.48,-217.081426162,0.0661513963113,-7.87472610492,431.837710454,7.84918904528,-214.717785708,-224.890000871,439.686899499,0.99995808983,100.999957975
88,3.52,-217.081715351,0.0659217813924,-7.82472966984,431.838083216,7.79837264632,-214.717785708,-224.840523239,439.636455863,0.999958086711,100.999957971
89,3.56,-217.082019081,0.0656905692468,-7.77480193719,431.838473285,7.7476114005,-214.717785708,-224.791130448,439.586084686,0.999958083593,100.999957967
90,3.6,-217.082337994,0.0654577899413,-7.72494657086,431.838881355,7.69690966582,-214.717785708,-224.741826775,439.535791021,0.999958080474,100.999957963
91,3.64,-217.082672755,0.0652234742835,-7.6751673711,431.839308143,7.64627199429,-214.717785708,-224.692616652,439.485580138,0.999958077356,100.999957959
92,3.68,-217.083024051,0.0649876538317,-7.62546827418,431.839754389,7.59570312928,-214.717785708,-224.643504671,439.435457518,0.999958074238,100.999957955
93,3.72,-217.083392588,0.0647503608992,-7.57585335166,431.840220854,7.54520800198,-214.717785708,-224.594495579,439.385428856,0.99995807112,100.999957951
94,3.76,-217.083779099,0.0645116285517,-7.52632680916,431.840708322,7.49479172723,-214.717785708,-224.54559428,439.335500049,0.999958068002,100.999957947
95,3.8,-217.084184339,0.0642714905969,-7.47689298479,431.8412176,7.44445959836,-214.717785708,-224.496805833,439.285677199,0.999958064884,100.999957944
96,3.84,-217.084609084,0.0640299815687,-7.42755634711,431.841749519,7.39421708139,-214.717785708,-224.44813545,439.2359666,0.999958061766,100.99995794
97,3.88,-217.085054138,0.0637871367029,-7.37832149264,431.842304932,7.34406980849,-214.717785708,-224.399588494,439.18637474,0.999958058649,100.999957936
98,3.92,-217.085520324,0.0635429919071,-7.32919314296,431.842884715,7.29402357074,-214.717785708,-224.351170475,439.136908286,0.999958055531,100.999957932
99,3.96,-217.086008492,0.0632975837229,-7.28017614134,431.843489771,7.24408431014,-214.717785708,-224.30288705,439.087574081,0.999958052413,100.999957928
100,4,-217.086519516,0.0630509492817,-7.23127544903,431.844121023,7.1942581112,-214.717785708,-224.254744016,439.038379134,0.999958049296,100.999957924
101,4.04,-217.087054294,0.0628031262548,-7.18249614102,431.84477942,7.14455119177,-214.717785708,-224.206747309,438.989330612,0.999958046178,100.99995792
102,4.08,-217.087613748,0.0625541527968,-7.13384340147,431.845465935,7.09496989346,-214.717785708,-224.158902997,438.940435828,0.999958043061,100.999957916
103,4.12,-217.088198825,0.062304067484,-7.08532251874,431.846181564,7.0455206716,-214.717785708,-224.111217276,438.891702236,0.999958039943,100.999957912
104,4.16,-217.088810496,0.0620529092475,-7.03693888001,431.846927328,6.99621008475,-214.717785708,-224.063696467,438.843137413,0.999958036826,100.999957908
105,4.2,-217.089449758,0.0618007173025,-6.98869796559,431.847704272,6.94704478391,-214.717785708,-224.016347007,438.794749056,0.999958033708,100.999957904
106,4.24,-217.090117632,0.0615475310733,-6.94060534285,431.848513465,6.89803150139,-214.717785708,-223.969175443,438.746544966,0.99995803059,100.9999579
107,4.28,-217.090815162,0.0612933901156,-6.8926666599,431.849355999,6.84917703957,-214.717785708,-223.922188432,438.698533039,0.999958027473,100.999957896
108,4.32,-217.091543418,0.0610383340365,-6.84488763888,431.850232992,6.80048825933,-214.717785708,-223.875392723,438.650721251,0.999958024355,100.999957893
109,4.36,-217.092303496,0.0607824024122,-6.7972740691,431.851145583,6.75197206855,-214.717785708,-223.828795162,438.603117652,0.999958021238,100.999957889
110,4.4,-217.093096512,0.0605256347061,-6.7498317999,431.852094937,6.70363541051,-214.717785708,-223.782402678,438.555730347,0.99995801812,100.999957885
111,4.44,-217.093923611,0.0602680701851,-6.70256673326,431.85308224,6.65548525224,-214.717785708,-223.736222274,438.508567492,0.999958015002,100.999957881
112,4.48,-217.094785957,0.0600097478381,-6.65548481633,431.854108703,6.6075285731,-214.717785708,-223.690261026,438.461637276,0.999958011884,100.999957877
113,4.52,-217.095684742,0.0597507062945,-6.60859203373,431.855175559,6.55977235338,-214.717785708,-223.64452607,438.414947913,0.999958008767,100.999957873
114,4.56,-217.096621179,0.0594909837453,-6.56189439984,431.856284064,6.51222356312,-214.717785708,-223.599024595,438.368507627,0.999958005649,100.999957869
115,4.6,-217.097596503,0.0592306178667,-6.51539795087,431.857435493,6.4648891512,-214.717785708,-223.553763836,438.322324645,0.999958002531,100.999957865
116,4.64,-217.098611973,0.0589696457468,-6.46910873703,431.858631148,6.41777603467,-214.717785708,-223.508751065,438.276407183,0.999957999414,100.999957861
117,4.68,-217.099668872,0.0587081038164,-6.4230328146,431.859872348,6.37089108841,-214.717785708,-223.463993583,438.230763437,0.999957996296,100.999957857
118,4.72,-217.100768502,0.0584460277832,-6.37717623804,431.861160434,6.32424113519,-214.717785708,-223.419498712,438.18540157,0.999957993178,100.999957853
119,4.76,-217.101912186,0.058183452572,-6.33154505214,431.862496769,6.27783293605,-214.717785708,-223.375273786,438.140329705,0.999957990061,100.999957849
120,4.8,-217.103101271,0.0579204122687,-6.2861452843,431.863882732,6.23167318116,-214.717785708,-223.331326143,438.095555913,0.999957986943,100.999957846
121,4.84,-217.104337121,0.0576569400709,-6.2409829368,431.865319725,6.18576848107,-214.717785708,-223.287663118,438.051088206,0.999957983825,100.999957842
122,4.88,-217.105621123,0.0573930682433,-6.1960639794,431.866809166,6.14012535851,-214.717785708,-223.244292034,438.006934524,0.999957980708,100.999957838
123,4.92,-217.106954679,0.0571288280792,-6.15139434187,431.868352493,6.09475024053,-214.717785708,-223.201220193,437.963102734,0.999957977591,100.999957834
124,4.96,-217.108339214,0.0568642498686,-6.10697990691,431.86995116,6.0496494513,-214.717785708,-223.158454871,437.919600611,0.999957974473,100.99995783
125,5,-217.109776168,0.0565993628715,-6.06282650319,431.871606638,6.00482920524,-214.717785708,-223.116003308,437.876435843,0.999957971356,100.999957826
126,5.04,-217.111266998,0.0563341952976,-6.01893989861,431.873320415,5.96029560082,-214.717785708,-223.073872701,437.833616015,0.999957968239,100.999957822
127,5.08,-217.11281318,0.0560687742928,-5.97532579387,431.875093991,5.91605461474,-214.717785708,-223.032070199,437.791148606,0.999957965122,100.999957818
128,5.12,-217.114416203,0.0558031259304,-5.93198981629,431.876928885,5.87211209673,-214.717785708,-222.990602894,437.749040982,0.999957962005,100.999957814
129,5.16,-217.116077573,0.0555372752089,-5.8889375139,431.878826626,5.82847376476,-214.717785708,-222.949477812,437.707300391,0.999957958888,100.99995781
130,5.2,-217.11779881,0.0552712460553,-5.8461743499,431.880788758,5.78514520087,-214.717785708,-222.908701914,437.665933959,0.999957955771,100.999957806
131,5.24,-217.119581445,0.0550050613337,-5.80370569734,431.882816837,5.74213184737,-214.717785708,-222.868282081,437.624948684,0.999957952654,100.999957802
132,5.28,-217.121427025,0.0547387428589,-5.76153683424,431.884912428,5.69943900368,-214.717785708,-222.828225116,437.584351432,0.999957949538,100.999957799
133,5.32,-217.123337107,0.0544723114151,-5.71967293894,431.887077109,5.65707182356,-214.717785708,-222.788537734,437.544148933,0.999957946422,100.999957795
134,5.36,-217.125313258,0.0542057867783,-5.67811908589,431.889312467,5.61503531283,-214.717785708,-222.749226557,437.50434778,0.999957943306,100.999957791
135,5.4,-217.127357058,0.0539391877438,-5.63688024171,431.891620097,5.57333432757,-214.717785708,-222.710298112,437.464954424,0.99995794019,100.999957787
136,5.44,-217.129470093,0.053672532157,-5.59596126168,431.894001601,5.5319735728,-214.717785708,-222.671758822,437.425975174,0.999957937074,100.999957783
137,5.48,-217.131653958,0.053405836947,-5.5553668865,431.89645859,5.4909576015,-214.717785708,-222.633615008,437.387416191,0.999957933959,100.999957779
138,5.52,-217.133910258,0.0531391181639,-5.51510173947,431.898992679,5.45029081418,-214.717785708,-222.595872879,437.349283493,0.999957930843,100.999957775
139,5.56,-217.1362406,0.0528723910181,-5.475170324,431.901605488,5.40997745874,-214.717785708,-222.558538533,437.311582947,0.999957927728,100.999957771
140,5.6,-217.1386466,0.0526056699222,-5.43557702145,431.904298644,5.37002163075,-214.717785708,-222.521617952,437.274320275,0.999957924613,100.999957767
141,5.64,-217.141129878,0.0523389685341,-5.39632608932,431.907073773,5.33042727417,-214.717785708,-222.485116998,437.237501047,0.999957921499,100.999957763
142,5.68,-217.143692055,0.0520722998018,-5.35742165982,431.909932506,5.2911981823,-214.717785708,-222.449041415,437.201130688,0.999957918384,100.999957759
143,5.72,-217.146334758,0.0518056760085,-5.31886773868,431.912876474,5.25233799913,-214.717785708,-222.413396821,437.165214473,0.99995791527,100.999957755
144,5.76,-217.149059614,0.0515391088196,-5.28066820439,431.915907308,5.21385022099,-214.717785708,-222.37818871,437.129757529,0.999957912156,100.999957752
145,5.8,-217.151868251,0.0512726093283,-5.24282680765,431.91902664,5.17573819847,-214.717785708,-222.34342245,437.094764839,0.999957909042,100.999957748
146,5.84,-217.154762298,0.0510061881021,-5.20534717116,431.922236099,5.13800513863,-214.717785708,-222.309103281,437.060241238,0.999957905929,100.999957744
147,5.88,-217.15774338,0.0507398552286,-5.16823278976,431.925537311,5.10065410742,-214.717785708,-222.275236315,437.026191419,0.999957902815,100.99995774
148,5.92,-217.160813124,0.0504736203606,-5.1314870307,431.928931901,5.06368803238,-214.717785708,-222.241826534,436.992619933,0.999957899702,100.999957736
149,5.96,-217.16397315,0.0502074927598,-5.09511313433,431.932421486,5.02710970547,-214.717785708,-222.208878791,436.959531191,0.999957896589,100.999957732
150,6,-217.167225076,0.0499414813399,-5.05911421496,431.93600768,4.99092178614,-214.717785708,-222.17639781,436.926929466,0.999957893477,100.999957728
151,6.04,-217.170570516,0.0496755947079,-5.02349326193,431.93969209,4.95512680457,-214.717785708,-222.144388184,436.894818895,0.999957890364,100.999957724
152,6.08,-217.174011077,0.0494098412036,-4.98825314098,431.943476317,4.91972716497,-214.717785708,-222.112854377,436.863203482,0.999957887252,100.99995772
153,6.12,-217.177548359,0.0491442289372,-4.9533965958,431.947361952,4.88472514911,-214.717785708,-222.081800726,436.832087101,0.99995788414,100.999957716
154,6.16,-217.181183955,0.0488787658256,-4.91892624973,431.951350578,4.85012291984,-214.717785708,-222.051231439,436.801473497,0.999957881028,100.999957712
155,6.2,-217.18491945,0.0486134596256,-4.88484460768,431.955443766,4.8159225248,-214.717785708,-222.021150598,436.771366291,0.999957877916,100.999957708
156,6.24,-217.188756417,0.048348317966,-4.85115405826,431.95964308,4.78212590013,-214.717785708,-221.991562157,436.741768981,0.999957874805,100.999957704
157,6.28,-217.192696423,0.0480833483761,-4.81785687595,431.96395007,4.74873487423,-214.717785708,-221.96246995,436.712684944,0.999957871694,100.9999577
158,6.32,-217.196741019,0.0478185583136,-4.78495522352,431.968366272,4.71575117158,-214.717785708,-221.933877685,436.684117444,0.999957868583,100.999957697
159,6.36,-217.200891749,0.0475539551882,-4.7524511545,431.972893211,4.68317641653,-214.717785708,-221.905788948,436.656069628,0.999957865472,100.999957693
160,6.4,-217.205150139,0.0472895463848,-4.72034661581,431.977532397,4.65101213715,-214.717785708,-221.878207208,436.628544534,0.999957862361,100.999957689
161,6.44,-217.209517705,0.0470253392832,-4.68864345043,431.982285323,4.61925976904,-214.717785708,-221.851135816,436.601545092,0.999957859251,100.999957685
162,6.48,-217.213995947,0.0467613412753,-4.65734340021,431.987153469,4.58792065908,-214.717785708,-221.824578006,436.575074128,0.99995785614,100.999957681
163,6.52,-217.21858635,0.0464975597814,-4.62644810875,431.992138297,4.55699606917,-214.717785708,-221.798536899,436.549134366,0.99995785303,100.999957677
164,6.56,-217.223290381,0.0462340022628,-4.59595912428,431.99724125,4.52648717996,-214.717785708,-221.773015504,436.52372843,0.99995784992,100.999957673
165,6.6,-217.228109494,0.0459706762335,-4.56587790266,432.002463754,4.49639509447,-214.717785708,-221.748016721,436.498858849,0.99995784681,100.999957669
166,6.64,-217.233045122,0.045707589269,-4.53620581036,432.007807217,4.46672084163,-214.717785708,-221.723543343,436.474528058,0.9999578437,100.999957665
167,6.68,-217.238098681,0.0454447490135,-4.50694412752,432.013273024,4.4374653798,-214.717785708,-221.699598059,436.450738404,0.99995784059,100.999957661
168,6.72,-217.243271566,0.0451821631859,-4.47809405098,432.018862542,4.40862960017,-214.717785708,-221.676183454,436.427492142,0.99995783748,100.999957657
169,6.76,-217.248565155,0.0449198395826,-4.44965669733,432.024577117,4.3802143301,-214.717785708,-221.653302012,436.404791447,0.999957834371,100.999957653
170,6.8,-217.253980802,0.0446577860805,-4.421633106,432.03041807,4.3522203363,-214.717785708,-221.630956122,436.382638406,0.999957831261,100.999957649
171,6.84,-217.259519843,0.0443960106368,-4.39402424224,432.036386702,4.32464832802,-214.717785708,-221.609148075,436.36103503,0.999957828152,100.999957645
172,6.88,-217.265183591,0.044134521289,-4.36683100022,432.04248429,4.29749896004,-214.717785708,-221.58788007,436.33998325,0.999957825042,100.999957641
173,6.92,-217.270973335,0.0438733261523,-4.34005420598,432.048712087,4.27077283559,-214.717785708,-221.567154215,436.319484923,0.999957821933,100.999957637
174,6.96,-217.276890342,0.0436124334165,-4.3136946204,432.055071321,4.2444705092,-214.717785708,-221.546972529,436.299541831,0.999957818823,100.999957633
175,7,-217.282935855,0.0433518513421,-4.28775294213,432.061563196,4.21859248939,-214.717785708,-221.527336946,436.280155685,0.999957815714,100.999957629
176,7.04,-217.289111093,0.043091588255,-4.26222981051,432.068188887,4.19313924129,-214.717785708,-221.508249315,436.261328128,0.999957812604,100.999957625
177,7.08,-217.295417248,0.0428316525407,-4.23712580835,432.074949546,4.16811118912,-214.717785708,-221.489711404,436.243060736,0.999957809495,100.999957622
178,7.12,-217.30185549,0.0425720526373,-4.21244146475,432.081846298,4.14350871857,-214.717785708,-221.471724902,436.225355016,0.999957806385,100.999957618
179,7.16,-217.30842696,0.042312797029,-4.18817725778,432.088880238,4.11933217911,-214.717785708,-221.454291421,436.208212417,0.999957803276,100.999957614
180,7.2,-217.315132774,0.0420538942378,-4.16433361718,432.096052434,4.09558188615,-214.717785708,-221.437412497,436.19163432,0.999957800166,100.99995761
181,7.24,-217.321974019,0.0417953528157,-4.14091092694,432.103363928,4.0722581231,-214.717785708,-221.421089594,436.175622051,0.999957797056,100.999957606
182,7.28,-217.328951757,0.0415371813361,-4.11790952779,432.110815729,4.04936114337,-214.717785708,-221.405324103,436.160176872,0.999957793946,100.999957602
183,7.32,-217.33606702,0.0412793883855,-4.09532971971,432.118408819,4.02689117221,-214.717785708,-221.390117351,436.145299991,0.999957790836,100.999957598
184,7.36,-217.343320811,0.0410219825543,-4.07317176427,432.126144151,4.00484840849,-214.717785708,-221.375470593,436.130992559,0.999957787726,100.999957594
