# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
2317,92.68,-0.361781664711,-0.358482590647,-12.9211352472,112.313326586,112.400213333,482.222020718,112.182440613,112.271703565,315.266284641,4.15424607854e-07,0.0838035281263,-0.0168941939761,-19.790708546,0.0279646206338,0.0270207678753,0.491926719024,14.8988044498,14.9701416494,16.1141520918
2318,92.72,-0.362401913483,-0.35908758438,-12.9216535467,112.329685794,112.416941114,482.543195986,112.198350647,112.287997221,315.574065605,4.14645726929e-07,0.0835106785293,-0.0168771957084,-19.802587654,0.028048658893,0.0271018225826,0.491697850762,14.8925536957,14.9639319509,16.1194363699
2319,92.76,-0.363024888996,-0.35969537674,-12.9220292371,112.346076805,112.433701378,482.860150024,112.214289735,112.304320614,315.881310419,4.1386511754e-07,0.0832185900605,-0.0168598248677,-19.8142857246,0.028132641525,0.0271828211894,0.491467730017,14.8863231506,14.9577425113,16.1247502994
2320,92.8,-0.36365020706,-0.360305630054,-12.9222632682,112.362500035,112.45049459,483.172867647,112.230258562,112.320674443,316.187979675,4.13082799406e-07,0.0829273027498,-0.0168420655224,-19.8258024217,0.028216552742,0.0272637477279,0.491236374179,14.880113858,14.9515744225,16.1300934924
2321,92.84,-0.364277487229,-0.360918003202,-12.9223564536,112.378955954,112.467321263,483.481334967,112.246257866,112.337059458,316.494038652,4.12298793576e-07,0.0826368560169,-0.0168239019793,-19.8371374524,0.0283003765474,0.0273445860203,0.491003797011,14.8739268665,14.9454287812,16.1354656446
2322,92.88,-0.364906351646,-0.361532144044,-12.9223094654,112.39544509,112.484181965,483.785539539,112.262288445,112.353476473,316.799457621,4.115131225e-07,0.0823472886654,-0.0168053187794,-19.8482905718,0.02838409673,0.0274253196736,0.490770008618,14.8677632293,14.9393066892,16.140866536
2323,92.92,-0.365536423245,-0.362147682613,-12.9221228307,112.411968043,112.501077318,484.085470486,112.278351166,112.369926374,317.104212034,4.10725810079e-07,0.082058638881,-0.0167863006935,-19.8592615888,0.0284676968587,0.0275059320744,0.490535015455,14.8616240054,14.9332092537,16.146296031
2324,92.96,-0.366167324889,-0.36276422752,-12.9217969342,112.428525489,112.518008007,484.381118615,112.294446979,112.386410122,317.408282605,4.09936881702e-07,0.0817709442336,-0.0167668327157,-19.8700503699,0.0285511602777,0.0275864063857,0.490298820398,14.8555102594,14.9271375878,16.1517540768
2325,93,-0.366798680226,-0.363381367433,-12.9213320208,112.445118185,112.534974786,484.672476517,112.310576913,112.402928768,317.711655326,4.09146364267e-07,0.0814842416833,-0.0167469000576,-19.8806568435,0.0286344701041,0.0276667255436,0.490061422858,14.849423062,14.9210928105,16.1572407007
2326,93.04,-0.367430115453,-0.363998677962,-12.9207281985,112.461746981,112.551978483,484.959538647,112.326742092,112.419483446,318.014321467,4.08354286177e-07,0.0811985675906,-0.016726488142,-19.8910810029,0.0287176092252,0.0277468722559,0.489822818939,14.84336349,14.9150760468,16.1627560066
2327,93.08,-0.36806126067,-0.364615732663,-12.919985443,112.478412817,112.569020013,485.242301388,112.342943725,112.43607538,318.316277542,4.07560677337e-07,0.0809139577293,-0.016705582597,-19.901322909,0.0288005602979,0.0278268290007,0.489583001652,14.8373326263,14.9090884281,16.1683001701
2328,93.12,-0.36869175053,-0.365232116036,-12.9191036036,112.495116726,112.586100383,485.5207631,112.359183119,112.452705885,318.61752518,4.06765569121e-07,0.0806304473027,-0.0166841692502,-19.9113826921,0.0288833057484,0.0279065780269,0.489341961159,14.8313315601,14.9031310917,16.1738734328
2329,93.16,-0.369321225363,-0.365847436021,-12.9180824146,112.511859839,112.603220706,485.794924149,112.375461672,112.469376359,318.918070878,4.05968994336e-07,0.0803480709612,-0.0166622341255,-19.9212605535,0.0289658277734,0.0279861013549,0.489099685051,14.8253613869,14.8972051812,16.1794760961
2330,93.2,-0.369949333853,-0.36646133348,-12.916921508,112.528643382,112.620382201,486.064786925,112.391780873,112.486088292,319.217925682,4.05170987168e-07,0.0800668628219,-0.0166397634401,-19.9309567659,0.0290481083423,0.0280653807789,0.488856158661,14.8194232078,14.8913118461,16.1851085139
2331,93.24,-0.370575736835,-0.367073486598,-12.9156204259,112.545468681,112.637586205,486.330355842,112.408142304,112.502843261,319.517104856,4.04371583121e-07,0.0797868564887,-0.0166167436035,-19.9404716739,0.0291301292004,0.0281443978692,0.488611365396,14.8135181301,14.8854522418,16.190771085
2332,93.28,-0.371200110571,-0.367683609444,-12.9141786332,112.562337163,112.654834168,486.591637327,112.424547641,112.519642932,319.815627557,4.03570818945e-07,0.0795080850735,-0.0165931612182,-19.9498056932,0.0292118718724,0.0282231339763,0.488365287074,14.8076472664,14.8796275293,16.1964642452
2333,93.32,-0.371822148403,-0.368291445463,-12.9125955298,112.57925036,112.672127655,486.848639789,112.44099865,112.536489066,320.113516473,4.02768732561e-07,0.0792305812172,-0.0165690030833,-19.9589593098,0.029293317668,0.028301570235,0.488117904291,14.8018117348,14.8738388749,16.2021884593
2334,93.36,-0.372441561159,-0.368896757778,-12.9108704664,112.59620991,112.689468339,487.101373582,112.457497194,112.553383521,320.410797382,4.01965362977e-07,0.0789543771095,-0.0165442561984,-19.9679330787,0.0293744476866,0.0283796875697,0.487869196773,14.796012658,14.8680874498,16.2079442122
2335,93.4,-0.373058077362,-0.369499318359,-12.9090027615,112.613217557,112.706858003,487.349850962,112.474045228,112.570328257,320.707498666,4.01160750199e-07,0.0786795045092,-0.0165189077706,-19.9767276223,0.0294552428246,0.0284574667002,0.487619143735,14.7902511634,14.8623744302,16.2137320014
2336,93.44,-0.373671443531,-0.370098898077,-12.9069917176,112.630275156,112.724298529,487.594086025,112.490644808,112.587325335,321.003650826,4.0035493514e-07,0.0784059947625,-0.0164929452229,-19.9853436278,0.0295356837814,0.0285348881483,0.487367724237,14.7845283827,14.8567009962,16.2195523282
2337,93.48,-0.374281423872,-0.370695259862,-12.9048366358,112.647384671,112.741791895,487.83409464,112.507298086,112.60437692,321.299286042,3.99547959531e-07,0.0781338788208,-0.0164663562033,-19.9937818451,0.029615751068,0.0286119322444,0.487114917521,14.778845451,14.8510683321,16.2254056905
2338,93.52,-0.374887798942,-0.371288157213,-12.9025368288,112.664548173,112.759340176,488.069894371,112.524007311,112.62148528,321.594437753,3.98739865823e-07,0.0778631872575,-0.0164391285955,-20.0020430838,0.0296954250142,0.0286885791357,0.486860703348,14.7732035066,14.8454776254,16.2312925741
2339,93.56,-0.375490363891,-0.371877339164,-12.9000916349,112.681767842,112.77694554,488.301504397,112.540774828,112.638652785,321.889140209,3.97930697094e-07,0.0775939502839,-0.0164112505303,-20.0101282101,0.029774685778,0.0287648087936,0.486605062319,14.7676036907,14.8399300667,16.2372134462
2340,93.6,-0.376088927342,-0.372462560514,-12.8975004334,112.69904596,112.794610255,488.528945421,112.557603079,112.655881896,322.183427991,3.97120496953e-07,0.0773261977635,-0.0163827103968,-20.0180381436,0.029853513354,0.0288406010229,0.486347976175,14.7620471466,14.834426849,16.2431687481
2341,93.64,-0.376683311139,-0.373043593888,-12.8947626585,112.716384912,112.812336689,488.752239569,112.574494595,112.673175166,322.477335551,3.96309309442e-07,0.0770599592265,-0.0163534968542,-20.0257738532,0.0299318875834,0.02891593547,0.486089428097,14.7565350194,14.8289691676,16.2491588878
2342,93.68,-0.377273350301,-0.373620239706,-12.8918778113,112.733787178,112.830127314,488.971410284,112.591451997,112.69053523,322.770896783,3.95497178942e-07,0.0767952638835,-0.016323598842,-20.033336354,0.0300097881638,0.028990791633,0.48582940298,14.7510684551,14.8235582189,16.2551842343
2343,93.72,-0.377858892672,-0.374192331467,-12.8888454704,112.751255334,112.847984707,489.186482218,112.608477991,112.707964806,323.064144658,3.9468415007e-07,0.0765321406387,-0.0162930055906,-20.0407267024,0.0300871946594,0.0290651488707,0.485567887704,14.7456486004,14.8181952007,16.2612451108
2344,93.76,-0.378439798736,-0.374759735835,-12.8856653017,112.768792044,112.865911546,489.397481105,112.625575363,112.725466687,323.357110838,3.93870267586e-07,0.0762706181032,-0.0162617066295,-20.047945992,0.0301640865118,0.0291389864136,0.485304871394,14.7402766022,14.8128813109,16.2673417892
2345,93.8,-0.379015942393,-0.37532234846,-12.8823370688,112.786400061,112.88391061,489.604433637,112.642746976,112.743043744,323.649825284,3.93055576291e-07,0.0760107246082,-0.0162296917945,-20.0549953492,0.0302404430511,0.0292122833734,0.485040345667,14.7349536067,14.8076177476,16.2734744836
2346,93.84,-0.379587212529,-0.375880086957,-12.8788606441,112.804082217,112.901984764,489.807367333,112.659995765,112.760698925,323.942315843,3.92240120925e-07,0.0757524882188,-0.0161969512343,-20.0618759281,0.0303162435073,0.0292850187548,0.484774304869,14.729680759,14.8024057081,16.2796433452
2347,93.88,-0.380153514214,-0.376432882643,-12.8752360178,112.821841427,112.920136961,490.006310395,112.677324732,112.778435246,324.234607881,3.91423946065e-07,0.0754959367469,-0.0161634754133,-20.0685889053,0.030391467022,0.0293571714661,0.484506746313,14.7244592025,14.7972463885,16.2858484568
2348,93.92,-0.380714768559,-0.376980672871,-12.8714633053,112.839680679,112.938370224,490.201291564,112.694736944,112.796255797,324.526723943,3.90607096026e-07,0.0752410977649,-0.0161292551144,-20.075135475,0.0304660926608,0.0294287203312,0.4842376705,14.7192900781,14.7921409833,16.2920898274
2349,93.96,-0.381270911499,-0.37752339586,-12.8675427545,112.857603033,112.956687646,490.392339968,112.712235525,112.814163731,324.818683429,3.89789614756e-07,0.0749879986193,-0.0160942814394,-20.0815168436,0.030540099426,0.0294996441011,0.483967081334,14.7141745241,14.7870906843,16.2983673872
2350,94,-0.381821892407,-0.378060989252,-12.8634747533,112.87561161,112.975092376,490.579484971,112.729823652,112.832162264,325.110502243,3.88971545737e-07,0.0747366664437,-0.0160585458078,-20.0877342237,0.030613466269,0.0295699214667,0.48369498633,14.709113675,14.7820966806,16.3046809828
2351,94.04,-0.382367672742,-0.378593392325,-12.8592598377,112.89370959,112.993587621,490.762756014,112.747504553,112.850254664,325.40219244,3.88152931883e-07,0.0744871281709,-0.0160220399542,-20.0937888289,0.0306861721038,0.029639531071,0.4834213968,14.704108661,14.7771601578,16.3110303726
2352,94.08,-0.3829082239,-0.379120550456,-12.8548986992,112.911900207,113.012176638,490.94218246,112.765281499,112.868444247,325.693761892,3.87333815445e-07,0.0742394105447,-0.0159847559241,-20.0996818682,0.0307581958205,0.0297084515221,0.483146328035,14.6991606077,14.772282297,16.317415223
2353,94.12,-0.3834435237,-0.379642419829,-12.8503921901,112.930186739,113.030862734,491.117793438,112.783157803,112.886734367,325.985213999,3.86514237922e-07,0.0739935401293,-0.0159466860696,-20.1054145402,0.0308295162988,0.0297766614064,0.482869799456,14.6942706351,14.7674642749,16.3238351039
2354,94.16,-0.383973552565,-0.380158970588,-12.845741328,112.948572506,113.049649261,491.289617693,112.801136816,112.905128418,326.276547427,3.85694239969e-07,0.073749543318,-0.015907823043,-20.110988028,0.0309001124225,0.0298441393019,0.482591834749,14.689439857,14.7627072625,16.3302894866
2355,94.2,-0.384498291577,-0.38067018742,-12.840947301,112.967060859,113.068539613,491.45768344,112.819221923,112.923629821,326.567755853,3.84873861326e-07,0.0735074463383,-0.0158681597905,-20.1164034936,0.0309699630924,0.0299108637917,0.482312461962,14.6846693806,14.7580124249,16.3367777404
2356,94.24,-0.385017723849,-0.381176067473,-12.8360114718,112.985655185,113.087537224,491.622018226,112.837416537,112.94224203,326.85882772,3.84053140745e-07,0.0732672752553,-0.015827689546,-20.1216620736,0.0310390472415,0.0299768134775,0.48203171358,14.6799603056,14.7533809207,16.3432991316
2357,94.28,-0.385531838656,-0.381676616312,-12.8309353817,113.004358897,113.10664556,491.782648807,112.855724098,112.96096852,327.149746036,3.83232115936e-07,0.0730290559711,-0.0157864058236,-20.1267648742,0.0311073438483,0.0300419669934,0.48174962655,14.6753137237,14.7488139011,16.3498528221
2358,94.32,-0.386040636516,-0.382171843373,-12.8257207516,113.023175435,113.125868114,491.939601032,112.874148062,112.979812796,327.440488235,3.82410823519e-07,0.0727928142218,-0.0157443024107,-20.1317129677,0.0311748319505,0.0301063030193,0.481466242266,14.6707307182,14.7443125096,16.3564378703
2359,94.36,-0.3865441338,-0.382661758833,-12.8203694814,113.042108267,113.145208402,492.092899749,112.892691899,112.99877838,327.73102611,3.81589298996e-07,0.0725585755694,-0.0157013733613,-20.1365073884,0.0312414906592,0.0301698002943,0.481181606512,14.666212363,14.7398778813,16.3630532319
2360,94.4,-0.387042366426,-0.383146373736,-12.8148836487,113.061160879,113.164669961,492.242568722,112.911359086,113.017868817,328.021325791,3.80767576733e-07,0.0723263653914,-0.0156576129886,-20.1411491309,0.0313072991716,0.0302324376296,0.480895769348,14.6617597225,14.7355111427,16.3696977625
2361,94.44,-0.387535392318,-0.383625704293,-12.8092655061,113.080336782,113.184256344,492.38863057,112.930153102,113.037087663,328.311347763,3.79945689964e-07,0.0720962088654,-0.0156130158589,-20.145639147,0.0313722367837,0.030294193922,0.480608784954,14.657373851,14.7312134106,16.3763702212
2362,94.48,-0.388023291643,-0.384099779732,-12.8035174774,113.099639504,113.203971122,492.531106728,112.949077429,113.056438481,328.601046935,3.79123670801e-07,0.0718681309502,-0.0155675767843,-20.149978345,0.0314362829031,0.0303550481656,0.480320711408,14.6530557919,14.7269857922,16.3830692757
2363,94.52,-0.388506163822,-0.384568651589,-12.7976421504,113.119072587,113.223817884,492.670017426,112.968135547,113.075924837,328.890372816,3.78301550269e-07,0.0716421563638,-0.0155212908158,-20.154167589,0.0314994170601,0.0304149794642,0.480031610426,14.6488065781,14.7228293842,16.3897935081
2364,94.56,-0.388984121842,-0.385032401699,-12.7916422684,113.138639589,113.243800244,492.805381689,112.987330942,113.095550294,329.179269767,3.77479358352e-07,0.0714183095575,-0.0154741532366,-20.1582076989,0.0315616189191,0.0304739670427,0.479741547043,14.6446272308,14.7187452731,16.3965414223
2365,94.6,-0.389457286309,-0.385491146591,-12.7855207182,113.158344079,113.263921836,492.937217362,113.006667102,113.115318412,329.467677326,3.76657124053e-07,0.0711966146868,-0.0154261595543,-20.1620994519,0.0316228682887,0.0305319902582,0.479450589255,14.6405187597,14.714734534,16.4033114525
2366,94.64,-0.389925782106,-0.385945037052,-12.7792805188,113.178189639,113.284186319,493.06554115,113.026147524,113.135232747,329.755530573,3.75834875475e-07,0.0709770955809,-0.0153773054932,-20.1658435841,0.0316831451313,0.0305890286098,0.479158807613,14.6364821624,14.710798231,16.4101019718
