# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
2317,92.68,-0.000343883502728,0.000248976287248,-0.859230484498,0.0578722909177,0.0576736872865,0.936726662305,0.0578721726619,0.0576736252973,0.198449636813,0.526136320254,12.2127859166
2318,92.72,-0.000344421193569,0.000249232918865,-0.858587414809,0.0578969602978,0.0576980022583,0.935641682891,0.0578968416718,0.0576979401412,0.198469334023,0.525618322724,12.1898881253
2319,92.76,-0.000344959583827,0.000249489898628,-0.857943384951,0.0579218688402,0.0577225548148,0.934553919134,0.0579217498431,0.0577224925696,0.198487067353,0.525099171395,12.16693952
2320,92.8,-0.000345498729056,0.000249747353619,-0.85729841073,0.0579470166054,0.0577473450214,0.933463326574,0.0579468972361,0.0577472826476,0.198502761533,0.5245788441,12.1439406805
2321,92.84,-0.000346038685375,0.000250005410643,-0.856652500525,0.0579724038221,0.0577723731115,0.932369863954,0.0579722840793,0.0577723106088,0.198516357299,0.524057320444,12.1208922255
2322,92.88,-0.000346579509228,0.000250264195983,-0.856005655241,0.0579980308905,0.057797639491,0.931273493783,0.0579979107731,0.0577975768589,0.198527811978,0.523534582082,12.0977948151
2323,92.92,-0.000347121257164,0.000250523835186,-0.855357868363,0.058023898384,0.0578231447389,0.930174182818,0.0580237778908,0.0578230819767,0.198537099847,0.52301061297,12.074649152
2324,92.96,-0.000347663985635,0.000250784452889,-0.854709126102,0.0580500070479,0.0578488896066,0.929071902448,0.0580498861777,0.0578488267137,0.198544212205,0.522485399551,12.0514559824
2325,93,-0.000348207750833,0.000251046172673,-0.854059407632,0.0580763577968,0.0578748750153,0.927966628947,0.0580762365482,0.0578748119911,0.198549157181,0.521958930879,12.0282160972
2326,93.04,-0.000348752608543,0.000251309116949,-0.853408685427,0.0581029517088,0.0579011020504,0.926858343637,0.0581028300805,0.0579010388942,0.198551959275,0.521431198698,12.0049303314
2327,93.08,-0.000349298614034,0.000251573406884,-0.852756925673,0.058129790019,0.0579275719547,0.925747032984,0.0581296680095,0.0579275086656,0.1985526587,0.520902197479,11.981599564
2328,93.12,-0.000349845821977,0.000251839162356,-0.852104088768,0.0581568741097,0.057954286119,0.924632688633,0.0581567517176,0.0579542226961,0.198551310539,0.520371924431,11.9582247176
2329,93.16,-0.00035039428639,0.000252106501934,-0.851450129869,0.0581842055003,0.0579812460717,0.923515307364,0.0581840827242,0.057981182514,0.19854798371,0.519840379468,11.9348067565
2330,93.2,-0.000350944060615,0.000252375542893,-0.850794999509,0.0582117858348,0.0580084534663,0.92239489096,0.0582116626731,0.0580083897728,0.19854275977,0.51930756513,11.9113466857
2331,93.24,-0.000351495197319,0.000252646401243,-0.850138644238,0.0582396168684,0.0580359100683,0.921271446016,0.0582394933195,0.058035846238,0.19853573159,0.518773486476,11.887845549
2332,93.28,-0.000352047748519,0.000252919191787,-0.849481007304,0.0582677004531,0.0580636177407,0.920144983747,0.0582675765155,0.0580635537726,0.198527001977,0.518238150971,11.8643044268
2333,93.32,-0.000352601765624,0.000253194028189,-0.848822029347,0.058296038523,0.0580915784291,0.919015519802,0.058295914195,0.0580915143219,0.198516682297,0.517701568377,11.840724434
2334,93.36,-0.000353157299501,0.000253471023053,-0.848161649099,0.0583246330782,0.0581197941458,0.917883074075,0.0583245083581,0.0581197298983,0.198504891073,0.517163750649,11.8171067172
2335,93.4,-0.000353714400549,0.00025375028802,-0.847499804074,0.0583534861695,0.0581482669542,0.916747670486,0.0583533610556,0.058148202565,0.198491752581,0.516624711805,11.7934524525
2336,93.44,-0.00035427311879,0.000254031933855,-0.846836431251,0.0583825998822,0.0581769989531,0.915609336753,0.0583824743728,0.0581769344208,0.198477395459,0.516084467794,11.7697628429
