# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
0,0,8.50317202744e-11,2.02392934161e-10,2.49999999821,0.0555555556986,0.0555555555693,6.30555555359,0.0555555556986,0.0555555555693,0.0555555625228,3.20833333243,29398320.8643
1,0.04,-1.70433990695e-09,-1.29310153982e-08,2.50000397814,0.0555557958096,0.0555557956842,6.30558075857,0.0555557958096,0.0555557956842,0.0555608678529,3.20834617503,29398102.8575
2,0.08,-3.61833835117e-09,-2.64611467149e-08,2.50000826355,0.0555565163295,0.0555565162157,6.30560736244,0.0555565163295,0.0555565162157,0.0555660446042,3.20836019749,29397921.7427
3,0.12,-5.66146546536e-09,-4.03984198144e-08,2.50001286781,0.0555577173701,0.0555577172762,6.30563552667,0.0555577173701,0.0555577172762,0.0555711874523,3.20837548066,29397771.6323
4,0.16,-7.83834240994e-09,-5.47534948789e-08,2.50001780701,0.0555593989125,0.0555593988472,6.30566541596,0.0555593989125,0.0555593988472,0.0555763806004,3.20839210686,29397647.5146
5,0.2,-1.01537128959e-08,-6.95372756029e-08,2.50002309986,0.055561560811,0.0555615607835,6.30569719879,0.055561560811,0.0555615607835,0.0555816989676,3.20841016019,29397545.1339
6,0.24,-1.26124440401e-08,-8.47609107726e-08,2.50002876759,0.0555642027966,0.0555642028164,6.30573104799,0.0555642027966,0.0555642028164,0.0555872091995,3.2084297268,29397460.8858
7,0.28,-1.5219524611e-08,-1.00435795665e-07,2.50003483391,0.0555673244816,0.0555673245589,6.3057671413,0.0555673244816,0.0555673245588,0.0555929705514,3.20845089517,29397391.725
8,0.32,-1.79800620156e-08,-1.1657357384e-07,2.50004132491,0.0555709253634,0.0555709255089,6.30580566194,0.0555709253634,0.0555709255089,0.0555990357104,3.20847375641,29397335.0857
9,0.36,-2.08992796388e-08,-1.33186139413e-07,2.50004826908,0.0555750048302,0.055575005055,6.30584679933,0.0555750048302,0.055575005055,0.055605451581,3.20849840461,29397288.8114
10,0.4,-2.39825162789e-08,-1.50285639781e-07,2.50005569732,0.0555795621651,0.0555795624811,6.30589074973,0.0555795621651,0.055579562481,0.0556122600151,3.20852493719,29397251.095
11,0.44,-2.72352284205e-08,-1.67884478479e-07,2.50006364292,0.0555845965521,0.0555845969715,6.3059377171,0.0555845965521,0.0555845969715,0.055619498463,3.20855345531,29397220.4261
12,0.48,-3.06629949655e-08,-1.85995317868e-07,2.50007214161,0.0555901070815,0.0555901076175,6.30598791381,0.0555901070815,0.0555901076174,0.055627200546,3.20858406426,29397195.5455
13,0.52,-3.42715233301e-08,-2.04631081288e-07,2.50008123167,0.0555960927567,0.0555960934228,6.30604156152,0.0555960927567,0.0555960934227,0.0556353965775,3.20861687385,29397175.4068
14,0.56,-3.80666543485e-08,-2.23804955011e-07,2.50009095393,0.0556025525001,0.0556025533105,6.306098892,0.0556025525001,0.0556025533105,0.0556441140526,3.20865199891,29397159.1428
15,0.6,-4.20543656611e-08,-2.4353038971e-07,2.50010135194,0.0556094851605,0.0556094861303,6.30616014807,0.0556094851605,0.0556094861303,0.0556533781083,3.20868955968,29397146.0362
16,0.64,-4.62407722773e-08,-2.6382110201e-07,2.50011247199,0.0556168895209,0.0556168906657,6.30622558456,0.0556168895209,0.0556168906656,0.0556632119452,3.20872968237,29397135.4962
17,0.68,-5.06321259135e-08,-2.84691075744e-07,2.50012436333,0.0556247643058,0.0556247656421,6.30629546931,0.0556247643058,0.055624765642,0.0556736372026,3.20877249963,29397127.0371
18,0.72,-5.52348138706e-08,-3.06154563332e-07,2.50013707821,0.0556331081904,0.0556331097354,6.30637008416,0.0556331081904,0.0556331097353,0.0556846742959,3.20881815104,29397120.2606
19,0.76,-6.00553588328e-08,-3.28226086695e-07,2.50015067211,0.0556419198089,0.0556419215806,6.306449726,0.0556419198089,0.0556419215805,0.0556963427288,3.20886678369,29397114.8412
20,0.8,-6.51004210122e-08,-3.50920437836e-07,2.50016520384,0.0556511977648,0.0556511997821,6.30653470786,0.0556511977648,0.0556511997819,0.0557086613851,3.20891855271,29397110.5138
