# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
70,2.8,-1.32325275066e-06,-3.42474991919e-06,3.00474226014,2.12833068669,2.12833268939,11.1826622749,2.12833068669,2.12833268938,2.15418622506,7.7196628255,29364081.6542
71,2.84,-1.34318292387e-06,-3.49402802439e-06,3.00517109935,2.12855374802,2.12855582304,11.185852504,2.12855374802,2.12855582302,2.15479916766,7.72148103755,29363614.9906
72,2.88,-1.36311652358e-06,-3.56370137348e-06,3.00560359511,2.12877408154,2.12877622956,11.189013287,2.12877408154,2.12877622955,2.15536031609,7.72328179906,29363143.2009
73,2.92,-1.38296318722e-06,-3.63366271309e-06,3.00603914005,2.12899159986,2.12899382151,11.1921409606,2.12899159986,2.12899382149,2.15586964912,7.725063191,29362666.0887
74,2.96,-1.40274771651e-06,-3.70391971189e-06,3.00647717121,2.12920621493,2.12920851071,11.1952317546,2.12920621493,2.1292085107,2.1563267736,7.72682324013,29362183.5391
75,3,-1.42241808908e-06,-3.7744029358e-06,3.00691699046,2.12941784012,2.12942021045,11.1982827226,2.12941784012,2.12942021044,2.15673293507,7.72856038659,29361695.5026
76,3.04,-1.44193332504e-06,-3.84505363205e-06,3.00735809181,2.12962639011,2.12962883533,11.2012914082,2.12962639011,2.12962883531,2.15708871578,7.7302733168,29361201.9766
77,3.08,-1.46131600413e-06,-3.91587632037e-06,3.00779984305,2.12983178283,2.12983430317,11.2042553814,2.12983178283,2.12983430315,2.15739548554,7.73196073368,29360702.9996
78,3.12,-1.48046804329e-06,-3.98675483067e-06,3.00824166558,2.13003393993,2.13003653553,11.2071731067,2.13003393993,2.13003653552,2.15765518815,7.73362179106,29360198.6517
79,3.16,-1.49944524298e-06,-4.05772690514e-06,3.00868304457,2.1302327871,2.13023545802,11.2100429035,2.1302327871,2.13023545801,2.15786924085,7.73525557434,29359689.0428
80,3.2,-1.51816155671e-06,-4.12868824041e-06,3.00912337835,2.13042825522,2.13043100144,11.2128636458,2.13042825522,2.13043100142,2.15804013967,7.73686145124,29359174.2862
81,3.24,-1.53661994839e-06,-4.19962308911e-06,3.0095622456,2.13062028104,2.13062310243,11.2156344685,2.13062028104,2.13062310241,2.15816955829,7.73843892596,29358654.4762
82,3.28,-1.55482073947e-06,-4.27051261534e-06,3.00999915948,2.13080880676,2.13081170313,11.2183544553,2.13080880676,2.13081170311,2.15825951528,7.73998748262,29358129.6864
83,3.32,-1.57268402809e-06,-4.34125752273e-06,3.01043369174,2.13099377998,2.13099675105,11.2210232494,2.13099377998,2.13099675103,2.15831223701,7.74150689019,29357599.9774
84,3.36,-1.59028335992e-06,-4.41191175509e-06,3.01086548476,2.13117515246,2.13117819788,11.2236403059,2.13117515246,2.13117819786,2.15832933864,7.74299682814,29357065.3901
85,3.4,-1.6075021133e-06,-4.4823387291e-06,3.01129413563,2.13135288249,2.13135600184,11.22620538,2.13135288249,2.13135600182,2.15831300871,7.74445713216,29356525.9191
86,3.44,-1.6244114386e-06,-4.55258914557e-06,3.01171939658,2.13152693449,2.13153012729,11.2287183167,2.13152693449,2.13153012727,2.15826459298,7.74588768924,29355981.4935
87,3.48,-1.64099715489e-06,-4.62262794004e-06,3.01214099297,2.13169727741,2.1317005431,11.2311788741,2.1316972774,2.13170054308,2.15818551257,7.74728834731,29355431.9885
88,3.52,-1.65718302173e-06,-4.69235772166e-06,3.01255870303,2.131863887,2.13186722498,11.2335871278,2.131863887,2.13186722496,2.15807718858,7.74865911989,29354877.2529
89,3.56,-1.67299017391e-06,-4.76177828853e-06,3.01297235633,2.13202674194,2.13203015155,11.2359430173,2.13202674193,2.13203015153,2.15794059725,7.74999995538,29354317.1208
90,3.6,-1.68832542826e-06,-4.8307749013e-06,3.01338175842,2.13218582709,2.13218930762,11.2382466541,2.13218582709,2.1321893076,2.15777703209,7.7513108944,29353751.3907
91,3.64,-1.70335663421e-06,-4.899493565e-06,3.0137868303,2.13234113247,2.13234468317,11.2404981624,2.13234113247,2.13234468315,2.15758710389,7.752591989,29353179.8048
92,3.68,-1.71801824653e-06,-4.96784658046e-06,3.01418747823,2.13249265118,2.13249627126,11.2426976196,2.13249265118,2.13249627123,2.15737146566,7.753843271,29352602.0614
93,3.72,-1.73230262062e-06,-5.03580389912e-06,3.01458364746,2.13264038267,2.1326440713,11.2448452842,2.13264038267,2.13264407127,2.15713071664,7.75506486907,29352017.8565
94,3.76,-1.74621653531e-06,-5.1033497237e-06,3.01497529897,2.13278432716,2.13278808347,11.2469413661,2.13278432715,2.13278808345,2.15686531266,7.75625688834,29351426.9087
95,3.8,-1.75964602596e-06,-5.17034735566e-06,3.0153623737,2.13292449191,2.13292831503,11.248986216,2.13292449191,2.132928315,2.15657597121,7.75741951145,29350828.9438
96,3.84,-1.77273170651e-06,-5.23691447763e-06,3.01574488689,2.13306088691,2.13306477593,11.250980179,2.1330608869,2.1330647759,2.15626295616,7.75855292091,29350223.6613
97,3.88,-1.78534920298e-06,-5.30290358449e-06,3.01612284008,2.13319352547,2.13319747947,11.2529236092,2.13319352547,2.13319747945,2.15592662269,7.75965730705,29349610.7339
98,3.92,-1.79761085802e-06,-5.36840379199e-06,3.01649626656,2.13332242761,2.13332644566,11.2548169581,2.13332242761,2.13332644563,2.15556723196,7.76073291569,29348989.8479
99,3.96,-1.80949962794e-06,-5.43337480582e-06,3.01686518856,2.13344761256,2.1334516937,11.2566606911,2.13344761256,2.13345169367,2.15518512515,7.76177999867,29348360.7387
100,4,-1.8209514892e-06,-5.4977291931e-06,3.01722961373,2.13356911129,2.13357325457,11.2584553938,2.13356911129,2.13357325454,2.15478085181,7.76279887982,29347723.1806
101,4.04,-1.83210178411e-06,-5.56157871608e-06,3.01758959559,2.13368695894,2.1336911634,11.2602016367,2.13368695894,2.13369116337,2.15435466929,7.76378987953,29347076.9456
102,4.08,-1.84276320136e-06,-5.62471301949e-06,3.01794517513,2.13380121224,2.13380547692,11.2619000251,2.13380121224,2.13380547689,2.15390694494,7.76475335711,29346421.785
103,4.12,-1.85312702727e-06,-5.68730286355e-06,3.01829642334,2.1339119751,2.13391629904,11.263551186,2.13391197509,2.13391629901,2.15343788686,7.76568973008,29345757.4599
104,4.16,-1.86306275789e-06,-5.74920255858e-06,3.01864338143,2.13401945106,2.13402383333,11.2651557806,2.13401945106,2.13402383329,2.15294791633,7.76659953249,29345083.7846
105,4.2,-1.87260924607e-06,-5.81044131044e-06,3.01898607908,2.13412403355,2.13412847323,11.2667145418,2.13412403355,2.1341284732,2.15243759613,7.7674835243,29344400.6283
106,4.24,-1.88187769145e-06,-5.87111935665e-06,3.01932457005,2.13422614167,2.13423063789,11.2682281578,2.13422614167,2.13423063786,2.15190729846,7.76834246866,29343707.8745
107,4.28,-1.89064246817e-06,-5.93098844345e-06,3.01965889879,2.13432557998,2.1343301319,11.2696973506,2.13432557998,2.13433013186,2.15135748555,7.76917653124,29343005.3885
108,4.32,-1.89929723137e-06,-5.99040555903e-06,3.01998915168,2.13442086477,2.13442547148,11.27112284,2.13442086477,2.13442547144,2.15078836375,7.76998458812,29342293.0347
109,4.36,-1.90748241216e-06,-6.04896886541e-06,3.02031539237,2.1345102987,2.13451495926,11.2725054644,2.1345102987,2.13451495922,2.15020039501,7.77076536119,29341570.7191
110,4.4,-1.91544483173e-06,-6.10689066467e-06,3.02063768401,2.13459425348,2.13459896698,11.2738461272,2.13459425347,2.13459896694,2.14959410907,7.77151967381,29340838.4036
111,4.44,-1.9232389754e-06,-6.16421055933e-06,3.02095608744,2.13467469676,2.13467946241,11.2751456121,2.13467469676,2.13467946237,2.1489699299,7.77224988565,29340096.073
112,4.48,-1.93029447181e-06,-6.2203590604e-06,3.02127063611,2.13475279763,2.1347576147,11.2764046441,2.13475279763,2.13475761467,2.14832838747,7.77295752823,29339343.6962
113,4.52,-1.93757655752e-06,-6.27629791633e-06,3.02158138967,2.13482854103,2.13483340881,11.2776238049,2.13482854103,2.13483340877,2.14766971051,7.77364287738,29338581.2281
114,4.56,-1.94412182716e-06,-6.33104625703e-06,3.02188836343,2.13490158597,2.13490650374,11.2788037035,2.13490158597,2.1349065037,2.14699442242,7.7743058966,29337808.6464
115,4.6,-1.95021884735e-06,-6.38487007489e-06,3.02219156898,2.13497172851,2.13497669553,11.2799449408,2.13497172851,2.13497669549,2.14630306121,7.77494668242,29337025.9737
116,4.64,-1.95693349032e-06,-6.43881610819e-06,3.02249101484,2.13503891681,2.13504393238,11.2810480371,2.13503891681,2.13504393234,2.14559610233,7.77556544316,29336233.2551
117,4.68,-1.9621124031e-06,-6.4907164054e-06,3.02278669384,2.13510311212,2.13510817556,11.2821135254,2.13510311211,2.13510817552,2.14487412893,7.77616240654,29335430.5203
118,4.72,-1.96766896125e-06,-6.54247238107e-06,3.0230786261,2.13516441059,2.13516952126,11.2831417723,2.13516441059,2.13516952122,2.1441373927,7.77673785208,29334617.7769
119,4.76,-1.97385482127e-06,-6.59432474859e-06,3.02336678001,2.13522284709,2.13522800438,11.2841331488,2.13522284709,2.13522800433,2.14338646234,7.77729200013,29333795.0394
120,4.8,-1.97759478196e-06,-6.64318807367e-06,3.02365111916,2.13527837512,2.13528357845,11.2850879912,2.13527837512,2.1352835784,2.14262190079,7.77782497239,29332962.3552
121,4.84,-1.98262316564e-06,-6.69278667866e-06,3.02393159561,2.135331194,2.1353364428,11.2860065488,2.13533119399,2.13533644276,2.14184425383,7.77833709279,29332119.7936
122,4.88,-1.98847352157e-06,-6.74264419719e-06,3.02420814514,2.13538130474,2.1353865985,11.2868891169,2.13538130474,2.13538659845,2.14105421183,7.77882851009,29331267.4152
123,4.92,-1.99097266449e-06,-6.78857836314e-06,3.02448073294,2.13542860206,2.13543394027,11.2877358545,2.13542860206,2.13543394023,2.14025215055,7.77929919842,29330405.2598
124,4.96,-1.99524610327e-06,-6.83570631235e-06,3.02474927625,2.13547340112,2.1354787833,11.2885469608,2.13547340111,2.13547878325,2.13943877659,7.77974957258,29329533.3684
125,5,-2.00135920078e-06,-6.88408529499e-06,3.02501369532,2.13551569645,2.13552112215,11.2893226407,2.13551569644,2.1355211221,2.13861478377,7.78017972963,29328651.8069
126,5.04,-2.00272274892e-06,-6.92711870649e-06,3.02527391114,2.13555523231,2.13556070111,11.2900630609,2.1355552323,2.13556070106,2.13778082349,7.78058949718,29327760.6638
127,5.08,-2.00482394543e-06,-6.97028734682e-06,3.02552984742,2.13559243229,2.13559794379,11.2907684997,2.13559243229,2.13559794374,2.13693764204,7.78097943787,29326860.0254
128,5.12,-2.01177858207e-06,-7.01770128301e-06,3.02578147429,2.13562746146,2.13563301526,11.2914391372,2.13562746146,2.13563301521,2.13608560697,7.78134980694,29325949.9635
129,5.16,-2.01416376535e-06,-7.05993258725e-06,3.02602874043,2.13565979345,2.13566538919,11.2920752263,2.13565979344,2.13566538914,2.1352252884,7.78170020446,29325030.5473
130,5.2,-2.01298314709e-06,-7.09798088879e-06,3.02627162231,2.13568973737,2.13569537472,11.2926770701,2.13568973737,2.13569537467,2.13435713813,7.78203109112,29324101.8623
131,5.24,-2.01866822197e-06,-7.14227426556e-06,3.02651010971,2.13571793914,2.13572361776,11.2932448896,2.13571793913,2.13572361771,2.1334814454,7.78234322324,29323164.0123
132,5.28,-2.02461023444e-06,-7.18620045663e-06,3.02674421237,2.13574378706,2.13574950666,11.2937789832,2.13574378705,2.13574950661,2.1325984561,7.78263613848,29322217.1028
133,5.32,-2.02192640691e-06,-7.22087360509e-06,3.02697400441,2.13576691224,2.13577267253,11.2942795673,2.13576691223,2.13577267248,2.13170794394,7.78290957605,29321261.2285
134,5.36,-2.02174270544e-06,-7.25741770909e-06,3.0271995377,2.13578839152,2.13579419223,11.2947468204,2.13578839152,2.13579419217,2.13080977942,7.7831647021,29320296.4808
135,5.4,-2.03031567263e-06,-7.30208776794e-06,3.02742087164,2.1358084242,2.13581426505,11.2951808741,2.1358084242,2.135814265,2.12990374009,7.78340178169,29319322.9615
136,5.44,-2.03341257483e-06,-7.34064972493e-06,3.027638067,2.13582576468,2.13583164544,11.2955817548,2.13582576467,2.13583164538,2.12898948998,7.78361958243,29318340.7851
137,5.48,-2.02741693968e-06,-7.36948727899e-06,3.02785117644,2.13584063323,2.13584655366,11.2959495108,2.13584063323,2.13584655361,2.12806676412,7.78381834883,29317350.0679
138,5.52,-2.02864868239e-06,-7.40492200076e-06,3.02806026222,2.1358546191,2.13586057896,11.296284045,2.13585461909,2.13586057891,2.12713509334,7.78399962151,29316350.9225
139,5.56,-2.03884557972e-06,-7.44869289138e-06,3.02826532654,2.13586732783,2.13587332693,11.2965851924,2.13586732782,2.13587332687,2.12619430451,7.78416292359,29315343.4597
140,5.6,-2.04029042238e-06,-7.48308334109e-06,3.02846635479,2.13587701165,2.13588304978,11.2968528493,2.13587701164,2.13588304973,2.12524438719,7.78430645534,29314327.795
141,5.64,-2.03176855082e-06,-7.50688069443e-06,3.02866330689,2.13588433183,2.13589040878,11.2970868898,2.13588433183,2.13589040873,2.12428546327,7.78443081518,29313304.0493
142,5.68,-2.03211160573e-06,-7.53892012609e-06,3.02885610332,2.13589144747,2.13589756304,11.297287206,2.13589144747,2.13589756299,2.12331791137,7.78453810826,29312272.3452
143,5.72,-2.04369197358e-06,-7.58157699559e-06,3.02904467764,2.13589779125,2.13590394528,11.2974536875,2.13589779125,2.13590394522,2.12234202837,7.78462771201,29311232.805
144,5.76,-2.04701881517e-06,-7.6153625185e-06,3.02922895197,2.13590090767,2.13590709998,11.2975863264,2.13590090766,2.13590709992,2.12135828294,7.78469716702,29310185.5504
145,5.8,-2.03684961167e-06,-7.63503712834e-06,3.02940886419,2.13590120704,2.13590743743,11.2976852329,2.13590120704,2.13590743738,2.12036716646,7.78474693868,29309130.7035
146,5.84,-2.03225069277e-06,-7.65967154998e-06,3.02958435654,2.13590167177,2.13590794004,11.2977504584,2.13590167176,2.13590793998,2.11936908505,7.78478003512,29308068.3863
147,5.88,-2.04290474129e-06,-7.69895277286e-06,3.02975538024,2.13590259394,2.13590889994,11.2977820249,2.13590259393,2.13590889988,2.11836436077,7.78479675939,29306998.7205
148,5.92,-2.05214775311e-06,-7.73622043109e-06,3.02992195402,2.13590075922,2.13590710282,11.2977799878,2.13590075922,2.13590710276,2.11735294033,7.78479392491,29305921.8277
149,5.96,-2.04517665375e-06,-7.75667574256e-06,3.03008411861,2.13589492959,2.13590131059,11.2977444324,2.13589492958,2.13590131053,2.11633466654,7.7847703363,29304837.8306
150,6,-2.03357698422e-06,-7.77190987924e-06,3.03024190564,2.13588836501,2.1358947832,11.2976753822,2.135888365,2.13589478314,2.11530937552,7.78472926521,29303746.8498
151,6.04,-2.03627694477e-06,-7.80085712292e-06,3.03039531874,2.13588377345,2.13589022866,11.2975727084,2.13588377344,2.1358902286,2.11427692056,7.78467335524,29302648.9994
