step,time_au,energy_total,energy_kinetic,energy_hartree,energy_xc,energy_external,energy_nonlocal,energy_ion,energy_ion_kinetic,energy_exact_exchange,energy_nvxc,energy_eigenvalues,current_x,current_y,current_z,density_l2,norm_wp,correction_ev,e_total_raw_ev,e_total_corrected_ev,wp_kinetic_bare_ev,energy_total_corrected
12,0.48,212.321507658165,11.2530444208867,-228.587747515814,-13.9915560761387,443.647766829231,0,0,0,0,-18.1833056315624,-20.4579801096548,-3.77568673931063e-05,0.0001414701270847,-2.24512328830481,0.448130895887744,0.999959887317,0.005592142382079313,5777.562500988284,5777.556908845902,139.405236649184,212.3213021507211
13,0.52,212.321460726383,11.259056806803,-228.569426890865,-13.9748812150497,443.606712025495,0,0,0,0,-18.1614328213572,-20.4345087373838,-3.77532206895603e-05,0.0001414737657601,-2.26552782264251,0.458990656836099,0.999956652353,0.0060501600806943225,5777.561223909449,5777.555173749368,139.56692552409066,212.321238387099
14,0.56,212.321413142034,11.2643761594307,-228.548709667119,-13.959911544624,443.565658194347,0,0,0,0,-18.1418080402255,-20.4091842929566,-3.77508806186185e-05,0.0001414760978122,-2.28591533313455,0.467561228884799,0.999953429338,0.0065066735090995665,5777.55992907336,5777.553422399851,139.7096414263952,212.32117402619076
15,0.6,212.321365294384,11.2690988471232,-228.525912660861,-13.9464262104857,443.524605318607,0,0,0,0,-18.1241388576927,-20.3822516185064,-3.77487707863068e-05,0.0001414781996766,-2.3062846643571,0.474345757326597,0.999950216232,0.006961909904405866,5777.558627072487,5777.551665162583,139.83600667380617,212.32110944891167
16,0.64,212.321316948253,11.2733093005111,-228.501309645076,-13.9342360889342,443.483553381753,0,0,0,0,-18.1081750448545,-20.3539236105718,-3.7747383383945e-05,0.0001414795792692,-2.32663461124579,0.479760689302378,0.999947011008,0.007416113315089961,5777.557311507255,5777.54989539394,139.9483187511647,212.32104441111304
17,0.68,212.321268381293,11.2770778222792,-228.475135423264,-13.9231763836124,443.44250236589,0,0,0,0,-18.093698750982,-20.3243817356921,-3.77462844135561e-05,0.0001414806707078,-2.34696403664717,0.484138379222845,0.99994381162,0.007869539991471072,5777.555989932959,5777.548120392968,140.04849071586005,212.32097918102986
18,0.72,212.321219522778,11.2804648173473,-228.447590470145,-13.9131070759727,443.401452251548,0,0,0,0,-18.0805249942341,-20.2937815723617,-3.77454181400834e-05,0.0001414815297918,-2.36727167753743,0.487716952916477,0.999940615941,0.008322467357556202,5777.554660425048,5777.54633795769,140.1381662992792,212.320913677741
19,0.76,212.321170351598,11.2835214753757,-228.418845828477,-13.9039083131029,443.360403017803,0,0,0,0,-18.0684955338425,-20.2622557938335,-3.77450425985408e-05,0.000141481898497,-2.38755635733686,0.490657663015448,0.999937421767,0.008775190023637074,5777.553322409089,5777.544547219065,140.21873848283724,212.32084786930974
20,0.8,212.321120967799,11.2862907483384,-228.38904755424,-13.8954768672746,443.319354640975,0,0,0,0,-18.0574741658197,-20.2299173776411,-3.77446487496086e-05,0.0001414822858393,-2.40781682651257,0.493082528907758,0.999934226747,0.009228027130822512,5777.551978607473,5777.542750580342,140.29137609275597,212.32078184405387
21,0.84,212.321071210092,11.2888099723763,-228.358320567324,-13.8877252898999,443.278307094939,0,0,0,0,-18.0473455570662,-20.196863518918,-3.77447200294299e-05,0.0001414822083703,-2.42805185734303,0.495097738409952,0.999931028378,0.009681324247835753,5777.550624631301,5777.540943307053,140.35709514261163,212.3207154279849
22,0.88,212.321021156775,11.2911103438927,-228.326772042281,-13.8805774952088,443.237260350372,0,0,0,0,-18.0380094218416,-20.1631771127333,-3.77448475723846e-05,0.0001414820749605,-2.44826023181,0.49679164129976,0.999927823977,0.010135453722993366,5777.549262611172,5777.539127157449,140.41674457802606,212.3206486857174
23,0.92,212.320970696734,11.2932190974473,-228.29449418019,-13.8739685952862,443.196214374762,0,0,0,0,-18.0293802678841,-20.1289298660925,-3.77451996831193e-05,0.0001414817173091,-2.4684406918275,0.498227779335725,0.999924610658,0.010590819635740182,5777.547889523518,5777.537298703883,140.47106553620932,212.3205814912876
24,0.96,212.320919774857,11.2951595871598,-228.261566588278,-13.8678423562558,443.155169132231,0,0,0,0,-18.0213840398315,-20.0941836192433,-3.77458136871873e-05,0.0001414810980844,-2.48859203163717,0.49944883346024,0.999921385343,0.011047854649311075,5777.546503868667,5777.535456014018,140.52069356493007,212.32051377368347
25,1.0,212.320868370179,11.296951877253,-228.228058241919,-13.862149848326,443.114124583172,0,0,0,0,-18.0139563308196,-20.0589918910322,-3.77464413787283e-05,0.0001414804654927,-2.50871299932226,0.500489018936239,0.999918144718,0.011507025779503553,5777.545105076132,5777.533598050352,140.56617468697505,212.32044549477752
26,1.04,212.320816336394,11.2986138104692,-228.194029109299,-13.8568490486949,443.073080683919,0,0,0,0,-18.0070418423962,-20.0234015201037,-3.77474104273746e-05,0.000141479491909,-2.52880237595708,0.501381115614005,0.999914885221,0.011968837100130416,5777.543689164723,5777.531720327623,140.60799447308162,212.32037648973935
27,1.08,212.320763661714,11.3001606104608,-228.159531530873,-13.8519028042015,443.032037386327,0,0,0,0,-18.0005917080144,-19.9874531452003,-3.77483815693929e-05,0.0001414785166426,-2.54885893761656,0.5021536667128,0.99991160301,0.012433832309316295,5777.542255813673,5777.529821981364,140.64656721876395,212.32030672680045
28,1.12,212.320710213993,11.3016060162883,-228.124611340604,-13.8472791003668,442.990994638676,0,0,0,0,-17.9945638301122,-19.9511826494182,-3.77495806314792e-05,0.0001414773138576,-2.56888144763789,0.502826834402358,0.99990829401,0.012902589799314718,5777.540801427107,5777.5278988373075,140.68226682409792,212.3202360525593
29,1.16,212.32065592549,11.3029620630058,-228.089308829668,-13.8429496967297,442.949952388882,0,0,0,0,-17.9889210878979,-19.9146215115046,-3.77509127419117e-05,0.0001414759783907,-2.58886869940272,0.503413772402126,0.999904954116,0.013375692871937996,5777.539324161696,5777.525948468824,140.7154208527836,212.3201643778389
30,1.2,212.320600747498,11.304239469637,-228.053659546485,-13.8388897672783,442.908910591624,0,0,0,0,-17.9836308592084,-19.8777975327106,-3.77523033296399e-05,0.0001414745847904,-2.60881944914621,0.503925925815857,0.999901579605,0.013853672006145965,5777.537822692057,5777.523969020051,140.74632114898367,212.32009163443752
31,1.24,212.320544598797,11.3054480726602,-228.017694973581,-13.8350777186336,442.867869218351,0,0,0,0,-17.9786647751879,-19.8407355017144,-3.77539246387546e-05,0.000141472960801,-2.62873247531044,0.50437556529938,0.999898167735,0.014336921070176053,5777.53629480808,5777.52195788701,140.7752357175194,212.3200177266608
32,1.28,212.320487522393,11.3065965481838,-227.981443109195,-13.8314941841535,442.826828267557,0,0,0,0,-17.9739974027379,-19.8034573077384,-3.77555371038215e-05,0.0001414713459409,-2.64860653234478,0.504773701055016,0.999894717297,0.014825618273158087,5777.53474168002,5777.519916061747,140.80240124522848,212.31994269096572
33,1.32,212.320429518566,11.3076930712698,-227.944928944196,-13.8281223790741,442.785787770566,0,0,0,0,-17.9696067017778,-19.7659826865863,-3.77573448207437e-05,0.0001414695360385,-2.66844036401207,0.505127727837588,0.999891228838,0.015319696010947662,5777.533163315494,5777.517843619483,140.82804107403538,212.31986653011657
34,1.36,212.320370677633,11.3087450154858,-227.908174871669,-13.8249472557294,442.744747789546,0,0,0,0,-17.9654729199717,-19.7283292368705,-3.77592014998789e-05,0.0001414676773401,-2.68823272314455,0.50544219425196,0.999887704348,0.015818883654878702,5777.531562172154,5777.515743288499,140.85235698195694,212.31978934437586
35,1.4,212.320311099413,11.3097592310537,-227.871201022169,-13.8219555192621,442.70370840979,0,0,0,0,-17.96157860948,-19.6905128368404,-3.7761136668194e-05,0.0001414657402997,-2.7079823341456,0.505721548595703,0.99988414647,0.016322819267086734,5777.529940966212,5777.513618146945,140.87553664404408,212.31971124686353
36,1.44,212.320250866706,11.3107421679917,-227.834025550378,-13.8191354831291,442.662669732221,0,0,0,0,-17.957908435379,-19.6525479104939,-3.77632034567919e-05,0.0001414636717585,-2.72768794640709,0.505971183635117,0.999880557683,0.016831164893868156,5777.5283019507715,5777.5114707858775,140.89775686898676,212.31963233279913
37,1.48,212.320190123388,11.3116996788554,-227.796664890162,-13.8164765402207,442.621631874915,0,0,0,0,-17.9544484844615,-19.6144474421752,-3.77652668330014e-05,0.0001414616067108,-2.74734828847274,0.506195993244655,0.999876939878,0.017343665571840288,5777.5266490408985,5777.509305375327,140.91917817402256,212.31955275542845
38,1.52,212.320128961857,11.3126374322271,-227.759133977417,-13.8139694790125,442.580594986059,0,0,0,0,-17.9511866743374,-19.5762234050112,-3.7767472034169e-05,0.0001414593998843,-2.76696209298234,0.506398989492181,0.99987329449,0.017860131988465314,5777.52498475087,5777.507124618882,140.93995605500055,212.31947261410653
39,1.56,212.320067538747,11.3135606188307,-227.721446453233,-13.8116058900322,442.539559263182,0,0,0,0,-17.948111979013,-19.5378866674145,-3.77696811506317e-05,0.0001414571891686,-2.78652809454879,0.506581845276504,0.999869622786,0.018380398853080532,5777.523313342915,5777.504932944062,140.9602330349379,212.31939207154173
40,1.6,212.320006000263,11.3144741868104,-227.683614830643,-13.8093783254607,442.498524969556,0,0,0,0,-17.9452146348754,-19.4994472809278,-3.77719676972184e-05,0.0001414549010153,-2.80604500586605,0.506746511524537,0.999865925658,0.01890435476960171,5777.521638795472,5777.502734440703,140.98014503535333,212.31931127803276
41,1.64,212.319944478165,11.3153828095441,-227.645650630081,-13.8072801428974,442.457492441599,0,0,0,0,-17.9424859358703,-19.4609145711366,-3.77743122862832e-05,0.0001414525547657,-2.8255115639133,0.506895688643338,0.999862202645,0.019432079991183928,5777.519964693917,5777.500532613926,140.99982036638784,212.31923036239044
42,1.68,212.319883114773,11.3162907275287,-227.607564492063,-13.8053052141738,442.416462093482,0,0,0,0,-17.939917853573,-19.4222971366069,-3.77766654097623e-05,0.0001414501999037,-2.84492648249213,0.507031816217527,0.99985845055,0.019964040902149788,5777.51829491097,5777.4983308700685,141.01937522993038,212.31914944979533
43,1.72,212.319821968087,11.3172020011943,-227.569366278041,-13.8034481846911,442.375434429625,0,0,0,0,-17.9375033732296,-19.3836031214537,-3.77791044436737e-05,0.0001414477590324,-2.86428848530951,0.5071562123675,0.999854662524,0.020501220314644897,5777.516631024896,5777.496129804581,141.03892047108062,212.31906856212987
44,1.76,212.319761108557,11.3181202250207,-227.531065177009,-13.8017040112494,442.334410071795,0,0,0,0,-17.9352358918837,-19.3448400854408,-3.77815340883671e-05,0.0001414453274289,-2.88359628359214,0.507269482829156,0.999850828126,0.021045108153326973,5777.514974952733,5777.49392984458,141.05855380691298,212.3189877150903
45,1.8,212.319700563352,11.3190487553978,-227.49266980773,-13.8000681787403,442.293389794425,0,0,0,0,-17.9331094992234,-19.3060152261653,-3.7784025684853e-05,0.0001414428337316,-2.90284855296417,0.507372564567671,0.999846934013,0.021597605214370326,5777.513327433789,5777.4917298285745,141.07836612718538,212.31890686599257
46,1.84,212.319640348734,11.319990641162,-227.454188307528,-13.7985365358139,442.252374550913,0,0,0,0,-17.9311187631396,-19.2671353853683,-3.77865330717845e-05,0.0001414403240918,-2.92204396935314,0.50746695940645,0.999842964334,0.02216096750546021,5777.511688910576,5777.48952794307,141.09843965744753,212.31882594819206
47,1.88,212.319580490027,11.3209485350785,-227.415628397923,-13.7971051288277,442.2113654817,0,0,0,0,-17.9292585133283,-19.2282070442665,-3.77890587697664e-05,0.0001414377959922,-2.94118115566018,0.507554008933509,0.999838900172,0.022737884803050806,5777.5100600721935,5777.48732218739,141.11884547581357,212.3187448881652
48,1.92,212.319520941397,11.3219248931682,-227.376997430667,-13.7957704301252,442.170363909021,0,0,0,0,-17.9275241372274,-19.1892365175974,-3.77916238416547e-05,0.0001414352283605,-2.96025872559109,0.507634320382045,0.999834718412,0.023331641569928774,5777.508439671437,5777.485108029868,141.1396487741851,212.31866351937632
49,1.96,212.319461661035,11.3229217182038,-227.338302435311,-13.7945289581727,442.129371336315,0,0,0,0,-17.925911085969,-19.1502298118195,-3.77941839795038e-05,0.0001414326654939,-2.97927525472304,0.50770807492754,0.999830391065,0.023946211707198625,5777.506826570625,5777.482880358918,141.1609017870442,212.31858165397816
50,2.0,212.31940255601,11.3239407857231,-227.299550175444,-13.7933775197919,442.088389465522,0,0,0,0,-17.9244151885927,-19.1111928085684,-3.77967796978231e-05,0.0001414300668759,-2.99822926207369,0.50777574807937,0.999825885715,0.02458619696765994,5777.505218240975,5777.4806320440075,141.1826500022689,212.3184990299284
51,2.04,212.319343530886,11.3249835747074,-227.260747210335,-13.7923130591352,442.047420225648,0,0,0,0,-17.9230324553666,-19.0721312319912,-3.77993736812113e-05,0.0001414274698167,-3.017119246917,0.507838244668514,0.999821166661,0.025256665927403794,5777.503612085542,5777.478355419615,141.2049304380454,212.31841536552437
52,2.08,212.319284517106,11.3260512215509,-227.221899944748,-13.7913325561388,442.006465796442,0,0,0,0,-17.9217589456088,-19.0330506385231,-3.7801983541105e-05,0.0001414248566987,-3.03594363299808,0.50789636928573,0.999816195611,0.02596305618798256,5777.502006238796,5777.476043182608,141.22777048758152,212.3183303923809
53,2.12,212.319225413133,11.3271446927341,-227.183014655551,-13.7904332382255,441.965528614175,0,0,0,0,-17.9205910421813,-18.9939565662457,-3.78045996374673e-05,0.0001414222371453,-3.05470082297808,0.507950416656397,0.999810931317,0.02671122720721795,5777.5003979377725,5777.473686710565,141.2511925662263,212.3182437936298
54,2.16,212.319166143557,11.3282645458574,-227.144097506327,-13.7896122607496,441.924611364776,0,0,0,0,-17.9195250362744,-18.9548543947266,-3.78072176008003e-05,0.0001414196155088,-3.07338917045902,0.508000396918368,0.999805328667,0.027507587898748586,5777.498785130461,5777.471277542562,141.27520747980535,212.3181552583379
55,2.2,212.319106597418,11.3294111247328,-227.105154565519,-13.7888669420237,441.883716980228,0,0,0,0,-17.9185574323151,-18.9157494948434,-3.78098397366072e-05,0.0001414169894666,-3.09200695894089,0.508046555305954,0.999799338392,0.02835913962000092,5777.497164797488,5777.468805657868,141.29981969166232,212.31806441825006
56,2.24,212.319046667292,11.3305845029082,-227.066191837674,-13.7881946412965,441.842848643354,0,0,0,0,-17.917684789229,-18.8766471841931,-3.78124580877932e-05,0.0001414143669496,-3.11055243723948,0.508089467963705,0.999792907853,0.02927336532166326,5777.495534015697,5777.466260650375,141.32502589579428,212.3179708909489
57,2.28,212.318986280351,11.3317844688501,-227.027215297725,-13.7875926838594,441.802009793085,0,0,0,0,-17.9169036231099,-18.8375527078294,-3.78150745921597e-05,0.0001414117460009,-3.12902375651085,0.508129653255713,0.999785982215,0.03025806405097933,5777.4938908033355,5777.463632739285,141.35081477989198,212.31787431699672
58,2.32,212.318925356034,11.3330107105653,-226.988230910489,-13.7870585593086,441.761204115266,0,0,0,0,-17.9162106643132,-18.7984713589614,-3.78176777975859e-05,0.0001414091380639,-3.14741902821586,0.508167264731027,0.999778504938,0.031321283012667685,5777.492232968229,5777.460911685216,141.37717211568432,212.3177743201032
59,2.36,212.318863857368,11.3342626317584,-226.949244632894,-13.7865896591878,441.720435517691,0,0,0,0,-17.9156025168019,-18.7594083515467,-3.78202781494096e-05,0.0001414065327003,-3.16573630825665,0.508202249386255,0.999770417303,0.03247138393211112,5777.49055950429,5777.458088120358,141.404075692211,212.3176705560076
60,2.4,212.318801731564,11.3355395193029,-226.910262410596,-13.786183482427,441.679708105284,0,0,0,0,-17.9150759246817,-18.7203689375272,-3.78228493920087e-05,0.0001414039561822,-3.18397357995421,0.508234731276477,0.999761657817,0.033717128617867444,5777.488868975057,5777.455151846439,141.43149978544605,212.31756264993038
61,2.44,212.318738932271,11.3368404994122,-226.871290184452,-13.7858375513865,441.639026168697,0,0,0,0,-17.9146276630558,-18.6813583658459,-3.78254145969938e-05,0.0001414013854407,-3.20212879713796,0.508265090894694,0.999752162423,0.03506764948952652,5777.487160119254,5777.4520924697645,141.45941399455057,212.3174502199103
62,2.48,212.318675445058,11.3381645137315,-226.832333907468,-13.7855493472318,441.598394186027,0,0,0,0,-17.9142544541612,-18.6423818546156,-3.78279429443216e-05,0.0001413988512759,-3.22019982225595,0.508293680580947,0.999741865477,0.03653231155618366,5777.485432544196,5777.448900232639,141.48778273008642,212.31733290735866
63,2.52,212.318611256673,11.3395104778404,-226.793399557858,-13.785316484467,441.557816821157,0,0,0,0,-17.9139531937038,-18.6034446867233,-3.78304460188336e-05,0.000141396342061,-3.23818447974859,0.508320588096033,0.99973070063,0.03812058890143595,5777.483685889274,5777.445565300372,141.516569648359,212.31721035085727
64,2.56,212.318546399996,11.3408771378192,-226.754493138399,-13.7851365056032,441.51729890618,0,0,0,0,-17.9137206843888,-18.5645521030229,-3.78329227739351e-05,0.0001413938588073,-3.25608055095994,0.508345744130269,0.9997186009,0.0398420536065819,5777.481921049201,5777.442078995595,141.54573375874867,212.3170822315186
65,2.6,212.318480906545,11.3422631998529,-226.715620666515,-13.7850070409644,441.476845414172,0,0,0,0,-17.9135538432467,-18.5257093875244,-3.7835343866579e-05,0.0001413914308614,-3.27388575627994,0.508369208049505,0.99970549825,0.04170643646068803,5777.480138881626,5777.438432445165,141.5752328879635,212.31694822326082
66,2.64,212.318414816879,11.3436673068373,-226.676788168639,-13.7849257575255,441.436461436207,0,0,0,0,-17.9134496351517,-18.486921836025,-3.78377531673173e-05,0.0001413890143688,-3.29159779883824,0.508391237141916,0.999691323546,0.043723632835887837,5777.478340490214,5777.4346168573775,141.60502303796181,212.31680800299466
67,2.68,212.318348199188,11.3450880161826,-226.638001685143,-13.7848903031999,441.396152171348,0,0,0,0,-17.9134050005857,-18.4481947258546,-3.78400916173275e-05,0.000141386668363,-3.30921430590924,0.508412079014213,0.999676007224,0.045903608016762895,5777.47652773051,5777.430624122493,141.63505787353685,212.31666127269273
68,2.72,212.318281126189,11.3465239276998,-226.599267277169,-13.7848984464664,441.355922922125,0,0,0,0,-17.9134170367027,-18.4095333872291,-3.78424106867128e-05,0.0001413843413014,-3.3267328716748,0.508431788318249,0.999659480117,0.04825628098827218,5777.474702581244,5777.4264463002555,141.66529231750454,212.31650774055592
69,2.76,212.318213711024,11.3479735779806,-226.560591024723,-13.7849479256452,441.315779083412,0,0,0,0,-17.9134828018045,-18.370943120547,-3.78446810577859e-05,0.0001413820624531,-3.34415106224537,0.508450298930302,0.999641673768,0.05079147892419893,5777.472868121166,5777.422076642242,141.69567972051567,212.31634715858436
70,2.8,212.318146072163,11.3494355288983,-226.521979016472,-13.7850365649316,441.275726124667,0,0,0,0,-17.913599465868,-18.3324292558186,-3.78469030997679e-05,0.0001413798314708,-3.36146640142826,0.508467637284251,0.999622520216,0.053518967966341986,5777.471027574011,5777.417508606044,141.72617423630746,212.31617928634887
71,2.84,212.318078338577,11.3509083484132,-226.483437341273,-13.7851622419114,441.235769573349,0,0,0,0,-17.9137642683562,-18.2939971293004,-3.78491223223499e-05,0.0001413776028809,-3.3786764130277,0.5084839810787,0.999601951957,0.05644845827338437,5777.469184449258,5777.412735990984,141.7567302925635,212.31600389597884
72,2.88,212.318010662579,11.3523905901685,-226.444972088303,-13.7853228457279,441.195915006442,0,0,0,0,-17.9139744640028,-18.2556520583122,-3.78512693944909e-05,0.0001413754460089,-3.39577856850535,0.508499507104937,0.999579902438,0.059589533353911574,5777.467342891554,5777.4077533582,141.78730210347524,212.31582078759973
73,2.92,212.317943203108,11.3538808862717,-226.406589349906,-13.7855163784797,441.156168045222,0,0,0,0,-17.9142274542908,-18.2173993908413,-3.78534286868599e-05,0.000141373276479,-3.41277031573473,0.508514250172677,0.999556306729,0.06295155528710693,5777.465507225848,5777.402555670561,141.8178462878329,212.31562977610037
74,2.96,212.317876151198,11.3553778713591,-226.368295217368,-13.7857408468429,441.11653434405,0,0,0,0,-17.9145206468994,-18.1792444435767,-3.78555261898062e-05,0.0001413711683396,-3.42964908733255,0.508528153506509,0.999531101756,0.06654363027591803,5777.463682650443,5777.397139020167,141.84831983404652,212.3154307178681
75,3.0,212.31780970218,11.3568802435058,-226.330095769607,-13.7859943460607,441.077019574343,0,0,0,0,-17.9148515646464,-18.141192543371,-3.78576089408731e-05,0.0001413690745552,-3.44641229101859,0.508541228986907,0.999504226061,0.07037464281054226,5777.461874480565,5777.391499837754,141.87868172043488,212.31522348173496
76,3.04,212.317744057931,11.3583867439295,-226.291997063985,-13.7862750339125,441.037629411899,0,0,0,0,-17.9152178116985,-18.1032490080189,-3.78596960223548e-05,0.0001413669758812,-3.46305734973439,0.50855360351441,0.999475619728,0.07445326539475332,5777.460088209567,5777.385634944173,141.90889235283572,212.31500795086927
77,3.08,212.317679436005,11.3598961398926,-226.254005135933,-13.7865811014834,440.998369533528,0,0,0,0,-17.9156170356934,-18.0654191279966,-3.7861735044321e-05,0.0001413649244804,-3.47958165859637,0.508565404433708,0.999445224843,0.07878789239811795,5777.4583297573945,5777.379541864996,141.93891315999664,212.31478403433752
78,3.12,212.317616058688,11.3614072889207,-226.216126001624,-13.7869108452466,440.959245616638,0,0,0,0,-17.9160470211971,-18.027708201411,-3.78638254780703e-05,0.0001413628208839,-3.4959826022903,0.508576651852453,0.999412986095,0.08338655498768092,5777.456605172758,5777.37321861777,141.9687084250701,212.31455165928594
79,3.16,212.317554170509,11.3629190785596,-226.178365653127,-13.7872625858791,440.920263330956,0,0,0,0,-17.916505584432,-17.9901214874452,-3.78658558623604e-05,0.0001413607768467,-3.51225756289776,0.508587297659178,0.999378850875,0.08825690549980317,5777.45492110963,5777.36666420413,141.9982436587624,212.3143107890252
80,3.2,212.31749401384,11.3644304676035,-226.14073004606,-13.7876347311617,440.881428323459,0,0,0,0,-17.9169906548566,-17.952664237143,-3.78679254489686e-05,0.0001413586933426,-3.52840391410893,0.508597348281754,0.999342768824,0.09340628159848702,5777.45328416329,5777.359877881691,142.02748665437966,212.31406139627327
81,3.24,212.317435827221,11.3659404673815,-226.103225090614,-13.7880257570131,440.842746207466,0,0,0,0,-17.9175002505638,-17.9153416804555,-3.78699929947703e-05,0.0001413566114412,-3.54441905780556,0.508606898688869,0.999304691573,0.09884174235068292,5777.45170082474,5777.35285908239,142.0564069393621,212.31380346015413
82,3.28,212.317379852677,11.3674481261525,-226.065856654262,-13.788434183495,440.804222564282,0,0,0,0,-17.9180324471665,-17.8781590144105,-3.78720415202803e-05,0.0001413545477459,-3.56030039084031,0.508616041971789,0.999264573169,0.10457000678663797,5777.450177679817,5777.34560767303,142.08497540923273,212.31353697577293
83,3.32,212.317326331444,11.3689525725229,-226.028630569639,-13.7888586218157,440.765862950376,0,0,0,0,-17.9185854387068,-17.8411214290956,-3.78741509754096e-05,0.0001413524221715,-3.57604531333458,0.508624787004357,0.999222370771,0.11059735513629884,5777.448721292887,5777.33812393775,142.1131656051584,212.31326195357158
84,3.36,212.317275517701,11.3704529691023,-225.991552633597,-13.789297713121,440.727672895317,0,0,0,0,-17.9191574582837,-17.8042340747041,-3.78761990396278e-05,0.0001413503572575,-3.59165123355655,0.508633092359233,0.999178044749,0.11692961316992753,5777.447338580512,5777.330408967342,142.1409524645515,212.3129784336359
85,3.4,212.317227656591,11.3719485406362,-225.954628594854,-13.7897501772492,440.689657888058,0,0,0,0,-17.9197468412882,-17.7675020857264,-3.78783403901161e-05,0.0001413481986184,-3.60711556499329,0.508640962956036,0.999131558058,0.12357224114661058,5777.446036213373,5777.322463972227,142.16831299648976,212.31268646044808
86,3.44,212.31718297976,11.3734385548935,-225.91786414269,-13.7902147965792,440.651823364136,0,0,0,0,-17.9203520044609,-17.7309305693368,-3.78803934961267e-05,0.000141346127882,-3.62243575744968,0.508648473048882,0.999082875698,0.1305304097112303,5777.444820494879,5777.314290085168,142.19522568091114,212.31238607563643
