# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
14,0.56,-6.62377251297e-07,-8.51404061841e-07,1.99963144456,2.08982213185,2.08982216132,6.08930327899,2.08982213185,2.08982216132,2.09077736491,5.13447378608,29396951.7651
15,0.6,-6.68006153253e-07,-8.72728155572e-07,1.99962442651,2.09293865835,2.09293869272,6.09239135481,2.09293865835,2.09293869271,2.09389350771,5.13913435294,29396857.3052
16,0.64,-6.73067697103e-07,-8.93790395414e-07,1.99961731031,2.09570964558,2.09570968528,6.09513754385,2.09570964558,2.09570968528,2.09666815617,5.14327843736,29396763.077
17,0.68,-6.77999357866e-07,-9.15031247646e-07,1.99961026002,2.09818228551,2.09818233102,6.09758808811,2.09818228551,2.09818233102,2.09914689613,5.14697635232,29396669.0203
18,0.72,-6.82860652581e-07,-9.365118522e-07,1.99960331864,2.10039661385,2.10039666565,6.09978374855,2.10039661385,2.10039666565,2.10137031664,5.15028851403,29396575.0727
19,0.76,-6.87397629414e-07,-9.57978673536e-07,1.99959662125,2.10238651887,2.10238657749,6.10175915252,2.10238651887,2.10238657749,2.1033725048,5.15326612444,29396481.1694
20,0.8,-6.92123742405e-07,-9.79944518871e-07,1.99959023675,2.10418076479,2.10418083076,6.10354270215,2.10418076479,2.10418083076,2.10518158724,5.15595214885,29396387.2411
21,0.84,-6.96560148278e-07,-1.00192877636e-06,1.99958426368,2.10580379846,2.10580387233,6.10516020474,2.10580379846,2.10580387233,2.1068229772,5.15838393777,29396293.2145
22,0.88,-7.01120464125e-07,-1.02434220384e-06,1.99957881927,2.10727646038,2.1072765427,6.10663240304,2.10727646037,2.1072765427,2.10831694859,5.16059270306,29396199.0105
23,0.92,-7.05641004977e-07,-1.04701740003e-06,1.9995739909,2.10861659327,2.10861668461,6.10797811384,2.10861659327,2.10861668461,2.10968196875,5.16260569586,29396104.5443
24,0.96,-7.10088881615e-07,-1.06991704735e-06,1.99956992969,2.10983950549,2.10983960641,6.10921346414,2.10983950549,2.10983960641,2.11093356041,5.16444628802,29396009.7254
25,1,-7.14716584711e-07,-1.09328845208e-06,1.99956675326,2.11095840482,2.11095851588,6.11035220464,2.11095840482,2.11095851588,2.1120850039,5.16613456267,29395914.4565
26,1.04,-7.19200541983e-07,-1.11680208989e-06,1.99956462612,2.11198471428,2.11198483605,6.11140721513,2.11198471428,2.11198483605,2.1131485211,5.16768838273,29395818.6328
27,1.08,-7.23884038106e-07,-1.14079457589e-06,1.99956372287,2.11292835839,2.11292849144,6.11238913669,2.11292835839,2.11292849144,2.11413405485,5.16912299326,29395722.1413
28,1.12,-7.28545087848e-07,-1.16503663459e-06,1.99956422146,2.11379799585,2.11379814076,6.11330817558,2.11379799585,2.11379814076,2.11505109983,5.17045215609,29395624.8622
29,1.16,-7.33282309016e-07,-1.18961913186e-06,1.99956634651,2.11460120005,2.11460135742,6.11417330334,2.11460120005,2.11460135742,2.11590772924,5.1716879304,29395526.6749
30,1.2,-7.38173886508e-07,-1.21461223349e-06,1.99957030221,2.11534463181,2.11534480224,6.11499268746,2.11534463181,2.11534480224,2.116711294,5.17284106076,29395427.47
31,1.24,-7.43050975075e-07,-1.23983905716e-06,1.99957633121,2.11603415982,2.11603434392,6.11577431753,2.11603415982,2.11603434392,2.11746881318,5.17392141064,29395327.1668
32,1.28,-7.48156297181e-07,-1.26553452109e-06,1.99958466804,2.11667497969,2.11667517808,6.11652521159,2.11667497969,2.11667517807,2.11818636691,5.17493768467,29395225.7297
33,1.32,-7.53288485611e-07,-1.29148997181e-06,1.99959555246,2.11727170515,2.11727191847,6.11725255243,2.11727170515,2.11727191847,2.11887017902,5.17589808803,29395123.1748
34,1.36,-7.58596144455e-07,-1.31784752261e-06,1.99960925038,2.11782844376,2.11782867264,6.11796293555,2.11782844376,2.11782867264,2.11952578135,5.17681002598,29395019.5607
35,1.4,-7.64051583023e-07,-1.3445739002e-06,1.9996260184,2.11834886922,2.11834911432,6.11866278076,2.11834886922,2.11834911432,2.12015856728,5.17768038215,29394914.9651
36,1.44,-7.69603089078e-07,-1.3716127115e-06,1.9996461593,2.11883627061,2.11883653257,6.11935848026,2.11883627061,2.11883653257,2.12077371785,5.17851564172,29394809.4608
37,1.48,-7.75386780555e-07,-1.39909628693e-06,1.99966997742,2.11929360543,2.11929388491,6.12005589809,2.11929360543,2.11929388491,2.12137587949,5.17932169422,29394703.1034
38,1.52,-7.8125813788e-07,-1.42687723842e-06,1.99969780373,2.11972353717,2.11972383483,6.12076112213,2.11972353717,2.11972383483,2.12196981587,5.18010424706,29394595.9351
39,1.56,-7.87355441953e-07,-1.45509194724e-06,1.99972999346,2.12012846982,2.12012878632,6.12147980743,2.12012846982,2.12012878632,2.1225597607,5.18086853179,29394487.9932
40,1.6,-7.93605074365e-07,-1.48366584662e-06,1.9997669028,2.12051057989,2.12051091592,6.12221758286,2.12051057989,2.12051091591,2.12314991733,5.18161953934,29394379.3038
41,1.64,-8.0002586804e-07,-1.5126177493e-06,1.99980893733,2.12087183834,2.12087219455,6.12297994305,2.12087183834,2.12087219455,2.12374415724,5.18236198797,29394269.8535
42,1.68,-8.06666354691e-07,-1.54199708525e-06,1.99985650737,2.1212140358,2.12121441289,6.12377188163,2.1212140358,2.12121441289,2.12434583158,5.18310016516,29394159.5482
43,1.72,-8.13447750358e-07,-1.57172681965e-06,1.99991006305,2.12153879916,2.12153919782,6.12459836403,2.12153879916,2.12153919782,2.12495810375,5.18383818051,29394048.1866
44,1.76,-8.20463491086e-07,-1.60190291707e-06,1.99997007186,2.12184760836,2.12184802929,6.12546372198,2.12184760836,2.12184802929,2.12558343363,5.18457967981,29393935.4617
45,1.8,-8.27639791165e-07,-1.63245480983e-06,2.00003699424,2.12214181139,2.12214225531,6.1263720794,2.12214181139,2.1221422553,2.12622410109,5.18532807305,29393820.9813
46,1.84,-8.3501983889e-07,-1.66342949402e-06,2.00011131874,2.12242263494,2.12242310257,6.12732719223,2.12242263494,2.12242310257,2.12688190486,5.18608646487,29393704.2794
47,1.88,-8.42597647046e-07,-1.69482527682e-06,2.00019351007,2.12269119749,2.12269168958,6.12833224531,2.12269119749,2.12269168958,2.12755816759,5.18685756619,29393584.7999
48,1.92,-8.5034822603e-07,-1.72662179449e-06,2.00028405531,2.12294851774,2.12294903504,6.12939023417,2.12294851774,2.12294903504,2.12825393225,5.18764389347,29393461.8632
49,1.96,-8.58311474607e-07,-1.75886375151e-06,2.0003834367,2.12319552387,2.12319606715,6.13050343363,2.12319552387,2.12319606715,2.12896953981,5.18844751233,29393334.6465
50,2,-8.66441926376e-07,-1.79151052044e-06,2.00049211255,2.12343306189,2.12343363192,6.13167383324,2.12343306189,2.12343363192,2.12970514088,5.18927026353,29393202.1967
51,2.04,-8.74771451156e-07,-1.82459870892e-06,2.00061055201,2.12366190141,2.12366249897,6.13290298707,2.12366190141,2.12366249897,2.13046040627,5.19011369373,29393063.4645
52,2.08,-8.83276519478e-07,-1.8581093123e-06,2.00073917804,2.12388274332,2.12388336923,6.13419190634,2.12388274332,2.12388336923,2.13123464779,5.19097900944,29392917.324
53,2.12,-8.91960426867e-07,-1.89204978176e-06,2.00087842266,2.12409622475,2.1240968798,6.13554139492,2.12409622475,2.1240968798,2.13202693266,5.19186724974,29392762.5625
54,2.16,-9.00820774825e-07,-1.92642135561e-06,2.00102870076,2.12430292444,2.12430360945,6.13695156062,2.12430292444,2.12430360945,2.13283569935,5.19277904726,29392597.854
55,2.2,-9.09848064567e-07,-1.96121756761e-06,2.00119038964,2.12450336806,2.12450408385,6.13842219473,2.12450336805,2.12450408384,2.13365921915,5.19371482332,29392421.75
56,2.24,-9.19042639799e-07,-1.99644117199e-06,2.00136386272,2.12469803135,2.12469877875,6.13995265274,2.12469803135,2.12469877874,2.13449534173,5.19467473142,29392232.703
57,2.28,-9.28394536521e-07,-2.03208400163e-06,2.00154942409,2.12488734514,2.12488812497,6.14154181478,2.12488734514,2.12488812497,2.13534171768,5.19565864245,29392029.1008
58,2.32,-9.37906786974e-07,-2.06815022657e-06,2.00174736524,2.12507169825,2.12507251135,6.14318844893,2.12507169825,2.12507251134,2.13619593469,5.19666632926,29391809.2814
59,2.36,-9.475601166e-07,-2.10462101966e-06,2.00195794977,2.12525144107,2.12525228826,6.14489083648,2.12525144107,2.12525228825,2.13705520382,5.1976972829,29391571.5185
60,2.4,-9.57371532268e-07,-2.14151316246e-06,2.00218139721,2.12542688922,2.12542777133,6.14664709948,2.12542688922,2.12542777132,2.13791675214,5.19875088002,29391314.0044
61,2.44,-9.67308276822e-07,-2.17879300905e-06,2.00241792506,2.12559832559,2.12559924342,6.14845510904,2.12559832559,2.12559924342,2.13877756242,5.19982633902,29391034.8557
62,2.48,-9.77391121048e-07,-2.21647975382e-06,2.00266768426,2.12576600379,2.12576695816,6.1503124304,2.12576600379,2.12576695816,2.1396345768,5.20092269617,29390732.1428
63,2.52,-9.87598085995e-07,-2.25454912236e-06,2.00293080996,2.12593014999,2.12593114171,6.15221663636,2.12593014999,2.1259311417,2.14048480689,5.20203896403,29390403.9151
64,2.56,-9.9791949344e-07,-2.29298847201e-06,2.00320741528,2.1260909655,2.12609199534,6.15416501513,2.1260909655,2.12609199534,2.14132506651,5.20317398799,29390048.2033
65,2.6,-1.00837361404e-06,-2.33181254476e-06,2.00349757326,2.12624862909,2.12624969782,6.15615482472,2.12624862909,2.12624969782,2.14215229867,5.20432657581,29389663.0074
66,2.64,-1.01890514812e-06,-2.37096198335e-06,2.00380135948,2.12640329866,2.12640440704,6.15818324279,2.12640329866,2.12640440703,2.14296335454,5.20549547424,29389246.2949
67,2.68,-1.02956147176e-06,-2.41047954601e-06,2.00411879086,2.12655511364,2.12655626239,6.16024731739,2.12655511364,2.12655626239,2.14375518952,5.20667934671,29388796.0207
68,2.72,-1.0402791494e-06,-2.45029663564e-06,2.00444986539,2.12670419624,2.12670538607,6.16234422004,2.12670419623,2.12670538607,2.14452495717,5.20787690118,29388310.1516
69,2.76,-1.05107532371e-06,-2.49042480354e-06,2.00479456515,2.12685065353,2.12685188513,6.16447103025,2.12685065353,2.12685188513,2.14526978181,5.20908678446,29387786.6748
70,2.8,-1.06193722456e-06,-2.53084536153e-06,2.0051528409,2.12699457858,2.1269958526,6.16662491008,2.12699457858,2.1269958526,2.14598699471,5.21030767063,29387223.5925
71,2.84,-1.07280675272e-06,-2.57149396499e-06,2.00552465302,2.12713605223,2.1271373693,6.16880306203,2.12713605223,2.12713736929,2.14667392814,5.21153824178,29386618.9203
72,2.88,-1.08374056213e-06,-2.6124206695e-06,2.00590991654,2.12727514416,2.12727650487,6.17100268598,2.12727514416,2.12727650486,2.1473280927,5.2127771675,29385970.7014
73,2.92,-1.09464146472e-06,-2.65352136995e-06,2.00630852694,2.12741191427,2.12741331918,6.17322116178,2.12741191427,2.12741331917,2.14794725652,5.21402319761,29385277.0272
74,2.96,-1.10557067853e-06,-2.69485009157e-06,2.00672036644,2.12754641423,2.12754786387,6.17545589411,2.12754641423,2.12754786386,2.14852926505,5.21527508611,29384536.0433
75,3,-1.11646833521e-06,-2.73633946361e-06,2.0071452932,2.12767868779,2.12768018265,6.17770443353,2.12767868779,2.12768018264,2.14907220551,5.21653165198,29383745.943
76,3.04,-1.12730256928e-06,-2.77794975704e-06,2.00758318007,2.12780877273,2.12781031326,6.17996443175,2.12780877273,2.12781031325,2.14957420685,5.21779175887,29382904.9649
77,3.08,-1.13811310899e-06,-2.81971258026e-06,2.008033869,2.12793670019,2.12793828681,6.1822336086,2.12793670019,2.1279382868,2.15003358954,5.2190542978,29382011.4063
78,3.12,-1.14878791597e-06,-2.86150773956e-06,2.00849718568,2.12806249676,2.12806412984,6.18450987608,2.12806249675,2.12806412984,2.15044893121,5.22031825134,29381063.6412
79,3.16,-1.15942621246e-06,-2.90342630492e-06,2.00897294559,2.12818618477,2.12818786467,6.18679121706,2.12818618477,2.12818786466,2.15081892094,5.22158263325,29380060.1231
80,3.2,-1.1699166423e-06,-2.94534851932e-06,2.00946094757,2.12830778355,2.12830951055,6.18907576512,2.12830778355,2.12830951054,2.1511424653,5.22284652961,29378999.3714
81,3.24,-1.1802886199e-06,-2.98729494174e-06,2.00996100928,2.12842731349,2.12842908786,6.19136175863,2.12842731349,2.12842908785,2.15141849982,5.22410907999,29377879.9641
82,3.28,-1.19054756467e-06,-3.02926186256e-06,2.01047293146,2.12854479289,2.12854661484,6.19364751576,2.12854479289,2.12854661483,2.15164610763,5.22536946174,29376700.5504
83,3.32,-1.20060227628e-06,-3.07114900548e-06,2.01099650327,2.12866023621,2.12866210593,6.19593152448,2.12866023621,2.12866210592,2.15182458834,5.22662693331,29375459.8708
84,3.36,-1.21056440143e-06,-3.11305905767e-06,2.01153150536,2.12877365238,2.12877557,6.19821235314,2.12877365238,2.12877556999,2.15195335608,5.22788078776,29374156.7601
85,3.4,-1.22026889221e-06,-3.15481790792e-06,2.01207770682,2.12888505044,2.12888701607,6.20048869519,2.12888505044,2.12888701606,2.15203199692,5.22913038085,29372790.1295
86,3.44,-1.22988757093e-06,-3.19658800019e-06,2.01263489595,2.12899444129,2.12899645499,6.20275932722,2.12899444129,2.12899645498,2.15206010284,5.23037511175,29371358.9499
87,3.48,-1.23943086411e-06,-3.23837011213e-06,2.0132028543,2.12910183507,2.12910389686,6.20502309321,2.12910183507,2.12910389685,2.15203736063,5.23161441257,29369862.2623
88,3.52,-1.24869733995e-06,-3.27995303335e-06,2.01378135576,2.12920724486,2.12920935474,6.20727897142,2.12920724486,2.12920935473,2.15196362261,5.23284778551,29368299.2028
89,3.56,-1.25758920565e-06,-3.32122908687e-06,2.0143701655,2.12931067981,2.12931283774,6.20952602188,2.12931067981,2.12931283773,2.15183885822,5.23407476971,29366669.0111
90,3.6,-1.26603338147e-06,-3.36211512617e-06,2.01496904083,2.12941215131,2.12941435721,6.21176340505,2.12941215131,2.1294143572,2.15166316956,5.23529495679,29364971.0108
91,3.64,-1.27447795503e-06,-3.40304899085e-06,2.01557775753,2.12951167305,2.1295139268,6.21399033794,2.12951167304,2.12951392679,2.15143664131,5.23650796889,29363204.5851
92,3.68,-1.28288699298e-06,-3.44398443201e-06,2.01619609196,2.12960925726,2.12961155873,6.21620608529,2.12960925726,2.12961155872,2.15115940405,5.23771345064,29361369.1795
93,3.72,-1.2911874023e-06,-3.48483802178e-06,2.01682381596,2.12970491979,2.1297072688,6.21841000732,2.12970491979,2.12970726879,2.15083170269,5.23891109795,29359464.3305
94,3.76,-1.29926144347e-06,-3.52548162691e-06,2.01746068943,2.12979867168,2.12980106803,6.22060154153,2.12979867168,2.12980106802,2.15045390812,5.24010064062,29357489.682
95,3.8,-1.30688217763e-06,-3.56567778587e-06,2.01810646333,2.12989053025,2.12989297372,6.22278021073,2.12989053025,2.12989297371,2.15002651338,5.24128185735,29355444.9681
96,3.84,-1.31428280868e-06,-3.60564903337e-06,2.01876090281,2.12998051238,2.12998300271,6.22494557615,2.12998051237,2.12998300269,2.14954999343,5.24245454562,29353329.9814
97,3.88,-1.32129515732e-06,-3.64521636039e-06,2.01942377782,2.13006863682,2.13007117374,6.22709723011,2.13006863682,2.13007117373,2.14902483568,5.24361852034,29351144.5652
98,3.92,-1.32817514434e-06,-3.68462464432e-06,2.02009485875,2.13015493068,2.13015751389,6.22923482559,2.13015493068,2.13015751388,2.14845158722,5.24477363508,29348888.6403
99,3.96,-1.33489644556e-06,-3.72383626464e-06,2.02077390474,2.13023941942,2.13024204861,6.23135808204,2.13023941942,2.1302420486,2.14783090796,5.24591977504,29346562.2296
100,4,-1.34133814465e-06,-3.76271867561e-06,2.02146066718,2.13032215134,2.13032482616,6.23346679048,2.13032215133,2.13032482614,2.14716356152,5.24705688398,29344165.4484
101,4.04,-1.34766407558e-06,-3.80142400138e-06,2.02215490798,2.13040319167,2.13040591176,6.23556076593,2.13040319167,2.13040591175,2.14645029406,5.24818493468,29341698.4679
102,4.08,-1.35352000811e-06,-3.83958742031e-06,2.02285639417,2.13048266841,2.13048543338,6.2376398365,2.1304826684,2.13048543337,2.14569184506,5.24930396914,29339161.4967
103,4.12,-1.35924921348e-06,-3.87754550691e-06,2.0235648933,2.13056083876,2.13056364823,6.2397038536,2.13056083876,2.13056364821,2.14488897619,5.2504141703,29336554.7999
104,4.16,-1.36462960515e-06,-3.91507706738e-06,2.02428015803,2.13063820027,2.13064105383,6.24175270881,2.13063820027,2.13064105382,2.14404255061,5.25151598146,29333878.7299
105,4.2,-1.36977386879e-06,-3.95230312943e-06,2.02500193026,2.13071559917,2.13071849647,6.24378633227,2.13071559917,2.13071849645,2.1431535147,5.25261021395,29331133.7268
106,4.24,-1.3748341621e-06,-3.98938152355e-06,2.02572995839,2.13079373782,2.1307966785,6.2458046479,2.13079373781,2.13079667849,2.14222278357,5.25369753211,29328320.2845
107,4.28,-1.37939613595e-06,-4.02588471406e-06,2.02646400272,2.13087174991,2.13087473364,6.2478075865,2.1308717499,2.13087473363,2.1412512322,5.25477703502,29325438.923
108,4.32,-1.38413424903e-06,-4.06244897431e-06,2.02720384512,2.13094601989,2.13094904624,6.24979515219,2.13094601988,2.13094904623,2.1402397225,5.25584510916,29322490.1978
109,4.36,-1.38836018962e-06,-4.09833488366e-06,2.02794927976,2.13101273736,2.13101580582,6.25176750612,2.13101273736,2.1310158058,2.13918922484,5.25689802465,29319474.7296
110,4.4,-1.39260317136e-06,-4.13403147399e-06,2.02870010254,2.13107263479,2.13107574484,6.25372490559,2.13107263479,2.13107574482,2.13810079956,5.25793664261,29316393.2144
111,4.44,-1.39689302347e-06,-4.16956076385e-06,2.02945609843,2.13112997622,2.13113312745,6.25566753095,2.13112997622,2.13113312743,2.13697547549,5.25896531731,29313246.3995
112,4.48,-1.40022651055e-06,-4.20393878759e-06,2.03021703897,2.1311875685,2.1311907606,6.25759544097,2.1311875685,2.13119076058,2.13581421566,5.25998688504,29310035.0507
113,4.52,-1.4043660629e-06,-4.23894278627e-06,2.03098269617,2.13124565476,2.1312488874,6.25950863046,2.13124565476,2.13124888739,2.13461791831,5.26100158631,29306759.9515
114,4.56,-1.40733054159e-06,-4.272584717e-06,2.03175283506,2.13130351779,2.1313067906,6.26140712311,2.13130351779,2.13130679058,2.13338754032,5.26200871575,29303421.9289
115,4.6,-1.40990017167e-06,-4.30562715177e-06,2.03252721776,2.13136056994,2.13136388249,6.26329099702,2.13136056994,2.13136388247,2.13212410608,5.26300772473,29300021.8693
116,4.64,-1.4139736163e-06,-4.33995341188e-06,2.033305611,2.1314165162,2.13141986806,6.26516035147,2.1314165162,2.13141986804,2.13082864374,5.26399836787,29296560.7021
117,4.68,-1.41536604914e-06,-4.37136844474e-06,2.0340877899,2.13147112774,2.13147451848,6.26701528863,2.13147112774,2.13147451846,2.12950215161,5.26498046743,29293039.3698
118,4.72,-1.41809995686e-06,-4.40388750611e-06,2.03487354023,2.13152447431,2.13152790351,6.26885588002,2.13152447431,2.13152790349,2.12814555529,5.26595412892,29289458.8197
119,4.76,-1.42212438865e-06,-4.43745334677e-06,2.03566264141,2.13157650821,2.13157997547,6.27068219547,2.1315765082,2.13157997545,2.12675980583,5.26691933957,29285820.0237
120,4.8,-1.42141105434e-06,-4.46603182722e-06,2.03645487091,2.13162704983,2.13163055477,6.27249432566,2.13162704982,2.13163055475,2.12534588441,5.26787596513,29282123.996
121,4.84,-1.42393873818e-06,-4.4975954883e-06,2.0372500102,2.13167641356,2.1316799558,6.27429236437,2.13167641356,2.13167995578,2.12390476033,5.26882436687,29278371.7839
122,4.88,-1.4282140867e-06,-4.53064405554e-06,2.03804784743,2.13172448488,2.13172806406,6.27607640432,2.13172448488,2.13172806404,2.12243737592,5.26976447663,29274564.4437
123,4.92,-1.42605290947e-06,-4.55698676336e-06,2.038848181,2.13177097401,2.13177458977,6.27784651726,2.13177097401,2.13177458975,2.12094461208,5.27069604052,29270703.0285
124,4.96,-1.42851336949e-06,-4.58767537213e-06,2.03965079985,2.13181645302,2.131820105,6.27960276593,2.13181645301,2.13182010498,2.11942738062,5.27161966197,29266788.6018
125,5,-1.43434153931e-06,-4.62144918016e-06,2.04045548676,2.13186078018,2.13186446804,6.28134520819,2.13186078017,2.13186446802,2.11788661476,5.27253522821,29262822.2538
126,5.04,-1.42965894547e-06,-4.64442329106e-06,2.04126203313,2.13190334913,2.13190707255,6.2830739117,2.13190334912,2.13190707253,2.11632322379,5.27344216669,29258805.0983
127,5.08,-1.42803382695e-06,-4.67016028309e-06,2.04207024284,2.13194500081,2.13194875947,6.28478895057,2.13194500081,2.13194875945,2.11473807386,5.27434135543,29254738.2532
128,5.12,-1.43758215917e-06,-4.70677075985e-06,2.04287992982,2.1319859337,2.13198972728,6.28649036058,2.1319859337,2.13198972726,2.11313195294,5.27523301078,29250622.8301
129,5.16,-1.43621055047e-06,-4.73215631006e-06,2.04369090554,2.13202490861,2.13202873681,6.28817819571,2.1320249086,2.13202873679,2.11150567832,5.27611592056,29246459.9404
130,5.2,-1.4276540161e-06,-4.75004767121e-06,2.04450297902,2.13206257576,2.13206643829,6.28985252948,2.13206257575,2.13206643827,2.10986009826,5.27699077176,29242250.7085
131,5.24,-1.43578177304e-06,-4.78430968747e-06,2.04531595594,2.13210021047,2.13210410705,6.29151338979,2.13210021047,2.13210410702,2.10819603018,5.27785885365,29237996.2726
132,5.28,-1.44348004717e-06,-4.81782303925e-06,2.04612965599,2.13213628446,2.13214021481,6.29316080222,2.13213628445,2.13214021479,2.10651423311,5.27871865074,29233697.7716
133,5.32,-1.43084352951e-06,-4.83067679403e-06,2.04694392628,2.13216996853,2.1321739324,6.29479480892,2.13216996852,2.13217393237,2.1048153716,5.27956935492,29229356.3336
134,5.36,-1.42613909391e-06,-4.85113370869e-06,2.04775860796,2.13220365558,2.13220765269,6.2964154245,2.13220365558,2.13220765267,2.10310010803,5.28041336639,29224973.0808
135,5.4,-1.44279261464e-06,-4.89261626841e-06,2.0485735267,2.13223759168,2.1322416218,6.29802262392,2.13223759168,2.13224162177,2.10136912962,5.2812509187,29220549.139
136,5.44,-1.44446658821e-06,-4.91878377262e-06,2.04938851507,2.13226882015,2.13227288305,6.29961640568,2.13226882015,2.13227288302,2.09962311999,5.28207905444,29216085.6378
137,5.48,-1.42434183855e-06,-4.92281580315e-06,2.05020342114,2.13229791306,2.13230200849,6.30119679606,2.13229791306,2.13230200846,2.097862728,5.28289835881,29211583.7016
138,5.52,-1.42458598326e-06,-4.94688050168e-06,2.05101809306,2.13232844881,2.13233257652,6.30276373202,2.13232844881,2.1323325765,2.09608851394,5.28371237868,29207044.4449
139,5.56,-1.44712307227e-06,-4.99290083774e-06,2.05183236823,2.13235919478,2.13236335459,6.30431709652,2.13235919478,2.13236335456,2.09430102922,5.28451982294,29202468.9736
140,5.6,-1.44521328612e-06,-5.01413381121e-06,2.05264609568,2.1323859384,2.1323901301,6.3058568551,2.1323859384,2.13239013008,2.09250086098,5.2853164618,29197858.3878
141,5.64,-1.41836487806e-06,-5.01008605831e-06,2.05345913005,2.1324103786,2.13241460196,6.30738301034,2.1324103786,2.13241460194,2.09068861155,5.28610399545,29193213.7826
142,5.68,-1.41760540052e-06,-5.03178595578e-06,2.05427130646,2.13243757095,2.13244182576,6.30889547118,2.13243757094,2.13244182574,2.08886487066,5.28688743394,29188536.2456
143,5.72,-1.44663927164e-06,-5.08293771902e-06,2.05508245847,2.13246579088,2.132470077,6.31039408257,2.13246579087,2.13247007697,2.08703017144,5.28766497522,29183826.8542
144,5.76,-1.45099559889e-06,-5.10906809544e-06,2.05589244544,2.13248897347,2.13249329073,6.31187878488,2.13248897347,2.1324932907,2.08518503765,5.28843052454,29179086.6734
145,5.8,-1.41849489222e-06,-5.09799601135e-06,2.0567011432,2.13250832247,2.13251267063,6.31334959379,2.13250832247,2.1325126706,2.08333000135,5.28918529344,29174316.7578
146,5.84,-1.40407983012e-06,-5.10466448359e-06,2.0575084043,2.13253114649,2.13253552534,6.31480641369,2.13253114649,2.13253552531,2.08146557991,5.28993654276,29169518.1527
147,5.88,-1.43349117002e-06,-5.15481411806e-06,2.0583140639,2.13255775936,2.13256216878,6.31624904511,2.13255775936,2.13256216876,2.07959225947,5.29068448663,29164691.892
148,5.92,-1.45722900889e-06,-5.19894350374e-06,2.05911799424,2.13257989962,2.1325843395,6.31767737916,2.13257989962,2.13258433947,2.07771046498,5.29142080914,29159838.9971
149,5.96,-1.43333715422e-06,-5.19509604839e-06,2.05992010566,2.13259467604,2.13259914616,6.31909143822,2.13259467603,2.13259914613,2.07582059649,5.29214263021,29154960.4765
150,6,-1.39730450155e-06,-5.17876263185e-06,2.06072028993,2.13261050016,2.1326150003,6.32049116886,2.13261050016,2.13261500027,2.07392305552,5.29285833466,29150057.327
151,6.04,-1.40474536108e-06,-5.2055600121e-06,2.06151839257,2.1326339195,2.1326384495,6.32187631775,2.1326339195,2.13263844947,2.07201823485,5.29357434338,29145130.5312
