step,time_au,e_ss,e_pp,e_ps,e_sb,e_pb,e_bb,e_hartree_check,e_external_check,norm_wp,norm_total
16,0.64,-217.076157439,0.22833937498,-11.6534915815,431.83061968,11.6529337014,-214.717785708,-228.501309645,443.483553382,0.999947011008,100.999946975
17,0.68,-217.076160241,0.213534255422,-11.6125094372,431.83062309,11.6118792756,-214.717785708,-228.475135423,443.442502366,0.99994381162,100.999943773
18,0.72,-217.076163245,0.200105124645,-11.5715323498,431.830626815,11.5708254362,-214.717785708,-228.44759047,443.401452252,0.999940615941,100.999940576
19,0.76,-217.076166453,0.187880925806,-11.5305603009,431.830630873,11.5297721443,-214.717785708,-228.418845828,443.360403018,0.999937421767,100.99993738
20,0.8,-217.076169872,0.17671558839,-11.4895932709,431.830635284,11.4887193566,-214.717785708,-228.389047554,443.319354641,0.999934226747,100.999934183
21,0.84,-217.076173506,0.166484178458,-11.4486312394,431.830640069,11.4476670255,-214.717785708,-228.358320567,443.278307095,0.999931028378,100.999930983
22,0.88,-217.076177365,0.157079507923,-11.4076741852,431.830645252,11.406615098,-214.717785708,-228.326772042,443.23726035,0.999927823977,100.999927777
23,0.92,-217.076181457,0.148409363631,-11.3667220871,431.830650859,11.365563516,-214.717785708,-228.29449418,443.196214375,0.999924610658,100.999924563
24,0.96,-217.076185792,0.140394128687,-11.3257749246,431.830656917,11.324512215,-214.717785708,-228.261566588,443.155169132,0.999921385343,100.999921336
25,1,-217.076190385,0.132964821462,-11.2848326783,431.830663459,11.2834611245,-214.717785708,-228.228058242,443.114124583,0.999918144718,100.999918094
26,1.04,-217.07619525,0.126061472232,-11.2438953315,431.830670517,11.2424101665,-214.717785708,-228.194029109,443.073080684,0.999914885221,100.999914833
27,1.08,-217.076200405,0.119631745249,-11.202962871,431.830678131,11.2013592553,-214.717785708,-228.159531531,443.032037386,0.99991160301,100.999911549
28,1.12,-217.076205872,0.113629820723,-11.1620352897,431.830686341,11.1603082977,-214.717785708,-228.124611341,442.990994639,0.99990829401,100.999908239
29,1.16,-217.076211674,0.108015437059,-11.121112593,431.830695193,11.1192571962,-214.717785708,-228.08930883,442.949952389,0.999904954116,100.999904897
30,1.2,-217.07621784,0.102753101079,-11.080194808,431.830704736,11.0782058556,-214.717785708,-228.053659546,442.908910592,0.999901579605,100.999901521
31,1.24,-217.076224402,0.0978114247473,-11.0392819967,431.830715026,11.0371541923,-214.717785708,-228.017694974,442.867869218,0.999898167735,100.999898108
32,1.28,-217.076231397,0.093162557775,-10.9983742701,431.830726123,10.9961021445,-214.717785708,-227.981443109,442.826828268,0.999894717297,100.999894656
33,1.32,-217.076238867,0.0887817206616,-10.9574717976,431.830738093,10.9550496778,-214.717785708,-227.944928944,442.785787771,0.999891228838,100.999891167
34,1.36,-217.07624686,0.0846467972829,-10.9165748088,431.830751008,10.9139967819,-214.717785708,-227.908174872,442.74474779,0.999887704348,100.999887641
35,1.4,-217.076255429,0.0807379956936,-10.8756835887,431.830764946,10.8729434633,-214.717785708,-227.871201022,442.70370841,0.99988414647,100.999884082
36,1.44,-217.076264634,0.077037556812,-10.8347984731,431.830779995,10.8318897369,-214.717785708,-227.83402555,442.662669732,0.999880557683,100.999880492
37,1.48,-217.076274542,0.0735295021456,-10.7939198508,431.830796248,10.7908356271,-214.717785708,-227.79666489,442.621631875,0.999876939878,100.999876873
38,1.52,-217.076285225,0.0701994228443,-10.7530481748,431.830813806,10.7497811803,-214.717785708,-227.759133977,442.580594986,0.99987329449,100.999873226
39,1.56,-217.076296768,0.0670342917522,-10.7121839772,431.830832779,10.7087264837,-214.717785708,-227.721446453,442.539559263,0.999869622786,100.999869553
40,1.6,-217.076309258,0.0640223056973,-10.6713278778,431.830853288,10.6676716814,-214.717785708,-227.683614831,442.49852497,0.999865925658,100.999865855
41,1.64,-217.076322796,0.0611527467934,-10.6304805805,431.830875461,10.6266169807,-214.717785708,-227.64565063,442.457492442,0.999862202645,100.999862131
42,1.68,-217.076337489,0.058415861144,-10.5896428638,431.830899436,10.585562657,-214.717785708,-227.607564492,442.416462093,0.99985845055,100.999858378
43,1.72,-217.076353455,0.0558027559635,-10.5488155788,431.830925364,10.5445090655,-214.717785708,-227.569366278,442.37543443,0.999854662524,100.999854588
44,1.76,-217.076370822,0.0533053059824,-10.5079996615,431.830953404,10.5034566678,-214.717785708,-227.531065177,442.334410072,0.999850828126,100.999850753
45,1.8,-217.076389727,0.0509160746122,-10.4671961558,431.830983728,10.4624060668,-214.717785708,-227.492669808,442.293389794,0.999846934013,100.999846858
46,1.84,-217.07641032,0.0486282428952,-10.4264062309,431.831016518,10.4213580329,-214.717785708,-227.454188308,442.252374551,0.999842964334,100.999842887
47,1.88,-217.076432761,0.0464355469541,-10.3856311839,431.83105197,10.3803135112,-214.717785708,-227.415628398,442.211365482,0.999838900172,100.999838822
48,1.92,-217.076457223,0.0443322243345,-10.3448724318,431.831090293,10.3392736162,-214.717785708,-227.376997431,442.170363909,0.999834718412,100.999834639
49,1.96,-217.076483891,0.0423129641774,-10.3041315087,431.831131706,10.2982396307,-214.717785708,-227.338302435,442.129371336,0.999830391065,100.999830311
50,2,-217.076512961,0.0403728652798,-10.26341008,431.831176443,10.2572130227,-214.717785708,-227.299550175,442.088389466,0.999825885715,100.999825804
51,2.04,-217.076544643,0.0385073973439,-10.2227099646,431.831224752,10.2161954736,-214.717785708,-227.26074721,442.047420226,0.999821166661,100.999821084
52,2.08,-217.076579161,0.0367123666795,-10.1820331501,431.831276895,10.1751889016,-214.717785708,-227.221899945,442.006465796,0.999816195611,100.999816112
53,2.12,-217.076616752,0.0349838865477,-10.1413817897,431.831333147,10.1341954672,-214.717785708,-227.183014656,441.965528614,0.999810931317,100.999810847
54,2.16,-217.076657667,0.0333183490606,-10.100758188,431.831393799,10.0932175657,-214.717785708,-227.144097506,441.924611365,0.999805328667,100.999805243
55,2.2,-217.076702172,0.0317124016389,-10.0601647953,431.831459156,10.0522578238,-214.717785708,-227.105154566,441.88371698,0.999799338392,100.999799252
56,2.24,-217.076750546,0.0301629247531,-10.0196042165,431.83152954,10.0113191037,-214.717785708,-227.066191838,441.842848643,0.999792907853,100.99979282
57,2.28,-217.076803085,0.028667012098,-9.97907922497,431.831605285,9.97040450825,-214.717785708,-227.027215298,441.802009793,0.999785982215,100.999785894
58,2.32,-217.076860099,0.0272219533711,-9.93859276481,431.831686744,9.92951737139,-214.717785708,-226.98823091,441.761204115,0.999778504938,100.999778416
59,2.36,-217.076921915,0.0258252176371,-9.89814793595,431.831774285,9.88866123311,-214.717785708,-226.949244633,441.720435518,0.999770417303,100.999770327
60,2.4,-217.076988873,0.0244744394711,-9.85774797673,431.831868291,9.84783981429,-214.717785708,-226.910262411,441.679708105,0.999761657817,100.999761567
61,2.44,-217.077061333,0.0231674056232,-9.81739625685,431.831969164,9.8070570051,-214.717785708,-226.871290184,441.639026169,0.999752162423,100.99975207
62,2.48,-217.077139668,0.0219020430301,-9.77709628204,431.832077319,9.7663168666,-214.717785708,-226.832333907,441.598394186,0.999741865477,100.999741772
63,2.52,-217.07722427,0.0206764083625,-9.73685169656,431.832193192,9.72562362884,-214.717785708,-226.793399558,441.557816821,0.99973070063,100.999730607
64,2.56,-217.077315544,0.0194886777602,-9.69666627205,431.832317233,9.68498167326,-214.717785708,-226.754493138,441.517298906,0.9997186009,100.999718506
65,2.6,-217.077413916,0.0183371382882,-9.656543889,431.832449909,9.64439550527,-214.717785708,-226.715620667,441.476845414,0.99970549825,100.999705402
66,2.64,-217.077519826,0.0172201796338,-9.61648852267,431.832591705,9.60386973127,-214.717785708,-226.676788169,441.436461436,0.999691323546,100.999691227
67,2.68,-217.077633731,0.0161362865586,-9.57650424041,431.832743123,9.56340904853,-214.717785708,-226.638001685,441.396152171,0.999676007224,100.99967591
68,2.72,-217.077756108,0.0150840322743,-9.53659520182,431.832904681,9.52301824067,-214.717785708,-226.599267277,441.355922922,0.999659480117,100.999659382
69,2.76,-217.077887446,0.0140620718712,-9.49676565025,431.833076917,9.48270216659,-214.717785708,-226.560591025,441.315779083,0.999641673768,100.999641574
70,2.8,-217.078028256,0.0130691368012,-9.45701989712,431.833260382,9.44246574272,-214.717785708,-226.521979016,441.275726125,0.999622520216,100.99962242
71,2.84,-217.078179063,0.0121040294779,-9.41736230808,431.833455647,9.40231392653,-214.717785708,-226.483437341,441.235769573,0.999601951957,100.999601851
72,2.88,-217.078340408,0.0111656183072,-9.37779729827,431.833663298,9.36225170818,-214.717785708,-226.444972088,441.195915006,0.999579902438,100.9995798
73,2.92,-217.078512852,0.0102528332594,-9.33832933082,431.83388394,9.32228410543,-214.717785708,-226.40658935,441.156168045,0.999556306729,100.999556204
74,2.96,-217.07869697,0.00936466146147,-9.29896290843,431.834118191,9.28241615258,-214.717785708,-226.368295217,441.116534344,0.999531101756,100.999530998
75,3,-217.078893355,0.00850014347031,-9.25970255845,431.83436669,9.2426528847,-214.717785708,-226.33009577,441.077019574,0.999504226061,100.999504121
76,3.04,-217.079102613,0.00765836964281,-9.2205528203,431.834630087,9.20299932512,-214.717785708,-226.291997064,441.037629412,0.999475619728,100.999475514
77,3.08,-217.079325371,0.00683847684468,-9.18151824204,431.834909051,9.16346048243,-214.717785708,-226.254005136,440.998369534,0.999445224843,100.999445118
78,3.12,-217.079562267,0.00603964559784,-9.14260338048,431.835204266,9.12404135028,-214.717785708,-226.216126002,440.959245617,0.999412986095,100.999412879
79,3.16,-217.079813957,0.0052610973496,-9.10381279387,431.835516432,9.08474689945,-214.717785708,-226.178365653,440.920263331,0.999378850875,100.999378743
80,3.2,-217.080081111,0.00450209228176,-9.0651510277,431.83584626,9.04558206318,-214.717785708,-226.140730046,440.881428323,0.999342768824,100.99934266
81,3.24,-217.080364414,0.0037619271806,-9.02662260395,431.836194481,9.00655172657,-214.717785708,-226.103225091,440.842746207,0.999304691573,100.999304582
82,3.28,-217.080664565,0.00303993340217,-8.98823202217,431.836561836,8.96766072866,-214.717785708,-226.065856654,440.804222564,0.999264573169,100.999264462
83,3.32,-217.080982279,0.00233547492325,-8.94998376574,431.83694908,8.92891387007,-214.717785708,-226.02863057,440.76586295,0.999222370771,100.999222259
84,3.36,-217.081318281,0.0016479462142,-8.91188229931,431.837356984,8.89031591132,-214.717785708,-225.991552634,440.727672895,0.999178044749,100.999177932
85,3.4,-217.08167331,0.000976770275918,-8.87393205484,431.837786328,8.85187155964,-214.717785708,-225.954628595,440.689657888,0.999131558058,100.999131445
86,3.44,-217.08204812,0.000321396643483,-8.83613741885,431.838237908,8.81358545662,-214.717785708,-225.917864143,440.651823364,0.999082875698,100.999082762
87,3.48,-217.082443476,-0.000318700460244,-8.79850273312,431.838712527,8.77546217981,-214.717785708,-225.881264909,440.614174707,0.99903196505,100.99903185
88,3.52,-217.082860151,-0.000944023624367,-8.76103230465,431.839211004,8.7375062539,-214.717785708,-225.84483648,440.576717257,0.998978796724,100.998978681
89,3.56,-217.083298935,-0.00155505350421,-8.72373040803,431.839734165,8.69972215446,-214.717785708,-225.808584397,440.539456319,0.998923344861,100.998923228
90,3.6,-217.083760625,-0.00215224967033,-8.68660127362,431.840282848,8.66211429745,-214.717785708,-225.772514148,440.502397146,0.998865586451,100.998865469
91,3.64,-217.084246028,-0.00273605146365,-8.64964907405,431.840857901,8.62468702656,-214.717785708,-225.736631153,440.465544928,0.99880550051,100.998805382
92,3.68,-217.084755961,-0.00330687902994,-8.61287792535,431.841460179,8.58744461498,-214.717785708,-225.700940766,440.428904794,0.998743068183,100.998742949
93,3.72,-217.085291251,-0.00386513455882,-8.57629190126,431.842090547,8.55039128067,-214.717785708,-225.665448287,440.392481828,0.9986782737,100.998678154
94,3.76,-217.085852733,-0.0044112036927,-8.53989504172,431.842749878,8.51353119587,-214.717785708,-225.630158978,440.356281074,0.998611104948,100.998610984
95,3.8,-217.086441248,-0.00494545664935,-8.50369134302,431.84343905,8.47686847863,-214.717785708,-225.595078048,440.320307528,0.998541552885,100.998541431
96,3.84,-217.087057646,-0.00546824909623,-8.4676847402,431.84415895,8.44040717621,-214.717785708,-225.560210635,440.284566126,0.998469610452,100.998469488
97,3.88,-217.087702783,-0.00597992274469,-8.43187910318,431.844910469,8.40415126207,-214.717785708,-225.525561809,440.249061732,0.998395272323,100.998395149
98,3.92,-217.088377522,-0.00648080588366,-8.39627825154,431.845694507,8.36810465108,-214.717785708,-225.491136579,440.213799158,0.998318535799,100.998318412
99,3.96,-217.08908273,-0.00697121411392,-8.36088596932,431.846511963,8.33227121494,-214.717785708,-225.456939913,440.178783178,0.998239401666,100.998239277
100,4,-217.089819279,-0.00745145109556,-8.32570600096,431.847363746,8.29665477875,-214.717785708,-225.422976731,440.144018525,0.99815787384,100.998157748
101,4.04,-217.090588047,-0.0079218094094,-8.29074203281,431.848250766,8.26125910339,-214.717785708,-225.389251889,440.109509869,0.998073958147,100.998073832
102,4.08,-217.091389914,-0.00838257112401,-8.2559976834,431.849173934,8.22608787641,-214.717785708,-225.355770168,440.07526181,0.997987661679,100.997987535
103,4.12,-217.092225763,-0.00883400808958,-8.22147651483,431.850134166,8.19114472385,-214.717785708,-225.322536286,440.04127889,0.997898993457,100.997898866
104,4.16,-217.093096481,-0.0092763820338,-8.18718205152,431.85113238,8.15643322904,-214.717785708,-225.289554915,440.007565609,0.99780796547,100.997807837
105,4.2,-217.094002955,-0.00970994447433,-8.15311778333,431.852169492,8.12195693597,-214.717785708,-225.256830683,439.974126428,0.997714592684,100.997714463
106,4.24,-217.094946075,-0.0101349375655,-8.11928714966,431.853246422,8.08771933397,-214.717785708,-225.224368162,439.940965756,0.997618891902,100.997618762
107,4.28,-217.095926729,-0.0105515967258,-8.08569352466,431.854364087,8.05372384343,-214.717785708,-225.192171851,439.908087931,0.997520880813,100.99752075
108,4.32,-217.096945808,-0.0109601543949,-8.05234022082,431.855523404,8.01997382007,-214.717785708,-225.160246183,439.875497225,0.99742057831,100.997420446
109,4.36,-217.0980042,-0.0113608382815,-8.0192305049,431.85672529,7.98647257106,-214.717785708,-225.128595543,439.843197861,0.997318005503,100.997317873
110,4.4,-217.099102796,-0.0117538634892,-7.98636760609,431.857970658,7.95322336306,-214.717785708,-225.097224265,439.811194021,0.997213186076,100.997213053
111,4.44,-217.100242482,-0.0121394323704,-7.95375470786,431.859260423,7.92022941393,-214.717785708,-225.066136623,439.779489837,0.997106145441,100.997106011
112,4.48,-217.101424147,-0.0125177414561,-7.92139493614,431.860595495,7.8874938811,-214.717785708,-225.035336825,439.748089376,0.996996909652,100.996996775
113,4.52,-217.102648674,-0.0128889835311,-7.88929135979,431.861976781,7.85501986292,-214.717785708,-225.004829018,439.716996644,0.996885505359,100.996885369
114,4.56,-217.103916944,-0.0132533476038,-7.85744700133,431.863405183,7.82281041051,-214.717785708,-224.974617293,439.686215593,0.996771960689,100.996771824
115,4.6,-217.105229833,-0.0136110195569,-7.82586484129,431.864881599,7.79086853291,-214.717785708,-224.944705694,439.655750132,0.996656305798,100.996656168
116,4.64,-217.106588214,-0.0139621815322,-7.79454780856,431.866406921,7.75919718752,-214.717785708,-224.915098204,439.625604108,0.996538572299,100.996538434
117,4.68,-217.107992954,-0.0143070096756,-7.76349876964,431.867982035,7.72779926869,-214.717785708,-224.885798734,439.595781304,0.996418792249,100.996418653
118,4.72,-217.109444917,-0.0146456710653,-7.73272053287,431.869607823,7.69667761128,-214.717785708,-224.856811121,439.566285435,0.996296997873,100.996296858
119,4.76,-217.110944959,-0.0149783251302,-7.70221586458,431.871285158,7.6658350068,-214.717785708,-224.828139149,439.537120165,0.996173222235,100.996173082
120,4.8,-217.112493931,-0.0153051272309,-7.67198749647,431.873014906,7.63527421211,-214.717785708,-224.799786555,439.508289118,0.996047499826,100.996047358
121,4.84,-217.114092678,-0.0156262310216,-7.64203811268,431.874797926,7.60499793795,-214.717785708,-224.771757021,439.479795864,0.995919866275,100.995919724
122,4.88,-217.115742035,-0.0159417917657,-7.61237032951,431.876635068,7.57500882908,-214.717785708,-224.744054157,439.451643897,0.99579035751,100.995790214
123,4.92,-217.117442835,-0.0162519627519,-7.5829866908,431.878527175,7.54530945819,-214.717785708,-224.716681488,439.423836633,0.995659009356,100.995658866
124,4.96,-217.119195897,-0.0165568878427,-7.55388968567,431.880475079,7.51590234147,-214.717785708,-224.68964247,439.39637742,0.995525857985,100.995525713
125,5,-217.121002035,-0.0168567032632,-7.52508176953,431.882479603,7.4867899581,-214.717785708,-224.662940508,439.369269562,0.995390940485,100.995390795
126,5.04,-217.122862055,-0.0171515399573,-7.49656536519,431.884541562,7.45797475173,-214.717785708,-224.63657896,439.342516314,0.995254294736,100.995254149
127,5.08,-217.124776751,-0.0174415243504,-7.46834284349,431.886661758,7.42945911324,-214.717785708,-224.610561119,439.316120871,0.99511595877,100.995115812
128,5.12,-217.12674691,-0.0177267873857,-7.44041650409,431.888840983,7.40124536306,-214.717785708,-224.584890202,439.290086346,0.994975970398,100.994975823
129,5.16,-217.128773308,-0.0180074651028,-7.41278857502,431.891080019,7.37333575015,-214.717785708,-224.559569348,439.264415769,0.994834367425,100.994834219
130,5.2,-217.130856709,-0.0182836839013,-7.38546123011,431.893379634,7.34573246668,-214.717785708,-224.534601623,439.239112101,0.994691188092,100.994691039
131,5.24,-217.13299787,-0.018555558526,-7.35843660612,431.895740587,7.31843766327,-214.717785708,-224.509990035,439.21417825,0.994546471123,100.994546321
132,5.28,-217.135197534,-0.0188232024308,-7.33171680378,431.898163623,7.29145345057,-214.717785708,-224.485737541,439.189617074,0.994400255255,100.994400104
133,5.32,-217.137456434,-0.0190867255642,-7.30530387328,431.900649474,7.26478188843,-214.717785708,-224.461847033,439.165431363,0.994252578862,100.994252427
134,5.36,-217.139775291,-0.0193462333475,-7.27919979862,431.903198861,7.23842497429,-214.717785708,-224.438321323,439.141623835,0.994103480114,100.994103328
135,5.4,-217.142154812,-0.0196018404691,-7.2534064934,431.905812489,7.21238463991,-214.717785708,-224.415163146,439.118197129,0.99395299731,100.993952844
136,5.44,-217.144595696,-0.0198536677389,-7.22792580972,431.908491052,7.18666275747,-214.717785708,-224.392375174,439.095153809,0.993801168869,100.993801015
137,5.48,-217.147098626,-0.0201018172385,-7.20275955285,431.911235227,7.16126115085,-214.717785708,-224.369959996,439.072496378,0.993648033042,100.993647878
138,5.52,-217.149664272,-0.0203463726978,-7.17790948943,431.914045681,7.13618160331,-214.717785708,-224.347920135,439.050227284,0.993493627738,100.993493472
139,5.56,-217.152293294,-0.0205874277832,-7.15337734029,431.916923062,7.11142585312,-214.717785708,-224.326258062,439.028348916,0.993337990573,100.993337834
140,5.6,-217.154986334,-0.020825089496,-7.12916476218,431.919868007,7.08699557829,-214.717785708,-224.304976186,439.006863586,0.993181158969,100.993181002
141,5.64,-217.157744025,-0.0210594540336,-7.10527333513,431.922881136,7.06289238368,-214.717785708,-224.284076814,438.98577352,0.993023170176,100.993023012
142,5.68,-217.160566982,-0.0212906058272,-7.08170456915,431.925963054,7.03911780323,-214.717785708,-224.263562157,438.965080857,0.992864061194,100.992863902
143,5.72,-217.16345581,-0.0215186386567,-7.05845992429,431.92911435,7.01567331456,-214.717785708,-224.243434373,438.944787665,0.992703868662,100.992703709
144,5.76,-217.166411095,-0.0217436496985,-7.03554082319,431.9323356,6.99256035011,-214.717785708,-224.223695568,438.92489595,0.992542628813,100.992542468
145,5.8,-217.169433413,-0.0219657135871,-7.01294864203,431.93562736,6.9697802924,-214.717785708,-224.204347768,438.905407653,0.992380377521,100.992380216
146,5.84,-217.172523323,-0.0221848916743,-6.99068468842,431.938990175,6.94733445781,-214.717785708,-224.185392903,438.886324633,0.992217150336,100.992216988
147,5.88,-217.175681369,-0.0224012697968,-6.96875018948,431.942424569,6.92522408637,-214.717785708,-224.166832828,438.867648655,0.992052982434,100.992052819
148,5.92,-217.17890808,-0.0226149572411,-6.94714630304,431.945931051,6.90345034926,-214.717785708,-224.14866934,438.849381401,0.991887908552,100.991887745
149,5.96,-217.182203971,-0.0228260393582,-6.92587413985,431.949510116,6.88201436721,-214.717785708,-224.130904151,438.831524483,0.991721963002,100.991721798
150,6,-217.185569542,-0.0230345590234,-6.90493477247,431.95316224,6.8609172203,-214.717785708,-224.113538873,438.81407946,0.991555179683,100.991555014
151,6.04,-217.189005275,-0.0232405625469,-6.88432922066,431.956887882,6.84015993834,-214.717785708,-224.096575059,438.79704782,0.991387592024,100.991387426
152,6.08,-217.19251164,-0.0234441418232,-6.86405842909,431.960687485,6.8197434817,-214.717785708,-224.08001421,438.780430966,0.991219232912,100.991219066
153,6.12,-217.196089086,-0.0236454057249,-6.844123262,431.964561474,6.79966873315,-214.717785708,-224.063857754,438.764230207,0.991050134758,100.991049967
154,6.16,-217.199738052,-0.02384442079,-6.82452452066,431.968510258,6.77993650827,-214.717785708,-224.048106994,438.748446766,0.990880329598,100.990880161
155,6.2,-217.203458959,-0.0240412098358,-6.80526296404,431.972534228,6.76054757129,-214.717785708,-224.032763133,438.7330818,0.990709849055,100.990709679
156,6.24,-217.207252212,-0.0242358129779,-6.78633930936,431.97663376,6.74150263744,-214.717785708,-224.017827335,438.718136398,0.990538724152,100.990538554
157,6.28,-217.2111182,-0.0244283237115,-6.76775421193,431.98080921,6.72280235915,-214.717785708,-224.003300735,438.703611569,0.990366985242,100.990366814
158,6.32,-217.215057294,-0.0246188475887,-6.74950824685,431.985060915,6.70444731239,-214.717785708,-223.989184388,438.689508228,0.990194662168,100.99019449
159,6.36,-217.219069852,-0.0248074390607,-6.73160191313,431.989389199,6.68643799975,-214.717785708,-223.975479204,438.675827199,0.990021784423,100.990021612
160,6.4,-217.223156216,-0.024994103795,-6.71403565601,431.993794368,6.66877486808,-214.717785708,-223.962185976,438.662569236,0.989848381053,100.989848207
161,6.44,-217.227316712,-0.0251788659035,-6.69680988283,431.998276709,6.65145832248,-214.717785708,-223.949305461,438.649735031,0.989674480399,100.989674306
162,6.48,-217.231551648,-0.0253618126095,-6.67992495483,432.002836491,6.63448872178,-214.717785708,-223.936838416,438.637325213,0.989500110054,100.989499935
163,6.52,-217.235861315,-0.0255430576584,-6.66338116365,432.007473965,6.61786636003,-214.717785708,-223.924785536,438.625340325,0.9893252971,100.989325121
164,6.56,-217.240245988,-0.0257226660243,-6.64717871863,432.012189366,6.60159145311,-214.717785708,-223.913147372,438.613780819,0.989150068284,100.989149891
165,6.6,-217.244705928,-0.0259006328538,-6.63131776001,432.01698291,6.58566414404,-214.717785708,-223.901924321,438.602647054,0.988974449844,100.988974272
166,6.64,-217.24924138,-0.0260769453854,-6.61579838454,432.021854798,6.57008452092,-214.717785708,-223.89111671,438.591939319,0.988798467178,100.988798289
167,6.68,-217.25385257,-0.0262516555433,-6.60062065486,432.026805211,6.55485262715,-214.717785708,-223.88072488,438.581657838,0.988622144787,100.988621965
168,6.72,-217.258539706,-0.0264248797946,-6.58578458062,432.03183431,6.53996845202,-214.717785708,-223.870749166,438.571802762,0.988445506572,100.988445326
169,6.76,-217.263302982,-0.0265967241273,-6.57129009057,432.036942241,6.52543191143,-214.717785708,-223.861189797,438.562374153,0.988268576026,100.988268395
170,6.8,-217.268142578,-0.0267672136934,-6.55713702755,432.042129135,6.51124284188,-214.717785708,-223.85204682,438.553371976,0.988091375984,100.988091194
171,6.84,-217.27305866,-0.0269363061895,-6.5433251745,432.047395104,6.49740101777,-214.717785708,-223.84332014,438.544796122,0.98791392823,100.987913745
172,6.88,-217.278051374,-0.0271039778967,-6.52985428305,432.052740245,6.48390617421,-214.717785708,-223.835009634,438.53664642,0.987736253418,100.98773607
173,6.92,-217.28312085,-0.0272702934411,-6.51672406975,432.058164636,6.47075800725,-214.717785708,-223.827115213,438.528922643,0.987558371356,100.987558187
174,6.96,-217.288267203,-0.0274353886914,-6.50393417987,432.063668334,6.45795614602,-214.717785708,-223.819636771,438.52162448,0.987380301122,100.987380116
175,7,-217.293490529,-0.02759937861,-6.49148415778,432.069251381,6.44550012397,-214.717785708,-223.812574066,438.514751505,0.987202060656,100.987201874
176,7.04,-217.298790914,-0.0277622761079,-6.47937345933,432.074913806,6.43338938154,-214.717785708,-223.80592665,438.508303188,0.987023666207,100.987023479
177,7.08,-217.304168429,-0.0279240057372,-6.46760149344,432.080655622,6.42162329812,-214.717785708,-223.799693928,438.50227892,0.986845132258,100.986844944
178,7.12,-217.309623128,-0.0280845032337,-6.45616764176,432.086476823,6.41020121502,-214.717785708,-223.793875273,438.496678038,0.986666471843,100.986666283
179,7.16,-217.315155048,-0.0282438076375,-6.44507122681,432.092377385,6.3991224185,-214.717785708,-223.788470082,438.491499804,0.986487696616,100.986487507
180,7.2,-217.320764207,-0.0284020634553,-6.43431145958,432.098357267,6.38838609806,-214.717785708,-223.78347773,438.486743365,0.986308816244,100.986308626
181,7.24,-217.326450611,-0.0285594266838,-6.42388742609,432.104416409,6.37799132609,-214.717785708,-223.778897463,438.482407735,0.98612983757,100.986129646
182,7.28,-217.332214249,-0.0287159505283,-6.41379812852,432.110554738,6.36793708098,-214.717785708,-223.774728328,438.478491819,0.98595076432,100.985950572
183,7.32,-217.338055102,-0.0288715555564,-6.40404252857,432.116772169,6.35822228176,-214.717785708,-223.770969186,438.474994451,0.9857715974,100.985771404
