# Region                                                       Ncalls  TotalTime    SelfTime
#-------------------------------------------------------------------------------------------
  overlap_diagonal(2arg)                            	          11817	      1.04	      0.93
  evaluate_functional                               	            720	      0.68	      0.62
  matrix::scatter                                   	           1076	      0.60	      0.60
  allocate                                          	          72117	      0.57	      0.57
  inq_environment                                   	              1	      7.73	      0.40
  steepest_descent                                  	            358	      3.60	      0.37
  diagonalize_raw                                   	            358	      0.31	      0.31
  cuda_zpotrf                                       	            359	      0.28	      0.28
  scf_iteration                                     	            358	      6.52	      0.27
  matrix::gather                                    	           1793	      0.25	      0.25
  projector_all::apply                              	           2865	      0.18	      0.18
  operations::rotate_trs                            	            359	      0.30	      0.17
  overlap_diagonal_normalized                       	           1790	      0.18	      0.16
  update_hamiltonian                                	            360	      1.05	      0.16
  laplacian                                         	           2507	      0.17	      0.15
  scalar_potential                                  	           2148	      0.16	      0.15
  fft_forward_3d                                    	           3943	      0.14	      0.14
  overlap(2arg)                                     	            717	      0.14	      0.14
  to_fourier                                        	           3943	      0.28	      0.12
  to_real                                           	           3584	      0.28	      0.12
  projector_gemm_1                                  	           3224	      0.12	      0.12
  fft_backward_3d                                   	           3584	      0.11	      0.11
  broyden_extrapolation                             	            358	      0.14	      0.11
  compute_nvxc                                      	            360	      0.09	      0.09
  shift                                             	           2149	      0.09	      0.09
  operations::rotate(2arg)                          	            717	      0.28	      0.09
  preconditioner_apply                              	           1790	      0.08	      0.08
  sum(1arg)                                         	           2157	      0.08	      0.08
  laplacian_add                                     	           2148	      0.08	      0.08
  projector::gather                                 	           3224	      0.08	      0.07
  occ_sum                                           	            718	      0.06	      0.06
  pseudopod::filter                                 	              7	      0.06	      0.06
  hamiltonian_fourier                               	           2148	      0.89	      0.05
  broyden_mixing                                    	            358	      0.19	      0.05
  projector_gemm_2                                  	           2865	      0.05	      0.05
  multiply_by_coefficients                          	           2865	      0.06	      0.05
  laplacian_expectation_value                       	            359	      0.05	      0.04
  fft_normalize                                     	           3223	      0.03	      0.03
  scalar_potential_add                              	            717	      0.03	      0.03
  least_squares                                     	            357	      0.03	      0.03
  total                                             	           1081	      0.03	      0.02
  energy::calculate                                 	            359	      0.48	      0.02
  integral_product                                  	           1440	      0.07	      0.02
  hamiltonian_real                                  	            717	      0.39	      0.02
  non_local_energy                                  	            359	      0.04	      0.02
  subspace_diagonalization                          	            358	      1.10	      0.02
  poisson(real)                                     	            361	      0.07	      0.02
  density::calculate                                	            359	      0.02	      0.01
  normalize                                         	            359	      0.04	      0.01
  deallocate                                        	         107231	      0.01	      0.01
  fill(field_set)                                   	           1083	      0.01	      0.01
  state_convergence                                 	            358	      0.01	      0.01
  integral_partial_sum                              	            359	      0.03	      0.01
  pseudopod::pseudopotential                        	              1	      0.07	      0.01
  energy::calculate::eigenvalues                    	            359	      0.25	      0.01
  preconditioner_reduction                          	           1790	      0.31	      0.01
  orthogonalize                                     	            359	      1.02	      0.01
  poisson_apply_kernel                              	            361	      0.01	      0.01
  electrons                                         	              1	      0.01	      0.01
  allocate_with_hint                                	          35114	      0.01	      0.01
  integral_sum_absdiff                              	            358	      0.02	      0.00
  mixing                                            	            358	      0.97	      0.00
  to_real_array                                     	           3584	      0.15	      0.00
  kinetic_expectation_value                         	            718	      0.12	      0.00
  projector::build                                  	              1	      0.00	      0.00
  to_fourier_array                                  	           3943	      0.14	      0.00
  spherical_grid::initialize                        	              5	      0.00	      0.00
  operator()                                        	              1	      6.89	      0.00
  poisson_solve_3d                                  	            361	      0.05	      0.00
  spherical_grid::reextent                          	              5	      0.00	      0.00
  atomic_electronic_density                         	              1	      0.00	      0.00
  constructor                                       	              1	      0.00	      0.00
  overlap_diagonal(1arg)                            	           2149	      0.19	      0.00
  initial_guess                                     	              1	      0.11	      0.00
  mgga_term                                         	           2865	      0.00	      0.00
  spherical_grid::compact                           	              5	      0.00	      0.00
  atomic_potential::local_potential                 	              1	      0.00	      0.00
  nlcc_density                                      	              1	      0.00	      0.00
  poisson(complex)                                  	            361	      0.05	      0.00
  overlap(1arg)                                     	            359	      0.12	      0.00
  dipole                                            	              1	      0.00	      0.00
  reduce_nrm2                                       	            357	      0.00	      0.00
  interaction_energy                                	              1	      0.00	      0.00
  update_ionic_fields                               	              2	      0.02	      0.00
  update_projectors                                 	              1	      0.00	      0.00
  ionic_density                                     	              1	      0.00	      0.00
  periodic_replicas                                 	              6	      0.00	      0.00
  kpoint_index                                      	            359	      0.00	      0.00
  atomic_potential                                  	              1	      0.07	      0.00
