# Region                                                       Ncalls  TotalTime    SelfTime
#-------------------------------------------------------------------------------------------
  fft_forward_3d                                    	            676	     11.59	     11.59
  fft_backward_3d                                   	            614	     10.08	     10.08
  overlap_diagonal(2arg)                            	           2016	      5.50	      5.47
  operations::rotate(2arg)                          	            123	      4.79	      4.69
  steepest_descent                                  	             61	     33.59	      3.90
  scalar_potential                                  	            366	      2.58	      2.54
  shift                                             	            367	      2.47	      2.47
  update_hamiltonian                                	             63	      3.16	      1.98
  scf_iteration                                     	             61	     52.38	      1.35
  overlap_diagonal_normalized                       	            305	      1.10	      1.10
  scalar_potential_add                              	            123	      0.88	      0.88
  laplacian                                         	            428	      0.86	      0.81
  laplacian_add                                     	            366	      0.78	      0.78
  laplacian_expectation_value                       	             62	      0.77	      0.77
  evaluate_functional                               	            126	      0.88	      0.70
  preconditioner_apply                              	            305	      0.68	      0.68
  fft_normalize                                     	            550	      0.54	      0.54
  allocate                                          	          12628	      0.54	      0.54
  inq_environment                                   	              1	     54.11	      0.47
  normalize                                         	             62	      0.35	      0.28
  matrix::gather                                    	            308	      0.26	      0.26
  overlap(2arg)                                     	            123	      0.22	      0.22
  matrix::scatter                                   	            185	      0.21	      0.21
  diagonalize_raw                                   	             61	      0.17	      0.17
  sum(1arg)                                         	            375	      0.14	      0.14
  broyden_mixing                                    	             61	      0.26	      0.13
  operations::rotate_trs                            	             62	      2.68	      0.12
  broyden_extrapolation                             	             61	      0.13	      0.12
  cuda_zpotrf                                       	             62	      0.12	      0.12
  integral_product                                  	            252	      0.18	      0.09
  total                                             	            190	      0.09	      0.09
  to_fourier                                        	            676	     11.74	      0.08
  fill(field_set)                                   	            192	      0.08	      0.08
  to_real                                           	            614	     10.77	      0.08
  energy::calculate                                 	             62	      5.92	      0.08
  density::calculate                                	             63	      0.09	      0.07
  occ_sum                                           	            124	      0.05	      0.05
  energy::calculate::eigenvalues                    	             62	      3.73	      0.05
  poisson(real)                                     	             64	      0.39	      0.04
  poisson_apply_kernel                              	             64	      0.04	      0.04
  subspace_diagonalization                          	             61	      5.72	      0.04
  initial_guess                                     	              1	      0.18	      0.03
  orthogonalize                                     	             62	      3.10	      0.03
  operator()                                        	              1	     53.25	      0.03
  compute_nvxc                                      	             63	      0.03	      0.03
  integral_sum_absdiff                              	             61	      0.05	      0.03
  integral_partial_sum                              	             62	      0.07	      0.02
  state_convergence                                 	             61	      0.02	      0.02
  least_squares                                     	             60	      0.01	      0.01
  hamiltonian_fourier                               	            366	     17.25	      0.00
  deallocate                                        	          20399	      0.00	      0.00
  electrons                                         	              1	      0.00	      0.00
  allocate_with_hint                                	           7771	      0.00	      0.00
  hamiltonian_real                                  	            123	      5.89	      0.00
  preconditioner_reduction                          	            305	      1.71	      0.00
  dipole                                            	              1	      0.00	      0.00
  mixing                                            	             61	      3.46	      0.00
  to_real_array                                     	            614	     10.63	      0.00
  kinetic_expectation_value                         	            124	      2.66	      0.00
  to_fourier_array                                  	            676	     11.59	      0.00
  projector::gather                                 	            551	      0.00	      0.00
  poisson_solve_3d                                  	             64	      0.35	      0.00
  interaction_energy                                	              1	      0.00	      0.00
  overlap_diagonal(1arg)                            	            367	      1.07	      0.00
  multiply_by_coefficients                          	            489	      0.00	      0.00
  projector_all::apply                              	            489	      0.00	      0.00
  mgga_term                                         	            489	      0.00	      0.00
  update_ionic_fields                               	              2	      0.52	      0.00
  non_local_energy                                  	             62	      0.00	      0.00
  overlap(1arg)                                     	             62	      0.15	      0.00
  poisson(complex)                                  	             64	      0.35	      0.00
  kpoint_index                                      	             62	      0.00	      0.00
  reduce_nrm2                                       	             60	      0.00	      0.00
  ionic_density                                     	              1	      0.00	      0.00
  atomic_potential::local_potential                 	              1	      0.00	      0.00
  nlcc_density                                      	              1	      0.00	      0.00
  update_projectors                                 	              1	      0.00	      0.00
  constructor                                       	              1	      0.00	      0.00
  atomic_potential                                  	              1	      0.00	      0.00
