# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
0,0,2.88491955199e-14,-1.83291082777e-13,3.5,0.0555555555556,0.0555555555556,12.3055555556,0.0555555555556,0.0555555555556,0.0555555555586,6.20833333333,29398320.8643
1,0.04,-1.80993082052e-09,-1.32084819155e-08,3.50000401301,0.0555557952423,0.055555795246,12.3055888074,0.0555557952423,0.055555795246,0.0555607162668,6.20835019893,29398106.1366
2,0.08,-3.78863522122e-09,-2.69702357205e-08,3.50000845185,0.0555565154249,0.0555565154404,12.3056246881,0.0555565154249,0.0555565154404,0.0555655250606,6.20836885948,29397938.8972
3,0.12,-5.94448533961e-09,-4.13063031141e-08,3.50001334824,0.0555577163858,0.0555577164216,12.3056635886,0.0555577163858,0.0555577164216,0.0555701507875,6.20838951072,29397809.0337
4,0.16,-8.28619694324e-09,-5.62382527887e-08,3.50001874004,0.0555593983151,0.0555593983803,12.3057059174,0.0555593983151,0.0555593983803,0.0555747368106,6.20841235707,29397708.4492
5,0.2,-1.08228081048e-08,-7.17883781765e-08,3.50002467107,0.0555615613205,0.0555615614251,12.3057521029,0.0555615613205,0.0555615614251,0.0555794048156,6.20843761284,29397630.6909
6,0.24,-1.35636815567e-08,-8.79797113026e-08,3.50003119102,0.0555642054378,0.0555642055923,12.3058025961,0.0555642054378,0.0555642055923,0.0555842580497,6.20846550358,29397570.6417
7,0.28,-1.6518503693e-08,-1.04836037062e-07,3.50003835544,0.055567330642,0.0555673308578,12.3058578736,0.055567330642,0.0555673308578,0.0555893841068,6.20849626757,29397524.2639
8,0.32,-1.96972832186e-08,-1.22381908336e-07,3.5000462259,0.0555709368593,0.0555709371485,12.3059184408,0.0555709368593,0.0555709371484,0.0555948574027,6.20853015741,29397488.3876
9,0.36,-2.31103544265e-08,-1.40642662312e-07,3.50005487013,0.0555750239807,0.0555750243562,12.3059848354,0.0555750239807,0.0555750243562,0.0556007414283,6.20856744185,29397460.537
10,0.4,-2.67683857459e-08,-1.59644436894e-07,3.50006436233,0.0555795918763,0.0555795923519,12.3060576313,0.0555795918763,0.0555795923519,0.055607090783,6.20860840775,29397438.7888
11,0.44,-3.06823936553e-08,-1.7941418627e-07,3.50007478347,0.055584640411,0.0555846410016,12.3061374428,0.055584640411,0.0555846410015,0.0556139529581,6.20865336213,29397421.6567
12,0.48,-3.48637571117e-08,-1.99979695641e-07,3.50008622171,0.055590169462,0.0555901701832,12.3062249293,0.055590169462,0.0555901701832,0.05562136986,6.20870263445,29397407.9981
13,0.52,-3.93242289885e-08,-2.2136959436e-07,3.50009877289,0.0555961789372,0.0555961798058,12.3063207991,0.0555961789372,0.0555961798058,0.0556293791111,6.20875657892,29397396.94
14,0.56,-4.40759428372e-08,-2.43613369165e-07,3.50011254105,0.0556026687955,0.0556026698296,12.3064258152,0.0556026687955,0.0556026698295,0.0556380151837,6.20881557693,29397387.8184
15,0.6,-4.91314153018e-08,-2.66741376623e-07,3.50012763902,0.0556096390693,0.0556096402877,12.3065407998,0.0556096390693,0.0556096402876,0.0556473104133,6.2088800396,29397380.1314
16,0.64,-5.4503547726e-08,-2.90784855674e-07,3.50014418901,0.0556170898875,0.0556170913105,12.3066666398,0.0556170898875,0.0556170913104,0.0556572959053,6.20895041047,29397373.5015
17,0.68,-6.02056291103e-08,-3.15775939637e-07,3.50016232332,0.0556250215017,0.0556250231508,12.3068042919,0.0556250215017,0.0556250231507,0.0556680023343,6.20902716828,29397367.6466
18,0.72,-6.62513422841e-08,-3.41747667311e-07,3.50018218504,0.0556334343135,0.0556334362118,12.3069547891,0.0556334343135,0.0556334362116,0.0556794606364,6.2091108298,29397362.3568
19,0.76,-7.2654770392e-08,-3.68733993736e-07,3.50020392879,0.0556423289046,0.0556423310762,12.3071192457,0.0556423289046,0.0556423310761,0.0556917026114,6.20920195284,29397357.4769
20,0.8,-7.94304017731e-08,-3.96769800449e-07,3.50022772152,0.0556517060679,0.0556517085387,12.3072988639,0.0556517060679,0.0556517085386,0.0557047614558,6.20930113927,29397352.8929
21,0.84,-8.65931288897e-08,-4.25890905629e-07,3.5002537433,0.0556615668422,0.0556615696396,12.3074949397,0.0556615668422,0.0556615696394,0.0557186722473,6.20940903811,29397348.5213
22,0.88,-9.415824076e-08,-4.5613407453e-07,3.50028218819,0.0556719125478,0.0556719157009,12.3077088694,0.0556719125478,0.0556719157007,0.0557334723871,6.2095263488,29397344.3015
23,0.92,-1.02141410053e-07,-4.87537029282e-07,3.50031326505,0.0556827448256,0.0556827483652,12.3079421555,0.0556827448256,0.055682748365,0.0557492020017,6.20965382433,29397340.1895
24,0.96,-1.10558677764e-07,-5.20138456531e-07,3.50034719843,0.0556940656779,0.0556940696366,12.3081964138,0.0556940656779,0.0556940696363,0.055765904306,6.20979227458,29397336.1538
25,1,-1.19426438285e-07,-5.53978011886e-07,3.50038422943,0.0557058775116,0.055705881924,12.3084733796,0.0557058775116,0.0557058819237,0.0557836259298,6.2099425695,29397332.1718
26,1.04,-1.28761426846e-07,-5.89096320294e-07,3.50042461658,0.0557181831844,0.055718188087,12.3087749136,0.0557181831844,0.0557181880867,0.055802417214,6.21010564242,29397328.2274
27,1.08,-1.38580708654e-07,-6.25534971376e-07,3.50046863666,0.0557309860527,0.0557309914843,12.3091030087,0.0557309860527,0.0557309914839,0.0558223324795,6.21028249312,29397324.3092
28,1.12,-1.48901667729e-07,-6.63336510077e-07,3.50051658552,0.0557442900225,0.055744296024,12.3094597958,0.0557442900225,0.0557442960236,0.0558434302661,6.21047419092,29397320.4093
