# Region                                                       Ncalls  TotalTime    SelfTime
#-------------------------------------------------------------------------------------------
  evaluate_functional                               	            106	      1.48	      1.06
  steepest_descent                                  	             51	      4.49	      0.88
  shift                                             	            307	      0.70	      0.70
  scalar_potential                                  	            306	      0.69	      0.68
  overlap_diagonal(2arg)                            	           1686	      0.67	      0.66
  operations::rotate(2arg)                          	            103	      0.68	      0.65
  update_hamiltonian                                	             53	      2.31	      0.53
  inq_environment                                   	              1	      9.26	      0.41
  divergence                                        	            212	      0.42	      0.36
  allocate                                          	          11996	      0.34	      0.34
  fft_forward_3d                                    	            730	      0.34	      0.34
  fft_backward_3d                                   	            678	      0.29	      0.29
  laplacian                                         	            358	      0.26	      0.25
  scalar_potential_add                              	            103	      0.24	      0.24
  laplacian_add                                     	            306	      0.23	      0.23
  preconditioner_apply                              	            255	      0.22	      0.22
  gradient                                          	            110	      0.23	      0.18
  overlap_diagonal_normalized                       	            255	      0.13	      0.13
  scf_iteration                                     	             51	      7.53	      0.12
  overlap(2arg)                                     	            103	      0.12	      0.12
  matrix::scatter                                   	            155	      0.12	      0.12
  normalize                                         	             52	      0.08	      0.08
  diagonalize_raw                                   	             51	      0.06	      0.06
  matrix::gather                                    	            258	      0.06	      0.06
  cuda_zpotrf                                       	             52	      0.06	      0.06
  pseudopod::filter                                 	              5	      0.04	      0.04
  projector_gemm_1                                  	            462	      0.04	      0.04
  projector_all::apply                              	            409	      0.03	      0.03
  to_fourier                                        	            730	      0.37	      0.03
  to_real                                           	            678	      0.36	      0.03
  fft_normalize                                     	            621	      0.03	      0.03
  projector::gather                                 	            463	      0.03	      0.03
  broyden_extrapolation                             	             51	      0.03	      0.02
  orthogonalize                                     	             52	      0.62	      0.02
  occ_sum                                           	            104	      0.02	      0.02
  laplacian_expectation_value                       	             52	      0.01	      0.01
  poisson_apply_kernel                              	             57	      0.01	      0.01
  sum(1arg)                                         	            315	      0.01	      0.01
  operations::rotate_trs                            	             52	      0.38	      0.01
  multiply_by_coefficients                          	            410	      0.01	      0.01
  poisson_solve_0d                                  	             57	      0.09	      0.01
  broyden_mixing                                    	             51	      0.04	      0.01
  enlarge                                           	            114	      0.03	      0.01
  fill(field_set)                                   	            281	      0.01	      0.01
  projector_gemm_2                                  	            410	      0.01	      0.01
  hamiltonian_fourier                               	            306	      1.36	      0.01
  pseudopod::pseudopotential                        	              1	      0.05	      0.01
  energy::calculate                                 	             52	      0.51	      0.01
  least_squares                                     	             50	      0.01	      0.01
  total                                             	            161	      0.01	      0.01
  density::calculate                                	             52	      0.01	      0.00
  integral_product                                  	            212	      0.01	      0.00
  initial_guess                                     	              1	      0.12	      0.00
  spherical_grid::reextent                          	             16	      0.00	      0.00
  hamiltonian_real                                  	            103	      0.49	      0.00
  shrink                                            	             57	      0.01	      0.00
  poisson(real)                                     	             57	      0.10	      0.00
  subspace_diagonalization                          	             51	      0.75	      0.00
  compute_nvxc                                      	             53	      0.00	      0.00
  electrons                                         	              1	      0.00	      0.00
  non_local_energy                                  	             52	      0.01	      0.00
  deallocate                                        	          18988	      0.00	      0.00
  calculate                                         	              1	      0.02	      0.00
  integral_partial_sum                              	             52	      0.01	      0.00
  energy::calculate::eigenvalues                    	             52	      0.40	      0.00
  state_convergence                                 	             51	      0.00	      0.00
  allocate_with_hint                                	           6992	      0.00	      0.00
  projector::build                                  	              2	      0.00	      0.00
  operator()                                        	              1	      8.43	      0.00
  integral_sum_absdiff                              	             51	      0.00	      0.00
  preconditioner_reduction                          	            255	      0.34	      0.00
  projector_force_sum                               	              1	      0.00	      0.00
  spherical_grid::compact                           	             16	      0.00	      0.00
  nlcc_forces                                       	              1	      0.00	      0.00
  atomic_electronic_density                         	              1	      0.00	      0.00
  constructor                                       	              1	      0.00	      0.00
  spherical_grid::initialize                        	             16	      0.01	      0.00
  mixing                                            	             51	      1.60	      0.00
  to_real_array                                     	            678	      0.32	      0.00
  nlcc_density                                      	              1	      0.00	      0.00
  to_fourier_array                                  	            730	      0.34	      0.00
  density::calculate_gradient                       	              1	      0.00	      0.00
  atomic_potential::local_potential                 	              3	      0.00	      0.00
  kinetic_expectation_value                         	            104	      0.06	      0.00
  forces_local                                      	              1	      0.00	      0.00
  ionic_density                                     	              3	      0.00	      0.00
  overlap_diagonal(1arg)                            	            307	      0.13	      0.00
  dipole                                            	              1	      0.00	      0.00
  update_ionic_fields                               	              2	      0.03	      0.00
  update_projectors                                 	              1	      0.00	      0.00
  mgga_term                                         	            409	      0.00	      0.00
  overlap(1arg)                                     	             52	      0.10	      0.00
  poisson(complex)                                  	             57	      0.09	      0.00
  reduce_nrm2                                       	             50	      0.00	      0.00
  force_stress                                      	              1	      0.00	      0.00
  kpoint_index                                      	             52	      0.00	      0.00
  atomic_potential                                  	              1	      0.05	      0.00
  periodic_replicas                                 	             16	      0.00	      0.00
  interaction_forces                                	              1	      0.00	      0.00
  interaction_energy                                	              1	      0.00	      0.00
