# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
0,0,7.75324788241e-14,-5.96093361748e-16,3.5,0.125,0.125,12.375,0.125,0.125,0.125000000008,6.3125,29398320.8643
1,0.04,-1.79832460281e-09,-1.35941882399e-08,3.50000076953,0.125001944111,0.125001944119,12.375007413,0.125001944111,0.125001944119,0.125002026256,6.3125056506,29398314.6715
2,0.08,-3.76627862659e-09,-2.77791162394e-08,3.50000163653,0.125007780203,0.125007780238,12.3750195622,0.125007780203,0.125007780238,0.125008106512,6.31251756134,29398308.5675
3,0.12,-5.91227706169e-09,-4.25788323836e-08,3.50000261324,0.125017500349,0.12501750043,12.3750365316,0.125017500349,0.12501750043,0.125018238874,6.31253576618,29398302.5186
4,0.16,-8.24515483363e-09,-5.80182884226e-08,3.50000371342,0.12503109107,0.125031091219,12.3750584094,0.12503109107,0.125031091219,0.125032415449,6.31256029585,29398296.5035
5,0.2,-1.07741269916e-08,-7.41233559073e-08,3.50000495249,0.125048533411,0.125048533651,12.3750852903,0.125048533411,0.125048533651,0.125050622821,6.31259117868,29398290.509
6,0.24,-1.35088116646e-08,-9.09208386386e-08,3.50000634773,0.125069803045,0.1250698034,12.3751172766,0.125069803045,0.1250698034,0.125072842461,6.31262844154,29398284.5271
7,0.28,-1.64592332647e-08,-1.0843849045e-07,3.50000791849,0.12509487039,0.125094870887,12.3751544806,0.12509487039,0.125094870887,0.12509905109,6.31267211092,29398278.5527
8,0.32,-1.96358135865e-08,-1.26705045329e-07,3.50000968638,0.125123700767,0.125123701434,12.3751970258,0.125123700767,0.125123701434,0.125129221037,6.31272221401,29398272.5828
9,0.36,-2.30493668136e-08,-1.45750258644e-07,3.50001167561,0.12515625457,0.125156255438,12.37524505,0.12515625457,0.125156255438,0.125163320596,6.31277878001,29398266.6155
10,0.4,-2.67111080114e-08,-1.65604951648e-07,3.5000139132,0.125192487463,0.125192488565,12.375298707,0.125192487463,0.125192488565,0.125201314397,6.31284184151,29398260.6497
11,0.44,-3.06326734339e-08,-1.86301047855e-07,3.50001642935,0.125232350604,0.125232351976,12.3753581695,0.125232350604,0.125232351976,0.125243163804,6.31291143606,29398254.6848
12,0.48,-3.48261381094e-08,-2.07871595379e-07,3.50001925777,0.125275790884,0.125275792564,12.3754236321,0.125275790884,0.125275792564,0.125288827337,6.31298760779,29398248.7204
13,0.52,-3.93040177803e-08,-2.30350777157e-07,3.50002243609,0.125322751193,0.125322753221,12.3754953143,0.125322751193,0.12532275322,0.12533826113,6.31307040935,29398242.7562
14,0.56,-4.40792524549e-08,-2.53773917259e-07,3.50002600627,0.125373170702,0.12537317312,12.375573464,0.125373170702,0.12537317312,0.125391419425,6.31315990391,29398236.7922
15,0.6,-4.91651827093e-08,-2.7817749264e-07,3.50003001508,0.125426985164,0.125426988019,12.3756583616,0.125426985164,0.125426988019,0.125448255097,6.31325616737,29398230.8282
16,0.64,-5.45755363693e-08,-3.03599153812e-07,3.50003451464,0.125484127234,0.125484130574,12.3757503239,0.125484127234,0.125484130574,0.125508720229,6.31335929086,29398224.8642
17,0.68,-6.03244344022e-08,-3.30077749552e-07,3.50003956297,0.125544526801,0.12554453068,12.3758497091,0.125544526801,0.125544530679,0.12557276672,6.31346938329,29398218.9001
18,0.72,-6.64264122951e-08,-3.57653347053e-07,3.50004522464,0.125608111341,0.125608115812,12.3759569215,0.125608111341,0.125608115812,0.125640346933,6.3135865743,29398212.9361
19,0.76,-7.28964406946e-08,-3.86367237827e-07,3.50005157143,0.12567480627,0.125674811392,12.3760724171,0.12567480627,0.125674811392,0.125711414396,6.31371101737,29398206.9719
20,0.8,-7.97499324819e-08,-4.16261926531e-07,3.50005868313,0.125744535323,0.125744541157,12.3761967099,0.125744535323,0.125744541157,0.125785924534,6.31384289318,29398201.0078
21,0.84,-8.7002736398e-08,-4.47381105416e-07,3.50006664831,0.12581722093,0.125817227543,12.3763303781,0.12581722093,0.125817227543,0.125863835455,6.31398241328,29398195.0435
22,0.88,-9.46711306161e-08,-4.79769620545e-07,3.50007556528,0.125892784611,0.125892792072,12.3764740714,0.125892784611,0.125892792072,0.125945108783,6.31412982406,29398189.0793
23,0.92,-1.02771832356e-07,-5.13473437431e-07,3.50008554301,0.125971147368,0.125971155751,12.3766285189,0.125971147368,0.12597115575,0.126029710532,6.31428541101,29398183.115
24,0.96,-1.1132202933e-07,-5.48539611398e-07,3.50009670224,0.126052230092,0.126052239474,12.3767945371,0.126052230092,0.126052239474,0.126117612035,6.31444950332,29398177.1506
25,1,-1.20339422588e-07,-5.85016265001e-07,3.50010917663,0.12613595397,0.126135964435,12.3769730392,0.12613595397,0.126135964435,0.126208790924,6.31462247881,29398171.1863
26,1.04,-1.29842259226e-07,-6.2295257075e-07,3.50012311398,0.1262222409,0.126222252534,12.3771650452,0.1262222409,0.126222252534,0.126303232165,6.31480476931,29398165.2219
27,1.08,-1.39849337707e-07,-6.62398735243e-07,3.50013867765,0.126311013905,0.126311026802,12.3773716919,0.126311013905,0.126311026801,0.126400929134,6.3149968663,29398159.2575
28,1.12,-1.50379983235e-07,-7.03405978808e-07,3.50015604794,0.126402197558,0.126402211814,12.3775942447,0.126402197558,0.126402211813,0.126501884764,6.31519932704,29398153.2932
29,1.16,-1.61454005359e-07,-7.46026507024e-07,3.50017542373,0.126495718401,0.126495734119,12.3778341096,0.126495718401,0.126495734119,0.126606112728,6.31541278108,29398147.3288
30,1.2,-1.73091655426e-07,-7.90313475013e-07,3.50019702412,0.126591505375,0.126591522665,12.3780928464,0.126591505375,0.126591522664,0.126713638677,6.3156379372,29398141.3645
31,1.24,-1.85313594567e-07,-8.36320950463e-07,3.50022109022,0.126689490245,0.126689509222,12.378372182,0.126689490245,0.126689509221,0.126824501525,6.31587559071,29398135.4001
32,1.28,-1.98140866913e-07,-8.84103883087e-07,3.50024788706,0.126789608034,0.12678962882,12.3786740257,0.126789608034,0.126789628819,0.12693875476,6.31612663125,29398129.4359
33,1.32,-2.11594864831e-07,-9.33718086125e-07,3.50027770559,0.12689179745,0.126891820172,12.3790004841,0.12689179745,0.126891820172,0.127056467789,6.31639205085,29398123.4716
34,1.36,-2.25697272887e-07,-9.85220223386e-07,3.50031086478,0.126996001319,0.126996026114,12.3793538774,0.126996001319,0.126996026113,0.127177727285,6.31667295239,29398117.5074
35,1.4,-2.40469990135e-07,-1.03866778817e-06,3.50034771375,0.127102167016,0.127102194025,12.3797367557,0.127102167016,0.127102194024,0.127302638515,6.31697055837,29398111.5433
