# wp_state_index=73  write_every=1
step,time_au,px_mean,py_mean,pz_mean,px2_mean,py2_mean,pz2_mean,sigma_px2,sigma_py2,sigma_pz2,e_kin_ha,norm_check
1933,77.32,-2.72254802347e-05,-0.000116857217997,1.15883089965,0.144877498395,0.144852218882,3.1551707645,0.144877497654,0.144852205227,1.81228171052,1.72245024089,0.402065529273
1934,77.36,-2.73002531165e-05,-0.000117186925987,1.15261567552,0.145055139687,0.145029747105,3.13754373496,0.145055138941,0.145029733372,1.8090208395,1.71381431088,0.400473620395
1935,77.4,-2.73752305114e-05,-0.000117519462261,1.14639574148,0.145233887548,0.145208381263,3.11997049675,0.145233886799,0.145208367452,1.80574730066,1.70520638278,0.398886013854
1936,77.44,-2.74503293675e-05,-0.000117854629835,1.14017242981,0.145413714692,0.145388094101,3.10245517799,0.145413713938,0.145388080211,1.80246200829,1.69662849339,0.397303211468
1937,77.48,-2.75254713372e-05,-0.000118192219898,1.13394698995,0.14559458997,0.145568854505,3.08500107626,0.145594589212,0.145568840536,1.79916530024,1.68808226037,0.395725734764
1938,77.52,-2.76005841683e-05,-0.000118532016822,1.12772054113,0.145776479842,0.145750628975,3.06761050692,0.14577647908,0.145750614925,1.79585688802,1.67956880787,0.394154109389
1939,77.56,-2.76756028635e-05,-0.00011887380295,1.12149403272,0.14595934962,0.145933382858,3.05028468466,0.145959348854,0.145933368727,1.79253581923,1.67108870857,0.392588851109
1940,77.6,-2.77504705787e-05,-0.000119217363012,1.11526821388,0.146143164448,0.146117081339,3.0330236433,0.146143163678,0.146117067126,1.78920045442,1.66264194454,0.391030453725
1941,77.64,-2.78251392405e-05,-0.000119562488032,1.10904361346,0.146327889995,0.146301690125,3.01582619841,0.146327889221,0.14630167583,1.78584846185,1.65422788926,0.389479379215
1942,77.68,-2.78995698744e-05,-0.000119908978625,1.10282053075,0.146513492839,0.146487175831,2.99868995585,0.146513492061,0.146487161453,1.78247683281,1.64584531226,0.387936050302
1943,77.72,-2.79737326478e-05,-0.0001202566476,1.09659903734,0.146699940544,0.146673506058,2.98161136692,0.146699939761,0.146673491596,1.77908191821,1.63749240676,0.386400845559
1944,77.76,-2.80476066444e-05,-0.000120605321807,1.09037899019,0.14688720143,0.14686064916,2.96458582808,0.146887200644,0.146860634614,1.77565948584,1.62916683934,0.384874097071
1945,77.8,-2.81211793936e-05,-0.000120954843225,1.08416005549,0.147075244071,0.147048573742,2.94760782217,0.14707524328,0.147048559112,1.77220479624,1.62086581999,0.383356090571
1946,77.84,-2.81944461897e-05,-0.000121305069284,1.07794174282,0.147264036531,0.1472372479,2.9306710971,0.147264035736,0.147237233185,1.76871269618,1.61258619077,0.38184706789
1947,77.88,-2.82674092395e-05,-0.000121655872477,1.07172344812,0.147453545402,0.147426638255,2.91376887795,0.147453544603,0.147426623454,1.76517772871,1.6043245308,0.380347231458
1948,77.92,-2.83400766813e-05,-0.000122007139326,1.06550450396,0.147643734665,0.147616708814,2.8968941062,0.147643733862,0.147616693929,1.76159425824,1.59607727484,0.378856750554
1949,77.96,-2.84124615202e-05,-0.000122358768805,1.05928423527,0.147834564454,0.14780741974,2.88003969832,0.147834563646,0.147807404768,1.75795660722,1.58784084126,0.377375768885
1950,78,-2.84845805209e-05,-0.000122710670316,1.05306201827,0.148025989761,0.147998726049,2.86319881391,0.148025988949,0.147998710991,1.75425919958,1.57961176486,0.375904413096
1951,78.04,-2.8556453093e-05,-0.00012306276136,1.0468373409,0.148217959154,0.148190576338,2.846365124,0.148217958338,0.148190561193,1.7504967057,1.57138682974,0.374442801741
1952,78.08,-2.8628100201e-05,-0.000123414965009,1.04060986242,0.148410413559,0.148382911559,2.82953307066,0.14841041274,0.148382896328,1.74666418489,1.56316319789,0.372991054305
1953,78.12,-2.86995433226e-05,-0.000123767207313,1.03437947024,0.14860328516,0.148575663925,2.8126981105,0.148603284336,0.148575648607,1.74275722204,1.55493852979,0.37154929985
1954,78.16,-2.87708034754e-05,-0.000124119414749,1.02814633147,0.148796496463,0.148768755974,2.79585693423,0.148796495635,0.148768740568,1.7387720553,1.54671109333,0.37011768493
