step,time_au,e_ss,e_pp,e_ps,e_sb,e_pb,e_bb,e_hartree_check,e_external_check,norm_wp,norm_total
1947,77.88,-219.339967701,-4.90116413453e-18,-1.45424331347e-07,434.119295307,1.45563484982e-07,-214.717785708,-219.339967846,434.119295453,1.29377195798e-08,99.9687599843
1948,77.92,-219.340537759,-4.86127917104e-18,-1.44820537634e-07,434.119734563,1.44949147452e-07,-214.717785708,-219.340537903,434.119734708,1.28870200547e-08,99.9686674517
1949,77.96,-219.34105062,-4.82185013969e-18,-1.4421986109e-07,434.120133328,1.44338007607e-07,-214.717785708,-219.341050764,434.120133472,1.28366436514e-08,99.9685748222
1950,78,-219.341506356,-4.78288157005e-18,-1.43622398713e-07,434.120491709,1.43730162102e-07,-214.717785708,-219.3415065,434.120491853,1.27865946776e-08,99.9684820963
1951,78.04,-219.341905045,-4.74437644707e-18,-1.43028241334e-07,434.120809814,1.43125701224e-07,-214.717785708,-219.341905188,434.120809957,1.27368771662e-08,99.9683892745
1952,78.08,-219.342246767,-4.70633632517e-18,-1.42437478571e-07,434.121087751,1.42524713876e-07,-214.717785708,-219.342246909,434.121087894,1.26874951813e-08,99.9682963573
1953,78.12,-219.342531608,-4.66876139135e-18,-1.418502037e-07,434.121325627,1.41927292492e-07,-214.717785708,-219.34253175,434.121325769,1.26384531132e-08,99.9682033452
1954,78.16,-219.342759657,-4.63165067847e-18,-1.4126651826e-07,434.12152355,1.41333537671e-07,-214.717785708,-219.342759799,434.121523691,1.25897559469e-08,99.9681102386
1955,78.2,-219.342931011,-4.59500250567e-18,-1.40686536172e-07,434.121681627,1.40743562334e-07,-214.717785708,-219.342931151,434.121681767,1.25414094951e-08,99.9680170382
1956,78.24,-219.343045766,-4.55881501514e-18,-1.40110387212e-07,434.121799965,1.40157495224e-07,-214.717785708,-219.343045906,434.121800105,1.24934205857e-08,99.9679237444
1957,78.28,-219.343104027,-4.52308658279e-18,-1.39538219676e-07,434.121878673,1.39575483604e-07,-214.717785708,-219.343104166,434.121878812,1.24457971974e-08,99.9678303577
1958,78.32,-219.343105901,-4.4878159957e-18,-1.38970202169e-07,434.121917856,1.38997695075e-07,-214.717785708,-219.34310604,434.121917995,1.23985485404e-08,99.9677368786
1959,78.36,-219.343051501,-4.45300250215e-18,-1.38406524486e-07,434.121917622,1.38424318487e-07,-214.717785708,-219.343051639,434.121917761,1.23516850813e-08,99.9676433077
1960,78.4,-219.342940942,-4.41864594389e-18,-1.37847397605e-07,434.121878079,1.37855563955e-07,-214.717785708,-219.34294108,434.121878216,1.23052185115e-08,99.9675496455
1961,78.44,-219.342774345,-4.38474707308e-18,-1.37293052793e-07,434.121799332,1.37291661976e-07,-214.717785708,-219.342774483,434.121799469,1.22591616625e-08,99.9674558925
1962,78.48,-219.342551837,-4.35130794078e-18,-1.36743739862e-07,434.121681488,1.36732861702e-07,-214.717785708,-219.342551974,434.121681625,1.2213528373e-08,99.9673620491
1963,78.52,-219.342273546,-4.3183321314e-18,-1.3619972462e-07,434.121524655,1.36179428391e-07,-214.717785708,-219.342273682,434.121524791,1.21683333108e-08,99.967268116
1964,78.56,-219.341939605,-4.2858247204e-18,-1.35661285597e-07,434.121328938,1.35631640148e-07,-214.717785708,-219.341939741,434.121329074,1.21235917577e-08,99.9671740937
1965,78.6,-219.341550154,-4.25379204933e-18,-1.35128710168e-07,434.121094444,1.35089784041e-07,-214.717785708,-219.341550289,434.121094579,1.20793193634e-08,99.9670799827
1966,78.64,-219.341105335,-4.22224152991e-18,-1.3460229019e-07,434.120821278,1.34554151732e-07,-214.717785708,-219.34110547,434.120821413,1.20355318739e-08,99.9669857834
1967,78.68,-219.340605295,-4.19118159129e-18,-1.34082317235e-07,434.120509548,1.34025034706e-07,-214.717785708,-219.340605429,434.120509682,1.19922448412e-08,99.9668914966
1968,78.72,-219.340050184,-4.1606216736e-18,-1.33569077529e-07,434.120159357,1.33502719187e-07,-214.717785708,-219.340050318,434.120159491,1.194947332e-08,99.9667971226
1969,78.76,-219.339440159,-4.13057206094e-18,-1.3306284665e-07,434.119770813,1.32987480822e-07,-214.717785708,-219.339440292,434.119770946,1.19072315577e-08,99.9667026621
1970,78.8,-219.338775378,-4.10104345006e-18,-1.32563884105e-07,434.119344021,1.32479579245e-07,-214.717785708,-219.338775511,434.119344153,1.18655326829e-08,99.9666081156
1971,78.84,-219.338056006,-4.07204636379e-18,-1.32072427903e-07,434.118879086,1.31979252622e-07,-214.717785708,-219.338056138,434.118879218,1.18243883986e-08,99.9665134836
1972,78.88,-219.337282212,-4.04359062611e-18,-1.31588689249e-07,434.118376113,1.31486712327e-07,-214.717785708,-219.337282343,434.118376244,1.17838086857e-08,99.9664187666
1973,78.92,-219.336454166,-4.01568501428e-18,-1.31112847455e-07,434.117835207,1.31002137827e-07,-214.717785708,-219.336454297,434.117835338,1.17438015214e-08,99.9663239653
1974,78.96,-219.335572047,-3.98833700006e-18,-1.30645045169e-07,434.117256473,1.30525671894e-07,-214.717785708,-219.335572178,434.117256604,1.170437262e-08,99.9662290802
1975,79,-219.334636035,-3.96155239707e-18,-1.30185384022e-07,434.116640017,1.30057416229e-07,-214.717785708,-219.334636165,434.116640147,1.16655252009e-08,99.9661341118
1976,79.04,-219.333646314,-3.9353348396e-18,-1.29733920809e-07,434.115985942,1.2959742763e-07,-214.717785708,-219.333646444,434.115986072,1.1627259792e-08,99.9660390608
1977,79.08,-219.332603075,-3.90968521649e-18,-1.29290664351e-07,434.115294354,1.2914571483e-07,-214.717785708,-219.332603205,434.115294483,1.15895740731e-08,99.9659439276
1978,79.12,-219.331506511,-3.8846012686e-18,-1.28855573159e-07,434.114565356,1.28702236164e-07,-214.717785708,-219.33150664,434.114565484,1.15524627678e-08,99.9658487128
1979,79.16,-219.330356819,-3.86007744671e-18,-1.28428554018e-07,434.113799053,1.28266898131e-07,-214.717785708,-219.330356947,434.113799181,1.15159175873e-08,99.9657534171
1980,79.2,-219.3291542,-3.83610493371e-18,-1.28009461545e-07,434.11299555,1.27839554957e-07,-214.717785708,-219.329154328,434.112995677,1.14799272337e-08,99.965658041
1981,79.24,-219.327898862,-3.81267165584e-18,-1.27598098786e-07,434.11215495,1.27420009195e-07,-214.717785708,-219.327898989,434.112155077,1.14444774629e-08,99.965562585
1982,79.28,-219.326591013,-3.78976221359e-18,-1.2719421891e-07,434.111277357,1.27008013424e-07,-214.717785708,-219.32659114,434.111277484,1.1409551214e-08,99.9654670498
1983,79.32,-219.325230867,-3.76735783826e-18,-1.26797528029e-07,434.110362876,1.26603273069e-07,-214.717785708,-219.325230994,434.110363003,1.13751288021e-08,99.965371436
1984,79.36,-219.323818644,-3.74543654278e-18,-1.26407689128e-07,434.109411611,1.26205450355e-07,-214.717785708,-219.32381877,434.109411738,1.13411881745e-08,99.9652757441
1985,79.4,-219.322354564,-3.72397352528e-18,-1.26024327047e-07,434.108423666,1.25814169298e-07,-214.717785708,-219.32235469,434.108423792,1.13077052258e-08,99.9651799747
1986,79.44,-219.320838854,-3.70294171438e-18,-1.25647034389e-07,434.107399144,1.25429021629e-07,-214.717785708,-219.320838979,434.107399269,1.12746541641e-08,99.9650841284
1987,79.48,-219.319271744,-3.68231228437e-18,-1.25275378194e-07,434.106338149,1.25049573499e-07,-214.717785708,-219.319271869,434.106338274,1.12420079199e-08,99.9649882059
1988,79.52,-219.317653469,-3.66205506783e-18,-1.24908907239e-07,434.105240786,1.24675372784e-07,-214.717785708,-219.317653594,434.105240911,1.12097385885e-08,99.9648922077
1989,79.56,-219.315984266,-3.64213894452e-18,-1.2454715974e-07,434.104107159,1.24305956819e-07,-214.717785708,-219.31598439,434.104107283,1.11778178909e-08,99.9647961345
1990,79.6,-219.314264378,-3.62253233663e-18,-1.24189671271e-07,434.102937371,1.23940860328e-07,-214.717785708,-219.314264502,434.102937495,1.11462176416e-08,99.9646999868
1991,79.64,-219.31249405,-3.60320384564e-18,-1.23835982629e-07,434.101731526,1.23579623308e-07,-214.717785708,-219.312494174,434.10173165,1.11149102066e-08,99.9646037653
1992,79.68,-219.310673534,-3.58412292643e-18,-1.23485647398e-07,434.10048973,1.2322179862e-07,-214.717785708,-219.310673657,434.100489853,1.10838689382e-08,99.9645074707
1993,79.72,-219.308803082,-3.56526044582e-18,-1.2313823898e-07,434.099212085,1.22866959024e-07,-214.717785708,-219.308803205,434.099212208,1.10530685733e-08,99.9644111034
1994,79.76,-219.306882952,-3.54658905821e-18,-1.22793356886e-07,434.097898697,1.22514703496e-07,-214.717785708,-219.306883075,434.09789882,1.10224855829e-08,99.9643146642
1995,79.8,-219.304913407,-3.52808346126e-18,-1.22450632124e-07,434.09654967,1.22164662611e-07,-214.717785708,-219.30491353,434.096549793,1.09920984632e-08,99.9642181537
1996,79.84,-219.302894712,-3.50972064674e-18,-1.22109731536e-07,434.095165109,1.21816502898e-07,-214.717785708,-219.302894834,434.095165231,1.09618879606e-08,99.9641215726
1997,79.88,-219.300827136,-3.49148019521e-18,-1.21770360993e-07,434.093745119,1.21469930036e-07,-214.717785708,-219.300827257,434.093745241,1.09318372235e-08,99.9640249214
1998,79.92,-219.298710952,-3.47334455276e-18,-1.21432267378e-07,434.092289805,1.21124690843e-07,-214.717785708,-219.298711073,434.092289926,1.09019318818e-08,99.9639282008
1999,79.96,-219.296546437,-3.45529918174e-18,-1.21095239357e-07,434.090799272,1.20780574048e-07,-214.717785708,-219.296546558,434.090799393,1.08721600536e-08,99.9638314116
2000,80,-219.294333872,-3.437332536e-18,-1.20759106984e-07,434.089273626,1.20437409898e-07,-214.717785708,-219.294333993,434.089273746,1.0842512285e-08,99.9637345542
2001,80.04,-219.292073541,-3.41943591339e-18,-1.2042374023e-07,434.087712973,1.20095068677e-07,-214.717785708,-219.292073662,434.087713093,1.08129814269e-08,99.9636376294
2002,80.08,-219.289765733,-3.40160328886e-18,-1.20089046565e-07,434.086117419,1.19753458283e-07,-214.717785708,-219.289765854,434.086117538,1.07835624597e-08,99.9635406379
2003,80.12,-219.28741074,-3.38383118927e-18,-1.19754967739e-07,434.08448707,1.19412521001e-07,-214.717785708,-219.28741086,434.08448719,1.07542522738e-08,99.9634435803
2004,80.16,-219.285008856,-3.36611858226e-18,-1.19421475923e-07,434.082822035,1.1907222964e-07,-214.717785708,-219.285008976,434.082822154,1.07250494181e-08,99.9633464573
2005,80.2,-219.282560382,-3.34846670234e-18,-1.19088569396e-07,434.081122419,1.18732583204e-07,-214.717785708,-219.282560501,434.081122538,1.06959538287e-08,99.9632492695
2006,80.24,-219.280065619,-3.33087876931e-18,-1.18756267944e-07,434.079388331,1.18393602286e-07,-214.717785708,-219.280065738,434.079388449,1.06669665474e-08,99.9631520177
2007,80.28,-219.277524874,-3.31335963334e-18,-1.18424608158e-07,434.077619878,1.18055324344e-07,-214.717785708,-219.277524993,434.077619996,1.06380894425e-08,99.9630547025
2008,80.32,-219.274938458,-3.29591543226e-18,-1.18093638784e-07,434.075817171,1.17717799037e-07,-214.717785708,-219.274938576,434.075817288,1.06093249383e-08,99.9629573246
2009,80.36,-219.272306684,-3.27855332325e-18,-1.17763416273e-07,434.073980316,1.1738108376e-07,-214.717785708,-219.272306801,434.073980434,1.05806757638e-08,99.9628598846
2010,80.4,-219.269629868,-3.26128127848e-18,-1.17434000647e-07,434.072109426,1.17045239488e-07,-214.717785708,-219.269629985,434.072109543,1.05521447258e-08,99.9627623834
2011,80.44,-219.266908332,-3.24410787887e-18,-1.17105451768e-07,434.070204609,1.1671032704e-07,-214.717785708,-219.266908449,434.070204725,1.05237345121e-08,99.9626648215
2012,80.48,-219.264142399,-3.22704205295e-18,-1.16777826086e-07,434.068265976,1.16376403799e-07,-214.717785708,-219.264142516,434.068266092,1.04954475272e-08,99.9625671997
2013,80.52,-219.261332397,-3.21009277206e-18,-1.16451173903e-07,434.066293639,1.16043520959e-07,-214.717785708,-219.261332513,434.066293755,1.04672857625e-08,99.9624695187
2014,80.56,-219.258478656,-3.19326876805e-18,-1.16125537201e-07,434.064287711,1.15711721337e-07,-214.717785708,-219.258478772,434.064287826,1.04392507014e-08,99.9623717792
2015,80.6,-219.255581511,-3.17657833192e-18,-1.15800948047e-07,434.062248303,1.15381037755e-07,-214.717785708,-219.255581627,434.062248418,1.04113432585e-08,99.9622739819
2016,80.64,-219.2526413,-3.16002918955e-18,-1.15477427566e-07,434.06017553,1.15051492004e-07,-214.717785708,-219.252641416,434.060175645,1.03835637521e-08,99.9621761275
2017,80.68,-219.249658364,-3.14362839218e-18,-1.15154985487e-07,434.058069505,1.14723094375e-07,-214.717785708,-219.249658479,434.05806962,1.03559119092e-08,99.9620782167
2018,80.72,-219.246633046,-3.1273821627e-18,-1.1483362022e-07,434.055930344,1.14395843725e-07,-214.717785708,-219.246633161,434.055930459,1.03283868989e-08,99.9619802502
2019,80.76,-219.243565695,-3.11129570109e-18,-1.14513319465e-07,434.053758163,1.14069728074e-07,-214.717785708,-219.243565809,434.053758277,1.03009873944e-08,99.9618822288
2020,80.8,-219.24045666,-3.09537301626e-18,-1.14194061331e-07,434.051553078,1.1374472571e-07,-214.717785708,-219.240456775,434.051553192,1.02737116598e-08,99.9617841532
2021,80.84,-219.237306297,-3.07961685384e-18,-1.13875815932e-07,434.049315207,1.13420806784e-07,-214.717785708,-219.237306411,434.049315321,1.024655766e-08,99.9616860241
2022,80.88,-219.234114963,-3.06402872625e-18,-1.13558547445e-07,434.047044669,1.13097935364e-07,-214.717785708,-219.234115076,434.047044782,1.02195231921e-08,99.9615878423
2023,80.92,-219.230883016,-3.048608982e-18,-1.13242216562e-07,434.044741583,1.12776071891e-07,-214.717785708,-219.23088313,434.044741696,1.01926060355e-08,99.9614896084
2024,80.96,-219.227610823,-3.03335684456e-18,-1.12926783312e-07,434.042406069,1.12455176004e-07,-214.717785708,-219.227610936,434.042406182,1.01658041174e-08,99.9613913233
2025,81,-219.224298748,-3.01827041574e-18,-1.12612210175e-07,434.04003825,1.12135209656e-07,-214.717785708,-219.22429886,434.040038362,1.0139115692e-08,99.9612929876
2026,81.04,-219.220947161,-3.00334671256e-18,-1.12298465447e-07,434.037638246,1.11816140475e-07,-214.717785708,-219.220947273,434.037638358,1.01125395265e-08,99.9611946021
2027,81.08,-219.217556436,-2.98858181427e-18,-1.11985526742e-07,434.035206184,1.11497945286e-07,-214.717785708,-219.217556548,434.035206295,1.0086075092e-08,99.9610961675
2028,81.12,-219.214126948,-2.973971125e-18,-1.11673384556e-07,434.032742186,1.11180613675e-07,-214.717785708,-219.214127059,434.032742297,1.00597227514e-08,99.9609976846
2029,81.16,-219.210659075,-2.9595096737e-18,-1.11362045743e-07,434.030246379,1.10864151487e-07,-214.717785708,-219.210659186,434.03024649,1.00334839399e-08,99.9608991541
2030,81.2,-219.2071532,-2.94519235979e-18,-1.11051536789e-07,434.027718891,1.1054858411e-07,-214.717785708,-219.207153311,434.027719001,1.00073613286e-08,99.9608005768
2031,81.24,-219.203609706,-2.93101412551e-18,-1.10741906741e-07,434.025159849,1.10233959413e-07,-214.717785708,-219.203609817,434.025159959,9.98135896578e-09,99.9607019535
2032,81.28,-219.200028982,-2.91697012398e-18,-1.10433229654e-07,434.022569383,1.09920350202e-07,-214.717785708,-219.200029093,434.022569493,9.95548238651e-09,99.9606032847
2033,81.32,-219.196411418,-2.90305596441e-18,-1.10125606424e-07,434.019947625,1.09607856067e-07,-214.717785708,-219.196411528,434.019947734,9.92973868309e-09,99.9605045714
2034,81.36,-219.192757407,-2.88926803691e-18,-1.09819165876e-07,434.017294706,1.09296604488e-07,-214.717785708,-219.192757516,434.017294815,9.90413653055e-09,99.9604058143
2035,81.4,-219.189067344,-2.8756038242e-18,-1.09514064991e-07,434.01461076,1.08986751081e-07,-214.717785708,-219.189067453,434.014610869,9.87868616099e-09,99.9603070141
2036,81.44,-219.185341628,-2.86206209432e-18,-1.09210488181e-07,434.011895923,1.08678478893e-07,-214.717785708,-219.185341738,434.011896032,9.85339928262e-09,99.9602081716
2037,81.48,-219.181580662,-2.84864295308e-18,-1.08908645572e-07,434.009150332,1.08371996694e-07,-214.717785708,-219.181580771,434.00915044,9.82828894144e-09,99.9601092876
2038,81.52,-219.177784848,-2.83534783589e-18,-1.08608770278e-07,434.006374123,1.08067536264e-07,-214.717785708,-219.177784956,434.006374231,9.80336932532e-09,99.9600103627
2039,81.56,-219.173954593,-2.82217953426e-18,-1.08311114713e-07,434.003567438,1.07765348722e-07,-214.717785708,-219.173954701,434.003567545,9.77865551349e-09,99.9599113978
2040,81.6,-219.170090307,-2.8091422665e-18,-1.08015945981e-07,434.000730416,1.07465699936e-07,-214.717785708,-219.170090415,434.000730524,9.75416317622e-09,99.9598123937
2041,81.64,-219.166192402,-2.79624170335e-18,-1.07723540466e-07,433.997863202,1.07168865142e-07,-214.717785708,-219.16619251,433.997863309,9.72990823233e-09,99.959713351
2042,81.68,-219.162261293,-2.7834848504e-18,-1.07434177753e-07,433.994965939,1.0687512288e-07,-214.717785708,-219.1622614,433.994966046,9.70590647383e-09,99.9596142705
2043,81.72,-219.158297395,-2.77087978222e-18,-1.0714813407e-07,433.992038773,1.0658474845e-07,-214.717785708,-219.158297502,433.99203888,9.68217316902e-09,99.959515153
2044,81.76,-219.154301128,-2.75843532524e-18,-1.06865675455e-07,433.989081854,1.06298007093e-07,-214.717785708,-219.154301235,433.98908196,9.65872265704e-09,99.9594159993
2045,81.8,-219.150272916,-2.74616079345e-18,-1.06587050895e-07,433.986095329,1.06015147143e-07,-214.717785708,-219.150273022,433.986095435,9.63556794753e-09,99.9593168101
2046,81.84,-219.14621318,-2.73406578887e-18,-1.06312485633e-07,433.983079352,1.05736393356e-07,-214.717785708,-219.146213287,433.983079458,9.61272033937e-09,99.9592175862
2047,81.88,-219.142122349,-2.72215998294e-18,-1.0604217489e-07,433.980034074,1.05461940644e-07,-214.717785708,-219.142122455,433.98003418,9.59018907176e-09,99.9591183283
2048,81.92,-219.138000852,-2.71045279804e-18,-1.05776278191e-07,433.976959652,1.05191948418e-07,-214.717785708,-219.138000957,433.976959757,9.56798102005e-09,99.9590190372
2049,81.96,-219.133849118,-2.69895300529e-18,-1.05514914508e-07,433.973856242,1.04926535724e-07,-214.717785708,-219.133849224,433.973856347,9.54610044732e-09,99.9589197136
2050,82,-219.129667583,-2.68766834498e-18,-1.05258158393e-07,433.970724003,1.04665777373e-07,-214.717785708,-219.129667688,433.970724108,9.52454882044e-09,99.9588203584
2051,82.04,-219.125456682,-2.67660526451e-18,-1.05006037221e-07,433.967563097,1.04409701179e-07,-214.717785708,-219.125456787,433.967563201,9.50332469736e-09,99.9587209722
2052,82.08,-219.121216852,-2.66576876739e-18,-1.04758529623e-07,433.964373686,1.04158286397e-07,-214.717785708,-219.121216956,433.96437379,9.48242368922e-09,99.9586215558
2053,82.12,-219.116948534,-2.65516228291e-18,-1.04515565154e-07,433.961155936,1.03911463371e-07,-214.717785708,-219.116948638,433.96115604,9.46183849826e-09,99.9585221099
2054,82.16,-219.112652169,-2.64478748452e-18,-1.04277025182e-07,433.957910013,1.03669114416e-07,-214.717785708,-219.112652274,433.957910117,9.44155902996e-09,99.9584226354
2055,82.2,-219.108328203,-2.63464408499e-18,-1.04042744973e-07,433.954636088,1.03431075867e-07,-214.717785708,-219.108328307,433.954636191,9.42157257513e-09,99.958323133
2056,82.24,-219.103977081,-2.6247297083e-18,-1.0381251689e-07,433.951334331,1.03197141253e-07,-214.717785708,-219.103977185,433.951334434,9.40186405563e-09,99.9582236033
2057,82.28,-219.099599252,-2.6150399059e-18,-1.03586094603e-07,433.948004917,1.02967065478e-07,-214.717785708,-219.099599356,433.94800502,9.38241632553e-09,99.9581240472
2058,82.32,-219.095195166,-2.60556828158e-18,-1.03363198148e-07,433.94464802,1.02740569857e-07,-214.717785708,-219.095195269,433.944648123,9.36321051783e-09,99.9580244654
2059,82.36,-219.090765275,-2.5963066245e-18,-1.03143519694e-07,433.941263821,1.02517347855e-07,-214.717785708,-219.090765378,433.941263923,9.34422642649e-09,99.9579248586
2060,82.4,-219.086310033,-2.58724499081e-18,-1.02926729837e-07,433.937852498,1.02297071349e-07,-214.717785708,-219.086310135,433.9378526,9.32544291255e-09,99.9578252276
2061,82.44,-219.081829895,-2.57837177646e-18,-1.02712484272e-07,433.934414235,1.02079397257e-07,-214.717785708,-219.081829998,433.934414337,9.30683832363e-09,99.9577255731
2062,82.48,-219.07732532,-2.56967387731e-18,-1.02500430671e-07,433.930949217,1.01863974387e-07,-214.717785708,-219.077325423,433.930949319,9.28839091648e-09,99.9576258958
2063,82.52,-219.072796767,-2.5611369812e-18,-1.02290215612e-07,433.927457632,1.01650450339e-07,-214.717785708,-219.07279687,433.927457734,9.27007927284e-09,99.9575261965
2064,82.56,-219.068244697,-2.55274593355e-18,-1.020814914e-07,433.92393967,1.01438478313e-07,-214.717785708,-219.0682448,433.923939772,9.25188270032e-09,99.9574264759
2065,82.6,-219.063669573,-2.5444850707e-18,-1.01873922654e-07,433.920395524,1.01227723675e-07,-214.717785708,-219.063669675,433.920395625,9.23378161076e-09,99.9573267348
2066,82.64,-219.05907186,-2.53633847195e-18,-1.01667192548e-07,433.916825388,1.01017870181e-07,-214.717785708,-219.059071961,433.916825489,9.21575787005e-09,99.9572269737
2067,82.68,-219.054452022,-2.52829018111e-18,-1.01461008612e-07,433.91322946,1.00808625756e-07,-214.717785708,-219.054452124,433.913229561,9.19779511411e-09,99.9571271935
2068,82.72,-219.049810529,-2.52032448657e-18,-1.01255108013e-07,433.909607941,1.00599727765e-07,-214.717785708,-219.04981063,433.909608041,9.17987902708e-09,99.9570273949
2069,82.76,-219.045147849,-2.51242628792e-18,-1.01049262238e-07,433.905961032,1.00390947693e-07,-214.717785708,-219.04514795,433.905961133,9.16199757856e-09,99.9569275786
2070,82.8,-219.040464452,-2.50458148043e-18,-1.00843281111e-07,433.902288941,1.00182095177e-07,-214.717785708,-219.040464553,433.902289041,9.14414121731e-09,99.9568277452
2071,82.84,-219.035760811,-2.49677725717e-18,-1.00637016091e-07,433.898591875,9.9973021297e-08,-214.717785708,-219.035760912,433.898591975,9.12630301923e-09,99.9567278955
2072,82.88,-219.0310374,-2.48900229291e-18,-1.00430362793e-07,433.894870044,9.97636211146e-08,-214.717785708,-219.0310375,433.894870144,9.1084787879e-09,99.9566280302
2073,82.92,-219.026294693,-2.48124686619e-18,-1.00223262724e-07,433.891123663,9.95538353957e-08,-214.717785708,-219.026294793,433.891123762,9.09066710616e-09,99.9565281499
2074,82.96,-219.021533165,-2.4735030042e-18,-1.00015704154e-07,433.887352947,9.93436515034e-08,-214.717785708,-219.021533265,433.887353046,9.07286933736e-09,99.9564282554
2075,83,-219.016753296,-2.46576467223e-18,-9.98077221248e-08,433.883558116,9.91331034189e-08,-214.717785708,-219.016753396,433.883558215,9.0550895753e-09,99.9563283473
2076,83.04,-219.011955563,-2.45802794411e-18,-9.95993975362e-08,433.879739392,9.89222708523e-08,-214.717785708,-219.011955662,433.879739491,9.03733454208e-09,99.9562284264
2077,83.08,-219.007140445,-2.45029106906e-18,-9.93908552985e-08,433.875896999,9.87112774191e-08,-214.717785708,-219.007140545,433.875897098,9.01961343362e-09,99.9561284932
2078,83.12,-219.002308425,-2.4425544122e-18,-9.91822615584e-08,433.872031166,9.85002878804e-08,-214.717785708,-219.002308525,433.872031264,9.00193771337e-09,99.9560285485
2079,83.16,-218.997459985,-2.43482032687e-18,-9.89738200102e-08,433.868142122,9.82895044698e-08,-214.717785708,-218.997460083,433.86814222,8.98432085557e-09,99.9559285928
2080,83.2,-218.992595606,-2.42709303552e-18,-9.87657673283e-08,433.864230101,9.8079162348e-08,-214.717785708,-218.992595705,433.864230199,8.96677804051e-09,99.955828627
2081,83.24,-218.987715774,-2.41937853852e-18,-9.85583677722e-08,433.86029534,9.78695242368e-08,-214.717785708,-218.987715873,433.860295438,8.94932580586e-09,99.9557286516
2082,83.28,-218.982820974,-2.41168449904e-18,-9.83519070388e-08,433.856338079,9.76608743054e-08,-214.717785708,-218.982821073,433.856338176,8.93198165905e-09,99.9556286672
2083,83.32,-218.977911692,-2.40402003919e-18,-9.81466854736e-08,433.852358558,9.74535114105e-08,-214.717785708,-218.977911791,433.852358656,8.91476365784e-09,99.9555286746
2084,83.36,-218.972988415,-2.39639543946e-18,-9.79430107791e-08,433.848357025,9.7247741828e-08,-214.717785708,-218.972988513,433.848357122,8.89768996726e-09,99.9554286742
2085,83.4,-218.968051631,-2.38882179917e-18,-9.7741190384e-08,433.844333727,9.70438716466e-08,-214.717785708,-218.968051729,433.844333824,8.8807784029e-09,99.9553286669
2086,83.44,-218.963101829,-2.3813107259e-18,-9.75415236558e-08,433.840288916,9.68421990061e-08,-214.717785708,-218.963101927,433.840289013,8.86404597124e-09,99.9552286531
2087,83.48,-218.958139498,-2.37387406938e-18,-9.73442941508e-08,433.836222846,9.66430063794e-08,-214.717785708,-218.958139595,433.836222943,8.84750841931e-09,99.9551286335
2088,83.52,-218.953165128,-2.36652365761e-18,-9.71497621104e-08,433.832135776,9.64465530991e-08,-214.717785708,-218.953165225,433.832135873,8.83117980597e-09,99.9550286087
