# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
0,0,-5.74096326034e-13,-1.99755142982e-13,-23.9999999999,4.50000000028,4.50000000024,580.499999999,4.50000000028,4.50000000024,4.50000000214,1,-1.67325069673e-12,-2.42250510923e-12,-24,0.930055163246,0.930055163246,0.987780949444,2.1213203436,2.12132034359,2.12132034392
1,0.04,-3.60971811561e-11,-2.6201544545e-10,-23.879944588,4.50010274369,4.50010274387,574.751461191,4.50010274369,4.50010274387,4.4997076649,0.999992685466,-3.73006620597e-11,-2.69257314408e-10,-23.8799469604,0.930053614339,0.930053614336,0.987781719126,2.121344704,2.12134470405,2.12125311912
2,0.08,-1.46511986246e-10,-1.0601090876e-09,-23.7598994874,4.50041096703,4.5004109679,569.032521093,4.50041096703,4.5004109679,4.4996974424,0.999986812289,-1.48077945163e-10,-1.08272851806e-09,-23.7599038539,0.930048967746,0.930048967732,0.98778172986,2.12141778179,2.121417782,2.12125218158
3,0.12,-3.37805039913e-10,-2.41377015122e-09,-23.6398628412,4.5009246872,4.50092468923,563.343073098,4.5009246872,4.50092468923,4.49995794822,0.999982111559,-3.40056051754e-10,-2.4626159605e-09,-23.6398688822,0.930041223264,0.930041223233,0.987781012011,2.12153957583,2.12153957632,2.12131487929
4,0.16,-6.16218629347e-10,-4.34290304411e-09,-23.5198330897,4.50164392272,4.50164392639,557.683028076,4.50164392272,4.50164392639,4.50047950963,0.999978361212,-6.19546219909e-10,-4.42933862479e-09,-23.5198405372,0.930030380702,0.930030380646,0.987779591361,2.12171008196,2.12171008285,2.12143895511
5,0.2,-9.88259964647e-10,-6.86804584105e-09,-23.3998089269,4.50256869378,4.50256869962,552.052311763,4.50256869378,4.50256869962,4.5012539496,0.999975378511,-9.93127748654e-10,-7.00397408918e-09,-23.3998175574,0.930016439871,0.930016439781,0.987777489692,2.12192929313,2.12192929453,2.1216224963
6,0.24,-1.46070810244e-09,-1.00103875422e-08,-23.2797892621,4.50369902248,4.503699031,546.450862477,4.50369902248,4.503699031,4.50227439178,0.999973013627,-1.4676574135e-09,-1.02082776924e-08,-23.279798891,0.929999400584,0.929999400454,0.987774725312,2.12219719934,2.12219720139,2.12186388919
7,0.28,-2.04062208838e-09,-1.3791785836e-08,-23.1597731869,4.50503493286,4.5050349446,540.878629157,4.50503493286,4.5050349446,4.50353508657,0.999971144164,-2.05027722821e-09,-1.40647020357e-08,-23.159783663,0.929979262659,0.929979262479,0.987771313521,2.12251378773,2.12251379056,2.12216177877
8,0.32,-2.73534972486e-09,-1.82347858248e-08,-23.0397599466,4.50657645109,4.50657646663,535.335569655,4.50657645109,4.50657646663,4.50503125687,0.999969670508,-2.74842332558e-09,-1.85964166825e-08,-23.0397711474,0.929956025908,0.92995602567,0.987767267025,2.12287904261,2.12287904635,2.12251503281
9,0.36,-3.55253559278e-09,-2.33626393675e-08,-22.9197489149,4.5083236056,4.5083236255,529.821649286,4.5083236056,4.5083236255,4.50675896189,0.999968511899,-3.56983386667e-09,-2.38273280037e-08,-22.9197607428,0.929929690144,0.929929689839,0.987762596297,2.12329294548,2.12329295026,2.12292271015
