# wp_state_index=73  write_every=1
step,time_au,x_mean,y_mean,z_mean,x2_mean,y2_mean,z2_mean,sigma_x2,sigma_y2,sigma_z2,norm_check,x_mean_circ,y_mean_circ,z_mean_circ,R_x,R_y,R_z,sigma_x_circ,sigma_y_circ,sigma_z_circ
1970,78.8,-0.234802402311,-0.231110623491,19.8386827819,103.644519462,103.644682077,525.999762608,103.589387294,103.591269956,132.426428087,1.18655326829e-08,-0.123125163671,-0.0213698508085,21.8519950337,0.0136464940867,0.0136329757115,0.767916498905,16.3248041799,16.326687924,9.83143936364
1971,78.84,-0.233224318281,-0.229515395683,19.8294655087,103.622535643,103.62272026,525.637237076,103.56814206,103.570042943,132.429534716,1.18243883986e-08,-0.122888007742,-0.0212184624125,21.8448674071,0.0137125323867,0.0136988056678,0.767884330171,16.3156255773,16.3175302213,9.83221914501
1972,78.88,-0.231641610986,-0.227915687997,19.8204137117,103.600619055,103.600826078,525.284641949,103.546961219,103.548880518,132.435842247,1.17838086857e-08,-0.122663247187,-0.0210698398385,21.8379828649,0.0137769967264,0.0137630595793,0.767849172398,16.3067033268,16.308629182,9.83307134835
1973,78.92,-0.230056189601,-0.226313362804,19.8115364029,103.578773694,103.579003494,524.942943787,103.525847844,103.527785756,132.445969144,1.17438015214e-08,-0.122449894593,-0.0209237647223,21.8313609028,0.0138399569809,0.0138258074254,0.767810647843,16.2980247758,16.2999721329,9.83400512048
1974,78.96,-0.228469659133,-0.224710003671,19.8028393903,103.557001748,103.557254663,524.6130307,103.504803363,103.506760077,132.460582783,1.170437262e-08,-0.122246943837,-0.02078001991,21.8250189076,0.0139014903489,0.013887126527,0.767768374726,16.289576536,16.2915456617,9.83502970352
1975,79,-0.226883308399,-0.223106907043,19.7943253341,103.535303772,103.535580115,524.295694216,103.483827736,103.485803423,132.480378785,1.16655252009e-08,-0.122053388598,-0.0206383928129,21.8189717886,0.013961679351,0.0139470995427,0.767721973181,16.281344759,16.2833358932,9.83615429027
1976,79.04,-0.22529811161,-0.221505080823,19.7859944421,103.51367891,103.513978975,523.991611954,103.462919671,103.464914474,132.506035892,1.1627259792e-08,-0.121868240989,-0.0204986786546,21.813231637,0.0140206097337,0.0140058123698,0.767671071541,16.2733154191,16.2753287733,9.83738787149
1977,79.08,-0.223714743983,-0.219905252295,19.7778454796,103.492125135,103.492449205,523.701331812,103.442076849,103.444090885,132.538159996,1.15895740731e-08,-0.121690549829,-0.0203606835327,21.8078074231,0.0140783683378,0.0140633520087,0.767615312798,16.2654745949,16.2675103504,9.83873907904
1978,79.12,-0.222133609304,-0.218307886603,19.76987648,103.470639525,103.470987875,523.425258396,103.421296184,103.423329542,132.57724236,1.15524627678e-08,-0.12151941809,-0.0202242272206,21.8027047419,0.0141350409865,0.0141198044477,0.767554361071,16.2578087419,16.2598670495,9.84021602875
1979,79.16,-0.22055487493,-0.216713213411,19.7620848527,103.449218538,103.449591449,523.163642126,103.400574085,103.402626832,132.6236444,1.15159175873e-08,-0.12135401908,-0.0200891456447,21.7979256152,0.0141907104492,0.0141752526227,0.767487907919,16.250304951,16.2523859313,9.8418261671
1980,79.2,-0.218978509642,-0.215121257094,19.754467175,103.427858309,103.428256068,522.916571173,103.379906721,103.381978913,132.677597803,1.14799272337e-08,-0.121193610926,-0.019955292977,21.7934683589,0.0142454545298,0.0142297745015,0.767415678348,16.2429511854,16.2450549296,9.84357612558
1981,79.24,-0.217404321581,-0.213531866934,19.7470192251,103.406554937,103.406977842,522.683966359,103.359290298,103.361381984,132.739198083,1.14444774629e-08,-0.121037549009,-0.0198225432975,21.7893275224,0.0142993443231,0.0142834413366,0.767337436349,16.2357364913,16.2378630634,9.84547158638
1982,79.28,-0.215831995087,-0.211944746878,19.7397365018,103.385304759,103.385753119,522.465579313,103.338721309,103.340832543,132.808382151,1.1409551214e-08,-0.120885296025,-0.0196907917886,21.7854939063,0.0143524426786,0.0143363161247,0.767252989819,16.2286511793,16.2308006178,9.84751716322
1983,79.32,-0.21426112539,-0.210359486447,19.7326149232,103.364104618,103.364578744,522.260994305,103.318196789,103.32032763,132.884902596,1.13751288021e-08,-0.120736429405,-0.0195599554357,21.7819546608,0.0144048029028,0.0143884523065,0.767162194734,16.2216869701,16.2238592918,9.84971630044
1984,79.36,-0.212691249915,-0.208775594004,19.7256511603,103.342952092,103.34345229,522.069634058,103.297714525,103.299865041,132.96832036,1.13411881745e-08,-0.120590645934,-0.0194299732247,21.7786934673,0.0144564677247,0.0144398927288,0.767064958448,16.2148371055,16.2170323085,9.85207119341
1985,79.4,-0.211121875955,-0.207192532122,19.718842385,103.3218457,103.322372262,521.890769459,103.277273254,103.279443517,133.058024452,1.13077052258e-08,-0.120447763487,-0.0193008058388,21.7756907992,0.0145074685408,0.0144906688873,0.766961242028,16.2080964206,16.2103144887,9.85458273258
1986,79.44,-0.209552506404,-0.20560975377,19.712185746,103.30078507,103.301338267,521.723532753,103.256872817,103.259062897,133.153265869,1.12746541641e-08,-0.120307719872,-0.0191724348712,21.7729242584,0.014557824948,0.0145408004576,0.76685106154,16.2014613783,16.2037022852,9.85725047298
1987,79.48,-0.207982666092,-0.204026738059,19.7056780985,103.279771065,103.280351144,521.566933748,103.236514275,103.238724234,133.253184424,1.12420079199e-08,-0.120170568882,-0.0190448615846,21.7703689789,0.0146075445688,0.0145902951194,0.766734488239,16.1949300659,16.1971937796,9.86007263043
1988,79.52,-0.20641193023,-0.202443024714,19.6993162094,103.258805874,103.259413055,521.41987863,103.216199989,103.218429877,133.356819513,1.12097385885e-08,-0.120036473668,-0.0189181052532,21.7679980888,0.0146566231677,0.0146391486716,0.766611647637,16.188502155,16.1907886422,9.86304610516
1989,79.56,-0.204839954605,-0.20085824696,19.6930971503,103.23789306,103.238527539,521.281191127,103.195933653,103.198183504,133.463115755,1.11778178909e-08,-0.119905697671,-0.0187922011388,21.7657832179,0.0147050450511,0.0146873454332,0.766482717441,16.1821788249,16.184488056,9.86616653275
1990,79.6,-0.203266505942,-0.19927216267,19.6870184037,103.217037566,103.217699521,521.149635585,103.175720293,103.177990126,133.570941959,1.11462176416e-08,-0.119778593374,-0.0186671981552,21.7636950349,0.0147527837421,0.0147348589173,0.766347924393,16.1759626543,16.1782946075,9.86942836186
1991,79.64,-0.201691490491,-0.197684682982,19.6810774894,103.196245676,103.196935276,521.02394127,103.155566219,103.157856042,133.679130128,1.11149102066e-08,-0.11965558919,-0.0185431562855,21.7617038003,0.0147998029151,0.0147816527672,0.766207540064,16.1698574805,16.172212146,9.87282495726
1992,79.68,-0.200114978622,-0.19609589593,19.6752713938,103.175524947,103.176242359,520.902826967,103.135478942,103.137788759,133.786522548,1.10838689382e-08,-0.119537174838,-0.0184201438177,21.7597799165,0.014846057573,0.0148276819343,0.766061875684,16.1638682317,16.1662456156,9.87634872609
1993,79.72,-0.198537223257,-0.19450608146,19.6695962639,103.154884087,103.155629493,520.785024978,103.115467058,103.117796877,133.892007793,1.10530685733e-08,-0.119423885565,-0.0182982344681,21.7578944595,0.0148914954473,0.0148728940801,0.765911276116,16.1580007331,16.1604008612,9.87999126491
1994,79.76,-0.196958671182,-0.192915715528,19.6640475679,103.134332809,103.135106409,520.669303863,103.095540091,103.097889935,133.99453711,1.10224855829e-08,-0.119316285572,-0.0181775044598,21.7560196774,0.0149360585959,0.014917231175,0.765756113109,16.1522614928,16.1546844131,9.88374352394
1995,79.8,-0.195379968502,-0.191325465107,19.658620487,103.113881647,103.114683665,520.55448947,103.075708315,103.078078231,134.093130019,1.09920984632e-08,-0.119214951024,-0.0180580296229,21.7541294406,0.0149796851725,0.0149606312698,0.765596777979,16.1466574687,16.1491032546,9.88759598511
1996,79.84,-0.193801962836,-0.18973617991,19.6533101158,103.093541745,103.094372429,520.439483844,103.055982544,103.058372611,134.186885336,1.09618879606e-08,-0.11912045299,-0.0179398825819,21.7521996311,0.015022311336,0.015003030407,0.765433673894,16.1411958226,16.1436645747,9.89153884936
1997,79.88,-0.192225703617,-0.188148886803,19.648111269,103.073324626,103.074184243,520.323281546,103.036373904,103.038784239,134.275005108,1.09318372235e-08,-0.119033340674,-0.0178231300895,21.7502084616,0.0150638732653,0.0150443646368,0.765267207946,16.1358836647,16.1383755126,9.89556222898
1998,79.92,-0.190652439351,-0.186564788915,19.6430180801,103.053241948,103.054130776,520.204982836,103.016893595,103.019324356,134.356823541,1.09019318818e-08,-0.118954125251,-0.0177078305645,21.748136716,0.0151043092386,0.0150845720995,0.765097783209,16.1307277943,16.1332428973,9.8996563399
1999,79.96,-0.189083609918,-0.184985266919,19.6380237655,103.03330525,103.034223571,520.083803318,102.997552639,103.000004022,134.431825905,1.08721600536e-08,-0.118883264624,-0.0175940318832,21.7459679097,0.0151435617335,0.0151235951261,0.764925790992,16.1257344408,16.1282729888,9.90381168912
2000,80,-0.187520834078,-0.18341187886,19.6331207443,103.013525698,103.014473793,519.959079933,102.978361635,102.980833875,134.499649771,1.0842512285e-08,-0.118821149386,-0.0174817694711,21.7436883674,0.0151815794971,0.0151613823114,0.764751603485,16.1209090134,16.1234712266,9.90801925234
2001,80.04,-0.185965895036,-0.181846357225,19.628300957,102.993913836,102.994891978,519.830273435,102.959330522,102.961823881,134.560074978,1.08129814269e-08,-0.118768090243,-0.0173710647283,21.7412872216,0.0152183195357,0.0151978905056,0.764575566993,16.116255862,16.1188419903,9.91227063706
2002,80.08,-0.18442072696,-0.180290604103,19.6235560375,102.974479353,102.975487811,519.696967619,102.940468348,102.942983109,134.613016063,1.07835624597e-08,-0.118724307146,-0.0172619238224,21.7387563354,0.0152537489715,0.0152330866729,0.764397995941,16.1117780586,16.1143883803,9.91655822692
2003,80.12,-0.182887402724,-0.178746684608,19.6188771411,102.955230873,102.956269912,519.558865543,102.921783071,102.924319535,134.658525266,1.07542522738e-08,-0.118689920344,-0.0171543368702,21.7360901572,0.0152878467105,0.0152669495615,0.764219167806,16.1074772027,16.1101120231,9.92087530335
2004,80.16,-0.18136812092,-0.177216816239,19.6142545423,102.936175775,102.937245659,519.415782923,102.90328138,102.905839859,134.696801674,1.07250494181e-08,-0.118664943549,-0.0170482775258,21.7332855166,0.0153206048663,0.0152994711299,0.764039319128,16.1033532596,16.1060129081,9.92521614111
2005,80.2,-0.179865190837,-0.175703350978,19.609677313,102.917320036,102.918421042,519.267638935,102.884968549,102.887549375,134.728194615,1.06959538287e-08,-0.118649279403,-0.016943702983,21.7303413724,0.0153520298896,0.0153306576791,0.763858642681,16.0994044339,16.1020892618,9.92957607549
2006,80.24,-0.178381016296,-0.174208749149,19.6051332887,102.898668129,102.899800554,519.114444815,102.866848342,102.869451866,134.753193548,1.06669665474e-08,-0.118642717359,-0.0168405543924,21.7272585238,0.0153821433553,0.0153605306415,0.763677285904,16.0956270874,16.0983374638,9.93395153918
2007,80.28,-0.176918079722,-0.172735547442,19.6006092463,102.880222954,102.881387121,518.956290808,102.848922948,102.851549551,134.77240798,1.06380894425e-08,-0.11864493408,-0.0167387576816,21.724039296,0.0154109823732,0.0153891269948,0.7634953506,16.0920157007,16.0947520096,9.93834006848
2008,80.32,-0.175478925831,-0.171286325382,19.5960910238,102.861985821,102.863182078,518.793332067,102.831192968,102.833843073,134.786548653,1.06093249383e-08,-0.118655496416,-0.016638224762,21.7206872113,0.0154385995927,0.0154164992686,0.763312893901,16.088562886,16.0913255214,9.94274027889
2009,80.36,-0.174066142375,-0.169863674007,19.5915633799,102.84395648,102.845185197,518.625773995,102.813657458,102.816331529,134.796418326,1.05806757638e-08,-0.118673866968,-0.0165388550967,21.7172066575,0.015465062785,0.0154427151296,0.763129930456,16.0852594486,16.0880488106,9.94715181125
2010,80.4,-0.17268233635,-0.168470169066,19.5870096563,102.826133199,102.827394757,518.453857402,102.79631401,102.79901256,134.802910125,1.05521447258e-08,-0.118699412208,-0.0164405375974,21.7136025625,0.0154904539971,0.0154678565371,0.762946435757,16.0820945014,16.084910991,9.95157525052
2011,80.44,-0.171330107251,-0.167108349869,19.5824115077,102.808512892,102.809807672,518.277843721,102.779158887,102.781882471,134.807003266,1.05237345121e-08,-0.118731413068,-0.0163431528072,21.7098800853,0.015514868284,0.0154920184781,0.762762350487,16.0790556276,16.0818996423,9.95601202006
2012,80.48,-0.170012020862,-0.16578070387,19.577748928,102.791091293,102.79241966,518.098000649,102.762187205,102.764936418,134.809747562,1.04954475272e-08,-0.118769077821,-0.0162465753188,21.7060443305,0.0155384120468,0.015515307306,0.762577585736,16.0761290921,16.0790010206,9.96046425513
2013,80.52,-0.168730585702,-0.164489655824,19.5730005582,102.773863165,102.775225461,517.91458859,102.745393154,102.748168615,134.812237738,1.04672857625e-08,-0.11881155702,-0.0161506763694,21.7021000923,0.0155612010114,0.0155378387212,0.762392028908,16.0733000933,16.0762003112,9.96493465974
2014,80.56,-0.167488231455,-0.163237559022,19.568144043,102.756822555,102.758219093,517.727848369,102.728770248,102.731572592,134.81558708,1.04392507014e-08,-0.118857960209,-0.0160553265504,21.6980516332,0.0155833578992,0.0155597354424,0.76220555014,16.0705530528,16.0734819178,9.96942635159
2015,80.6,-0.166287287686,-0.162026685752,19.5631562171,102.739963074,102.741394128,517.537990515,102.712311612,102.715141481,134.820909339,1.04113432585e-08,-0.118907374039,-0.0159603985636,21.6939025024,0.0156050098492,0.0155811246285,0.762018009015,16.0678719332,16.0708297809,9.97394269993
2016,80.64,-0.165129962694,-0.160859214652,19.5580131318,102.72327819,102.724744007,517.345186286,102.696010286,102.69886832,134.829308622,1.03835637521e-08,-0.118958881382,-0.0158657699564,21.689655395,0.0156262856568,0.0156021351177,0.761829261377,16.0652405768,16.0682277172,9.97848716111
2017,80.68,-0.164018324198,-0.159737213679,19.5526901581,102.706761551,102.708262351,517.149560499,102.679859541,102.682746374,134.84186808,1.03559119092e-08,-0.119011580968,-0.0157713257599,21.6853120571,0.015647312909,0.015622894561,0.761639166042,16.0626430564,16.0656597706,9.98306311715
2018,80.72,-0.162954283283,-0.158662618605,19.5471624032,102.690407301,102.69194329,516.951186261,102.663853203,102.666769463,134.859628243,1.03283868989e-08,-0.119064607022,-0.0156769609605,21.6808732357,0.0156682150934,0.01564352653,0.761447591191,16.0600640276,16.0631105654,9.98767372169
2019,80.76,-0.161939581086,-0.157637208491,19.5414054405,102.674210402,102.675781777,516.750081811,102.647985974,102.650932287,134.88355522,1.03009873944e-08,-0.119117148362,-0.0155825827348,21.6763386748,0.0156891087632,0.0156641476804,0.761254420286,16.0574890723,16.0605656505,9.99232175802
2020,80.8,-0.160975776588,-0.156662581283,19.5353960982,102.658166942,102.659773899,516.546209696,102.632253741,102.635230734,134.914508981,1.02737116598e-08,-0.119168466438,-0.0154881123886,21.6717071589,0.015710100835,0.015684865047,0.761059557333,16.0549050259,16.0580118276,9.99700951284
2021,80.84,-0.160064234862,-0.155740133338,19.5291130292,102.64227443,102.643917163,516.339478408,102.616653871,102.619662174,134.9532227,1.024655766e-08,-0.119217911798,-0.0153934869468,21.666976601,0.0157312860887,0.0157057735408,0.760862931346,16.0523002769,16.0554374512,10.0017386692
2022,80.88,-0.159206116983,-0.154871045215,19.5225370235,102.626532066,102.628210769,516.129746445,102.601185478,102.604225728,135.00029461,1.02195231921e-08,-0.119264938504,-0.01529866035,21.6621441768,0.0157527449351,0.0157269537145,0.760664499916,16.0496650329,16.0528326957,10.0065102217
2023,80.92,-0.158402373263,-0.154056273531,19.5156513022,102.610940976,102.612655839,515.916828603,102.585849664,102.588922504,135.056182855,1.01926060355e-08,-0.119309116066,-0.0152036042254,21.657206501,0.0157745415074,0.0157484698504,0.760464251763,16.046991545,16.0501897808,10.0113244154
2024,80.96,-0.157653740159,-0.153296547241,19.5084420672,102.59550442,102.597255625,515.70050436,102.570649718,102.573755794,135.121192469,1.01658041174e-08,-0.119350138569,-0.0151083082118,21.6521598438,0.01579672212,0.015770368417,0.760262208238,16.0442742853,16.0475031494,10.0161807107
2025,81,-0.156960739648,-0.152592367598,19.5008993265,102.580227952,102.582015662,515.480528256,102.555591278,102.558731232,135.195453713,1.0139115692e-08,-0.119387830723,-0.0150127798385,21.6470003835,0.0158193141273,0.0157926769248,0.760058423719,16.0415100746,16.044769596,10.021077775
2026,81.04,-0.156323679557,-0.151944012472,19.493017701,102.565119532,102.566943889,515.256642203,102.540682439,102.543856906,135.278903111,1.01125395265e-08,-0.119422150732,-0.0149170439658,21.6417244879,0.015842325199,0.0158154031992,0.759852984893,16.0386981563,16.0419883417,10.0260135004
2027,81.08,-0.155742654159,-0.15135154502,19.4847968715,102.550189592,102.552050707,515.028589541,102.525933817,102.529143417,135.371280419,1.0086075092e-08,-0.119453189945,-0.0148211418152,21.6363290208,0.0158657430185,0.0158385350774,0.759646008951,16.0358402191,16.0391610563,10.0309850482
